,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Video Release:,Franchise:,Production/Financing Companies:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
31,https://www.the-numbers.com/movie/Barneys-Great-Adventure,[],[],"$2,203,865 (19.8% of total gross)",5.06 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.7 times production budget)","540 opening theaters/839 max. theaters, 8.6 weeks average run per theater","$21,813,394","April 3rd, 1998 (Wide) by Polygram",G,,vs. Thomas and the Magic RailroadCreate your own comparison chart…,,Based on TV,Adventure,Live Action,Kids Fiction,,,,,,,"$11,156,471",,,,
32,https://www.the-numbers.com/movie/Lost-In-Space,"['Mimi Rogers', 'Lacey Chabert', 'Jack Johnson', 'Jared Harris', 'Gary Oldman', 'William Hurt', 'Matt LeBlanc', 'Heather Graham']","[['Stephen Hopkins', 'Director'], ['Akiva Goldsman', 'Screenwriter'], ['Allen Irwin', 'Based on ""Lost in Space"" By'], ['Mark W Koch', 'Producer'], ['Stephen Hopkins', 'Producer'], ['Akiva Goldsman', 'Producer'], ['Carla Fry', 'Producer'], ['Mace Neufeld', 'Executive Producer'], ['Bob Rehme*', 'Executive Producer'], ['Richard Saperstein', 'Executive Producer'], ['Michael De Luca', 'Executive Producer'], ['Norman Garwood', 'Production Designer'], ['Ray Lovejoy', 'Editor'], ['Bruce Broughton', 'Composer'], ['Peter Levy', 'Director of Photography']]","$20,154,919 (29.2% of total gross)",3.43 (domestic box office/biggest weekend),50.8% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 1.7 times production budget)","3,306 opening theaters/3,306 max. theaters, 6.5 weeks average run per theater","$135,140,436","April 3rd, 1998 (Wide) by New Line",PG-13 for some intense sci-fi action,130 minutes,vs. The Fifth ElementCreate your own comparison chart…,Time Travel,Based on TV,Adventure,Live Action,Science Fiction,United States,English,"August 31st, 1999 by Warner Home Video",,"New Line Cinema, Prelude Pictures, Irwin Allen Productions",,"$69,117,629","$66,929,688","$136,047,317",,
33,https://www.the-numbers.com/movie/Mercury-Rising,[],"[['Harold Becker', 'Director']]","$10,104,715 (30.6% of total gross)",3.26 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 0.5 times production budget)","2,386 opening theaters/2,399 max. theaters, 5.4 weeks average run per theater","$64,489,795","April 3rd, 1998 (Wide) by Universal",R for violence and language,111 minutes,vs. Starship TroopersCreate your own comparison chart…,"Action Thriller, Bank Robbery, Hostage, Undercover, Demoted, FBI, Codebreaker, Corrupt Cops, Government Corruption, Framed, Falsely Accused, Fugitive / On the Run, Cover Up, Whistleblowers",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,United States,,"September 15th, 1998 by Universal Home Entertainment",,,,"$32,983,332",,,,
34,https://www.the-numbers.com/movie/Spanish-Prisoner-The,[],"[['David Mamet', 'Director'], ['David Mamet', 'Screenwriter'], ['Carter Burwell', 'Composer']]","$124,011 (1.2% of total gross)",10.39 (domestic box office/biggest weekend),73.5% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.4 times production budget)","7 opening theaters/340 max. theaters, 8.7 weeks average run per theater","$19,869,042","April 3rd, 1998 (Wide) by Sony Pictures Classics","PG for thematic elements including tension, some violent images and brief language",110 minutes,vs. Ben is BackCreate your own comparison chart…,"Crime Thriller, Confidence Men, Surprise Twist, Femme Fatale, False Identity, Framed",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,,"October 7th, 1998 by Sony Pictures Home Entertainment",,,,"$10,162,034","$3,673,096","$13,835,130",,
35,https://www.the-numbers.com/movie/Players-Club-The-(1998),"['Bernie Mac', 'Monica Calhoun', 'A.J. Johnson', 'Ice Cube', 'Alex Thomas']","[['Ice Cube', 'Director'], ['Ice Cube', 'Screenwriter'], ['Ice Cube', 'Producer']]","$5,894,607 (25.6% of total gross)",3.91 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 4.6 times production budget)","593 opening theaters/1,769 max. theaters, 2.8 weeks average run per theater","$45,063,874","April 8th, 1998 (Wide) by New Line","R for strong language, sexual content and violence.",104 minutes,vs. Soul FoodCreate your own comparison chart…,"Black Comedy, Strippers / Stripping, Non-Chronological, Sex Crimes, Revenge, Dysfunctional Family, Romance, Relationships Gone Wrong, Organized Crime, Loan Shark, Money Troubles, Corrupt Cops, Actors Making Their Directorial Debut, Directing Yourself, Screenplay Written By the Star",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,United States,English,"February 2nd, 1999 by New Line Home Video",,New Line Cinema,,"$23,047,939",,,,
36,https://www.the-numbers.com/movie/City-of-Angels-(1998),"['Dennis Franz', 'Andre Braugher', 'Nicolas Cage', 'Meg Ryan']","[['Brad Silberling', 'Director'], ['Dana Stevens', 'Screenwriter'], ['Wim Wenders', 'Story Creator'], ['Richard Reitinger', 'Story Creator'], ['Peter Handke', 'Story Creator'], ['Dawn Steel', 'Producer'], ['Charles Roven', 'Producer'], ['Arnon Milchan', 'Executive Producer'], ['Charles Newirth', 'Executive Producer'], ['Robert Cavallo', 'Executive Producer'], ['Lilly Kilvert', 'Production Designer'], ['Lynzee Klingman', 'Editor'], ['Gabriel Yared', 'Composer'], ['John Seale', 'Director of Photography']]","$15,369,048 (19.5% of total gross)",5.12 (domestic box office/biggest weekend),39.6% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 3.6 times production budget)","2,212 opening theaters/2,433 max. theaters, 9.4 weeks average run per theater","$153,975,652","April 10th, 1998 (Wide) by Warner Bros.","PG-13 for sexuality including language, and some nudity.",120 minutes,vs. Our Brand is CrisisCreate your own comparison chart…,"Heaven and Hell, Romantic Drama, Romance, Supernatural",Remake,Drama,Live Action,Contemporary Fiction,United States,English,"February 4th, 2014 by Warner Home Video",,"Regency Enterprises, Warner Bros., Atlas Entertainment",,"$78,750,909","$120,000,000","$198,750,909","$336,173","$336,173"
37,https://www.the-numbers.com/movie/My-Giant,[],"[['Michael Lehmann', 'Director'], ['David Seltzer', 'Screenwriter'], ['Billy Crystal', 'Story Creator'], ['David Seltzer', 'Story Creator'], ['Billy Crystal', 'Producer']]","$3,117,795 (39.0% of total gross)",2.56 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,948 opening theaters/1,948 max. theaters, 3.2 weeks average run per theater","$15,614,273","April 10th, 1998 (Wide) by Sony Pictures","PG for language, mild violence and brief crude humor",103 minutes,vs. Exit WoundsCreate your own comparison chart…,"Comedy Drama, Movie Business, Relationships Gone Wrong, Dysfunctional Family, Adopted Family, Terminal Illness, Medical and Hospitals, Inspired by a True Story",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,,,,"$7,985,929",,,,
38,https://www.the-numbers.com/movie/Odd-Couple-II-The,"['Christine Baranski', 'Barnard Hughes', 'Jonathan Silverman', 'Jean Smart', 'Jack Lemmon', 'Walter Matthau']","[['Howard Deutch', 'Director'], ['Neil Simon', 'Screenwriter'], ['Alan Silvestri', 'Composer']]","$4,810,288 (25.4% of total gross)",3.93 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,650 opening theaters/1,852 max. theaters, 6.2 weeks average run per theater","$36,977,832","April 10th, 1998 (Wide) by Paramount Pictures",PG-13 for brief strong language,97 minutes,Create your own comparison chart…,"Delayed Sequel, Buddy Comedy, In-Laws / Future In-Laws, Romance, Wedding Day, Road Trip, Autumn Years, Relationships Gone Wrong, Fugitive / On the Run",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"May 21st, 2013 by Warner Home Video",Odd Couple,,,"$18,912,328",,,,
39,https://www.the-numbers.com/movie/Species-2,[],"[['Peter Medak', 'Director'], ['Chris Brancato', 'Screenwriter']]","$7,274,008 (37.9% of total gross)",2.64 (domestic box office/biggest weekend),71.7% (domestic box office/worldwide),,"2,510 opening theaters/2,510 max. theaters, 3.7 weeks average run per theater","$37,574,634","April 10th, 1998 (Wide) by MGM","R for strong sexuality, sci-fi violence/gore and language",93 minutes,vs. The World is Not EnoughCreate your own comparison chart…,"Action Horror, Space Program, Set on Mars, Parasite, Alien Encounters, Astronaut, Cloning",Original Screenplay,Horror,Live Action,Science Fiction,,,"March 8th, 2016 by Shout Factory",Species,,,"$19,217,565","$7,600,000","$26,817,565","$196,277","$196,277"
40,https://www.the-numbers.com/movie/Object-of-My-Affection-The,"['Jennifer Aniston', 'Paul Rudd']","[['George Fenton', 'Composer']]","$9,725,855 (33.4% of total gross)",3.00 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 1.9 times production budget)","1,890 opening theaters/1,991 max. theaters, 5.7 weeks average run per theater","$56,986,800","April 17th, 1998 (Wide) by 20th Century Fox",R for strong language and some sexuality,111 minutes,vs. OverboardCreate your own comparison chart…,Romance,Based on Fiction Book/Short Story,Romantic Comedy,Live Action,Contemporary Fiction,United States,,,,,,"$29,145,924",,,,
41,https://www.the-numbers.com/movie/Paulie,"['Tony Shalhoub', 'Cheech Marin', 'Bruce Davison', 'Jay Mohr', 'Gena Rowlands']",[],"$5,369,800 (19.8% of total gross)",5.04 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,553 opening theaters/1,812 max. theaters, 8.8 weeks average run per theater","$52,956,255","April 17th, 1998 (Wide) by Dreamworks SKG",PG for brief mild language,94 minutes,vs. The TerminalCreate your own comparison chart…,"Talking Animals, Animal Lead",Original Screenplay,Adventure,Live Action,Kids Fiction,United States,English,,,,,"$27,084,499",,,,
42,https://www.the-numbers.com/movie/Deja-Vu,[],[],,9.53 (domestic box office/biggest weekend),13.0% (domestic box office/worldwide),,,"$1,607,180","April 22nd, 1998 (Wide) by Rainbow Releasing","PG-13 for language, brief sexuality and a scene of drug use",,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,,,,,,"$821,997","$5,500,000","$6,321,997",,
43,https://www.the-numbers.com/movie/Big-Hit-The,"['Christina Applegate', 'Avery Brooks', 'Lainie Kazan', 'Elliott Gould', 'Sab Shimono', 'Lela Rochon', 'Mark Wahlberg', 'Lou Diamond Phillips', 'Bokeem Woodbine', 'Antonio Sabato Jr.']","[['Che-Kirk Wong', 'Director'], ['Ben Ramsey', 'Screenwriter'], ['Warren Zide', 'Producer'], ['Wesley Snipes', 'Producer'], ['John Woo', 'Executive Producer'], ['Terence Chang', 'Executive Producer'], ['John M. Eckert', 'Executive Producer'], ['Taavo Soodor', 'Production Designer'], ['Robin Russell', 'Editor'], ['Pietro Scalia', 'Editor'], ['Graeme Revell', 'Composer'], ['Danny Nowak', 'Director of Photography']]","$10,809,424 (39.9% of total gross)",2.50 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 2.1 times production budget)","2,149 opening theaters/2,149 max. theaters, 4.5 weeks average run per theater","$52,921,922","April 24th, 1998 (Wide) by Sony Pictures","R for violence, pervasive language and some sexuality",91 minutes,vs. The Way of the GunCreate your own comparison chart…,"Action Comedy, Hitmen, Relationships Gone Wrong, Love Triangle, Romance, Kidnap, Revenge, Money Troubles, Movie Business",Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"September 23rd, 2008 by Sony Pictures Home Entertainment",,Tri-Star Pictures,"June 24th, 2022 (Limited) (United Kingdom)
","$27,066,941","$6,430","$27,073,371",,
44,https://www.the-numbers.com/movie/Sliding-Doors,[],"[['Peter Howitt', 'Director'], ['Peter Howitt', 'Screenwriter'], ['Guy East', 'Producer'], ['Nigel Sinclair', 'Producer']]","$834,817 (7.0% of total gross)",7.26 (domestic box office/biggest weekend),20.3% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 9.8 times production budget)","117 opening theaters/522 max. theaters, 8.8 weeks average run per theater","$23,289,058","April 24th, 1998 (Wide) by Miramax",PG-13 for language and some sexuality (previously rated R),99 minutes,vs. Great ExpectationsCreate your own comparison chart…,"Comedy Drama, Alternative Dimensions / Parallel universe, Romance, Relationships Gone Wrong, Infidelity, Public Relations, Fired, Car Accident, Death of a Girlfriend / Boyfriend, Pregnant Women, Troubled Pregnancy or Miscarriage",Original Screenplay,Drama,Live Action,Contemporary Fiction,"United Kingdom, United States",English,"December 1st, 1998 by Paramount Home Video",,"Miramax Films, Paramount Pictures, Intermedia Film, Mirage",,"$11,911,200","$46,897,949","$58,809,149",,
45,https://www.the-numbers.com/movie/Black-Dog,[],"[['Kevin Hooks', 'Director'], ['William Mickelberry', 'Screenwriter'], ['Dan Vining', 'Screenwriter'], ['George S. Clinton', 'Composer']]","$4,809,375 (37.4% of total gross)",2.67 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"2,025 opening theaters/2,050 max. theaters, 4.2 weeks average run per theater","$25,138,996","May 1st, 1998 (Wide) by Universal","PG-13 for intense scenes of action violence, and for language",89 minutes,vs. TruckerCreate your own comparison chart…,"Action Thriller, FBI, Smuggler, Life on the Outside, Car Accident, Kidnap, Hostage, No Honor Among Thieves, Undercover",Original Screenplay,Action,Live Action,Contemporary Fiction,,English,,,,,"$12,857,351",,,,
46,https://www.the-numbers.com/movie/He-Got-Game,[],"[['Spike Lee', 'Director'], ['Spike Lee', 'Screenwriter']]","$7,610,663 (35.3% of total gross)",2.83 (domestic box office/biggest weekend),96.2% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 0.9 times production budget)","1,319 opening theaters/1,414 max. theaters, 5.3 weeks average run per theater","$42,169,978","May 1st, 1998 (Wide) by Walt Disney","R for pervasive language, strong sexuality, some drug content and violence.",136 minutes,vs. RockyCreate your own comparison chart…,"Basketball, African Americans, Hood Film, Sports Drama, Accidental Death, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, College, High School, College Sports, Dysfunctional Family, Government Corruption, Prostitution, Domestic Abuse",Original Screenplay,Drama,Live Action,Contemporary Fiction,,,"November 10th, 1998 by Touchstone Home Video",,,,"$21,567,853","$844,095","$22,411,948",,
47,https://www.the-numbers.com/movie/Miserables-Les-(1998),['Claire Danes'],"[['Bille August', 'Director'], ['Rafael Yglesias', 'Screenwriter'], ['Basil Poledouris', 'Composer']]","$5,011,840 (36.1% of total gross)",2.77 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,477 opening theaters/1,477 max. theaters, 4.4 weeks average run per theater","$27,154,039","May 1st, 1998 (Wide) by Sony Pictures","PG-13 for violence, and for some sexual content",134 minutes,vs. Les MisérablesCreate your own comparison chart…,"Historical Drama, Crime, Fugitive / On the Run, 1800s, Set in Paris, Corrupt Cops",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,United Kingdom,,"November 3rd, 1998 by Sony Pictures Home Entertainment, released as Les Miserable",,,,"$13,887,945",,,,
48,https://www.the-numbers.com/movie/Africas-Elephant-Kingdom,[],[],,73.84 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,,"$28,160,357","May 8th, 1998 (IMAX) by Discovery/IMAX",Not Rated,,Create your own comparison chart…,,Based on Real Life Events,Documentary,Live Action,Factual,,,,,,,"$13,485,455",,,,
49,https://www.the-numbers.com/movie/Deep-Impact,"['Robert Duvall', 'Téa Leoni', 'Elijah Wood', 'Vanessa Redgrave', 'Maximilian Schell', 'Morgan Freeman']","[['Mimi Leder', 'Director'], ['Bruce Joel Rubin', 'Screenwriter'], ['Michael Tolkin', 'Screenwriter'], ['Richard D. Zanuck', 'Producer'], ['David Brown', 'Producer'], ['Steven Spielberg', 'Executive Producer'], ['Walter F. Parkes', 'Executive Producer'], ['Joan Bradshaw', 'Executive Producer'], ['Leslie Dilley', 'Production Designer'], ['David Rosenbloom', 'Editor'], ['James Horner', 'Composer'], ['Dietrich Lohmann', 'Director of Photography']]","$41,152,375 (29.3% of total gross)",3.41 (domestic box office/biggest weekend),40.2% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 4.4 times production budget)","3,156 opening theaters/3,280 max. theaters, 8.2 weeks average run per theater","$274,639,859","May 8th, 1998 (Wide) by Paramount Pictures",PG-13 for intense disaster related elements and brief language,123 minutes,vs. ArmageddonCreate your own comparison chart…,"End of the World, Visual Effects, Disaster, Investigative Journalist, High School, Set in Outer Space, 1990s, Set in Virginia, Washington, D.C., Set in Russia, FBI, Set in Arizona",Original Screenplay,Adventure,Live Action,Science Fiction,United States,English,"May 18th, 1999 by Paramount Home Video",,Zanuck/Brown,,"$140,464,664","$209,000,000","$349,464,664",,
50,https://www.the-numbers.com/movie/Woo,[],[],"$2,517,263 (31.2% of total gross)",3.20 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 0.6 times production budget)","625 opening theaters/625 max. theaters, 5.0 weeks average run per theater","$15,768,824","May 8th, 1998 (Wide) by New Line",R for sexual content and language,,vs. WaitressCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,,,,,,"$8,064,972",,,,
51,https://www.the-numbers.com/movie/Bulworth,"['Halle Berry', 'Oliver Platt', 'Don Cheadle', 'Paul Sorvino', 'Jack Warden', 'Isaiah Washington', 'Christine Baranski', 'Amiri Baraka', 'Warren Beatty']","[['Warren Beatty', 'Director'], ['Warren Beatty', 'Screenwriter'], ['Jeremy Pikser', 'Screenwriter'], ['Warren Beatty', 'Story by'], ['Pieter Jan Brugge', 'Producer'], ['Warren Beatty', 'Producer'], ['Lauren Shuler Donner', 'Executive Producer'], ['Vittorio Storaro', 'Cinematographer'], ['Dean Tavoularis', 'Production Designer'], ['Robert C. Jones', 'Editor'], ['Billy Weber', 'Editor'], ['Milena Canonero', 'Costume Designer'], ['Ennio Morricone', 'Composer']]","$141,816 (0.5% of total gross)",2.52 (domestic box office/biggest weekend),90.8% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 1.0 times production budget)","2 opening theaters/2,051 max. theaters, 4.2 weeks average run per theater","$51,869,509","May 15th, 1998 (Wide) by 20th Century Fox",R for pervasive strong language and some drug content,108 minutes,vs. In Good CompanyCreate your own comparison chart…,"Political, Romance, Satire, Satirical Comedy, Depression, Interracial Romance, Political Campaign",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"September 2nd, 2003 by Fox Home Entertainment",,Twentieth Century Fox,,"$26,528,684","$2,674,699","$29,203,383",,
52,https://www.the-numbers.com/movie/Horse-Whisperer-The-(1998),"['Sam Neill', 'Dianne Wiest', 'Scarlett Johansson', 'Chris Cooper', 'Robert Redford', 'Kristin Scott Thomas']","[['Robert Redford', 'Director'], ['Patrick Markey', 'Producer'], ['Eric Roth', 'Screenwriter'], ['Richard LaGravenese', 'Screenwriter'], ['Nicholas Evans', 'Based on the book ""The Horse Whisperer""'], ['Rachel Pfeffer', 'Executive Producer'], ['Robert Richardson', 'Director of Photography'], ['Jon Hutman', 'Production Designer'], ['Tom Rolf', 'Editor'], ['Judy L. Ruskin*', 'Costume Designer'], ['Joseph Reidy', 'Co-Producer'], ['Thomas Newman', 'Composer']]","$13,685,488 (18.2% of total gross)",5.19 (domestic box office/biggest weekend),40.3% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 3.1 times production budget)","2,039 opening theaters/2,362 max. theaters, 8.1 weeks average run per theater","$147,391,739","May 15th, 1998 (Wide) by Walt Disney",PG-13 for a disturbing accident scene.,169 minutes,vs. SeabiscuitCreate your own comparison chart…,"Paralysis / Loss of a Limb, Depression, Animal Lead, Love Triangle, Romance, Dysfunctional Family, Directing Yourself, Infidelity, Workaholic, Voiceover/Narration, Road Trip, Country Mouse, City Mouse, Culture Clash, Romantic Drama",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,English,,,Touchstone Pictures,,"$75,383,563","$111,500,000","$186,883,563",,
53,https://www.the-numbers.com/movie/Quest-for-Camelot,[],"[['Patrick Doyle', 'Composer']]","$6,041,602 (26.5% of total gross)",3.61 (domestic box office/biggest weekend),59.7% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 1.0 times production budget)","3,107 opening theaters/3,107 max. theaters, 4.5 weeks average run per theater","$44,525,329","May 15th, 1998 (Wide) by Warner Bros.",G,,vs. The Iron GiantCreate your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Hand Animation,Kids Fiction,United States,,,,,,"$22,772,500","$15,400,000","$38,172,500",,
54,https://www.the-numbers.com/movie/Godzilla,"['Maria Pitillo', 'Hank Azaria', 'Kevin Dunn', 'Michael Lerner', 'Harry Shearer', 'Matthew Broderick', 'Jean Reno']","[['Roland Emmerich', 'Director'], ['Dean Devlin', 'Producer'], ['Roland Emmerich', 'Screenwriter'], ['Dean Devlin', 'Screenwriter'], ['Ted Elliott', 'Story Creator'], ['Terry Rossio', 'Story Creator'], ['Dean Devlin', 'Story Creator'], ['Roland Emmerich', 'Story Creator'], ['Roland Emmerich', 'Executive Producer'], ['Ute Emmerich', 'Executive Producer'], ['William Fay', 'Executive Producer'], ['Ueli Steiger', 'Director of Photography'], ['Oliver Scholl', 'Production Designer'], ['Peter Amundson', 'Editor'], ['David J. Siegel', 'Editor'], ['Joseph Porro', 'Costume Designer'], ['David Arnold', 'Composer'], ['Peter Winther', 'Co-Producer'], ['Kelly Van Horn', 'Co-Producer'], ['Rob Fried', 'Co-Executive Producer'], ['Cary Woods', 'Co-Executive Producer'], ['Volker Engel', 'Visual Effects Supervisor'], ['Patrick Tatopoulos', 'Creature Designer']]","$44,047,541 (32.3% of total gross)",3.09 (domestic box office/biggest weekend),36.3% (domestic box office/worldwide),"$125,000,000 (worldwide box office is 3.0 times production budget)","3,310 opening theaters/3,310 max. theaters, 6.5 weeks average run per theater","$266,524,959","May 19th, 1998 (Wide) by Sony Pictures",PG-13 for sci-fi monster action/violence,139 minutes,vs. GodzillaCreate your own comparison chart…,"Disaster, Creature Feature, Visual Effects, Kaiju",Remake,Action,Live Action,Science Fiction,United States,English,"November 3rd, 1998 by Sony Pictures Home Entertainment",Godzilla,"Centropolis Entertainment, Fried Films, Independent Pictures., Tri-Star Pictures",,"$136,314,294","$239,685,706","$376,000,000",,
55,https://www.the-numbers.com/movie/Fear-and-Loathing-in-Las-Vegas,"['Benicio del Toro', 'Johnny Depp']","[['Terry Gilliam', 'Director'], ['Terry Gilliam', 'Screenwriter'], ['Tony Grisoni', 'Screenwriter'], ['Tod Davies', 'Screenwriter'], ['Alex Cox', 'Screenwriter'], ['Hunter S. Thompson', 'Story Creator'], ['Laila Nabulsi', 'Producer'], ['Patrick Cassavetti', 'Producer'], ['Stephen Nemeth', 'Producer'], ['Harold Bronson', 'Executive Producer'], ['Richard Foos', 'Executive Producer'], ['Patrick Wachsberger', 'Executive Producer'], ['Alex McDowell', 'Production Designer'], ['Lesley Walker', 'Editor'], ['Ray Cooper', 'Composer'], ['Nicola Pecorini', 'Director of Photography']]","$4,335,095 (40.6% of total gross)",2.46 (domestic box office/biggest weekend),77.9% (domestic box office/worldwide),"$18,500,000 (worldwide box office is 0.7 times production budget)","1,126 opening theaters/3,107 max. theaters, 1.4 weeks average run per theater","$20,882,327","May 22nd, 1998 (Wide) by Universal","R for pervasive extreme drug use and related bizarre behavior, strong language, and brief nudity",119 minutes,vs. Ed WoodCreate your own comparison chart…,"Black Comedy, Cult Movie, Narcotics, Addiction, Set in Las Vegas, 1970s",Based on Fiction Book/Short Story,Black Comedy,Live Action,Dramatization,United States,English,"June 15th, 1999 by Universal Home EntertainmentFebruary 18th, 2003 by Criterion, released as Fear and Loathing in Las Vegas - Criterion Collection",,"Rhino Films, Laila Nabulsi","December 30th, 2021 (Limited) (New Zealand)
June 15th, 2023 (Limited) (New Zealand)
","$10,680,275","$3,031,628","$13,711,903",,
56,https://www.the-numbers.com/movie/Opposite-of-Sex-The,[],[],"$102,385 (1.6% of total gross)",12.70 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"5 opening theaters/183 max. theaters, 8.9 weeks average run per theater","$12,449,229","May 22nd, 1998 (Wide) by Sony Pictures Classics",R for strong language and sex related dialogue and sexuality,,vs. While You Were SleepingCreate your own comparison chart…,LGBTQ+,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,United States,,,,,,"$6,367,164",,,,
57,https://www.the-numbers.com/movie/I-Got-the-Hook-Up,"['Percy “Master P” Miller', 'A.J. Johnson', 'Gretchen Palmer']","[['Michael Martin', 'Director'], ['Carrie Mungo', 'Screenwriter'], ['Leroy Douglas', 'Screenwriter'], ['Percy “Master P” Miller', 'Screenwriter']]","$3,310,349 (32.1% of total gross)",3.12 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$3,500,000 (worldwide box office is 2.9 times production budget)","655 opening theaters/655 max. theaters, 4.5 weeks average run per theater","$20,173,560","May 27th, 1998 (Wide) by Miramax","R for pervasive strong language, crude sexual humor, nudity, drug content and some violence",93 minutes,vs. Pootie TangCreate your own comparison chart…,"Crime Comedy, Confidence Men, African Americans, Organized Crime, FBI, Screenplay Written By the Star",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,,,,,,"$10,317,779",,,,
58,https://www.the-numbers.com/movie/Almost-Heroes,[],"[['Christopher Guest', 'Director'], ['Mark Nutter', 'Screenwriter'], ['Tom Wolfe*', 'Screenwriter'], ['Boyd Hale', 'Screenwriter']]","$2,837,928 (46.0% of total gross)",2.18 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"2,048 opening theaters/2,048 max. theaters, 2.5 weeks average run per theater","$12,074,845","May 29th, 1998 (Wide) by Warner Bros.",PG-13 for crude humor and nudity,90 minutes,vs. GringoCreate your own comparison chart…,"Posthumous Release, Buddy Comedy, Famously Bad, 1800s, Explorer",Original Screenplay,Comedy,Live Action,Historical Fiction,,,"August 7th, 2007 by Warner Home Video",,,,"$6,175,688",,,,
59,https://www.the-numbers.com/movie/Hope-Floats-(1998),"['Mae Whitman', 'Sandra Bullock', 'Harry Connick, Jr.', 'Gena Rowlands']","[['Forest Whitaker', 'Director'], ['Steven Rogers', 'Screenwriter'], ['Lynda Obst', 'Producer'], ['Mary McLaglen', 'Executive Producer'], ['Sandra Bullock', 'Executive Producer'], ['Larry Fulton', 'Production Designer'], ['Richard Chew', 'Editor'], ['Dave Grusin', 'Composer'], ['Caleb Deschanel', 'Director of Photography']]","$14,210,464 (23.6% of total gross)",4.23 (domestic box office/biggest weekend),73.7% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 2.7 times production budget)","2,367 opening theaters/2,404 max. theaters, 7.2 weeks average run per theater","$117,529,111","May 29th, 1998 (Wide) by 20th Century Fox",PG-13 for thematic elements.,115 minutes,vs. SouthpawCreate your own comparison chart…,"Romance, Romantic Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,,,Lynda Obst Productions,,"$60,110,313","$21,418,687","$81,529,000",,
