,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,Est. Domestic Blu-ray Sales
186,https://www.the-numbers.com/movie/Santa-Clause-3-The-Escape-Clause-The,[],"[['Michael Lembeck', 'Director'], ['Jeffrey Silver', 'Producer'], ['George S. Clinton', 'Composer']]","$19,504,038 (23.1% of total gross)",4.33 (domestic box office/biggest weekend),78.6% (domestic box office/worldwide),,"3,458 opening theaters/3,458 max. theaters, 6.4 weeks average run per theater","$118,236,293","November 3rd, 2006 (Wide) by Walt Disney","November 20th, 2007 by Walt Disney Home Entertainment, released as Santa Clause 3, The - The Escape Clause",G,97 minutes,Santa Clause,vs. Flushed AwayCreate your own comparison chart…,"Christmas, Fat Suit, Christmas in November",Original Screenplay,Adventure,Live Action,Kids Fiction,,United States,English,,"$84,500,122","$23,000,000","$107,500,122","$81,123,014","$81,123,014",
187,https://www.the-numbers.com/movie/Copying-Beethoven,[],[],"$70,460 (19.8% of total gross)",5.05 (domestic box office/biggest weekend),5.4% (domestic box office/worldwide),"$11,000,000 (worldwide box office is 0.6 times production budget)","26 opening theaters/29 max. theaters, 5.3 weeks average run per theater","$498,353","November 10th, 2006 (Limited) by MGM","April 3rd, 2007 by MGM Video",PG-13 for some sexual elements.,,,vs. Blood Done Sign My NameCreate your own comparison chart…,"Biography, 1700s",Based on Real Life Events,Drama,Live Action,Dramatization,,,,,"$355,968","$6,230,356","$6,586,324",,,
188,https://www.the-numbers.com/movie/Good-Year-A,"['Albert Finney', 'Tom Hollander', 'Freddie Highmore', 'Russell Crowe', 'Marion Cotillard']","[['Ridley Scott', 'Director'], ['Marc Klein', 'Screenwriter'], ['Peter Mayle', 'Based on the book ""A Good Year""'], ['Ridley Scott', 'Producer'], ['Branko Lustig', 'Executive Producer'], ['Julie Payne', 'Executive Producer'], ['Lisa Ellzey', 'Executive Producer'], ['Philippe Le Sourd', 'Director of Photography'], ['Sonja Klaus', 'Production Designer'], ['Dody Dorn', 'Editor'], ['Marc Streitenfeld', 'Composer'], ['Marc Streitenfeld', 'Music Supervisor']]","$3,721,526 (49.9% of total gross)",2.00 (domestic box office/biggest weekend),17.7% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 1.2 times production budget)","2,066 opening theaters/2,067 max. theaters, 2.5 weeks average run per theater","$10,441,054","November 10th, 2006 (Wide) by 20th Century Fox","February 27th, 2007 by Fox Home Entertainment",PG-13 for language and some sexual content,118 minutes,,vs. Our Brand is CrisisCreate your own comparison chart…,"Comedy Drama, Romance, Inheritance, Orphan, Young Child Dealing with the Death of a Parent, Prologue, Food, Life on a Farm",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,Fox 2000 Pictures,"France, United Kingdom",English,,"$7,459,300","$34,604,805","$42,064,105","$10,340,828","$10,340,828",
189,https://www.the-numbers.com/movie/Harsh-Times,"['Eva Longoria', 'Terry Crews', 'Noel Gugliemi', 'Christian Bale', 'Freddy Rodriguez']","[['David Ayer', 'Director'], ['David Ayer', 'Screenwriter'], ['Andrea Sperling', 'Producer'], ['David Ayer', 'Producer'], ['Christian Bale', 'Executive Producer'], ['David Gorton', 'Executive Producer'], ['Philippe Martinez', 'Executive Producer'], ['Steve Mason', 'Director of Photography'], ['Devorah Herbert', 'Production Designer'], ['Conrad Buff', 'Editor'], ['Jesse Felsot', 'Co-Producer'], ['Paul Barreras', 'Associate Producer'], ['Roberta Gorski', 'Associate Producer'], ['Graeme Revell', 'Composer'], ['John Houlihan', 'Music Supervisor'], ['Michele Michel', 'Costume Designer'], ['Mary Vernieu', 'Casting Director'], ['Shalimar Reodica', 'Casting Director']]","$1,968,505 (59.0% of total gross)",1.70 (domestic box office/biggest weekend),53.6% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 3.1 times production budget)","956 opening theaters/956 max. theaters, 2.2 weeks average run per theater","$4,673,096","November 10th, 2006 (Wide) by MGM","March 13th, 2007 by Weinstein Co./Genius","R for strong violence, language and drug use.",116 minutes,,vs. Do You Believe?Create your own comparison chart…,"Film Noir, Hood Film",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Metro-Goldwyn-Mayer Pictures, Bauer Martinez Studios, Crave Films",United States,"English, Korean, Spanish",,"$3,337,931","$2,887,373","$6,225,304","$3,151,869","$3,151,869",
190,https://www.the-numbers.com/movie/Return-The-(2006),[],"[['Asif Kapadia', 'Director'], ['Jeffrey Silver', 'Producer'], ['Dario Marianelli', 'Composer']]","$4,479,621 (57.8% of total gross)",1.73 (domestic box office/biggest weekend),87.6% (domestic box office/worldwide),,"1,984 opening theaters/1,986 max. theaters, 2.3 weeks average run per theater","$10,842,691","November 10th, 2006 (Wide) by Focus Features","February 27th, 2007 by Universal Home Entertainment, released as Return, The","PG-13 for violence, terror and disturbing images.",,,vs. When a Stranger CallsCreate your own comparison chart…,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,United States,,,"$7,744,785","$1,100,000","$8,844,785",,,
191,https://www.the-numbers.com/movie/Stranger-Than-Fiction,"['Will Ferrell', 'Maggie Gyllenhaal', 'Dustin Hoffman', 'Queen Latifah', 'Emma Thompson']","[['Marc Forster', 'Director'], ['Lindsay Doran', 'Producer'], ['Zach Helm', 'Screenwriter'], ['Nathan Kahane', 'Executive Producer'], ['Joe Drake', 'Executive Producer'], ['Eric Kopeloff', 'Executive Producer'], ['Roberto Schaefer', 'Director of Photography'], ['Kevin Thompson', 'Production Designer'], ['Matt Chesse', 'Editor'], ['Brian Reitzell', 'Music Supervisor'], ['Britt Daniel', 'Composer'], ['Brian Reitzell', 'Composer'], ['Aubrey Henderson', 'Co-Producer'], ['Jim Miller', 'Co-Producer']]","$13,411,093 (33.2% of total gross)",3.02 (domestic box office/biggest weekend),75.5% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 1.8 times production budget)","2,264 opening theaters/2,270 max. theaters, 4.6 weeks average run per theater","$56,609,262","November 10th, 2006 (Wide) by Sony Pictures","February 27th, 2007 by Sony Pictures Home Entertainment","PG-13 for some disturbing images, sexuality, brief language and nudity",105 minutes,,vs. Safety Not GuaranteedCreate your own comparison chart…,"Writing and Writers, Writer's Block, Fiction / Reality Crossover, Comedy Drama",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Mandate Pictures",United States,English,,"$40,435,190","$13,137,632","$53,572,822","$32,484,778","$32,484,778",
192,https://www.the-numbers.com/movie/Bobby,"['Harry Belafonte', 'Joy Bryant', 'Nick Cannon', 'Emilio Estevez', 'Brian Geraghty', 'Joshua Jackson', 'David Krumholtz', 'Ashton Kutcher', 'Shia LaBeouf', 'Svetlana Metkina', 'Freddy Rodriguez', 'Martin Sheen', 'Christian Slater', 'Jacob Vargas', 'Mary Elizabeth Winstead', 'Laurence Fishburne', 'Heather Graham', 'Anthony Hopkins', 'Helen Hunt', 'Lindsay Lohan', 'William H. Macy', 'Demi Moore', 'Sharon Stone', 'Elijah Wood']","[['Emilio Estevez', 'Director'], ['Emilio Estevez', 'Screenwriter'], ['Edward Bass', 'Producer'], ['Holly Wiersma', 'Producer'], ['Michael Litvak', 'Producer'], ['Gary Michael Walters', 'Executive Producer'], ['Daniel Grodnik', 'Executive Producer'], ['Mark Isham', 'Composer']]","$69,039 (0.6% of total gross)",2.31 (domestic box office/biggest weekend),54.6% (domestic box office/worldwide),"$14,000,000 (worldwide box office is 1.5 times production budget)","2 opening theaters/1,670 max. theaters, 2.8 weeks average run per theater","$15,728,439","November 17th, 2006 (Limited) by MGMNovember 23rd, 2006 (Expands Wide) by MGM","April 10th, 2007 by Weinstein Co./Genius","R for language, drug content, and a scene of violence (to be appealed)",116 minutes,,vs. CarlosCreate your own comparison chart…,"Historical Drama, One Day, Political Assassination, Ensemble, Epilogue, 1960s",Based on Real Life Events,Drama,Live Action,Dramatization,,United States,"English, Spanish",,"$11,242,801","$9,355,005","$20,597,806","$13,047,248","$13,047,248",
193,https://www.the-numbers.com/movie/Casino-Royale-(2006),"['Mads Mikkelsen', 'Jeffrey Wright', 'Judi Dench', 'Daniel Craig', 'Eva Green']","[['Martin Campbell', 'Director'], ['Neal Purvis', 'Screenwriter'], ['Robert Wade', 'Screenwriter'], ['Paul Haggis', 'Screenwriter'], ['Michael G. Wilson', 'Producer'], ['Barbara Broccoli', 'Producer'], ['Anthony Waye', 'Executive Producer'], ['Callum McDougall', 'Executive Producer'], ['Peter Lamont', 'Production Designer'], ['Phil Meheux', 'Cinematographer'], ['Stuart Baird', 'Editor'], ['David Arnold', 'Composer'], ['Lindy Hemming', 'Costume Designer']]","$40,833,156 (24.4% of total gross)",4.10 (domestic box office/biggest weekend),28.2% (domestic box office/worldwide),"$102,000,000 (worldwide box office is 5.8 times production budget)","3,434 opening theaters/3,443 max. theaters, 6.8 weeks average run per theater","$233,391,814","November 17th, 2006 (Wide) by Sony Pictures","March 13th, 2007 by Sony Pictures Home Entertainment","PG-13 for intense sequences of violent action, a scene of torture, sexual content and nudity",144 minutes,James Bond,vs. SkyfallCreate your own comparison chart…,"Secret Agent, Parkour, Gambling, Terrorism, Undercover, Hostage, Slow Motion Scene, Martial Arts, Gratuitous Cameos",Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,"Eon Productions, Metro-Goldwyn-Mayer Pictures, Columbia Pictures","United Kingdom, United States",English,"December 7th, 2006 (Wide) (New Zealand)
December 7th, 2007 (Wide) (Australia)
June 10th, 2019 (Special Engagement), released as Casino Royale (Secret Cinema 2019) (United Kingdom)
November 13th, 2020 (Limited) (United Kingdom)
August 12th, 2021 (Wide) (New Zealand)
... Show all releases
","$167,365,000","$427,055,216","$594,420,216","$84,064,041","$85,521,794","$1,457,753"
194,https://www.the-numbers.com/movie/For-Your-Consideration,[],"[['Christopher Guest', 'Director'], ['Christopher Guest', 'Screenwriter'], ['Eugene Levy', 'Screenwriter'], ['Karen Murphy', 'Producer']]","$372,012 (6.7% of total gross)",2.88 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 0.5 times production budget)","23 opening theaters/625 max. theaters, 3.2 weeks average run per theater","$7,760,791","November 17th, 2006 (Limited) by Warner IndependentNovember 22nd, 2006 (Expands Wide) by Warner Independent","February 20th, 2007 by Warner Home Video",PG-13 for sexual references and brief language.,86 minutes,,vs. Janky PromotersCreate your own comparison chart…,"Movie Business, Mockumentary, Satirical Comedy, Satire, Improvised, Ensemble, Underdog, Directing Yourself, Screenplay Written By the Star",Original Screenplay,Comedy,Live Action,Contemporary Fiction,Castle Rock Entertainment,,,,"$5,549,923",,,,,
195,https://www.the-numbers.com/movie/Happy-Feet,"['Robin Williams', 'Brittany Murphy', 'Hugh Jackman', 'Nicole Kidman', 'Hugo Weaving', 'Anthony LaPaglia', 'Elizabeth Daily', 'Magda Szubanski', 'Miriam Margolyes', 'Steve Irwin', 'Elijah Wood']","[['George Miller', 'Director'], ['Doug Mitchell', 'Producer'], ['George Miller', 'Producer'], ['Bill Miller', 'Producer'], ['Zareh Nalbandian', 'Executive Producer'], ['Graham Burke', 'Executive Producer'], ['Edward Jones', 'Executive Producer'], ['Dana Goldberg', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Judy Morris', 'Co-Director'], ['Warren Coleman', 'Co-Director'], ['George Miller', 'Screenwriter'], ['John Collee', 'Screenwriter'], ['Judy Morris', 'Screenwriter'], ['Warren Coleman', 'Screenwriter'], ['Margaret Sixel', 'Editor'], ['Christian Gazal', 'Editor'], ['John Powell', 'Composer'], ['Christine Woodruff', 'Music Supervisor'], ['Mark Sexton', 'Production Designer'], ['David Nelson', 'Supervising Art Director'], ['Simon Whiteley', 'Art Director'], ['Daniel Jeannette', 'Animation Director']]","$41,533,432 (21.0% of total gross)",4.77 (domestic box office/biggest weekend),51.4% (domestic box office/worldwide),"$85,000,000 (worldwide box office is 4.5 times production budget)","3,804 opening theaters/3,804 max. theaters, 8.8 weeks average run per theater","$275,720,910","November 17th, 2006 (Wide) by Warner Bros.November 17th, 2006 (IMAX) by Warner Bros.","March 27th, 2007 by Warner Home Video",PG for some mild peril and rude humor,108 minutes,Happy Feet,"Blockbusters, 2006vs. The Angry Birds MovieCreate your own comparison chart…","Voiceover/Narration, Dancing, Animal Lead, Talking Animals, IMAX: DMR, Motion Capture Performance",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Warner Bros., Village Roadshow Productions, Kennedy Miller, Animal Logic",United States,English,"December 26th, 2006 (Wide) (New Zealand)
","$198,000,317","$186,999,998","$385,000,315","$209,971,767","$213,920,779","$3,949,012"
196,https://www.the-numbers.com/movie/Lets-Go-to-Prison,[],"[['Bob Odenkirk', 'Director'], ['Robert Ben Garant', 'Screenwriter'], ['Thomas Lennon', 'Screenwriter'], ['Michael Patrick Jann', 'Screenwriter'], ['Marc Abraham', 'Producer'], ['Matt Berenson', 'Producer'], ['Paul Young', 'Producer'], ['Debra Grieco', 'Executive Producer'], ['Armyan Bernstein', 'Executive Producer'], ['Marcy Carsey', 'Executive Producer'], ['Tom Werner', 'Executive Producer'], ['Caryn Mandabach', 'Executive Producer']]","$2,220,050 (47.9% of total gross)",2.09 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$4,000,000 (worldwide box office is 1.2 times production budget)","1,495 opening theaters/1,495 max. theaters, 2.2 weeks average run per theater","$6,482,062","November 17th, 2006 (Wide) by Universal","March 6th, 2007 by Universal Home Entertainment, released as Let's Go to Prison (Rated & Unrated Versions)","R for language, sexual content, some violence and drug material",90 minutes,,vs. WhippedCreate your own comparison chart…,"Prison, Crime Comedy, Revenge, Framed, LGBTQ+, Romance, Gangs, Accidental Death, Prison Break, Famously Bad",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,United States,,,"$4,630,045",,,"$2,362,123","$2,362,123",
197,https://www.the-numbers.com/movie/History-Boys-The,[],"[['Nicholas Hytner', 'Director'], ['George Fenton', 'Composer']]","$100,803 (3.7% of total gross)",7.51 (domestic box office/biggest weekend),20.3% (domestic box office/worldwide),"$3,700,000 (worldwide box office is 3.6 times production budget)","7 opening theaters/165 max. theaters, 4.5 weeks average run per theater","$3,770,621","November 21st, 2006 (Limited) by Fox Searchlight","April 17th, 2007 by Fox Home Entertainment, released as History Boys, The",R for language and sexual content.,,,vs. Saving FaceCreate your own comparison chart…,,Based on Play,Comedy,Live Action,Contemporary Fiction,"Fox Searchlight Pictures, DNA Films, BBC Two Films, UK Film Council, National Theatre",United Kingdom,,,"$2,730,296","$10,717,702","$13,447,998",,,
198,https://www.the-numbers.com/movie/Deck-the-Halls,"['Kristin Davis', 'Kristin Chenoweth', 'Danny DeVito', 'Matthew Broderick']","[['John Whitesell', 'Director'], ['Arnon Milchan', 'Producer'], ['Michael Costigan', 'Producer'], ['John Whitesell', 'Producer'], ['Matt Corman', 'Screenwriter'], ['Chris Ord', 'Screenwriter'], ['Don Rhymer', 'Screenwriter'], ['George S. Clinton', 'Composer']]","$12,001,256 (34.2% of total gross)",2.92 (domestic box office/biggest weekend),75.0% (domestic box office/worldwide),"$51,000,000 (worldwide box office is 0.9 times production budget)","3,205 opening theaters/3,205 max. theaters, 4.0 weeks average run per theater","$49,108,184","November 22nd, 2006 (Wide) by 20th Century Fox","November 6th, 2007 by Fox Home Entertainment","PG for some crude and suggestive humor, and for language.",93 minutes,,vs. Just Go With ItCreate your own comparison chart…,"Family Comedy, Christmas, Christmas in November, Dysfunctional Family",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Regency Enterprises, New Regency, Corduroy Films",United States,English,,"$35,093,569","$11,722,238","$46,815,807","$30,530,544","$30,530,544",
199,https://www.the-numbers.com/movie/Deja-Vu-(2006),"['Paula Patton', 'Val Kilmer', 'Jim Caviezel*', 'Adam Goldberg', 'Denzel Washington']","[['Tony Scott', 'Director'], ['Bill Marsilii', 'Screenwriter'], ['Terry Rossio', 'Screenwriter'], ['Jerry Bruckheimer', 'Producer'], ['Mike Stenson', 'Executive Producer'], ['Chad Oman', 'Executive Producer'], ['Ted Elliott', 'Executive Producer'], ['Terry Rossio', 'Executive Producer'], ['Barry Waldman', 'Executive Producer'], ['Paul Cameron', 'Director of Photography'], ['Chris Seagers', 'Editor'], ['Ellen Mirojnick', 'Costume Designer'], ['Harry Gregson-Williams', 'Composer'], ['Bob Badami', 'Music Supervisor'], ['Denise Chamian', 'Casting'], ['Billy Hopkins', 'Casting'], ['Kerry Barden', 'Casting'], ['Suzanne Smith Crowley*', 'Casting'], ['Barry Waldman', 'Unit Production Manager'], ['John Wildermuth', 'First Assistant Director'], ['Basil Bryant-Grillo', 'Second Assistant Director']]","$20,574,802 (32.1% of total gross)",3.11 (domestic box office/biggest weekend),35.4% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.3 times production budget)","3,108 opening theaters/3,108 max. theaters, 4.6 weeks average run per theater","$89,488,581","November 22nd, 2006 (Wide) by Walt Disney","April 24th, 2007 by Walt Disney Home Entertainment, released as Deja Vu","PG-13 for intense sequences of violence and terror, disturbing images and some sensuality",126 minutes,,vs. Minority ReportCreate your own comparison chart…,"Time Travel, Crime Thriller, Terrorism, FBI, Revenge",Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,"Touchstone Pictures, Jerry Bruckheimer, Scott Free Films",United States,English,,"$64,038,616","$117,000,000","$181,038,616","$41,955,445","$41,955,445",
200,https://www.the-numbers.com/movie/Fountain-The,"['Ellen Burstyn', 'Hugh Jackman', 'Rachel Weisz']","[['Darren Aronofsky', 'Director'], ['Darren Aronofsky', 'Screenwriter'], ['Darren Aronofsky', 'Story by'], ['Ari Handel', 'Story by'], ['Eric Watson', 'Producer'], ['Arnon Milchan', 'Producer'], ['Iain Smith', 'Producer'], ['Nick Wechsler', 'Executive Producer'], ['Matthew Libatique', 'Director of Photography'], ['James Chinlund', 'Production Designer'], ['Jay Rabinowitz', 'Editor'], ['Renee April', 'Costume Designer'], ['Clint Mansell', 'Composer']]","$3,768,702 (37.2% of total gross)",2.69 (domestic box office/biggest weekend),65.6% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 0.4 times production budget)","1,472 opening theaters/1,670 max. theaters, 2.4 weeks average run per theater","$14,187,301","November 22nd, 2006 (Wide) by Warner Bros.","May 15th, 2007 by Warner Home Video, released as Fountain, The","PG-13 for some intense sequences of violent action, some sensuality and language (on appeal - originally rated R)",96 minutes,,vs. ContactCreate your own comparison chart…,"Time Travel, Terminal Illness, Romantic Drama, Romance, Doctors, Medical and Hospitals, Cancer",Original Screenplay,Drama,Live Action,Science Fiction,"Regency Enterprises, Warner Bros., Protozoa Pictures, New Regency",United States,English,,"$10,144,010","$5,317,628","$15,461,638","$9,716,421","$9,716,421",
201,https://www.the-numbers.com/movie/Tenacious-D-in-The-Pick-of-Destiny,"['Jack Black', 'Kyle Gass']","[['Liam Lynch', 'Director'], ['Liam Lynch', 'Screenwriter'], ['Jack Black', 'Screenwriter'], ['Kyle Gass', 'Screenwriter'], ['Jack Black', 'Producer'], ['Kyle Gass', 'Producer'], ['Stuart Cornfeld', 'Producer'], ['Ben Stiller', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Cale Boyter', 'Executive Producer'], ['Georgia Kacandes', 'Executive Producer'], ['Robert Brinkmann', 'Director of Photography'], ['Martin Whist', 'Production Designer'], ['David Rennie', 'Editor'], ['Tenacious D*', 'Composer'], ['Tenacious D*', 'Composer'], ['John King', 'Song Writer-Score by'], ['Andrew Gross', 'Song Writer-Score by'], ['Jeanne McCarthy', 'Casting Director'], ['Juel Bestrop', 'Casting Director']]","$3,234,879 (38.8% of total gross)",2.58 (domestic box office/biggest weekend),62.0% (domestic box office/worldwide),,"1,919 opening theaters/1,919 max. theaters, 2.3 weeks average run per theater","$11,668,403","November 22nd, 2006 (Wide) by New Line","February 27th, 2007 by New Line Home Video, released as Tenacious D in The Pick of Destiny","R for pervasive language, sexual content and drug use",94 minutes,,vs. The HolidayCreate your own comparison chart…,"Farcical / Slapstick Comedy, Rock 'n' Roll, The Devil, Cult Movie, Satan, Singers, Musicians",Original Screenplay,Comedy,Live Action,Contemporary Fiction,Red Hour Productions,United States,English,,"$8,334,575","$5,100,000","$13,434,575","$7,888,881","$7,888,881",
202,https://www.the-numbers.com/movie/Dhoom-2,[],[],"$979,001 (37.0% of total gross)",2.70 (domestic box office/biggest weekend),6.7% (domestic box office/worldwide),,"63 opening theaters/63 max. theaters, 4.1 weeks average run per theater","$3,698,637","November 23rd, 2006 (Limited) by Yash Raj Films",,Not Rated,152 minutes,Dhoom,vs. Dhoom 3Create your own comparison chart…,,Original Screenplay,Action,Live Action,Contemporary Fiction,,India,Hindi,,"$2,643,586","$37,000,000","$39,643,586",,,
203,https://www.the-numbers.com/movie/Kurtlar-vadisi-Irak,[],[],,,,"$8,300,000 (worldwide box office is 3.0 times production budget)",,,"November 24th, 2006 (Limited), released as Valley of the Wolves: Iraq",,,,,Create your own comparison chart…,,Original Screenplay,Action,Live Action,Contemporary Fiction,,Turkey,,,n/a,"$24,906,717","$24,906,717",,,
204,https://www.the-numbers.com/movie/Laberinto-del-Fauno-El,[],"[['Guillermo del Toro', 'Director'], ['Guillermo del Toro', 'Screenwriter'], ['Guillermo del Toro', 'Producer']]","$568,641 (1.5% of total gross)",7.88 (domestic box office/biggest weekend),43.2% (domestic box office/worldwide),"$16,000,000 (worldwide box office is 5.4 times production budget)","17 opening theaters/1,143 max. theaters, 6.8 weeks average run per theater","$50,199,432","December 29th, 2006 (Limited) by Picturehouse, released as Pan's LabyrinthJanuary 19th, 2007 (Expands Wide) by Picturehouse, released as Pan's Labyrinth","May 15th, 2007 by New Line Home Video, released as Pan's Labyrinth",R for graphic violence and some language.,119 minutes,,vs. Beasts of the Southern WildCreate your own comparison chart…,"Monster, Dysfunctional Family, World War II, War, Fairies, Gothic Horror",Original Screenplay,Horror,Live Action,Historical Fiction,,"Mexico, Spain, United States",Spanish,"November 30th, 2006 (Wide) (South Korea)
July 10th, 2020 (Wide) (Spain)
","$37,634,615","$49,406,954","$87,041,569","$44,800,823","$44,800,823",
205,https://www.the-numbers.com/movie/Nativity-Story-The,[],"[['Catherine Hardwicke', 'Director'], ['Mychael Danna', 'Composer']]","$7,849,304 (20.9% of total gross)",4.79 (domestic box office/biggest weekend),81.3% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 1.3 times production budget)","3,083 opening theaters/3,083 max. theaters, 4.2 weeks average run per theater","$52,590,876","December 1st, 2006 (Wide) by New Line","March 20th, 2007 by New Line Home Video, released as Nativity Story, The",PG for some violent content,,,vs. The Blind SideCreate your own comparison chart…,"Religious, Faith-Based Film, Faith-Based Drama",Based on Religious Text,Drama,Live Action,Dramatization,,United States,,,"$37,629,831","$8,679,813","$46,309,644","$26,460,697","$26,460,697",
206,https://www.the-numbers.com/movie/Turistas,[],"[['John Stockwell', 'Director'], ['Michael Arlen Ross', 'Screenwriter']]","$3,582,554 (51.0% of total gross)",1.96 (domestic box office/biggest weekend),49.1% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.4 times production budget)","1,570 opening theaters/1,572 max. theaters, 2.4 weeks average run per theater","$9,833,459","December 1st, 2006 (Wide) by 20th Century Fox","March 27th, 2007 by Fox Home Entertainment","R for strong graphic violence and disturbing content, sexuality, nudity, drug use and language",93 minutes,,vs. When the Bough BreaksCreate your own comparison chart…,"Slasher Horror, Underwater, Tourists In Trouble, Class Warfare, Set in Brazil, Car Accident, Medical Crimes",Original Screenplay,Horror,Live Action,Contemporary Fiction,,United States,English,,"$7,027,762","$7,293,308","$14,321,070","$3,815,171","$3,815,171",
207,https://www.the-numbers.com/movie/Van-Wilder-Deux-The-Rise-of-Taj,[],"[['Mort Nathan', 'Director'], ['David Drew Gallagher', 'Screenwriter']]","$2,313,372 (54.3% of total gross)",1.84 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,979 opening theaters/1,979 max. theaters, 2.1 weeks average run per theater","$5,965,232","December 1st, 2006 (Wide) by MGM","March 27th, 2007 by MGM Video, released as Van Wilder 2: The Rise of Taj","R for pervasive crude sexual content, some nudity and language.",92 minutes,Van WilderNational Lampoon,vs. The FlockCreate your own comparison chart…,"College, Farcical / Slapstick Comedy, Sequels Without Their Original Stars, Romance, Indians, Slobs vs. Snobs, Famously Bad",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,United States,,,"$4,261,350",,,"$3,809,019","$3,809,019",
208,https://www.the-numbers.com/movie/Apocalypto,"['Dalia Hernandez', 'Jonathan Brewer', 'Morris Birdyellowhead', 'Carlos Emilio Baez', 'Amilcar Ramirez', 'Israel Contreras', 'Israel Rios', 'Rudy Youngblood']","[['Mel Gibson', 'Director'], ['Mel Gibson', 'Screenwriter'], ['Farhad Safinia', 'Screenwriter'], ['Mel Gibson', 'Producer'], ['Bruce Davey', 'Producer'], ['Ned Dowd', 'Executive Producer'], ['Vicki Christianson', 'Executive Producer'], ['Farhad Safinia', 'Co-Producer'], ['Dean Semler', 'Director of Photography'], ['Tom Sanders', 'Production Designer'], ['John Wright', 'Editor'], ['Mayes C. Rubeo', 'Costume Designer'], ['Vittorio Sodano', 'Co-Make up Designer'], ['Aldo Signoretti', 'Make-up and Hair Designer'], ['James Horner', 'Composer'], ['Carla Hool', 'Casting Director']]","$15,005,604 (29.5% of total gross)",3.39 (domestic box office/biggest weekend),42.0% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 3.0 times production budget)","2,465 opening theaters/2,465 max. theaters, 4.7 weeks average run per theater","$80,525,182","December 8th, 2006 (Wide) by Walt Disney","May 22nd, 2007 by Walt Disney Home Entertainment",R for sequences of graphic violence and disturbing images,138 minutes,,vs. Hacksaw RidgeCreate your own comparison chart…,"End of the World, Dead Language",Original Screenplay,Action,Live Action,Historical Fiction,"Icon Distribution, Inc.",United States,English,,"$50,866,635","$70,165,637","$121,032,272","$52,451,471","$52,451,471",
209,https://www.the-numbers.com/movie/Blood-Diamond,"['Leonardo DiCaprio', 'Jennifer Connelly', 'Djimon Hounsou']","[['Edward Zwick', 'Director'], ['Charles Leavitt', 'Screenwriter'], ['Charles Leavitt', 'Story'], ['C. Gaby Mitchell', 'Story Creator'], ['Paula Weinstein', 'Producer'], ['Edward Zwick', 'Producer'], ['Marshall Herskovitz', 'Producer'], ['Graham King', 'Producer'], ['Gillian Gorfil', 'Producer'], ['Gregory Jacobs', 'Producer'], ['Len Amato', 'Executive Producer'], ['Kevin De La Noy', 'Executive Producer'], ['Ben Waisbren', 'Executive Producer'], ['James Newton Howard', 'Composer']]","$8,648,324 (15.1% of total gross)",6.63 (domestic box office/biggest weekend),33.5% (domestic box office/worldwide),"$100,000,000 (worldwide box office is 1.7 times production budget)","1,910 opening theaters/1,920 max. theaters, 7.4 weeks average run per theater","$78,875,159","December 8th, 2006 (Wide) by Warner Bros.","March 20th, 2007 by Warner Home Video",R for strong violence and language,143 minutes,,vs. Hotel RwandaCreate your own comparison chart…,"Child Soldier, Blood Diamonds, War, Political, Smuggler, Warlord, Rebellion, 1990s, Set in Africa, Set in South Africa, Mercenaries, Investigative Journalist, Political Thriller",Original Screenplay,Action,Live Action,Historical Fiction,"Initial Entertainment Group, Virtual Studios, Spring Creek Prod, Bedford Falls","Germany, United States","English, Mende",,"$57,377,916","$114,000,000","$171,377,916","$64,017,459","$64,017,459",
