,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Video Release:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
59,https://www.the-numbers.com/movie/Red-Violin-The,"['Colm Feore', 'Samuel L. Jackson', 'Carlo Cecchi', 'Irene Grazioli', 'Jean-Luc Bideau', 'Silvia Chang', 'Greta Scacchi', 'Jason Flemyng']","[['Francois Girard', 'Director'], ['Don McKellar', 'Screenwriter'], ['Francois Girard', 'Screenwriter'], ['Niv Fichman', 'Producer'], ['Francois Seguin', 'Production Designer'], ['Gaetan Huot', 'Editor'], ['John Corigliano', 'Composer'], ['Alain Dostie', 'Director of Photography']]","$87,133 (0.9% of total gross)",11.32 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.0 times production budget)","13 opening theaters/261 max. theaters, 10.8 weeks average run per theater","$18,085,670","June 11th, 1999 (Wide) by Lionsgate, released as The Red Violin",R for some sexuality,126 minutes,vs. Gimme ShelterCreate your own comparison chart…,"Musicians, Historical Drama, Segments, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Child Prodigy, 1600s, 1700s, 1890s, Infidelity, 1930s, 1960s, Ensemble, 1990s, Political",Original Screenplay,Drama,Live Action,Historical Fiction,"Rhombus Media, Mikado",Canada,"English, French, German, Italian, Mandarin",,"April 18th, 2000 by Universal Home Entertainment, released as Red Violin, The",,"$10,019,109",,,,
60,https://www.the-numbers.com/movie/Tarzan,"['Brian Blessed', 'Nigel Hawthorne', 'Alex D. Linz', 'Glenn Close', 'Minnie Driver', 'Tony Goldwyn', 'Lance Henriksen', 'Wayne Knight', ""Rosie O'Donnell""]","[['Kevin Lima', 'Director'], ['Chirs Buck', 'Director'], ['Tab Murphy', 'Screenwriter'], ['Bob Tzudiker', 'Screenwriter'], ['Noni White', 'Screenwriter'], ['Mark Mancina', 'Composer']]","$34,221,968 (20.0% of total gross)",5.00 (domestic box office/biggest weekend),38.2% (domestic box office/worldwide),"$145,000,000 (worldwide box office is 3.1 times production budget)","3,005 opening theaters/3,131 max. theaters, 8.8 weeks average run per theater","$308,821,510","June 16th, 1999 (Wide) by Walt Disney",G,88 minutes,vs. The Lion KingCreate your own comparison chart…,"Family Movie, Animal Lead, Talking Animals, Prologue, Death of a Son or Daughter, Young Child Dealing with the Death of a Parent, Animals Gone Bad, Orphan, 1890s, 1900s, 1910s, Raised By Wild Animals, Adopted Family, Field Scientists, Scientific Expedition, Romance, Cross-Culture Romance",Based on Fiction Book/Short Story,Adventure,Hand Animation,Historical Fiction,"Walt Disney Animation Studios, Bonnie Arnold",United States,English,,"February 1st, 2000 by Walt Disney Home Entertainment",,"$171,091,819","$277,100,000","$448,191,819",,
61,https://www.the-numbers.com/movie/Generals-Daughter-The-(1999),[],"[['Simon West', 'Director'], ['Carter Burwell', 'Composer']]","$22,332,053 (21.7% of total gross)",4.60 (domestic box office/biggest weekend),68.6% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 2.5 times production budget)","2,856 opening theaters/2,858 max. theaters, 7.1 weeks average run per theater","$185,396,190","June 18th, 1999 (Wide) by Paramount Pictures, released as The General's Daughter","R for graphic images relating to sexual violence including a strong rape scene, some perverse sexuality, nudity and language.",116 minutes,vs. TarzanCreate your own comparison chart…,"Mystery Drama, Murder Mystery",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,United States,English,,"August 29th, 2017 by Paramount Home Video",,"$102,705,852","$47,000,000","$149,705,852",,
62,https://www.the-numbers.com/movie/Ideal-Husband-An,[],"[['Oliver Parker', 'Director'], ['Oliver Parker', 'Screenwriter'], ['Oscar Wilde', 'Story Creator']]","$192,802 (1.0% of total gross)",5.10 (domestic box office/biggest weekend),59.2% (domestic box office/worldwide),"$10,700,000 (worldwide box office is 2.9 times production budget)","10 opening theaters/772 max. theaters, 7.4 weeks average run per theater","$33,472,251","June 18th, 1999 (Limited) by Miramax",PG-13 for brief sensuality/nudity,97 minutes,vs. Tea with MussoliniCreate your own comparison chart…,"Romantic Comedy, 1890s, Romance, Relationships Gone Wrong",Based on Play,Romantic Comedy,Live Action,Historical Fiction,"Pathe Pictures, Icon Entertainment, Arts Council of England, Fragile Films, Icon Productions, Miramax Films, Le Studio Canal Plus",United Kingdom,,,,,"$18,542,974","$12,798,209","$31,341,183",,
63,https://www.the-numbers.com/movie/Lola-rennt,"['Moritz Bleibtreu', 'Herbert Knaup', 'Nina Petri', 'Joachim Krol', 'Armin Rohde', 'Heino Ferch', 'Suzanne von Borsody', 'Sebastian Schipper', 'Franka Potente']","[['Tom Tykwer', 'Director'], ['Tom Tykwer', 'Screenwriter'], ['Stefan Arndt', 'Executive Producer'], ['Maria Kopf', 'Line Producer'], ['Ralph Brosche', 'Production Manager'], ['Monika Jacobs', 'Costume Designer'], ['Alexander Manasse', 'Set Designer'], ['Tom Tykwer', 'Composer'], ['Johnny Klimek', 'Composer'], ['Reinhold Heil', 'Composer'], ['Matthias Lempert', 'Sound Editor'], ['Frank Behnke', 'Sound Designer'], ['Mathilde Bonnefoy', 'Editor'], ['Frank Griebe', 'Director of Photography']]","$123,643 (1.7% of total gross)",14.59 (domestic box office/biggest weekend),31.8% (domestic box office/worldwide),"$1,750,000 (worldwide box office is 13.1 times production budget)","12 opening theaters/172 max. theaters, 11.2 weeks average run per theater","$13,111,073","June 18th, 1999 (Limited) by Sony Pictures Classics, released as Run Lola Run",R for some violence and language.,81 minutes,vs. Donnie DarkoCreate your own comparison chart…,"Money Troubles, Non-Chronological, Segments, Gambling",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Miramax International, X Filme Creative Pool",Germany,English,,"December 21st, 1999 by Sony Pictures Home Entertainment, released as Run Lola Run",,"$7,267,324","$15,611,870","$22,879,194",,
64,https://www.the-numbers.com/movie/Big-Daddy-(1999),"['Joey Lauren Adams', 'Jon Stewart', 'Josh Mostel', 'Leslie Mann', 'Allen Covert', 'Rob Schneider', 'Kristy Swanson', 'Joseph Bologna', 'Peter Dante', 'Jonathan Loughran', 'Steve Buscemi', 'Adam Sandler', 'Cole Sprouse', 'Dylan Sprouse']","[['Dennis Dugan', 'Director'], ['Steve Franks', 'Screenwriter'], ['Tim Herlihy', 'Screenwriter'], ['Adam Sandler', 'Screenwriter'], ['Steve Franks', 'Story Creator'], ['Sid Ganis', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Adam Sandler', 'Executive Producer'], ['Robert Simonds', 'Executive Producer'], ['Joseph M. Caracciolo', 'Executive Producer'], ['Alex Siskin', 'Co-Producer'], ['Teddy Castellucci', 'Composer']]","$41,536,370 (25.4% of total gross)",3.94 (domestic box office/biggest weekend),71.5% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 7.6 times production budget)","3,027 opening theaters/3,254 max. theaters, 7.5 weeks average run per theater","$295,100,339","June 25th, 1999 (Wide) by Sony Pictures",PG-13 for language and some crude humor.,95 minutes,vs. The WaterboyCreate your own comparison chart…,"1990s, Adopted Family, LGBTQ+, Set in Manhattan, Set in New York",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Out of the Blue Entertainment, Jack Giarraputo",United States,English,,"November 2nd, 1999 by Sony Pictures Home Entertainment",,"$163,479,795","$65,161,488","$228,641,283",,
65,https://www.the-numbers.com/movie/South-Park-Bigger-Longer-and-Uncut,[],"[['Trey Parker', 'Director'], ['Trey Parker', 'Producer'], ['Matt Stone', 'Producer'], ['Trey Parker', 'Screenwriter'], ['Matt Stone', 'Screenwriter'], ['Pam Brady', 'Screenwriter'], ['Scott Rudin', 'Executive Producer'], ['Adam Schroeder', 'Executive Producer'], ['Anne Garefino', 'Co-Producer'], ['Deborah Liebling', 'Co-Producer'], ['Marc Shaiman', 'Score and Additional Music & Lyrics'], ['Trey Parker', 'Music & Lyrics'], ['Eric Stough', 'Animation Director']]","$14,774,666 (28.4% of total gross)",3.52 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$21,000,000 (worldwide box office is 2.5 times production budget)","2,128 opening theaters/2,128 max. theaters, 4.9 weeks average run per theater","$93,934,014","June 30th, 1999 (Wide) by Paramount Pictures","R for pervasive vulgar language and crude sexual humor, and for some violent images",81 minutes,vs. Sausage PartyCreate your own comparison chart…,"War, Censorship, Heaven and Hell, Scene in End Credits, Suicide, Dysfunctional Family",Based on TV,Musical,Live Action,Contemporary Fiction,,United States,English,,,,"$52,037,603",,,,
66,https://www.the-numbers.com/movie/Wild-Wild-West,"['Kenneth Branagh', 'Will Smith', 'Kevin Kline', 'Salma Hayek']","[['Barry Sonnenfeld', 'Director'], ['S.S. Wilson', 'Screenwriter'], ['Brent Maddock', 'Screenwriter'], ['Jeffrey Price', 'Screenwriter'], ['Peter S. Seaman', 'Screenwriter'], ['Jim Thomas', 'Story Creator'], ['John Thomas', 'Story Creator'], ['Jon Peters', 'Producer'], ['Barry Sonnenfeld', 'Producer'], ['Bill Todman, Jr.', 'Executive Producer'], ['Joel Simon', 'Executive Producer'], ['Kim LeMasters', 'Executive Producer'], ['Tracy Glaser', 'Executive Producer'], ['Barry Josephson', 'Executive Producer'], ['Graham Place', 'Co-Producer'], ['Doug Lodato', 'Co-Producer']]","$27,687,484 (24.3% of total gross)",4.11 (domestic box office/biggest weekend),51.4% (domestic box office/worldwide),"$175,000,000 (worldwide box office is 1.3 times production budget)","3,342 opening theaters/3,342 max. theaters, 5.9 weeks average run per theater","$205,432,695","June 30th, 1999 (Wide) by Warner Bros.","PG-13 for action violence, sex references and innuendo",107 minutes,vs. GhostbustersCreate your own comparison chart…,"Visual Effects, Steampunk, Development Hell, Civil War, Buddy Cop",Based on TV,Adventure,Live Action,Historical Fiction,"Peters Entertainment, Sonnenfeld-Joseph",United States,English,,"November 30th, 1999 by Warner Home Video",,"$113,805,681","$107,423,654","$221,229,335",,
67,https://www.the-numbers.com/movie/Summer-of-Sam,"['Anthony LaPaglia', 'John Leguizamo', 'Adrien Brody', 'Mira Sorvino', 'Jennifer Esposito']","[['Spike Lee', 'Director'], ['Victor Colicchio', 'Screenwriter'], ['Michael Imperioli', 'Screenwriter'], ['Spike Lee', 'Screenwriter'], ['Spike Lee', 'Producer'], ['Jon Kilik', 'Producer'], ['Michael Imperioli', 'Executive Producer'], ['Jeri Carroll-Colicchio', 'Executive Producer'], ['Thérèse DePrez', 'Production Designer'], ['Barry Alexander Brown', 'Editor'], ['Terence Blanchard', 'Composer'], ['Ellen Kuras', 'Director of Photography']]","$7,991,450 (41.4% of total gross)",2.41 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$22,000,000 (worldwide box office is 0.9 times production budget)","1,536 opening theaters/1,536 max. theaters, 3.2 weeks average run per theater","$34,817,344","July 2nd, 1999 (Wide) by Walt Disney","R for strong graphic violence and sexuality, pervasive strong language and drug use",142 minutes,vs. The VanCreate your own comparison chart…,"Serial Killer, Set in New York City, 1970s, Crime Thriller, Infidelity, Relationships Gone Wrong, Falsely Accused, Punk Rock",Based on Real Life Events,Thriller/Suspense,Live Action,Historical Fiction,Touchstone Pictures,United States,English,,"December 21st, 1999 by Walt Disney Home Entertainment",,"$19,288,130",,,,
68,https://www.the-numbers.com/movie/American-Pie-(1999),"['Eugene Levy', 'Jason Biggs', 'Chris Klein', 'Natasha Lyonne', 'Thomas Ian Nicholas', 'Tara Reid', 'Mena Suvari']","[['Chris Weitz', 'Director'], ['Paul Weitz', 'Director']]","$18,709,680 (18.4% of total gross)",5.44 (domestic box office/biggest weekend),43.4% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 19.6 times production budget)","2,507 opening theaters/2,544 max. theaters, 7.6 weeks average run per theater","$183,762,729","July 9th, 1999 (Wide) by Universal","R for strong sexuality, crude sexual dialogue, language and drinking, all involving teens",95 minutes,vs. American Pie 2Create your own comparison chart…,"Loss Of Virginity, Lacrosse, Teenage Sex Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,United States,English,,"May 16th, 2000 by Universal Home Entertainment",American Pie,"$101,800,948","$132,922,200","$234,723,148",,
69,https://www.the-numbers.com/movie/Arlington-Road,"['Joan Cusack', 'Hope Davis', 'Robert Gossett', 'Mason Gamble', 'Spencer Treat Clark', 'Stanley Anderson', 'Jeff Bridges', 'Tim Robbins']","[['Mark Pellington', 'Director'], ['Ehren Kruger', 'Screenwriter'], ['Peter Samuelson', 'Producer'], ['Tom Goraj', 'Producer'], ['Marc Samuelson', 'Producer'], ['Tom Rosenberg', 'Executive Producer'], ['Sigurjon Sighvatsson', 'Executive Producer'], ['Ted Tannebaum', 'Executive Producer'], ['Judd Malkin', 'Co-Executive Producer'], ['Ed Ross', 'Co-Executive Producer'], ['Jean Higgins', 'Co-Producer'], ['Richard S. Wright', 'Co-Producer']]","$7,517,145 (30.8% of total gross)",3.25 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$21,500,000 (worldwide box office is 1.1 times production budget)","1,631 opening theaters/1,631 max. theaters, 4.3 weeks average run per theater","$50,232,439","July 9th, 1999 (Wide) by Sony Pictures",R for violence and some language,119 minutes,vs. BlindnessCreate your own comparison chart…,"Political Thriller, False Identity, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Single Parent, FBI, Unbelieving Police, Surprise Twist, Framed, Terrorism",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Lakeshore Entertainment, Screen Gems, Tom Gorai, Marc Samuelson",United States,English,,,,"$24,419,219",,,,
70,https://www.the-numbers.com/movie/Blair-Witch-Project-The,"['Heather Donahue', 'Joshua Leonard', 'Michael C. Williams']","[['Daniel Myrick', 'Director'], ['Eduardo Sanchez', 'Director'], ['Robin Cowie', 'Producer'], ['Bob Eick', 'Producer'], ['Kevin J. Foxe', 'Producer'], ['Gregg Hale', 'Producer']]","$1,512,054 (1.1% of total gross)",4.81 (domestic box office/biggest weekend),56.6% (domestic box office/worldwide),"$600,000 (worldwide box office is 413.8 times production budget)","27 opening theaters/2,618 max. theaters, 7.7 weeks average run per theater","$253,689,664","July 14th, 1999 (Wide) by Artisan",R,81 minutes,vs. Blair WitchCreate your own comparison chart…,"Found Footage, Found footage horror",Original Screenplay,Horror,Live Action,Contemporary Fiction,,United States,English,,"October 5th, 2010 by Lionsgate Home Entertainment",Blair Witch Project,"$140,539,099","$107,760,901","$248,300,000",,
71,https://www.the-numbers.com/movie/Muppets-From-Space,"['Dave Goelz', 'Bill Barretta', 'Jeffrey Tambor', 'F. Murray Abraham', 'David Arquette', 'Josh Charles', 'Hulk Hogan', 'Ray Liotta', 'Andie MacDowell', 'Frank Oz', 'Steve Whitmire']","[['Tim Hill', 'Director'], ['Brian Henson', 'Producer'], ['Martin G. Baker', 'Producer'], ['Jerry Juhl', 'Screenwriter'], ['Joey Mazzarino', 'Screenwriter'], ['Ken Kaufman', 'Screenwriter'], ['Kristine Belson', 'Executive Producer'], ['Stephanie Allain', 'Executive Producer']]","$4,826,049 (29.6% of total gross)",3.38 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$24,000,000 (worldwide box office is 0.7 times production budget)","2,265 opening theaters/2,266 max. theaters, 3.7 weeks average run per theater","$29,432,060","July 14th, 1999 (Wide) by Sony Pictures",G,87 minutes,vs. The Adventures of Elmo in GrouchlandCreate your own comparison chart…,,Based on TV,Adventure,Live Action,Kids Fiction,"Jim Henson Productions, Columbia Pictures",United States,English,,,Muppets,"$16,304,786",,,,
72,https://www.the-numbers.com/movie/Eyes-Wide-Shut,"['Sydney Pollack', 'Marie Richardson', 'Tom Cruise', 'Nicole Kidman']","[['Stanley Kubrick', 'Director'], ['Stanley Kubrick', 'Producer'], ['Nigel Galt', 'Editor'], ['Les Tomkins', 'Production Designer'], ['Roy Walker', 'Production Designer'], ['Larry Smith', 'Director of Photography'], ['Jan Harlan', 'Executive Producer'], ['Arthur Schnitzler', 'Story Creator'], ['Stanley Kubrick', 'Screenwriter'], ['Frederic Raphael', 'Screenwriter']]","$21,706,163 (39.0% of total gross)",2.57 (domestic box office/biggest weekend),53.4% (domestic box office/worldwide),"$65,000,000 (worldwide box office is 1.6 times production budget)","2,411 opening theaters/2,483 max. theaters, 4.7 weeks average run per theater","$100,529,206","July 16th, 1999 (Wide) by Warner Bros.","R for strong sexual content, nudity, language and some drug-related material.",159 minutes,vs. Inland EmpireCreate your own comparison chart…,"Posthumous Release, Secret Societies, Mystery Drama, Erotic Drama",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Pole Star Limited, Hobby Films, Warner Bros.","United Kingdom, United States",English,"August 5th, 1999 (Wide) (Australia)
August 5th, 1999 (Wide) (New Zealand)
September 11th, 1999 (Wide), released as De Olhos Bem Fechados (Portugal)
September 1st, 2000 (Wide) (South Korea)
November 29th, 2019 (Wide), released as Eyes Wide Shut (20th Anniversary) + Never Just A Dream: Stanley Kubrick And Eyes Wide Shut (United Kingdom)
... Show all releases
","October 26th, 2006 by Warner Home Video",,"$55,691,208","$48,573,409","$104,264,617",,
73,https://www.the-numbers.com/movie/Lake-Placid,"['Brendan Gleeson', 'Bill Pullman', 'Bridget Fonda', 'Oliver Platt']","[['Steve Miner', 'Director'], ['John Ottman', 'Composer']]","$10,974,145 (34.5% of total gross)",2.90 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$27,000,000 (worldwide box office is 1.2 times production budget)","2,095 opening theaters/2,102 max. theaters, 4.4 weeks average run per theater","$57,349,345","July 16th, 1999 (Wide) by 20th Century Fox","R for violent creature attacks and related gore, and for language",82 minutes,vs. GreaseCreate your own comparison chart…,"Animals Gone Bad, Nature Horror, Death of a Spouse or Fiancée / Fiancé, Epilogue",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Fox 2000 Pictures, Rocking Chair Productions, Phoenix Pictures",Canada,English,,"July 8th, 2014 by Shout Factory",Lake Placid,"$31,770,413",,,"$921,742","$921,742"
74,https://www.the-numbers.com/movie/Wood-The,"['Sean Nelson', 'Taye Diggs', 'Omar Epps', 'Richard T. Jones']","[['Rick Famuyliwa', 'Director']]","$8,515,223 (34.0% of total gross)",2.94 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 4.2 times production budget)","1,191 opening theaters/1,191 max. theaters, 5.4 weeks average run per theater","$45,235,610","July 16th, 1999 (Wide) by Paramount Pictures",R for strong language and some strong sexuality,106 minutes,vs. DopeCreate your own comparison chart…,"Coming of Age, Hood Film, African Americans, Comedy Drama, Wedding Day, Wedding Jitters / Cold Feet, Non-Chronological",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,,English,,,,"$25,059,640",,,,
75,https://www.the-numbers.com/movie/Drop-Dead-Gorgeous,"['Kirstie Alley', 'Ellen Barkin', 'Kirsten Dunst', 'Denise Richards']","[['Michael Patrick Jann', 'Director'], ['Lona Williams', 'Screenwriter'], ['Gavin Polone', 'Producer'], ['Judy Hofflund', 'Producer'], ['Michael Nelson', 'Co-Producer'], ['Michael Spiller', 'Director of Photography'], ['Ruth Ammon', 'Production Designer'], ['Janice Hampton', 'Editor'], ['David Codron', 'Editor'], ['Claire Rudnick Polstein', 'Executive Producer'], ['Donna Langley', 'Executive Producer'], ['Lona Williams', 'Executive Producer'], ['Mimi Melgaard', 'Costume Designer'], ['Mark Mothersbaugh', 'Composer'], ['Evyen Klean', 'Music Supervisor'], ['John Papsidera', 'Casting Director']]","$3,986,269 (37.7% of total gross)",2.65 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.1 times production budget)","1,207 opening theaters/1,207 max. theaters, 3.5 weeks average run per theater","$19,082,632","July 23rd, 1999 (Wide) by New Line","PG-13 for irreverent and crude humor, sex-related material and language.",98 minutes,vs. FestenCreate your own comparison chart…,"Mockumentary, Black Comedy, Beauty Pageants, Satire, 1990s, Death of a Son or Daughter, Serial Killer, Life in a Small Town",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,"New Line Cinema, Capella, KC Medien",United States,English,,"December 14th, 1999 by New Line Home Video",,"$10,571,408",,,,
76,https://www.the-numbers.com/movie/Haunting-The-(1999),"['Owen Wilson', 'Bruce Dern', 'Marian Seldes', 'Alix Koromzay', 'Todd Field', 'Virginia Madsen', 'Liam Neeson', 'Catherine Zeta-Jones', 'Lili Taylor']","[['Jan De Bont', 'Director'], ['David Self', 'Screenwriter'], ['Shirley Jackson', 'Story Creator'], ['Jan De Bont', 'Executive Producer'], ['Donna Arkoff Roth', 'Producer'], ['Colin Wilson', 'Producer'], ['Susan Arnold', 'Producer']]","$33,435,140 (36.7% of total gross)",2.73 (domestic box office/biggest weekend),50.6% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.3 times production budget)","2,808 opening theaters/2,881 max. theaters, 5.6 weeks average run per theater","$164,606,736","July 23rd, 1999 (Wide) by Dreamworks SKG",PG-13 for intense horror sequences,114 minutes,vs. Dream HouseCreate your own comparison chart…,"Haunting, Supernatural Horror, Supernatural",Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,Roth/Arnold,United States,English,,"October 10th, 2017 by Paramount Home Video",,"$91,188,905","$89,000,000","$180,188,905",,
77,https://www.the-numbers.com/movie/Inspector-Gadget,"['Joely Fisher', 'Michelle Trachtenberg', 'Michael G. Hagerty', 'Andy Dick', 'Cheri Oteri', 'Dabney Coleman', 'Matthew Broderick', 'Rupert Everett']","[['David Kellogg', 'Director'], ['John Debney', 'Composer']]","$21,889,138 (22.5% of total gross)",4.45 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$75,000,000 (worldwide box office is 1.3 times production budget)","2,814 opening theaters/2,877 max. theaters, 8.5 weeks average run per theater","$175,796,777","July 23rd, 1999 (Wide) by Walt Disney","PG for whacky violence/action, language and innuendo",78 minutes,vs. Scooby-DooCreate your own comparison chart…,,Based on TV,Adventure,Live Action,Kids Fiction,,United States,English,,,,"$97,387,965",,,,
78,https://www.the-numbers.com/movie/Deep-Blue-Sea,[],"[['Renny Harlin', 'Director'], ['Duncan Kennedy', 'Screenwriter'], ['Donna Powers', 'Screenwriter'], ['Wayne Powers', 'Screenwriter'], ['Akiva Goldsman', 'Producer'], ['Tony Ludwig', 'Producer'], ['Alan Riche', 'Producer'], ['Duncan Henderson', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['William Sandell', 'Production Supervisor'], ['Joseph Bennett', 'Production Designer'], ['Frank J. Urioste', 'Editor'], ['Derek G. Brechin', 'Editor'], ['Dallas Puett', 'Editor'], ['Trevor Rabin', 'Composer'], ['Stephen F. Windon', 'Director of Photography']]","$19,107,643 (25.9% of total gross)",3.85 (domestic box office/biggest weekend),44.6% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 2.8 times production budget)","2,854 opening theaters/2,901 max. theaters, 6.4 weeks average run per theater","$132,943,744","July 28th, 1999 (Wide) by Warner Bros.","R for graphic shark attacks, and for language",105 minutes,vs. The MatrixCreate your own comparison chart…,"Animals Gone Bad, Research Scientist, Underwater, Scientific Experiment Gone Awry, Nature Horror",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Deep Blue, Ltd.",United States,English,,"December 7th, 1999 by Warner Home Video",Deep Blue Sea,"$73,648,228","$91,400,000","$165,048,228",,
79,https://www.the-numbers.com/movie/Runaway-Bride,"['Joan Cusack', 'Hector Elizondo', 'Rita Wilson', 'Paul Dooley', 'Julia Roberts', 'Richard Gere']","[['Garry Marshall', 'Director'], ['Josann McGibbon', 'Screenwriter'], ['Sara Parriott', 'Screenwriter'], ['Ted Field', 'Producer'], ['Tom Rosenberg', 'Producer'], ['Scott Kroopf', 'Producer'], ['Robert W. Cort', 'Producer'], ['Ted Tannebaum', 'Executive Producer'], ['David Madden', 'Executive Producer'], ['Gary Lucchesi', 'Executive Producer'], ['Karen Stirgwolt', 'Co-Producer'], ['Richard Wright', 'Co-Producer'], ['Ellen H. Schwartz', 'Co-Producer'], ['James Newton Howard', 'Composer']]","$35,055,556 (23.0% of total gross)",4.34 (domestic box office/biggest weekend),49.1% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 4.4 times production budget)","3,158 opening theaters/3,240 max. theaters, 10.1 weeks average run per theater","$274,832,896","July 30th, 1999 (Wide) by Paramount Pictures",PG for language and some suggestive dialogue,116 minutes,vs. It’s ComplicatedCreate your own comparison chart…,"Romance, Wedding Day Disasters, Investigative Journalist, Set in New York, 1990s, Voiceover/Narration, Exes in Love, Romantic Comedy",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Paramount Pictures, Touchstone Pictures, Interscope Films, Lakeshore Entertainment",United States,English,,"January 25th, 2000 by Paramount Home Video",,"$152,257,509","$157,880,669","$310,138,178",,
80,https://www.the-numbers.com/movie/Dick,"['Dave Foley', 'Harry Shearer', 'Dan Hedaya', 'Kirsten Dunst', 'Michelle Williams']","[['Andrew Fleming', 'Director'], ['Andrew Fleming', 'Screenwriter'], ['Sheryl Longin', 'Screenwriter'], ['Gale Anne Hurd', 'Producer'], ['David Coatsworth', 'Executive Producer'], ['Alexander Gruszynski', 'Director of Photography'], ['Deborah Everton', 'Costume Designer'], ['Barbara Dunphy', 'Production Designer'], ['Mia Goldman', 'Editor'], ['Ralph Sall', 'Music Supervisor'], ['John Debney', 'Composer']]","$2,210,267 (35.2% of total gross)",2.84 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 0.5 times production budget)","1,522 opening theaters/1,522 max. theaters, 2.2 weeks average run per theater","$11,330,489","August 4th, 1999 (Wide) by Sony Pictures","PG-13 for sex-related humor, drug content and language",100 minutes,vs. Detroit Rock CityCreate your own comparison chart…,"Satirical Comedy, Satire, 1970s, Political, Washington, D.C.",Original Screenplay,Comedy,Live Action,Historical Fiction,Phoenix Pictures,"Canada, France, United States",English,,,,"$6,276,869",,,,
81,https://www.the-numbers.com/movie/Iron-Giant-The,[],"[['Brad Bird', 'Director'], ['Ted Hughes', 'Screenwriter'], ['Brad Bird', 'Screenwriter'], ['Tim McCanlies', 'Screenwriter'], ['Des McAnuff', 'Producer'], ['Allison Abbate', 'Producer'], ['Michael Kamen', 'Composer']]","$5,732,614 (24.8% of total gross)",4.04 (domestic box office/biggest weekend),73.9% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 0.6 times production budget)","2,179 opening theaters/2,179 max. theaters, 6.3 weeks average run per theater","$41,805,278","August 4th, 1999 (Wide) by Warner Bros.September 30th, 2015 (Limited) by Warner Bros. / Fathom Events, released as The Iron Giant: Signature Edition","PG for fantasy action and mild language.
Rating is for 1997 ReleasePG fantasy  action violence, language, some thematic material and smoking.
Rating is for the 2015 Re-Release Edited Version(Rating bulletin 2387 (Cert #49984), 8/19/2015)",87 minutes,vs. Quest for CamelotCreate your own comparison chart…,"Robot, Single Parent, Coming of Age, 1950s, Red Scare, Cold War",Based on Fiction Book/Short Story,Adventure,Hand Animation,Kids Fiction,,United States,English,"April 6th, 2000 (Wide) (Australia)
April 6th, 2000 (Wide) (New Zealand)
February 12th, 2016 (Limited), released as The Iron Giant: Signature Edition (United Kingdom)
October 9th, 2019 (Wide) (South Korea)
","November 23rd, 1999 by Warner Home Video",,"$23,159,305","$8,174,612","$31,333,917",,
