,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
222,https://www.the-numbers.com/movie/Puss-in-Boots,"['Billy Bob Thornton', 'Amy Sedaris', 'Antonio Banderas', 'Salma Hayek', 'Zach Galifianakis']","[['Chris Miller', 'Director'], ['Will Davies', 'Story Creator'], ['Joe M. Aguilar', 'Producer'], ['John H. Williams', 'Co-Executive Producer'], ['Latifa Ouaou', 'Producer'], ['Eric Dapkewicz', 'Editor'], ['Guillaume Aretos', 'Production Designer'], ['Andrew Adamson', 'Executive Producer'], ['Gil Zimmerman', 'Head of Layout'], ['Guillermo del Toro', 'Executive Producer'], ['Michelle Raimo Kouyate', 'Executive Producer'], ['Ken Bielenberg', 'Visual Effects Supervisor'], ['Tom Wheeler', 'Screenwriter'], ['Brian Lynch', 'Story Creator'], ['Tom Wheeler', 'Story Creator'], ['Henry Jackman', 'Composer'], ['Laura Gorenstein Miller', 'Choreographer'], ['Richard King', 'Sound Designer']]","$34,077,439 (22.8% of total gross)",4.38 (domestic box office/biggest weekend),26.9% (domestic box office/worldwide),"$130,000,000 (worldwide box office is 4.3 times production budget)","3,952 opening theaters/3,963 max. theaters, 6.7 weeks average run per theater","$196,675,092","October 28th, 2011 (Wide) by Paramount PicturesOctober 28th, 2011 (IMAX) by Paramount Pictures","February 24th, 2012 by Dreamworks Video","PG for some adventures, action and mild rude humor.(Rating bulletin 2188, 9/7/2011)",90 minutes,vs. Puss in Boots: The Last WishCreate your own comparison chart…,"3-D, Animal Lead, Talking Animals, Prequel, Swashbuckler, Voiceover/Narration, Directing Yourself, Non-Chronological, Revenge, Orphan, Life on the Outside, Fugitive / On the Run, Surprise Twist, Treasure Hunters, IMAX: DMR, 3-D - Shot in 3-D",Spin-Off,Adventure,Digital Animation,Kids Fiction,"Paramount Pictures, DreamWorks Animation",United States,English,Shrek,"November 25th, 2011 (Wide) (Spain)
December 1st, 2011 (Wide) (Czech Republic)
December 1st, 2011 (Wide) (Serbia and Montenegro)
December 7th, 2011 (Wide) (Belgium)
December 8th, 2011 (Wide) (Argentina)
... Show all releases
","$149,260,504","$405,726,973","$554,987,477","$48,548,448","$21,891,150","$70,439,598"
223,https://www.the-numbers.com/movie/Rum-Diary-The,"['Aaron Eckhart', 'Michael Rispoli', 'Amber Heard', 'Richard Jenkins', 'Giovanni Ribisi', 'Johnny Depp']","[['Bruce Robinson', 'Director'], ['Hunter S. Thompson', 'Story Creator'], ['Bruce Robinson', 'Screenwriter'], ['Graham King', 'Producer'], ['Johnny Depp', 'Producer'], ['Christi Dembrowski', 'Producer'], ['Anthony Rulen', 'Producer'], ['Robert Kravis', 'Producer'], ['Tim Headington', 'Producer'], ['Patrick McCormick', 'Executive Producer'], ['George Tobia', 'Executive Producer'], ['Bill Shively', 'Executive Producer'], ['A.J. Dix', 'Executive Producer'], ['Greg Shapiro', 'Executive Producer'], ['Colin Vaines', 'Executive Producer'], ['Peter Kohn', 'Executive Producer']]","$5,135,369 (39.2% of total gross)",2.55 (domestic box office/biggest weekend),60.8% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 0.5 times production budget)","2,272 opening theaters/2,292 max. theaters, 2.6 weeks average run per theater","$17,275,856","October 28th, 2011 (Wide) by FilmDistrict","February 14th, 2012 by Sony Pictures Home Entertainment","R for language, brief drug use and sexuality.(Rating bulletin 2116, 4/14/2010)",122 minutes,vs. Saving Private RyanCreate your own comparison chart…,"Relationships Gone Wrong, Addiction, White Collar Crime, Writing and Writers, News, Puerto Rico, Comedy Drama, Fired, Poverty, Infidelity",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"Infinitum Nihil, GK Films",United States,English,,"April 5th, 2012 (Wide) (Peru)
April 19th, 2012 (Wide) (Argentina)
April 20th, 2012 (Wide) (Brazil)
April 24th, 2012 (Wide) (Italy)
May 4th, 2012 (Wide) (Spain)
... Show all releases
","$13,109,815","$8,434,917","$21,544,732","$5,007,193","$2,402,784","$7,409,977"
224,https://www.the-numbers.com/movie/Sutekina-kanashibari,[],[],,,,,,,,,,142 minutes,Create your own comparison chart…,,,Comedy,,,"Cine Bazar, Fuji Television Network, Toho Co",Japan,Japanese,,"October 29th, 2011 (Limited), released as A Ghost of a Chance (2011) (International name)
 (Japan)
",n/a,"$47,966,182","$47,966,182",,,
225,https://www.the-numbers.com/movie/Tower-Heist,"['Alan Alda', 'Ben Stiller', 'Eddie Murphy', 'Casey Affleck', 'Matthew Broderick', 'Téa Leoni', 'Michael Peña', 'Gabourey Sidibe']","[['Brett Ratner', 'Director'], ['Ted Griffin', 'Screenwriter'], ['Jeff Nathanson', 'Screenwriter'], ['Adam Cooper', 'Story Creator'], ['Bill Collage', 'Story Creator'], ['Ted Griffin', 'Story Creator'], ['Brian Grazer', 'Producer'], ['Eddie Murphy', 'Producer'], ['Kim Roth', 'Producer'], ['Bill Carraro', 'Executive Producer'], ['Karen Kehela Sherwood', 'Executive Producer'], ['Dante Spinotti', 'Director of Photography'], ['Kristi Zea', 'Production Designer'], ['Mark Helfrich', 'Editor'], ['Mark Russell', 'Visual Effects Supervisor'], ['Sarah Edwards', 'Costume Designer'], ['Christophe Beck', 'Composer'], ['Kathleen Chopin', 'Casting']]","$24,025,190 (30.8% of total gross)",3.25 (domestic box office/biggest weekend),51.9% (domestic box office/worldwide),"$85,000,000 (worldwide box office is 1.8 times production budget)","3,367 opening theaters/3,370 max. theaters, 5.8 weeks average run per theater","$102,842,066","November 4th, 2011 (Wide) by Universal","February 21st, 2012 by Universal Home Entertainment","PG-13 for language and sexual content(Rating bulletin 2190, 9/21/2011)",104 minutes,vs. Daddy’s Home 2Create your own comparison chart…,"Thanksgiving, White Collar Crime, Heist, Class Warfare, Upstairs / Downstairs, Revenge, Ensemble, Voiceover/Narration, Surprise Twist, Suicide, Crime Caper, Action Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Imagine Entertainment, Relativity Media, Brian Grazer Productions",United States,English,,"March 23rd, 2012 (Wide) (Venezuela)
","$78,046,570","$72,376,376","$150,422,946","$14,917,477","$5,096,949","$20,014,426"
226,https://www.the-numbers.com/movie/Very-Harold-and-Kumar-Christmas-A,"['Isabella Gielniak', 'John Cho', 'Kal Penn', 'Neil Patrick Harris']","[['Todd Strauss-Schulson', 'Director'], ['Jon Hurwitz', 'Screenwriter'], ['Hayden Schlossberg', 'Screenwriter'], ['Jon Hurwitz', 'Character Creator'], ['Hayden Schlossberg', 'Character Creator'], ['Greg Shapiro', 'Producer'], ['Nathan Kahane', 'Executive Producer'], ['Nicole Brown', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Michael Disco', 'Executive Producer'], ['Samuel J. Brown', 'Executive Producer'], ['Michael Barrett', 'Director of Photography'], ['Rusty Smith', 'Production Designer'], ['Eric Kissack', 'Editor'], ['Mary Claire Hannan', 'Costume Designer'], ['William Ross', 'Composer'], ['John Bissell', 'Music Supervisor'], ['Jon Hurwitz', 'Co-Producer'], ['Hayden Schlossberg', 'Co-Producer'], ['Kelli Konop', 'Co-Producer'], ['Jonathan McCoy', 'Co-Producer'], ['Jeanne McCarthy', 'Casting'], ['Nicole Abellera', 'Casting']]","$12,954,142 (36.9% of total gross)",2.71 (domestic box office/biggest weekend),96.7% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.8 times production budget)","2,875 opening theaters/2,875 max. theaters, 3.6 weeks average run per theater","$46,202,073","November 4th, 2011 (Wide) by Warner Bros.","February 7th, 2012 by Warner Home Video, released as A Very Harold and Kumar Christmas","R for strong crude and sexual content, graphic nudity, pervasive language, drug use and some violence.(Rating bulletin 2179, 7/6/2011)",89 minutes,vs. Down to EarthCreate your own comparison chart…,"3-D, Stoner Comedy, Narcotics, In-Laws / Future In-Laws, Christmas, Christmas in November, Fictionalized Version of Yourself",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"New Line Cinema, Mandate Pictures, Kingsgate Films",United States,English,Harold & Kumar,,"$35,061,031","$1,204,714","$36,265,745","$6,994,176","$4,981,285","$11,975,461"
227,https://www.the-numbers.com/movie/J-Edgar,"['Naomi Watts', 'Armie Hammer', 'Josh Lucas', 'Judi Dench', 'Josh Hamilton', 'Geoff Pierson', 'Cheryl Lawson', 'Kaitlyn Dever', 'Brady Matthews', 'Leonardo DiCaprio']","[['Clint Eastwood', 'Director'], ['Clint Eastwood', 'Producer'], ['Brian Grazer', 'Producer'], ['Robert Lorenz', 'Producer'], ['Tim Moore', 'Executive Producer'], ['Erica Huggins', 'Executive Producer'], ['Tom Stern', 'Director of Photography'], ['James J. Murakami', 'Production Designer'], ['Joel Cox', 'Editor'], ['Deborah Hopper', 'Costume Designer'], ['Gary D. Roach', 'Editor'], ['Fiona Weir', 'Casting'], ['Michael Owen', 'Visual Effects Supervisor'], ['Tim Moore', 'Unit Production Manager'], ['Clint Eastwood', 'Composer']]","$11,217,324 (30.1% of total gross)",3.33 (domestic box office/biggest weekend),44.1% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 2.4 times production budget)","1,910 opening theaters/1,985 max. theaters, 5.8 weeks average run per theater","$49,157,908","November 9th, 2011 (Limited) by Warner Bros.November 11th, 2011 (Expands Wide) by Warner Bros.","February 21st, 2012 by Warner Home Video","R for brief strong language.(Rating bulletin 2185, 8/17/2011)",137 minutes,vs. Florence Foster JenkinsCreate your own comparison chart…,"Political, Biography, LGBTQ+, Biographical Drama",Based on Real Life Events,Drama,Live Action,Dramatization,"Warner Bros., Imagine Entertainment, Malpaso Productions",United States,English,,"March 1st, 2012 (Wide) (Serbia and Montenegro)
April 27th, 2012 (Wide) (Venezuela)
","$37,306,030","$47,300,000","$84,606,030","$10,088,688","$2,503,504","$12,592,192"
228,https://www.the-numbers.com/movie/Arthur-Christmas,"['James McAvoy', 'Hugh Laurie', 'Jim Broadbent', 'Bill Nighy', 'Imelda Staunton', 'Ashley Jensen', 'Will Sasso']","[['Sarah Smith', 'Director'], ['Sarah Smith', 'Screenwriter'], ['Peter Baynham', 'Screenwriter'], ['Peter Lord', 'Producer'], ['David Sproxton', 'Producer'], ['Carla Shelley', 'Producer'], ['Steve Pegram', 'Producer'], ['Chris Juen', 'Co-Producer'], ['Peter Lord', 'Executive Producer'], ['Carla Shelley', 'Executive Producer'], ['David Sproxton', 'Executive Producer'], ['Peter Baynham', 'Co-Executive Producer'], ['Cheryl Abood', 'Co-Executive Producer'], ['Barry Cook', 'Co-Director'], ['James Cooper', 'Editor'], ['John Carnochan', 'Editor'], ['Harry Gregson-Williams', 'Composer'], ['Alexei Nechytaylo', 'Art Director']]","$12,068,931 (26.0% of total gross)",3.85 (domestic box office/biggest weekend),31.4% (domestic box office/worldwide),"$85,000,000 (worldwide box office is 1.7 times production budget)","3,376 opening theaters/3,376 max. theaters, 4.9 weeks average run per theater","$61,224,136","November 23rd, 2011 (Wide) by Sony Pictures","November 6th, 2012 by Sony Pictures Home Entertainment","PG for some mild rude humor.(Rating bulletin 2189, 9/14/2011)",100 minutes,vs. The Secret Life of PetsCreate your own comparison chart…,"3-D, Christmas, Christmas in November, Dysfunctional Family, 3-D - Shot in 3-D",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Aardman Animations, Columbia Pictures, Sony Pictures Animation","United Kingdom, United States",English,,"November 11th, 2011 (Wide) (United Kingdom)
December 7th, 2011 (Wide) (Spain)
November 26th, 2020 (Limited) (Australia)
","$46,462,469","$101,403,096","$147,865,565","$15,063,175","$5,866,934","$20,930,109"
229,https://www.the-numbers.com/movie/conquete-La,"['Florence Pernel', 'Bernard Le Coq', 'Hippolyte Girardot', 'Samuel Labarthe', 'Denis Podalydes']","[['Xavier Durringer', 'Director'], ['Patrick Rotman', 'Screenwriter'], ['Xavier Durringer', 'Screenwriter'], ['Eric Altmayer', 'Producer'], ['Nicolas Altmayer', 'Producer']]","$16,273 (21.9% of total gross)",4.58 (domestic box office/biggest weekend),1.5% (domestic box office/worldwide),,"6 opening theaters/8 max. theaters, 6.3 weeks average run per theater","$97,958","November 11th, 2011 (Limited) by Music Box Films, released as The Conquest","April 12th, 2012 by Music Box Films Video, released as The Conquest",Not Rated,105 minutes,Create your own comparison chart…,"Political, Biography, Infidelity, Second Wife, Relationships Gone Wrong",Based on Real Life Events,Drama,Live Action,Dramatization,"Gaumont, Mandarin Cinema, Canal Plus, Multithematiques",France,French,,,"$74,474","$5,028,609","$5,103,083",,,
230,https://www.the-numbers.com/movie/Immortals,"['Henry Cavill', 'Mickey Rourke', 'Luke Evans', 'Freida Pinto', 'John Hurt', 'Isabel Lucas', 'Kellan Lutz', 'Joseph Morgan', 'Peter Stebbings', 'Stephen Dorff']","[['Tarsem Singh', 'Director'], ['Vlas Parlapanides', 'Screenwriter'], ['Charley Parlapanides*', 'Screenwriter'], ['Gianni Nunnari', 'Producer'], ['Mark Canton', 'Producer'], ['Ryan Kavanaugh', 'Producer'], ['Tucker Tooley', 'Executive Producer'], ['Tommy Turtle', 'Executive Producer'], ['Jeff Waxman', 'Executive Producer'], ['Brendan Galvin', 'Cinematographer'], ['Tom Foden', 'Production Designer'], ['Stuart Levy*', 'Editor'], ['Eiko Ishioka', 'Costume Designer'], ['Raymond Gieringer', 'Visual Effects Supervisor']]","$32,206,425 (38.6% of total gross)",2.59 (domestic box office/biggest weekend),39.5% (domestic box office/worldwide),"$75,000,000 (worldwide box office is 2.8 times production budget)","3,112 opening theaters/3,120 max. theaters, 5.2 weeks average run per theater","$110,035,762","November 11th, 2011 (Wide) by Relativity","March 6th, 2012 by Fox Home Entertainment","R for sequences of strong bloody violence, and a scene of sexuality.(Rating bulletin 2193, 10/12/2011)",110 minutes,vs. RedCreate your own comparison chart…,"3-D, Revenge, Psychics, Fate or Destiny, Gods and Goddesses, War, Sword and Sandal, Visual Effects, 3-D - Post-production Conversion",Based on Folk Tale/Legend/Fairytale,Action,Live Action,Fantasy,"Relativity Media, Rogue Pictures",United States,English,,,"$83,504,017","$128,058,418","$211,562,435","$20,042,105","$16,165,131","$36,207,236"
231,https://www.the-numbers.com/movie/Jack-and-Jill,"['Katie Holmes', 'Tim Meadows', 'David Spade', 'Eugenio Derbez', 'Nick Swardson', 'Allen Covert', 'Elodie Tougne', 'Rohan Chand', 'Norm MacDonald', 'Adam Sandler']","[['Dennis Dugan', 'Director'], ['Steve Koren', 'Screenwriter'], ['Adam Sandler', 'Screenwriter'], ['Ben Zook', 'Story Creator'], ['Todd Garner', 'Producer'], ['Adam Sandler', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Barry Bernardi', 'Executive Producer'], ['Bettina Viviano', 'Executive Producer'], ['Allen Covert', 'Executive Producer'], ['Steve Koren', 'Executive Producer'], ['Robert Smigel', 'Executive Producer'], ['Tim Herlihy', 'Executive Producer'], ['Kevin Grady', 'Co-Producer']]","$25,003,575 (33.7% of total gross)",2.97 (domestic box office/biggest weekend),49.3% (domestic box office/worldwide),"$79,000,000 (worldwide box office is 1.9 times production budget)","3,438 opening theaters/3,438 max. theaters, 5.8 weeks average run per theater","$97,711,952","November 11th, 2011 (Wide) by Sony Pictures","March 6th, 2012 by Sony Pictures Home Entertainment","PG for crude and sexual humor, language, comic violence and brief smoking.(Rating bulletin 2178, 6/29/2011)PG for crude material including suggestive references, language, comic violence and brief smoking.(Rating bulletin 2181, 7/20/2011)",90 minutes,vs. Spy!Create your own comparison chart…,"Dysfunctional Family, Twins, Same Actor, Multiple Roles, Cross-Dressing, Thanksgiving, Gratuitous Cameos, Directing Yourself, Family Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Happy Madison, Broken Road",United States,English,,"December 28th, 2011 (Wide) (Indonesia)
January 20th, 2012 (Wide) (Spain)
February 2nd, 2012 (Wide) (Central America)
February 3rd, 2012 (Wide) (South Africa)
February 3rd, 2012 (Wide) (Uruguay)
... Show all releases
","$74,158,157","$76,361,060","$150,519,217","$12,714,966","$2,339,301","$15,054,267"
232,https://www.the-numbers.com/movie/London-Boulevard,"['David Thewlis', 'Ben Chaplin', 'Anna Friel', 'Ray Winstone', 'Eddie Marsan', 'Colin Farrell', 'Keira Knightley']","[['William Monahan', 'Director'], ['William Monahan', 'Screenwriter'], ['William Monahan', 'Producer'], ['Graham King', 'Producer'], ['Quentin Curtis', 'Producer'], ['Colin Vaines', 'Executive Producer'], ['Redmond Morris', 'Executive Producer'], ['Chris Menges', 'Cinematographer'], ['Martin Childs', 'Production Designer'], ['Odile Dicks-Mireaux', 'Costume Designer'], ['Christine Blundell', 'Makeup Designer, Hair Designer']]","$3,431 (21.3% of total gross)",4.69 (domestic box office/biggest weekend),0.3% (domestic box office/worldwide),,"1 opening theaters/2 max. theaters, 2.0 weeks average run per theater","$21,182","November 11th, 2011 (Limited) by IFC Films",,"R for strong violence, pervasive language, some nudity and drug use.(Rating bulletin 2146, 11/10/2010)",104 minutes,Create your own comparison chart…,"Organized Crime, Life on the Outside, Performing Arts, Paparazzi, Retirement, Bodyguard, Romance, Revenge, Surprise Twist",Original Screenplay,Drama,Live Action,Contemporary Fiction,"GK Films, Henceforth Pictures Production, Projection Pictures",United Kingdom,English,,"September 20th, 2012 (Wide) (South Korea)
","$16,075","$6,095,119","$6,111,194",,,
233,https://www.the-numbers.com/movie/Melancholia,"['Charlotte Gainsbourg', 'Alexander Skarsgård', 'Stellan Skarsgård', 'Kiefer Sutherland', 'Kirsten Dunst']","[['Lars Von Trier', 'Screenwriter'], ['Lars Von Trier', 'Director'], ['Meta Louise Foldager', 'Producer'], ['Louise Vesth', 'Producer'], ['Peter Aalbæk Jensenpeter Garde*', 'Executive Producer'], ['Manuel Alberto Claro', 'Cinematographer'], ['Peter Hjorth', 'Visual Effects Supervisor'], ['Molly Malene Stensgaad', 'Editor'], ['Kristian Eidnes Anderson', 'Sound Designer'], ['Anders Refn', 'Assistant Director'], ['Jette Lahmann', 'Production Designer'], ['Simone Grau Roney', 'Art Director']]","$257,174 (8.5% of total gross)",8.98 (domestic box office/biggest weekend),13.9% (domestic box office/worldwide),"$9,400,000 (worldwide box office is 2.3 times production budget)","19 opening theaters/145 max. theaters, 6.0 weeks average run per theater","$3,991,440","November 11th, 2011 (Limited) by Magnolia Pictures","March 13th, 2012 by Magnolia Home Entertainment","R for some graphic nudity, sexual content and language.(Rating bulletin 2189, 9/14/2011)",135 minutes,vs. MorganCreate your own comparison chart…,"Depression, End of the World, Intertitle, Disaster, Non-Chronological, Suicide, Wedding Day",Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,"Zentropa Entertainments, Film i Vast, Memfis Film, Slot Machine, Liberator Productions, DR, ARTE France, SVT, Canal Plus, CNC, Cinecinema, Edition Video, Nordisk Film, TV Fond, Swedish Film Institute, Filmstiftung NRW","Denmark, France, Germany, Sweden",English,,"November 22nd, 2011 (Wide) (New Zealand)
December 2nd, 2011 (Wide) (Lithuania)
December 15th, 2011 (Wide) (Australia)
March 30th, 2012 (Wide) (Colombia)
April 12th, 2012 (Wide) (Serbia and Montenegro)
... Show all releases
","$3,030,848","$18,786,450","$21,817,298","$3,178,558","$1,374,804","$4,553,362"
234,https://www.the-numbers.com/movie/Rockstar-(India)-(2011),[],[],"$612,235 (62.1% of total gross)",1.61 (domestic box office/biggest weekend),5.4% (domestic box office/worldwide),,"112 opening theaters/112 max. theaters, 4.0 weeks average run per theater","$1,299,207","November 11th, 2011 (Limited) by Eros Entertainment",,Not Rated,159 minutes,vs. Bajrangi BhaijaanCreate your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,India,Hindi,,,"$985,912","$17,361,000","$18,346,912",,,
235,https://www.the-numbers.com/movie/Tropa-de-Elite-2,"['Irandhir Santos', 'Andre Ramiro', 'Pedro Van Held', 'Maria Ribeiro', 'Sandro Rocha', 'Milhem Cortaz', 'Taina Muller', 'Seu Jorge', 'Andre Mattos', 'Fabricio Boliveira', 'Emilio Orciollo Netto', 'Jovem Cerebral', ""Bruno D'Elia"", 'Wagner Moura']","[['Jose Padilha', 'Director'], ['Jose Padilha', 'Screenwriter'], ['Braulio Mantovani', 'Screenwriter'], ['Jose Padilha', 'Story Creator'], ['Braulio Mantovani', 'Story Creator'], ['Rodrigo Pimentel', 'Story Creator'], ['Lula Carvalho', 'Director of Photography'], ['Pedro Bromfman', 'Composer'], ['Tiago Marques Teixeira', 'Art Director'], ['Daniel Rezende', 'Editor'], ['Claudia Kopke', 'Costume Designer'], ['Jose Padilha', 'Producer'], ['Marcos Prodo', 'Producer'], [""James D'Arcy"", 'Executive Producer'], ['Leonardo Edde', 'Executive Producer']]","$8,648 (8.6% of total gross)",8.69 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),,"1 opening theaters/7 max. theaters, 6.1 weeks average run per theater","$131,858","November 11th, 2011 (Limited) by Variance Films, released as Elite Squad: The Enemy Within (International name)
",,Not Rated,116 minutes,vs. Tropa de EliteCreate your own comparison chart…,"Corrupt Cops, Special Ops, Poverty, Narcotics, Organized Crime, Non-Chronological",Original Screenplay,Action,Live Action,Contemporary Fiction,"Touchstone Pictures, Miravista, Zazen Producoes",Brazil,Portuguese,Tropa de Elite,,"$100,119","$64,207,639","$64,307,758",,,
236,https://www.the-numbers.com/movie/Descendants-The,"['Shailene Woodley', 'Beau Bridges', 'Robert Forster', 'Judy Greer', 'Matthew Lillard', 'Nick Krause', 'Amara Miller', 'Mary Birdsong', 'Rob Huebel', 'Patricia Hastie', 'George Clooney']","[['Alexander Payne', 'Director'], ['Alexander Payne', 'Screenwriter'], ['Nat Faxon', 'Screenwriter'], ['Jim Rash', 'Screenwriter'], ['Jim Burke', 'Producer'], ['Alexander Payne', 'Producer'], ['Jim Taylor', 'Producer'], ['Phedon Papamichael', 'Director of Photography'], ['Jane Ann Stewart', 'Production Designer'], ['Jonathan Jackson', 'Casting'], ['John Jackson', 'Casting'], ['George Parra', 'Co-Producer'], ['Dondi Bastone', 'Music Supervisor'], ['Richard Bradford', 'Executive Music Producer']]","$1,190,096 (1.4% of total gross)",11.25 (domestic box office/biggest weekend),47.1% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 8.8 times production budget)","29 opening theaters/2,038 max. theaters, 7.9 weeks average run per theater","$108,671,441","November 16th, 2011 (Limited) by Fox SearchlightDecember 9th, 2011 (Expands Wide) by Fox Searchlight","March 13th, 2012 by Fox Home Entertainment","R for language including some sexual references.(Rating bulletin 2160, 2/23/2011)",110 minutes,"Best Picture Oscar Nominees, 2012vs. DownsizingCreate your own comparison chart…","Voiceover/Narration, Medical and Hospitals, Dysfunctional Family, Inheritance, Land Developer, Infidelity, Surprise Twist, Young Child Dealing with the Death of a Parent, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Character's Journey Shown on Map, Coming of Age, Inspired by a True Story, 2012 Oscars Best Picture Nominee, Golden Globe Winner Best Picture—Drama, Comedy Drama",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Fox Searchlight Pictures, Ad Hominem Enterpises, Dune Entertainment, Little Blair Productions, Ingenious Film Partners",United States,English,,"January 26th, 2012 (Wide) (Bahrain)
January 26th, 2012 (Wide) (New Zealand)
February 16th, 2012 (Wide) (Denmark)
February 24th, 2012 (Wide) (Lithuania)
March 8th, 2012 (Wide) (Serbia and Montenegro)
... Show all releases
","$82,624,961","$92,882,839","$175,507,800","$17,047,964","$5,263,770","$22,311,734"
237,https://www.the-numbers.com/movie/Happy-Feet-2,"['Robin Williams', 'Hank Azaria', 'Alecia Moore', 'Brad Pitt', 'Matt Damon', 'Sofia Vergara', 'Hugo Weaving', 'Richard Carter', 'Common', 'Magda Szubanski', 'Anthony LaPaglia', 'Elijah Wood']","[['George Miller', 'Director'], ['George Miller', 'Screenwriter'], ['Gary Eck', 'Screenwriter'], ['Warren Coleman', 'Screenwriter'], ['Paul Livingston', 'Screenwriter'], ['Doug Mitchell', 'Producer'], ['George Miller', 'Producer'], ['Bill Miller', 'Producer'], ['Chris de Faria', 'Executive Producer'], ['Philip Hearnshaw', 'Executive Producer'], ['Graham Burke', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['David Nelson', 'Production Designer'], ['Christian Gazal', 'Editor'], ['John Powell', 'Composer'], ['David Peers', 'Director of Photography'], ['Martin Wood', 'Co-Producer'], ['David Peers', 'Co-Director'], ['Gary Eck', 'Co-Director']]","$21,237,068 (33.2% of total gross)",3.01 (domestic box office/biggest weekend),40.5% (domestic box office/worldwide),"$135,000,000 (worldwide box office is 1.2 times production budget)","3,606 opening theaters/3,611 max. theaters, 5.1 weeks average run per theater","$84,331,364","November 18th, 2011 (Wide) by Warner Bros.November 18th, 2011 (IMAX) by Warner Bros., released as Happy Feet 2","March 13th, 2012 by Warner Home Video","PG for some rude humor and mild peril.(Rating bulletin 2195, 10/26/2011)",99 minutes,vs. Finding DoryCreate your own comparison chart…,"3-D, Dancing, Coming of Age, Environment, Talking Animals, Animal Lead, IMAX: DMR, Motion Capture Performance, 3-D - Shot in 3-D",Original Screenplay,Adventure,Digital Animation,Kids Fiction,VR Mumble 2 Productions Pty Ltd.,"Australia, United States",English,Happy Feet,"November 18th, 2011 (Wide) (Nigeria)
December 2nd, 2011 (Wide) (Bulgaria)
December 26th, 2011 (Wide) (New Zealand)
January 5th, 2012 (Wide) (Serbia and Montenegro)
","$64,006,466","$93,949,996","$157,956,462","$20,531,473","$6,012,788","$26,544,261"
238,https://www.the-numbers.com/movie/Heir-Apparent-Largo-Winch-The-(2011),"['Kristin Scott Thomas', 'Miki Manojlovic', 'Melanie Thierry', 'Gilbert Melki', 'Anne Consigny', 'Karel Roden', 'Steven Waddington', 'Rasha Bukvic', 'Nicolas Vaude', 'Bojana Panic', 'Benjamin Siksou', 'Tomer Sisley']","[['Jean Van Hamme', ""Based on the graphic novel series 'Largo Winch' by Van Hamme""], ['Jerome Salle', 'Director'], ['Julien Rappeneau', 'Screenwriter'], ['Jerome Salle', 'Screenwriter'], ['Denis Rouden', 'Cinematographer'], ['Francois Maurel', 'Sound'], ['Fanny Aubrespin', 'Assistant Director'], ['Brieux Vanderswalm', 'Assistant Director'], ['Richard Marizy', 'Editor'], ['Nicolas Javelle', 'Sound Editor'], ['Jean-Paul Hurier', 'Sound Mixer'], ['Gigi Akoka', 'Casting Director'], ['Michel Barthelemy', 'Production Designer'], ['Khadija Zeggai', 'Costume Designer'], ['Thi Loan Nguyen', 'Make-up Designer'], ['Roxanne Pinheiro', 'Production Manager'], ['Alexandre Desplat', 'Composer'], ['Valerie Lindon', 'Music Supervisor'], ['Guy Courtecuisse', 'Post Production'], ['Eric Zaouali', 'Executive Producer']]","$2,830 (27.3% of total gross)",3.66 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),,"4 opening theaters/4 max. theaters, 3.0 weeks average run per theater","$13,627","November 18th, 2011 (Limited) by Music Box Films",,Not Rated,108 minutes,Create your own comparison chart…,"Adopted Family, Orphan, Falsely Accused, Corporate Malfeasance, Independent/Other Comics",Based on Comic/Graphic Novel,Action,Live Action,Contemporary Fiction,"Pan-Europeenne, Wild Bunch, TFI Films, Casa Productions, Areneo Belgium, Sofica, Valor 7, Sgamai Cinema 1, Canal Plus","Belgium, Croatia, France","Croatian, English, French",,,"$10,352","$18,957,408","$18,967,760",,,
