,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Languages:,Production/Financing Companies:,Production Countries:,Franchise:,International Releases:,Domestic Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales
181,https://www.the-numbers.com/movie/Why-Did-I-Get-Married-(2007),[],"[['Tyler Perry', 'Director'], ['Aaron Zigman', 'Composer']]","$21,353,789 (38.7% of total gross)",2.59 (domestic box office/biggest weekend),98.7% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 3.7 times production budget)","2,011 opening theaters/2,034 max. theaters, 4.6 weeks average run per theater","$73,579,282","October 12th, 2007 (Wide) by Lionsgate","February 12th, 2008 by Lionsgate Home Entertainment, released as Tyler Perry's Why Did I Get Married?","PG-13 for mature thematic material, sexual references and language.",118 minutes,vs. Boys and GirlsCreate your own comparison chart…,"Relationship Advice, Relationships Gone Wrong, Romance, Writing and Writers, Addiction, Comedy Drama",Based on Play,Comedy,Live Action,Contemporary Fiction,English,,United States,Why Did I Get Married,,"$55,204,525","$32,192,521","$32,192,521","$729,653","$55,934,178",
182,https://www.the-numbers.com/movie/30-Days-of-Night,[],"[['David Slade', 'Director']]","$15,951,902 (40.3% of total gross)",2.48 (domestic box office/biggest weekend),49.3% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 2.7 times production budget)","2,855 opening theaters/2,859 max. theaters, 3.9 weeks average run per theater","$60,101,158","October 19th, 2007 (Wide) by Sony Pictures","February 26th, 2008 by Sony Pictures Home Entertainment",R for strong horror violence and language,113 minutes,vs. PoltergeistCreate your own comparison chart…,"Vampire, Whitewashed Casting, Isolation Horror",Based on Comic/Graphic Novel,Horror,Live Action,Fantasy,English,Mandate Pictures,United States,30 Days of Night,,"$39,568,996","$27,908,385","$27,908,385","$40,707,160","$80,276,156",
183,https://www.the-numbers.com/movie/Comebacks-The,[],"[['Tom Brady', 'Director'], ['Ed Yeager', 'Screenwriter'], ['Joey Gutierrez', 'Screenwriter'], ['John Aboud', 'Story Creator'], ['Michael Colton', 'Story Creator'], ['Adam Jay Epstein', 'Story Creator'], ['Andrew Jacobson', 'Story Creator'], ['Peter Abrams', 'Producer'], ['Andrew Panay', 'Producer'], ['Robert L. Levy', 'Producer'], ['Adam F. Goldberg*', 'Executive Producer'], ['Anthony B. Richmond', 'Director of Photography'], ['Marc Fisichella', 'Production Designer'], ['Alan Edward Bell', 'Editor'], ['Laura Greenlee', 'Co-Producer'], ['Kevin Sabbe', 'Co-Producer'], ['Michael Schreiber', 'Co-Producer'], ['Christopher Lennertz', 'Composer'], ['Buck Damon', 'Music Supervisor'], ['Salvador Perez', 'Costume Designer']]","$5,554,594 (41.6% of total gross)",2.40 (domestic box office/biggest weekend),98.6% (domestic box office/worldwide),,"2,812 opening theaters/2,812 max. theaters, 3.1 weeks average run per theater","$17,793,431","October 19th, 2007 (Wide) by 20th Century Fox","January 29th, 2008 by Fox Home Entertainment","PG-13 for some thematic elements, mild language and brief rude humor.",84 minutes,Create your own comparison chart…,"Spoof, Football, Farcical / Slapstick Comedy, Underdog, High School Sports",Original Screenplay,Comedy,Live Action,Contemporary Fiction,English,Tapestry Films,United States,,,"$13,349,927","$9,553,071","$9,553,071","$189,227","$13,539,154",
184,https://www.the-numbers.com/movie/Gone-Baby-Gone-(2007),"['Michelle Monaghan', 'Morgan Freeman', 'Ed Harris', 'Amy Madigan', 'Titus Welliver', 'Casey Affleck']","[['Ben Affleck', 'Director'], ['Ben Affleck', 'Screenwriter'], ['Aaron Stockard', 'Screenwriter'], ['Dennis Lehane', 'Story Creator'], ['Alan Ladd, Jr.', 'Producer'], ['Dan Rissner', 'Producer'], ['Sean Bailey', 'Producer'], ['David Crockett', 'Executive Producer'], ['John Toll', 'Director of Photography'], ['Sharon Seymour', 'Production Designer'], ['William Goldenberg', 'Editor'], ['Alix Friedberg', 'Costume Designer'], ['Harry Gregson-Williams', 'Composer'], ['Nic Harcourt', 'Music Supervisor']]","$5,501,406 (27.1% of total gross)",3.69 (domestic box office/biggest weekend),59.1% (domestic box office/worldwide),"$19,000,000 (worldwide box office is 1.8 times production budget)","1,713 opening theaters/1,713 max. theaters, 4.5 weeks average run per theater","$27,057,121","October 19th, 2007 (Wide) by Miramax","February 12th, 2008 by Miramax VideoSeptember 22nd, 2008 by Walt Disney","R for violence, drug content and pervasive language.",114 minutes,vs. A Simple PlanCreate your own comparison chart…,"Private Investigator, Psychological Thriller",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,English,Ladd Company,United States,,,"$20,300,218","$11,636,114","$11,636,114","$14,058,812","$34,359,030",
185,https://www.the-numbers.com/movie/Rendition,"['Igal Naor', 'Meryl Streep', 'J.K. Simmons', 'Jake Gyllenhaal', 'Reese Witherspoon', 'Alan Arkin', 'Peter Sarsgaard', 'Omar Metwally']","[['Gavin Hood', 'Director'], ['Kelley Sane', 'Screenwriter'], ['Steve Golin', 'Producer'], ['Marcus Viscidi', 'Producer'], ['Toby Emmerich', 'Executive Producer'], ['Keith Goldberg', 'Executive Producer'], ['David Kanter', 'Executive Producer'], ['Keith Redmon', 'Executive Producer'], ['Michael Sugar', 'Executive Producer'], ['Edward Milstein', 'Executive Producer'], ['Bill Todman, Jr.', 'Executive Producer'], ['Paul Schwake', 'Executive Producer']]","$4,060,012 (41.7% of total gross)",2.40 (domestic box office/biggest weekend),36.1% (domestic box office/worldwide),"$27,500,000 (worldwide box office is 1.0 times production budget)","2,250 opening theaters/2,250 max. theaters, 2.3 weeks average run per theater","$12,976,669","October 19th, 2007 (Wide) by New Line","February 19th, 2008 by New Line Home Video",R for torture/violence and language,122 minutes,vs. Lucky Number SlevinCreate your own comparison chart…,"Terrorism, Political Thriller, Inspired by a True Story, Suicide Bomber, Mistaken Identity, C.I.A., Tortured for Information",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,English,,"South Africa, United States",,,"$9,736,045","$6,275,644","$6,275,644","$17,203,880","$26,939,925",
186,https://www.the-numbers.com/movie/Reservation-Road,[],"[['Mark Isham', 'Composer']]","$36,269 (35.8% of total gross)",2.25 (domestic box office/biggest weekend),0.6% (domestic box office/worldwide),,"14 opening theaters/39 max. theaters, 1.4 weeks average run per theater","$135,202","October 19th, 2007 (Limited) by Focus Features","April 8th, 2008 by Universal Home Entertainment",R for language and some disturbing images,,Create your own comparison chart…,,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,,United States,,,"$101,440","$1,992,059","$1,992,059","$16,500,000","$16,601,440",
187,https://www.the-numbers.com/movie/Things-We-Lost-in-the-Fire,"['David Duchovny', 'Omar Benson Miller', 'Alison Lohman', 'John Carroll Lynch', 'Halle Berry', 'Benicio del Toro']","[['Susanne Bier', 'Director'], ['Allan Loeb', 'Screenwriter'], ['Sam Mendes', 'Producer'], ['Sam Mercer', 'Producer'], ['Pippa Harris', 'Executive Producer'], ['Allan Loeb', 'Executive Producer'], ['Richard Sherman', 'Production Designer'], ['Pernille Bech Christensen', 'Editor'], ['Bruce Cannon', 'Editor'], ['Karen Matthews', 'Costume Designer'], ['Susan Jacobs', 'Music Supervisor'], ['Johan Soderqvist', 'Composer'], ['Gustavo Santaolalla', 'Composer'], ['Debra Zane', 'Casting Director']]","$1,561,949 (47.5% of total gross)",2.10 (domestic box office/biggest weekend),40.5% (domestic box office/worldwide),"$16,000,000 (worldwide box office is 0.5 times production budget)","1,142 opening theaters/1,142 max. theaters, 2.3 weeks average run per theater","$4,381,490","October 19th, 2007 (Wide) by Paramount Pictures","March 4th, 2008 by Paramount Home Video",R for drug content and language,119 minutes,vs. GhostCreate your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,English,"DreamWorks Pictures, Neal Street","United Kingdom, United States",,,"$3,287,315","$3,187,036","$3,187,036","$4,832,833","$8,120,148",
188,https://www.the-numbers.com/movie/Tokyo-Tower-Mom-and-Me-and-Sometimes-Dad,[],[],,,,,,,,,,,Create your own comparison chart…,,Based on Fiction Book/Short Story,Drama,Live Action,Dramatization,Japanese,,Japan,,"October 25th, 2007 (Wide) (South Korea)
",n/a,,,"$11,061,179","$11,061,179",
189,https://www.the-numbers.com/movie/Before-the-Devil-Knows-Youre-Dead,[],"[['Sidney Lumet', 'Director'], ['Kelly Masterson', 'Screenwriter'], ['Austin Chick', 'Producer'], ['Belle Avery', 'Producer'], ['Brian Linse', 'Producer'], ['Carol Cuddy', 'Producer'], ['David Bergstein', 'Producer'], ['Carter Burwell', 'Composer']]","$73,837 (1.0% of total gross)",7.62 (domestic box office/biggest weekend),28.4% (domestic box office/worldwide),,"2 opening theaters/321 max. theaters, 6.8 weeks average run per theater","$9,419,809","October 26th, 2007 (Exclusive) by ThinkFilm","April 15th, 2008 by Image Entertainment/ThinkFilm","R for a scene of strong graphic sexuality, nudity, violence, drug use and language.",117 minutes,Create your own comparison chart…,"Crime Drama, Dysfunctional Family, Money Troubles, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, White Collar Crime, Revenge, Blackmail, Narcotics, Drug Dealer",Original Screenplay,Drama,Live Action,Contemporary Fiction,English,THINKFilm,United States,,,"$7,085,511","$4,856,465","$4,856,465","$17,823,577","$24,909,088",
190,https://www.the-numbers.com/movie/Bella,"['Manny Perez', 'Eduardo Verastegui', 'Tammy Blanchard']","[['Alejandro Gómez Monteverde*', 'Director'], ['Alejandro Gómez Monteverde*', 'Screenwriter'], ['Patrick Million', 'Screenwriter']]","$1,328,448 (16.4% of total gross)",6.09 (domestic box office/biggest weekend),65.2% (domestic box office/worldwide),"$3,300,000 (worldwide box office is 3.8 times production budget)","165 opening theaters/457 max. theaters, 6.5 weeks average run per theater","$10,763,352","October 26th, 2007 (Limited) by Roadside Attractions","May 6th, 2008 by Lionsgate Home Entertainment",PG-13 for thematic elements and brief disturbing images.,91 minutes,vs. Eye of the DolphinCreate your own comparison chart…,"Life Drama, Pregnant Women, Dysfunctional Family, Restaurants, Fired, Abortion, Car Accident, Accidental Death, Life on the Outside, Depression",Original Screenplay,Drama,Live Action,Contemporary Fiction,English,,United States,,,"$8,093,373","$6,679,963","$6,679,963","$4,312,100","$12,405,473",
191,https://www.the-numbers.com/movie/Dan-in-Real-Life,"['Dane Cook', 'Steve Carell', 'Juliette Binoche']","[['Peter Hedges', 'Director'], ['Pierce Gradner', 'Screenwriter'], ['Peter Hedges', 'Screenwriter'], ['Jon Shestack', 'Producer'], ['Brad Epstein', 'Producer'], ['Noah Rosen', 'Executive Producer'], ['Darlene Caamano Loquet', 'Executive Producer'], ['Mari Jo Winkler-Ioffreda', 'Executive Producer'], ['Lawrence Sher', 'Director of Photography'], ['Sarah Knowles', 'Production Designer'], ['Sarah Flack', 'Editor'], ['Alix Friedberg', 'Costume Designer'], ['Sondre Lerche', 'Original Songs Written and Performed by'], ['Sondre Lerche', 'Composer'], ['Dianne Dreyer', 'Co-Producer'], ['Dana Sano', 'Music Supervisor'], ['Bernard Telsey', 'Casting'], ['Mari Jo Winkler-Ioffreda', 'Unit Production Manager'], ['Stephen Dunn', 'First Assistant Director'], ['Paul Prenderville', 'Assistant Director']]","$11,809,445 (24.8% of total gross)",4.03 (domestic box office/biggest weekend),72.6% (domestic box office/worldwide),,"1,921 opening theaters/1,941 max. theaters, 7.0 weeks average run per theater","$63,472,319","October 20th, 2007 (Sneak Peek) by Walt DisneyOctober 26th, 2007 (Wide) by Walt Disney","March 11th, 2008 by Walt Disney Home Entertainment",PG-13 for some innuendo,98 minutes,vs. Horton Hears a WhoCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,English,"Touchstone Pictures, Focus Features, Jon Shestack",United States,,,"$47,642,963","$20,163,392","$20,163,392","$18,026,038","$65,669,001",
192,https://www.the-numbers.com/movie/Jab-We-Met,[],"[['Imtiaz Ali', 'Director']]",,,,,,,"October 26th, 2007 (Limited) by Studio 18",,,,Create your own comparison chart…,"Foreign Language, Romance",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,Hindi,,India,,,n/a,,,"$6,295,513","$6,295,513",
193,https://www.the-numbers.com/movie/Saw-IV-(2007),[],"[['Darren Lynn Bousman', 'Director'], ['Charlie Clouser', 'Composer']]","$31,756,764 (50.2% of total gross)",1.99 (domestic box office/biggest weekend),46.6% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 13.6 times production budget)","3,183 opening theaters/3,183 max. theaters, 3.9 weeks average run per theater","$84,369,456","October 26th, 2007 (Wide) by Lionsgate","January 22nd, 2008 by Lionsgate Home Entertainment","R for sequences of grisly bloody violence and torture throughout, and for language",95 minutes,vs. Don’t BreatheCreate your own comparison chart…,"Serial Killer, Trapped, Non-Chronological, Escape, Torture Porn, Slasher Horror",Original Screenplay,Horror,Live Action,Contemporary Fiction,English,"Twisted Pictures, A Bigger Boat Productions, Serendipity Prods",United States,Saw,,"$63,300,095","$32,730,301","$32,730,301","$72,459,599","$135,759,694",
194,https://www.the-numbers.com/movie/American-Gangster-(2007),[],"[['Ridley Scott', 'Director'], ['Steven Zaillian', 'Screenwriter'], ['Mark Jacobson', 'Based on the article ""The Return of Superfly""'], ['Brian Grazer', 'Producer'], ['Ridley Scott', 'Producer'], ['Nicholas Pileggi', 'Executive Producer'], ['Steven Zaillian', 'Executive Producer'], ['Branko Lustig', 'Executive Producer'], ['Jim Whitaker', 'Executive Producer'], ['Michael Costigan', 'Executive Producer'], ['Marc Streitenfeld', 'Composer'], ['Jonathan Filley', 'Co-Producer'], ['Sarah Bowen', 'Co-Producer']]","$43,565,135 (33.5% of total gross)",2.99 (domestic box office/biggest weekend),48.6% (domestic box office/worldwide),"$100,000,000 (worldwide box office is 2.7 times production budget)","3,054 opening theaters/3,111 max. theaters, 6.4 weeks average run per theater","$197,642,125","November 2nd, 2007 (Wide) by Universal","February 19th, 2008 by Universal Home Entertainment","R for violence, pervasive drug content and language, nudity and sexuality.",157 minutes,vs. Black MassCreate your own comparison chart…,"Vietnam War, Organized Crime, Film Noir, Biographical Drama",Based on Factual Book/Article,Drama,Live Action,Dramatization,English,"Relativity Media, Imagine Entertainment",United States,,,"$130,164,645","$73,242,371","$75,239,463","$137,820,811","$267,985,456","$1,997,092"
195,https://www.the-numbers.com/movie/Bee-Movie,[],"[['Steve Hickner', 'Director'], ['Jerry Seinfeld', 'Screenwriter'], ['Spike Feresten', 'Screenwriter'], ['Barry Marder', 'Screenwriter'], ['Andy Robin', 'Screenwriter'], ['Chuck Martin', 'Screenwriter'], ['Tom Papa', 'Screenwriter'], ['Jerry Seinfeld', 'Producer'], ['Christina Steinberg', 'Producer'], ['Mark Swift', 'Co-Producer'], ['Nick Fletcher', 'Editor'], ['Rupert Gregson-Williams', 'Composer'], ['Hans Zimmer', 'Executive Music Producer'], ['Alex McDowell', 'Production Designer'], ['Christophe Lautrette', 'Art Director'], ['Christophe Lautrette', 'Character Designer'], ['Doug Cooper', 'Visual Effects Supervisor'], ['David Pimentel', 'Head of Story'], ['Fabio Lignini', 'Head of character animation.'], ['Nol L. Meyer', 'Head of Layout'], ['Andy Nelson', 'Sound Mixer'], ['Anna Behlmer', 'Sound Mixer'], ['Will Files', 'Supervising Sound Editor'], ['Michael Silvers', 'Supervising Sound Editor'], ['Cameron Stevning', 'Associate Producer'], ['Leslee Feldman', 'Casting Director']]","$38,021,044 (30.0% of total gross)",3.33 (domestic box office/biggest weekend),44.0% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 1.9 times production budget)","3,928 opening theaters/3,984 max. theaters, 6.4 weeks average run per theater","$168,662,682","November 2nd, 2007 (Wide) by Paramount Pictures","March 11th, 2008 by Paramount Home Video",PG for mild suggestive humor,90 minutes,vs. RatatouilleCreate your own comparison chart…,"Animal Lead, Talking Animals, Food",Original Screenplay,Adventure,Digital Animation,Kids Fiction,English,"DreamWorks Animation, Columbus 81 Productions",United States,,"November 29th, 2007 (Wide) (Australia)
","$126,631,277","$85,735,973","$85,929,854","$160,963,300","$287,594,577","$193,881"
196,https://www.the-numbers.com/movie/Bushi-no-ichibun,[],[],"$5,234 (8.6% of total gross)",11.64 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),,"2 opening theaters/3 max. theaters, 5.3 weeks average run per theater","$77,789","November 2nd, 2007 (Exclusive) by Eleven Arts, released as Love and HonorMay 2nd, 2008 (Limited) by Eleven Arts, released as Love and Honor",,Not Rated,,Create your own comparison chart…,,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,Japanese,,Japan,,,"$60,910",,,"$24,663,578","$24,724,488",
197,https://www.the-numbers.com/movie/Martian-Child,[],"[['Menno Meyjes', 'Director'], ['Seth E. Bass', 'Screenwriter'], ['Jonathan Tolins', 'Screenwriter'], ['Aaron Zigman', 'Composer']]","$3,376,669 (45.0% of total gross)",2.22 (domestic box office/biggest weekend),80.2% (domestic box office/worldwide),"$27,000,000 (worldwide box office is 0.3 times production budget)","2,020 opening theaters/2,020 max. theaters, 2.6 weeks average run per theater","$9,996,776","November 2nd, 2007 (Wide) by New Line, released as The Martian Child","February 12th, 2008 by Warner Home Video, released as Martian Child, The",PG for thematic elements and mild language.,108 minutes,vs. FlightCreate your own comparison chart…,"Unexpected Families, Writing and Writers, Adopted Family, Comedy Drama, Voiceover/Narration, Child Protective Services",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,English,,United States,,,"$7,500,310","$8,363,377","$8,363,377","$1,851,779","$9,352,089",
198,https://www.the-numbers.com/movie/Om-Shanti-Om,[],[],"$1,764,131 (49.0% of total gross)",2.04 (domestic box office/biggest weekend),9.5% (domestic box office/worldwide),,"114 opening theaters/114 max. theaters, 3.0 weeks average run per theater","$4,794,745","November 9th, 2007 (Limited) by Eros Entertainment",,Not Rated,180 minutes,vs. Kabhi Alvida Naa KehnaCreate your own comparison chart…,"Reincarnation, Movie Business, Fashion, Gratuitous Cameos",Original Screenplay,Drama,Live Action,Fantasy,Hindi,,India,,"November 8th, 2007 (Wide) (New Zealand)
","$3,597,372",,,"$34,145,702","$37,743,074",
199,https://www.the-numbers.com/movie/Fred-Claus,"['Vince Vaughn', 'Paul Giamatti']","[['David Dobkin', 'Director'], ['Dan Fogelman', 'Screenwriter'], ['Jessie Nelson', 'Story Creator'], ['Joel Silver', 'Producer'], ['David Dobkin', 'Producer'], ['Jessie Nelson', 'Producer'], ['Paul Hitchcock', 'Executive Producer'], ['Vince Vaughn', 'Co-Producer']]","$18,515,473 (25.7% of total gross)",3.89 (domestic box office/biggest weekend),73.6% (domestic box office/worldwide),,"3,603 opening theaters/3,603 max. theaters, 6.3 weeks average run per theater","$95,940,217","November 9th, 2007 (Wide) by Warner Bros.","November 25th, 2008 by Warner Home Video",PG for mild language and some rude humor,115 minutes,vs. Mr. Magorium's Wonder EmporiumCreate your own comparison chart…,"Christmas, Christmas in November, Dysfunctional Family, Family Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,English,"Silver Pictures, David Dobkin Pictures, Jessie Nelson Productions",United States,,,"$72,006,777","$35,350,385","$35,350,385","$25,830,861","$97,837,638",
200,https://www.the-numbers.com/movie/Lions-for-Lambs,"['Michael Peña', 'Andrew Garfield', 'Derek Luke', 'Robert Redford', 'Meryl Streep', 'Tom Cruise']","[['Robert Redford', 'Director'], ['Matthew Michael Carnahan', 'Screenwriter'], ['Robert Redford', 'Producer'], ['Matthew Michael Carnahan', 'Producer'], ['Andrew Hauptman', 'Producer'], ['Tracy Falco', 'Producer'], ['Daniel Lupi', 'Executive Producer'], ['Philippe Rousselot', 'Director of Photography'], ['Jan Roelfs', 'Production Designer'], ['Joe Hutshing', 'Editor'], ['Mary Zophres', 'Costume Designer']]","$6,702,434 (44.7% of total gross)",2.24 (domestic box office/biggest weekend),23.7% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 1.8 times production budget)","2,215 opening theaters/2,216 max. theaters, 3.4 weeks average run per theater","$19,986,822","November 9th, 2007 (Wide) by United Artists","April 8th, 2008 by MGM Video",R for some war violence and language,88 minutes,vs. Extreme MeasuresCreate your own comparison chart…,"War, Terrorism, War Drama, College Professor, Politicians, Political, Directing Yourself",Original Screenplay,Drama,Live Action,Contemporary Fiction,English,United Artists,United States,,,"$14,998,070","$9,700,864","$9,700,864","$48,213,018","$63,211,088",
201,https://www.the-numbers.com/movie/No-Country-for-Old-Men,"['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin']","[['Ethan Coen', 'Director'], ['Joel Coen', 'Director'], ['Joel Coen', 'Screenwriter'], ['Ethan Coen', 'Screenwriter'], ['Scott Rudin', 'Producer'], ['Ethan Coen', 'Producer'], ['Joel Coen', 'Producer'], ['Cormac McCarthy', 'Story Creator'], ['Robert Graf', 'Executive Producer'], ['Mark Roybal', 'Executive Producer'], ['Roger Deakins', 'Director of Photography'], ['Jess Gonchor', 'Production Designer'], ['Roderick Jaynes', 'Editor'], ['Mary Zophres', 'Costume Designer'], ['Carter Burwell', 'Composer'], ['Ellen Chenoweth', 'Casting Director']]","$1,226,333 (1.7% of total gross)",9.55 (domestic box office/biggest weekend),45.3% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 6.6 times production budget)","28 opening theaters/2,037 max. theaters, 9.3 weeks average run per theater","$97,351,719","November 9th, 2007 (Limited) by MiramaxNovember 21st, 2007 (Expands Wide) by Miramax","March 11th, 2008 by Miramax Video",R for strong graphic violence and some language,122 minutes,Best Picture Oscar Winnersvs. Hell or High WaterCreate your own comparison chart…,"Organized Crime, Film Noir, Oscars Best Picture Winner, Psychological Thriller, 2008 Oscars Best Picture Nominee",Based on Fiction Book/Short Story,Action,Live Action,Historical Fiction,English,"Scott Rudin Productions, Mike Zoss",United States,,"December 20th, 2007 (Limited) (Australia)
February 22nd, 2008 (Wide) (South Korea)
March 15th, 2008 (Wide), released as No Country for Old Men (ノーカントリー) (Japan)
April 22nd, 2021 (Limited) (Australia)
December 1st, 2022 (Limited) (New Zealand)
... Show all releases
","$74,273,505","$46,664,064","$54,332,619","$89,762,248","$164,035,753","$7,668,555"
202,https://www.the-numbers.com/movie/P2,[],[],"$2,083,398 (32.8% of total gross)",3.05 (domestic box office/biggest weekend),62.3% (domestic box office/worldwide),,"2,131 opening theaters/2,131 max. theaters, 2.1 weeks average run per theater","$8,461,342","November 9th, 2007 (Wide) by Summit Entertainment","April 8th, 2008 by Universal Home Entertainment","R for strong violence/gore, terror and language.",98 minutes,vs. Major League: Back to the MinorsCreate your own comparison chart…,Isolation Horror,Original Screenplay,Horror,Live Action,Contemporary Fiction,English,,United States,,,"$6,348,315","$3,838,851","$3,838,851","$3,838,353","$10,186,668",
203,https://www.the-numbers.com/movie/Saawariya,[],[],"$542,192 (61.2% of total gross)",1.63 (domestic box office/biggest weekend),4.4% (domestic box office/worldwide),,"85 opening theaters/85 max. theaters, 2.5 weeks average run per theater","$1,180,335","November 9th, 2007 (Limited) by Sony Pictures","May 6th, 2008 by Sony Pictures Home Entertainment","PG for thematic elements, brief nudity, some language and incidental smoking.",,vs. Taare Zameen ParCreate your own comparison chart…,"Foreign Language, Bollywood",Original Screenplay,Drama,Live Action,Contemporary Fiction,,,India,,,"$885,574",,,"$19,166,882","$20,052,456",
204,https://www.the-numbers.com/movie/Beowulf,[],"[['Robert Zemeckis', 'Director'], ['Neil Gaiman', 'Screenwriter'], ['Roger Avary', 'Screenwriter'], ['Steve Starkey', 'Producer'], ['Robert Zemeckis', 'Producer'], ['Jack Rapke', 'Producer'], ['Martin Shafer', 'Executive Producer'], ['Roger Avary', 'Executive Producer'], ['Neil Gaiman', 'Executive Producer'], ['Steven Boyd', 'Co-Producer'], ['Alan Silvestri', 'Composer']]","$27,515,871 (33.4% of total gross)",2.99 (domestic box office/biggest weekend),42.2% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 1.3 times production budget)","3,153 opening theaters/3,249 max. theaters, 4.8 weeks average run per theater","$109,607,680","November 16th, 2007 (Wide) by Paramount PicturesNovember 16th, 2007 (IMAX) by Paramount Pictures","February 26th, 2008 by Paramount Home Video","PG-13 for intense sequences of violence including disturbing images, some sexual material and nudity",115 minutes,vs. Ice Age: Continental DriftCreate your own comparison chart…,"Good vs. Evil, Sword & Sorcerer, Demons, Monster, 3-D, IMAX: DMR, Motion Capture Performance, 3-D - Shot in 3-D",Based on Fiction Book/Short Story,Adventure,Digital Animation,Fantasy,English,"Paramount Pictures, Shangri-La Entertainment, ImageMovers",United States,,"November 29th, 2007 (Wide) (Australia)
","$82,280,579","$36,813,455","$36,813,455","$112,800,000","$195,080,579",
205,https://www.the-numbers.com/movie/Dialogue-avec-mon-jardinier,[],[],,7.66 (domestic box office/biggest weekend),0.9% (domestic box office/worldwide),,,"$124,758","November 16th, 2007 (Limited), released as Conversations with My Gardener",,Not Rated,109 minutes,Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,French,,France,,,"$93,604",,,"$9,803,747","$9,897,351",
206,https://www.the-numbers.com/movie/Love-in-the-Time-of-Cholera,[],"[['Mike Newell', 'Director'], ['Scott Steindorff', 'Producer'], ['Ronald Harwood', 'Screenwriter'], ['Michael Nozik', 'Executive Producer'], ['Dylan Russell', 'Executive Producer'], ['Scott LaStaiti', 'Executive Producer'], ['Danny Greenspun', 'Executive Producer'], ['Robin Greenspun', 'Executive Producer'], ['Andrew Molasky', 'Executive Producer'], ['Chris Law', 'Executive Producer'], ['Michael Roban', 'Executive Producer'], ['Rubria Negrao', 'Executive Producer']]","$1,924,860 (41.7% of total gross)",2.40 (domestic box office/biggest weekend),14.9% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 0.7 times production budget)","852 opening theaters/852 max. theaters, 2.7 weeks average run per theater","$6,154,565","November 16th, 2007 (Wide) by New Line","March 18th, 2008 by New Line Home Video",R for sexual content/nudity and brief language,133 minutes,vs. Anna KareninaCreate your own comparison chart…,"Romantic Drama, Romance, Love at First Sight, Dysfunctional Family, Relationships Gone Wrong, Arranged Marriage, Widow/Widower, 1870s, 1890s, 1900s, Death of a Spouse or Fiancée / Fiancé",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,English,,United States,,,"$4,617,608",,,"$26,459,810","$31,077,418",
207,https://www.the-numbers.com/movie/Mr-Magoriums-Wonder-Emporium,"['Jason Bateman', 'Dustin Hoffman', 'Natalie Portman']","[['Zach Helm', 'Director'], ['Zach Helm', 'Screenwriter'], ['James Garavente', 'Producer'], ['Richard N. Gladstein', 'Producer'], ['Nathan Kahane', 'Executive Producer'], ['Joe Drake', 'Executive Producer'], ['Roman Osin', 'Director of Photography'], ['Thérèse DePrez', 'Production Designer'], ['Sabrina Plisco', 'Editor'], ['Christopher Hargadon', 'Costume Designer'], ['Aaron Zigman', 'Composer'], ['Alexandre Desplat', 'Composer'], ['Barbara A. Hall', 'Co-Producer']]","$9,630,085 (30.0% of total gross)",3.33 (domestic box office/biggest weekend),47.0% (domestic box office/worldwide),,"3,164 opening theaters/3,168 max. theaters, 4.7 weeks average run per theater","$42,679,500","November 16th, 2007 (Wide) by 20th Century Fox","March 4th, 2008 by Fox Home Entertainment",G,96 minutes,vs. EnchantedCreate your own comparison chart…,"Living Toys, Family Comedy, Musicians, Retirement",Original Screenplay,Comedy,Live Action,Fantasy,English,"Mandate Pictures, Walden Media",United States,,"December 13th, 2007 (Wide) (Australia)
","$32,061,555","$23,743,321","$23,743,321","$36,130,088","$68,191,643",
