,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Comparisons:,Genre:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Keywords:,Source:,Production Method:,Creative Type:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
182,https://www.the-numbers.com/movie/Wild-Target,"['Bill Nighy', 'Emily Blunt', 'Rupert Grint', 'Rupert Everett', 'Eileen Atkins', 'Gregor Fisher']","[['Martin Pope', 'Producer'], ['Michael Rose', 'Producer'], ['Steve Christian', 'Executive Producer'], ['Nigel Green', 'Executive Producer'], ['Philippe Martin', 'Executive Producer'], ['Marc Samuelson', 'Executive Producer'], ['Nigel Thomas', 'Executive Producer'], ['Charlotte Walls', 'Executive Producer'], ['Jonathan Lynn', 'Director'], ['Lucinda Coxon', 'Screenwriter']]","$23,174 (21.2% of total gross)",4.72 (domestic box office/biggest weekend),2.1% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 0.7 times production budget)","4 opening theaters/13 max. theaters, 3.8 weeks average run per theater","$144,806",,vs. St. VincentCreate your own comparison chart…,Comedy,"France, United Kingdom",English,"October 29th, 2010 (Limited) by Freestyle Releasing","February 8th, 2011 by Fox Home Entertainment","PG-13 for violence, some sexual content and brief strong language(Rating bulletin 2125, 6/16/2010)",96 minutes,"Hitmen, Organized Crime, Confidence Men",Remake,Live Action,Contemporary Fiction,"Magic Light Pictures, Matador Pictures, Isle of Man Film, Cinema Four, Regent Capital",,"$109,338","$5,204,856","$5,314,194",,,
183,https://www.the-numbers.com/movie/127-Hours-(2010),"['Amber Tamblyn', 'Kate Mara', 'Clémence Poésy', 'Treat Williams', 'Kate Burton', 'Lizzy Caplan', 'James Franco']","[['Christian Colson', 'Producer'], ['Danny Boyle', 'Producer'], ['John Smithson', 'Producer'], ['Bernard Bellew', 'Executive Producer'], ['John L. Kelly', 'Executive Producer'], ['Francois Ivernel', 'Executive Producer'], ['Cameron McCracken', 'Executive Producer'], ['Lisa Maria Falcone', 'Executive Producer'], ['Tessa Ross', 'Executive Producer'], ['Tom Heller', 'Co-Producer'], ['Gareth Smith', 'Co-Producer'], ['Danny Boyle', 'Director'], ['Danny Boyle', 'Screenwriter'], ['Simon Beaufoy', 'Screenwriter'], ['Aron Ralston', 'Story Creator']]","$264,851 (1.4% of total gross)",8.58 (domestic box office/biggest weekend),30.4% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 3.3 times production budget)","4 opening theaters/916 max. theaters, 5.4 weeks average run per theater","$24,231,523",,"Best Picture Oscar Nominees, 2011vs. BuriedCreate your own comparison chart…",Drama,United States,English,"November 5th, 2010 (Limited) by Fox Searchlight","March 1st, 2011 by Fox Home Entertainment","R for language and some disturbing violent content/bloody images.(Rating bulletin 2133, 8/11/2010)",93 minutes,"Marooned, One Character, One Location, Escape, Breaking the Fourth Wall, Miscellaneous Sports, Non-Chronological, Amputee, 2011 Oscars Best Picture Nominee, Survival Drama",Based on Real Life Events,Live Action,Dramatization,"Big Screen Prods, Down Prods, Dune Entertainment, Everest Entertainment, Darlow Smithson, Decibel Films, Pathe of a Cloud Eight",,"$18,335,230","$41,881,941","$60,217,171","$9,393,620","$2,891,087","$12,284,707"
184,https://www.the-numbers.com/movie/Action-Replayy,[],[],,6.21 (domestic box office/biggest weekend),3.5% (domestic box office/worldwide),,,"$543,369",,Create your own comparison chart…,Drama,India,Hindi,"November 5th, 2010 (Limited) by Viva Entertainment","October 7th, 2014 by Netflix",Not Rated,,,Original Screenplay,Live Action,Contemporary Fiction,,,"$410,262","$11,446,966","$11,857,228",,,
185,https://www.the-numbers.com/movie/Another-Year,"['Oliver Maltman', 'Peter Wight', 'David Bradley', 'Martin Savage', 'Karina Fernandez', 'Michele Austin', 'Phil Davis', 'Imelda Staunton', 'Stuart McQuarrie', 'Jim Broadbent', 'Ruth Sheen', 'Lesley Manville']","[['Mike Leigh', 'Screenwriter'], ['Mike Leigh', 'Director'], ['Georgina Lowe', 'Producer'], ['Gail Egan', 'Executive Producer'], ['Tessa Ross', 'Executive Producer'], ['Dick Pope', 'Cinematographer'], ['Jon Gregory', 'Editor'], ['Simon Beresford', 'Production Designer'], ['Gary Yershon', 'Composer'], ['Jacqueline Durran', 'Costume Designer'], ['Christine Blundell', 'Make-up and Prosthetic Effects Designer'], ['Tim Fraser', 'Sound Mixer'], ['Nina Gold', 'Casting Director']]","$111,869 (3.5% of total gross)",7.23 (domestic box office/biggest weekend),16.0% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 2.5 times production budget)","6 opening theaters/236 max. theaters, 4.5 weeks average run per theater","$4,225,510","November 5th, 2010 (Wide) (United Kingdom)
April 13th, 2012 (Wide) (Lithuania)
August 17th, 2012 (Wide) (Mexico)
September 13th, 2012 (Wide) (Peru)
",vs. Good Will HuntingCreate your own comparison chart…,Drama,United Kingdom,English,"December 29th, 2010 (Limited) by Sony Pictures Classics","June 7th, 2011 by Sony Pictures Home Entertainment","PG-13 for some language.(Rating bulletin 2136, 9/1/2010)",129 minutes,"Autumn Years, Delayed Adulthood, Relationships Gone Wrong",Original Screenplay,Live Action,Contemporary Fiction,"Thin Man Films, Film4, UK Film Council",,"$3,205,706","$16,799,907","$20,005,613",,,
186,https://www.the-numbers.com/movie/Due-Date,"['Michelle Monaghan', 'Jamie Foxx', 'Juliette Lewis', 'Danny McBride', 'RZA', 'Matt Walsh', 'Robert Downey, Jr.', 'Zach Galifianakis']","[['Todd Phillips', 'Producer'], ['Dan Goldberg', 'Producer'], ['Thomas Tull', 'Executive Producer'], ['Susan Downey', 'Executive Producer'], ['Scott Budnick', 'Executive Producer'], ['David Witz', 'Co-Producer'], ['Jeffrey Wetzel', 'Co-Producer'], ['Todd Phillips', 'Director'], ['Alan R. Cohen', 'Screenwriter'], ['Alan Freedland', 'Screenwriter'], ['Adam Sztykiel', 'Screenwriter'], ['Todd Phillips', 'Screenwriter'], ['Alan R. Cohen', 'Story Creator'], ['Alan Freedland', 'Story Creator']]","$32,689,406 (32.5% of total gross)",3.08 (domestic box office/biggest weekend),47.5% (domestic box office/worldwide),"$65,000,000 (worldwide box office is 3.3 times production budget)","3,355 opening theaters/3,365 max. theaters, 5.9 weeks average run per theater","$133,151,340",,vs. Spy!Create your own comparison chart…,Comedy,United States,English,"November 5th, 2010 (Wide) by Warner Bros.","February 22nd, 2011 by Warner Home Video","R for language drug use and sexual content(Rating bulletin 2131, 7/7/2010)",95 minutes,"Road Trip, Buddy Comedy, Directing Yourself",Original Screenplay,Live Action,Contemporary Fiction,"Legendary Pictures, Green Hat Films",,"$100,539,043","$111,200,000","$211,739,043","$28,114,288","$9,991,778","$38,106,066"
187,https://www.the-numbers.com/movie/Fair-Game-(2010),"['Sam Shepard', 'Noah Emmerich', 'Michael Kelly', 'Bruce McGill', 'Naomi Watts', 'Sean Penn']","[['Bill Pohlad', 'Producer'], ['Janet Zucker', 'Producer'], ['Jerry Zucker', 'Producer'], ['Akiva Goldsman', 'Producer'], ['Doug Liman', 'Producer'], ['Jez Butterworth', 'Producer'], ['Jeff Skoll', 'Producer'], ['David Bartis', 'Executive Producer'], ['Mari Jo Winkler-Ioffreda', 'Executive Producer'], ['Kerry Foster', 'Executive Producer'], ['Mohamed Khalaf', 'Executive Producer'], ['Kim H. Winther', 'Co-Producer'], ['Avram Ludwig', 'Co-Producer'], ['David Sigal', 'Co-Producer'], ['Doug Liman', 'Director'], ['Jez Butterworth', 'Screenwriter'], ['John-Henry Butterworth', 'Screenwriter'], ['Joseph Wilson', 'Story Creator'], ['Valerie Plame Wilson', 'Story Creator']]","$651,082 (6.8% of total gross)",6.12 (domestic box office/biggest weekend),43.8% (domestic box office/worldwide),,"46 opening theaters/436 max. theaters, 6.7 weeks average run per theater","$12,633,454",,vs. HannaCreate your own comparison chart…,Drama,United States,English,"November 5th, 2010 (Limited) by Summit Entertainment","March 29th, 2011 by Summit Home Video","PG-13 for some language(Rating bulletin 2117, 4/21/2010)",105 minutes,"Secret Agent, Political, Foreign Language, Gulf War, Afghanistan War, Biographical Drama, Biography",Based on Real Life Events,Live Action,Dramatization,"Hypnotic, Weed Road Pictures, Zucker Pictures, River Road Entertainment, Image Nation Abu Dhabi, Participant Media",,"$9,540,691","$12,252,214","$21,792,905",,,
188,https://www.the-numbers.com/movie/For-Colored-Girls-Who-Have-Considered-Suicide-When-the-Rainbow-is-Enuf,"['Phylicia Rashad', 'Michael Ealy', 'Omari Hardwick', 'Kimberly Elise', 'Janet Jackson', 'Loretta Devine', 'Thandiwe Newton', 'Anika Noni Rose', 'Kerry Washington', 'Tessa Thompson', 'Whoopi Goldberg']","[['Paul Hall', 'Producer'], ['Roger M. Bobb', 'Producer'], ['Ozzie Areu', 'Executive Producer'], ['Joseph P. Genier', 'Executive Producer'], ['Nzingha Stewart', 'Executive Producer'], ['Michael Paseornek', 'Executive Producer'], ['Charisse Nesbit', 'Co-Producer'], ['Tyler Perry', 'Director'], ['Tyler Perry', 'Screenwriter'], ['Ntozake Shange', 'Story Creator']]","$19,497,324 (51.7% of total gross)",1.94 (domestic box office/biggest weekend),99.2% (domestic box office/worldwide),"$21,000,000 (worldwide box office is 1.8 times production budget)","2,127 opening theaters/2,127 max. theaters, 3.3 weeks average run per theater","$49,971,158",,vs. Out of the FurnaceCreate your own comparison chart…,Drama,United States,English,"November 5th, 2010 (Wide) by Lionsgate","February 8th, 2011 by Lionsgate Home Entertainment","R for some disturbing violence including a rape, sexual content and language.(Rating bulletin 2142, 10/13/2010)",134 minutes,"African Americans, Sex Crimes, Religious, Segments, Ensemble, Life Drama, F-Rated",Based on Play,Live Action,Contemporary Fiction,"34th Street Films, Lionsgate",,"$37,729,698","$288,175","$38,017,873","$17,987,064","$2,058,801","$20,045,865"
189,https://www.the-numbers.com/movie/Four-Lions,"['Arsher Ali', 'Benedict Cumberbatch', 'Julia Davis', 'Craig Parkinson', 'Preeya Kalidas', 'Wasim Zakir', 'Mohammad Aqil', 'Riz Ahmed', 'Nigel Lindsay', 'Kayvan Novak', 'Adeel Akhtar']","[['Mark Herbert', 'Producer'], ['Derrin Schlesinger', 'Producer'], ['Carole Baraton', 'Executive Producer'], ['Peter Carlton', 'Executive Producer'], ['Will Clarke', 'Executive Producer'], ['Caroline Leddy', 'Executive Producer'], ['Angus Aynsley', 'Executive Producer'], ['Mark Findlay', 'Executive Producer'], ['Alex Marshall', 'Executive Producer'], ['Chris Morris', 'Director'], ['Chris Morris', 'Screenwriter'], ['Jesse Armstrong', 'Screenwriter'], ['Sam Bain', 'Screenwriter']]","$41,512 (13.4% of total gross)",7.47 (domestic box office/biggest weekend),3.6% (domestic box office/worldwide),"$3,750,000 (worldwide box office is 2.3 times production budget)","8 opening theaters/18 max. theaters, 9.0 weeks average run per theater","$410,121","August 17th, 2012 (Wide) (Poland)
",vs. Tucker & Dale vs. EvilCreate your own comparison chart…,Black Comedy,United Kingdom,"Arabic, English, Punjabi","November 5th, 2010 (Limited) by Drafthouse Films","March 8th, 2011 by Magnolia Home Entertainment","R for language throughout, including some sexual references.(Rating bulletin 2140, 9/29/2010)",97 minutes,"Terrorism, Political, Religious",Original Screenplay,Live Action,Contemporary Fiction,Warp Films,,"$310,007","$8,297,686","$8,607,693",,,
190,https://www.the-numbers.com/movie/Golmaal-3,[],"[['Rohit Shetty', 'Director']]","$626,432 (55.3% of total gross)",1.81 (domestic box office/biggest weekend),3.5% (domestic box office/worldwide),,"86 opening theaters/86 max. theaters, 3.0 weeks average run per theater","$1,499,544",,vs. Judwaa 2Create your own comparison chart…,Comedy,India,Hindi,"November 5th, 2010 (Limited) by Eros Entertainment",,Not Rated,140 minutes,,Original Screenplay,Live Action,Contemporary Fiction,,Golmaal,"$1,132,192","$30,924,617","$32,056,809",,,
191,https://www.the-numbers.com/movie/Megamind,"['Tina Fey', 'Jonah Hill', 'David Cross', 'Brad Pitt', 'Will Ferrell']","[['Lara Breay', 'Producer'], ['Denise Nolan Cascino', 'Producer'], ['Stuart Cornfeld', 'Executive Producer'], ['Ben Stiller', 'Executive Producer'], ['Tom McGrath', 'Director'], ['Alan Schoolcraft', 'Screenwriter'], ['Brent Simons', 'Screenwriter'], ['Michael Andrews', 'Editor'], ['Hans Zimmer', 'Composer'], ['Lorne Balfe', 'Composer'], ['David James', 'Production Designer'], ['Timothy Lamb', 'Art Director']]","$46,016,833 (31.0% of total gross)",3.23 (domestic box office/biggest weekend),46.1% (domestic box office/worldwide),"$130,000,000 (worldwide box office is 2.5 times production budget)","3,944 opening theaters/3,949 max. theaters, 6.4 weeks average run per theater","$196,542,827","December 17th, 2010 (Wide) (Lithuania)
",vs. Ice Age: Collision CourseCreate your own comparison chart…,Adventure,United States,English,"November 5th, 2010 (Wide) by Paramount Pictures, released as MegaMindNovember 5th, 2010 (IMAX) by Paramount Pictures","February 25th, 2011 by Paramount Home Video","PG for action and some language.(Rating bulletin 2139, 9/22/2010)",95 minutes,"Villain's Point of View, Spoof, Friendly Alien on Earth, Talking Animals, Surprise Twist, 3-D, IMAX: DMR, 3-D - Shot in 3-D",Original Screenplay,Digital Animation,Kids Fiction,"DreamWorks Animation, PDI",,"$148,415,853","$173,471,355","$321,887,208","$46,942,254","$23,644,667","$70,586,921"
192,https://www.the-numbers.com/movie/Morning-Glory,"['Patrick Wilson', 'Jeff Goldblum', 'Rachel McAdams', 'Harrison Ford', 'Diane Keaton']","[['Roger Michell', 'Director'], ['Aline Brosh McKenna', 'Screenwriter'], ['J.J. Abrams', 'Producer'], ['Bryan Burk', 'Producer'], ['Sherryl Clark', 'Executive Producer'], ['Guy Riedel', 'Executive Producer'], ['Alwin Kuchler', 'Director of Photography'], ['Mark Friedberg', 'Production Designer'], ['Dan Farrell*', 'Editor'], ['Nick Moore', 'Editor'], ['Steven Weisberg', 'Editor'], ['Frank Fleming', 'Costume Designer'], ['David Arnold', 'Composer']]","$9,203,266 (29.7% of total gross)",3.37 (domestic box office/biggest weekend),51.9% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 1.5 times production budget)","2,518 opening theaters/2,544 max. theaters, 4.6 weeks average run per theater","$41,072,158",,vs. Mickey Blue EyesCreate your own comparison chart…,Comedy,United States,English,"November 10th, 2010 (Wide) by Paramount Pictures","March 8th, 2011 by Paramount Home Video","PG-13 for some sexual content including dialogue, language and brief drug references.(Rating bulletin 2138, 9/15/2010)",110 minutes,"TV Industry, News, Boss From Hell, Gratuitous Cameos, Comedy Drama, Romance",Original Screenplay,Live Action,Contemporary Fiction,"Bad Robot, Paramount Pictures",,"$31,011,732","$28,783,338","$59,795,070","$7,604,924","$843,317","$8,448,241"
193,https://www.the-numbers.com/movie/Skyline,"['Scottie Thompson', 'Brittany Daniel', 'Crystal Reed', 'Neil Hopkins', 'David Zayas', 'Donald Faison', 'Eric Balfour']","[['Brothers Strause', 'Producer'], ['Kristian James Andresen', 'Producer'], [""Liam O'Donnell"", 'Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Brett Ratner', 'Executive Producer'], ['Tucker Tooley', 'Executive Producer'], ['Brian Tyler', 'Executive Producer'], ['Brian Kavanaugh-Jones', 'Executive Producer'], ['Paul Barry', 'Co-Producer'], ['Brothers Strause', 'Director'], ['Joshua Cordes', 'Screenwriter'], [""Liam O'Donnell"", 'Screenwriter']]","$11,692,415 (54.6% of total gross)",1.83 (domestic box office/biggest weekend),31.4% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 6.8 times production budget)","2,880 opening theaters/2,883 max. theaters, 2.8 weeks average run per theater","$28,365,135",,vs. MorganCreate your own comparison chart…,Thriller/Suspense,United States,English,"November 12th, 2010 (Wide) by Universal","March 15th, 2011 by Universal Home Entertainment","PG-13 for sequences of intense sci-fi action and violence, some language, and brief sexual content.(Rating bulletin 2143, 10/20/2010)",94 minutes,"Alien Invasion, Escape, Action Thriller, Set in Los Angeles",Original Screenplay,Live Action,Science Fiction,"Rat Entertainment, Relativity Media, Transmission, Hydraulx Entertainment",Skyline,"$21,416,355","$46,848,618","$68,264,973","$9,255,529","$2,032,348","$11,287,877"
194,https://www.the-numbers.com/movie/Unstoppable,"['Rosario Dawson', 'Denzel Washington', 'Chris Pine']","[['Pete Yorn', 'Producer'], ['Tony Scott', 'Producer'], ['Mimi Rogers', 'Producer'], ['Eric McLeod', 'Producer'], ['Alex Young', 'Producer'], ['Chris Ciaffa', 'Executive Producer'], ['Rick Yorn', 'Executive Producer'], ['Jeff Kwatinetz', 'Executive Producer'], ['Skip Chaisson', 'Co-Producer'], ['Lee Trink', 'Co-Producer'], ['Diane L. Sabatini', 'Co-Producer'], ['Tony Scott', 'Director'], ['Mark Bomback', 'Screenwriter']]","$22,688,457 (27.8% of total gross)",3.59 (domestic box office/biggest weekend),49.2% (domestic box office/worldwide),"$95,000,000 (worldwide box office is 1.7 times production budget)","3,207 opening theaters/3,261 max. theaters, 6.2 weeks average run per theater","$108,012,966",,vs. RedCreate your own comparison chart…,Action,United States,English,"November 12th, 2010 (Wide) by 20th Century Fox","February 15th, 2011 by Fox Home Entertainment","PG-13 for sequences of action and peril, and some language.(Rating bulletin 2131, 7/28/2010)",98 minutes,"Disaster, Trains, Inspired by a True Story, Runaway Train",Based on Real Life Events,Live Action,Dramatization,"Big Screen Prods, Ingenious Media, Scott Free Films, Prospect Park",,"$81,562,942","$84,157,979","$165,720,921","$30,281,522","$10,004,644","$40,286,166"
195,https://www.the-numbers.com/movie/Harry-Potter-and-the-Deathly-Hallows-Part-I,"['Bill Nighy', 'Richard Griffiths', 'Julie Walters', 'Fiona Shaw', 'Alan Rickman', 'Helena Bonham Carter', 'Jason Isaacs', 'Timothy Spall', 'Michael Gambon', 'Robbie Coltrane', 'Brendan Gleeson', 'David Thewlis', 'John Hurt', 'Imelda Staunton', 'Warwick Davis', 'Emma Watson', 'Daniel Radcliffe', 'Rupert Grint', 'Ralph Fiennes']","[['David Yates', 'Director'], ['Steve Kloves', 'Screenwriter'], ['J.K. Rowling', 'Based on the novel by:'], ['David Heyman', 'Producer'], ['David Barron', 'Producer'], ['J.K. Rowling', 'Producer'], ['Lionel Wigram', 'Executive Producer'], ['Eduardo Serra', 'Cinematographer'], ['Stuart Craig', 'Production Designer'], ['Mark Day', 'Editor'], ['John Trehy', 'Co-Producer'], ['Tim Lewis', 'Co-Producer'], ['Alexandre Desplat', 'Composer'], ['Tim Burke', 'Visual Effects Supervisor'], ['Jany Temime', 'Costume Designer'], ['Fiona Weir', 'Casting Director'], ['Tim Lewis', 'Unit Production Manager']]","$125,017,372 (42.2% of total gross)",2.37 (domestic box office/biggest weekend),31.1% (domestic box office/worldwide),"$125,000,000 (worldwide box office is 7.6 times production budget)","4,125 opening theaters/4,125 max. theaters, 6.8 weeks average run per theater","$391,935,276","November 17th, 2010 (Limited), released as Harry Potter y las Reliquias de la Muerte – Parte 1 (Mexico)
November 18th, 2010 (Wide) (Australia)
November 18th, 2010 (Wide) (New Zealand)
November 19th, 2010 (Wide) (Netherlands)
November 19th, 2010 (Wide), released as Harry Potter y las reliquias de la muerte: Parte I (Spain)
... Show all releases
","Blockbusters, 2010vs. Gulliver's TravelsCreate your own comparison chart…",Adventure,"United Kingdom, United States",English,"November 19th, 2010 (Wide) by Warner Bros.November 19th, 2010 (IMAX) by Warner Bros.September 2nd, 2018 (Limited), released as Harry Potter and the Deathly Hallows: Part I (2010) (Re-Release)","April 15th, 2011 by Warner Home Video, released as Harry Potter and the Deathly Hallows, Part I","PG-13 for some sequences of intense action violence, frightening images and brief sensuality.(Rating bulletin 2141, 10/6/2010)",146 minutes,"Boarding School, Cliffhanger Ending, IMAX: DMR, Filmed in Puzzlewood, Gloucestershire, England, Filmed in Gloucestershire, England, Filmed in England, Filmed in United Kingdom, Witches",Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,"Heyday Films, Warner Bros.",Harry Potter,"$296,131,568","$654,900,870","$951,032,438","$92,555,517","$61,150,100","$153,705,617"
196,https://www.the-numbers.com/movie/Guzaarish,"['Shernaz Patel', 'Aditya Roy Kapur', 'Nafisa Ali', 'Suhel Seth', 'Hrithik Roshan', 'Aishwarya Rai']","[['Ronnie Screwvala', 'Producer'], ['Sanjay Leela Bhansali', 'Producer'], ['Bhavani Iyer', 'Screenwriter'], ['Sanjay Leela Bhansali', 'Screenwriter'], ['Sudeep Chatterjee', 'Cinematographer'], ['Hemal Kothari', 'Editor'], ['Sanjay Leela Bhansali', 'Composer']]","$488,121 (47.5% of total gross)",2.10 (domestic box office/biggest weekend),10.7% (domestic box office/worldwide),,"108 opening theaters/108 max. theaters, 2.6 weeks average run per theater","$1,359,670",,Create your own comparison chart…,Drama,India,Hindi,"November 19th, 2010 (Limited) by UTV Communications",,Not Rated,135 minutes,"Stage Magician, Medical and Hospitals, Foreign Language, Political, Courtroom Drama",Original Screenplay,Live Action,Contemporary Fiction,UTV Communications,,"$1,026,589","$8,547,136","$9,573,725",,,
197,https://www.the-numbers.com/movie/Made-in-Dagenham,"['Sally Hawkins', 'Bob Hoskins', 'Miranda Richardson', 'Geraldine James', 'Rosamund Pike', 'Andrea Riseborough', 'Daniel Mays', 'Jaime Winstone']","[['Nigel Cole', 'Director'], ['William Ivory', 'Screenwriter'], ['Stephen Woolley', 'Producer'], ['Elizabeth Karlsen', 'Producer'], ['John de Borman', 'Cinematographer'], ['Andrew McAlpine', 'Production Designer'], ['Michael Parker', 'Editor'], ['David Arnold', 'Composer']]","$37,563 (3.4% of total gross)",11.48 (domestic box office/biggest weekend),7.0% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 2.0 times production budget)","3 opening theaters/89 max. theaters, 6.6 weeks average run per theater","$1,446,740","January 14th, 2011 (Wide) (Germany)
",vs. GreaterCreate your own comparison chart…,Drama,United Kingdom,English,"November 19th, 2010 (Limited) by Sony Pictures Classics",,"R for language and brief sexuality.(Rating bulletin 2136, 9/1/2010)",113 minutes,"Political, Descrimination, Strike, Bigotry",Based on Real Life Events,Live Action,Dramatization,"Lipsync Productions, BMS Finance, UKFC, Audley Films, BBC Films, Number 9 Films",,"$1,095,369","$14,548,827","$15,644,196",,,
198,https://www.the-numbers.com/movie/Next-Three-Days-The-(2010),"['Elizabeth Banks', 'Brian Dennehy', 'Lennie James', 'Olivia Wilde', 'Ty Simpkins', 'Helen Carey', 'Liam Neeson', 'Russell Crowe']","[['Michael Nozik', 'Producer'], ['Paul Haggis', 'Producer'], ['Olivier Delbosc', 'Producer'], ['Marc Missonnier', 'Producer'], ['Agnes Mentre', 'Executive Producer'], ['Anthony Katagas', 'Executive Producer'], ['Eugenie Grandval', 'Co-Producer'], ['Paul Haggis', 'Director'], ['Paul Haggis', 'Screenwriter'], ['Fred Cavaye', 'Story Creator'], ['Guillaume Lemans', 'Story Creator']]","$6,542,779 (30.9% of total gross)",3.23 (domestic box office/biggest weekend),31.4% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 2.2 times production budget)","2,564 opening theaters/2,564 max. theaters, 3.6 weeks average run per theater","$28,010,431",,vs. HannaCreate your own comparison chart…,Thriller/Suspense,United States,"English, English","November 19th, 2010 (Wide) by Lionsgate","March 8th, 2011 by Lionsgate Home EntertainmentMay 16th, 2011 by Lionsgate Home Entertainment","PG-13 for violence, drug material, language, some sexuality and thematic elements.(Rating bulletin 2139, 9/22/2010)",133 minutes,"Prison, Wrongfully Convicted, Rescue, Foreign-Language Remake, Escape, Voiceover/Narration, Non-Chronological, Fugitive / On the Run, Action Thriller",Remake,Live Action,Contemporary Fiction,"Hwy 61 Films, Lionsgate",,"$21,148,651","$46,107,265","$67,255,916","$8,157,995","$2,872,693","$11,030,688"
199,https://www.the-numbers.com/movie/Break-Ke-Baad,"['Sharmila Tagore', 'Lillete Dubey', 'Shahana Goswami', 'Navin Nischol', 'Yudhishtir Urs', 'Deepika Padukone', 'Imran Khan']","[['Kunal Kohli', 'Producer'], ['Anaita Sukheswala', 'Executive Producer'], ['Danish Aslam', 'Producer'], ['Renuka Kunzhu', 'Screenwriter'], ['Danish Aslam', 'Screenwriter'], ['Ankur Tewari', 'Story Creator']]","$194,737 (45.5% of total gross)",2.20 (domestic box office/biggest weekend),7.1% (domestic box office/worldwide),,"85 opening theaters/85 max. theaters, 2.0 weeks average run per theater","$566,369",,vs. Dil Toh Baccha Hai JiCreate your own comparison chart…,Drama,India,Hindi,"November 24th, 2010 (Limited) by Reliance Big Pictures",,Not Rated,113 minutes,"Romance, Relationships Gone Wrong, Cross-Class Romance, Movie Business",Original Screenplay,Live Action,Contemporary Fiction,Kunal Kohli,,"$427,628","$5,576,510","$6,004,138",,,
200,https://www.the-numbers.com/movie/Burlesque,"['Eric Dane', 'Cam Gigandet', 'Julianne Hough', 'Alan Cumming', 'Peter Gallagher', 'Kristen Bell', 'Stanley Tucci', 'Cher', 'Christina Aguilera']","[['Steven Antin', 'Director'], ['Steven Antin', 'Screenwriter'], ['Donald De Line', 'Producer'], ['Dana Belcastro', 'Executive Producer'], ['Stacy Kolker Cramer', 'Executive Producer'], ['Risa Shapiro', 'Executive Producer'], ['Jon Gary Steele', 'Production Designer'], ['Virginia Katz', 'Editor'], ['Christophe Beck', 'Composer'], ['Bojan Bazelli', 'Director of Photography']]","$11,947,744 (30.3% of total gross)",3.30 (domestic box office/biggest weekend),43.6% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 1.6 times production budget)","3,037 opening theaters/3,037 max. theaters, 4.1 weeks average run per theater","$52,226,216","January 14th, 2021 (Wide) (Australia)
",vs. Jack ReacherCreate your own comparison chart…,Musical,United States,English,"November 24th, 2010 (Wide) by Sony Pictures","March 1st, 2011 by Sony Pictures Home Entertainment","PG-13 for sexual content including several suggestive dance routines, partial nudity, language and some thematic material.(Rating bulletin 2145, 11/3/2010)",116 minutes,"Dancing, Performing Arts, Music Industry, Musicians, Jazz, Burlesque",Original Screenplay,Live Action,Contemporary Fiction,"De Line Pictures, Screen Gems",,"$39,440,655","$51,112,020","$90,552,675","$31,958,661","$6,041,495","$38,000,156"
