,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Production/Financing Companies:,Video Release:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
72,https://www.the-numbers.com/movie/Minority-Report,"['Colin Farrell', 'Samantha Morton', 'Max von Sydow', 'Tom Cruise']","[['Steven Spielberg', 'Director'], ['Scott Frank', 'Screenwriter'], ['Philip K. Dick', 'Based on the Story By'], ['Gerald R. Molen', 'Producer'], ['Bonnie Curtis', 'Producer'], ['Walter F. Parkes', 'Producer'], ['Jan De Bont', 'Producer'], ['Gary Goldman', 'Executive Producer'], ['Ronald Shusett', 'Executive Producer'], ['John Williams', 'Composer'], ['Deborah L. Scott', 'Costume Designer']]","$35,677,125 (27.0% of total gross)",3.70 (domestic box office/biggest weekend),36.8% (domestic box office/worldwide),"$102,000,000 (worldwide box office is 3.5 times production budget)","3,001 opening theaters/3,001 max. theaters, 6.1 weeks average run per theater","$208,376,347","June 21st, 2002 (Wide) by 20th Century Fox","PG-13 for violence, brief language, some sexuality and drug content",144 minutes,vs. War of the WorldsCreate your own comparison chart…,"Visual Effects, Film Noir, Fugitive / On the Run",Based on Fiction Book/Short Story,Action,Live Action,Science Fiction,United States,English,,"20th Century Fox, DreamWorks Pictures, Cruise-Wagner, Blue Tulip, Ronald Shusett, Gary Goldman","December 17th, 2002 by Dreamworks Video",,"$132,024,714","$226,800,000","$358,824,714",,
73,https://www.the-numbers.com/movie/Hey-Arnold-The-Movie,[],[],"$5,706,332 (41.7% of total gross)",2.40 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.4 times production budget)","2,527 opening theaters/2,534 max. theaters, 3.5 weeks average run per theater","$21,599,128","June 28th, 2002 (Wide) by Paramount Pictures",PG for some thematic elements,,vs. SpongeBob SquarePants: The MovieCreate your own comparison chart…,,Based on TV,Adventure,Hand Animation,Kids Fiction,,,,,,,"$13,684,949",,,,
74,https://www.the-numbers.com/movie/Mr-Deeds,"['Peter Gallagher', 'Jared Harris', 'Allen Covert', 'Erick Avari', 'John Turturro', 'Adam Sandler', 'Winona Ryder']","[['Steven Brill', 'Director'], ['Tim Herlihy', 'Screenwriter'], ['Clarence Budington Kelland', 'Based on the Story by'], ['Sid Ganis', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Adam Sandler', 'Executive Producer'], ['Teddy Castellucci', 'Composer']]","$37,162,787 (29.4% of total gross)",3.40 (domestic box office/biggest weekend),73.7% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 3.4 times production budget)","3,231 opening theaters/3,239 max. theaters, 6.3 weeks average run per theater","$199,330,628","June 28th, 2002 (Wide) by Sony Pictures",PG-13,96 minutes,vs. Big DaddyCreate your own comparison chart…,"Inheritance, Country Mouse, City Mouse, News, Newspaper Industry, Romance, Rags to Riches",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,United States,English,,"Columbia Pictures, New Line Cinema, Happy Madison, Out of the Blue Entertainment","October 22nd, 2002 by Sony Pictures Home Entertainment",,"$126,293,452","$44,976,083","$171,269,535",,
75,https://www.the-numbers.com/movie/Like-Mike,"['Morris Chestnut', 'Robert Forster', 'Crispin Glover', 'Eugene Levy', 'Lil Bow Wow*', 'Jonathan Lipnicki']","[['John Schultz', 'Director']]","$12,179,420 (23.7% of total gross)",4.22 (domestic box office/biggest weekend),82.4% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 2.1 times production budget)","2,410 opening theaters/2,436 max. theaters, 4.8 weeks average run per theater","$81,176,471","July 3rd, 2002 (Wide) by 20th Century Fox",PG for brief mild language,99 minutes,vs. The Powerpuff GirlsCreate your own comparison chart…,Basketball,Original Screenplay,Adventure,Live Action,Kids Fiction,United States,English,,,,,"$51,432,423","$11,000,000","$62,432,423",,
76,https://www.the-numbers.com/movie/Men-in-Black-2,"['Lara Flynn Boyle', 'Johnny Knoxville', 'Rosario Dawson', 'Rip Torn', 'Tony Shalhoub', 'Tommy Lee Jones', 'Will Smith']","[['Barry Sonnenfeld', 'Director'], ['Robert Gordon', 'Screenwriter'], ['Barry Fanaro', 'Screenwriter'], ['Robert Gordon', 'Story Creator'], ['Lowell Cunningham', 'Based on the Comic Malibu'], ['Walter F. Parkes', 'Producer'], ['Laurie MacDonald', 'Producer'], ['Steven Spielberg', 'Executive Producer'], ['Graham Place', 'Co-Producer'], ['Danny Elfman', 'Composer'], ['Bo Welch', 'Production Designer'], ['Steven Weisberg', 'Editor'], ['Richard Pearson', 'Editor']]","$52,148,751 (27.4% of total gross)",3.65 (domestic box office/biggest weekend),43.1% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 3.2 times production budget)","3,557 opening theaters/3,641 max. theaters, 6.0 weeks average run per theater","$300,540,514","July 3rd, 2002 (Wide) by Sony Pictures",PG-13 for sci-fi action violence and some provocative humor,86 minutes,vs. Men in BlackCreate your own comparison chart…,"Visual Effects, Marvel Comics, Secret Agent, Faulty Memory, Buddy Comedy",Based on Comic/Graphic Novel,Action,Animation/Live Action,Science Fiction,United States,English,"July 3rd, 2002 (Wide) (Australia)
",Columbia Pictures,"November 26th, 2002 by Sony Pictures Home Entertainment",Men in Black,"$190,418,803","$251,349,000","$441,767,803",,
77,https://www.the-numbers.com/movie/Powerpuff-Girls-The,[],[],"$3,583,114 (31.4% of total gross)",3.18 (domestic box office/biggest weekend),69.5% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 0.7 times production budget)","2,340 opening theaters/2,340 max. theaters, 2.4 weeks average run per theater","$18,011,145","July 3rd, 2002 (Wide) by Warner Bros.",PG for non-stop frenetic animated action,,vs. Lilo & StitchCreate your own comparison chart…,,Based on TV,Adventure,Hand Animation,Super Hero,United States,,,,,,"$11,411,644","$5,014,057","$16,425,701",,
78,https://www.the-numbers.com/movie/Crocodile-Hunter-Collision-Course-The,"['Magda Szubanski', 'David Wenham', 'Steve Irwin', 'Terri Irwin']",[],"$9,537,123 (33.5% of total gross)",2.98 (domestic box office/biggest weekend),85.0% (domestic box office/worldwide),"$12,500,000 (worldwide box office is 2.7 times production budget)","2,525 opening theaters/2,525 max. theaters, 4.3 weeks average run per theater","$44,882,382","July 12th, 2002 (Wide) by MGM",PG for action violence/peril and mild language,90 minutes,vs. HootCreate your own comparison chart…,"Voiceover/Narration, Epilogue, Breaking the Fourth Wall",Based on TV,Adventure,Live Action,Contemporary Fiction,,English,,,"December 17th, 2002 by MGM Video",,"$28,436,931","$5,000,000","$33,436,931",,
79,https://www.the-numbers.com/movie/Halloween-Resurrection,"['Thomas Ian Nicholas', 'Ryan Merriman', 'Jamie Lee Curtis', 'Busta Rhymes', 'Bianca Kajlich', 'Tyra Banks', 'Sean Patrick Thomas']","[['Rick Rosenthal', 'Director'], ['Marco Beltrami', 'Composer'], ['Bob Weinstein', 'Co-Executive Producer'], ['Harvey Weinstein', 'Co-Executive Producer']]","$12,292,121 (40.6% of total gross)",2.46 (domestic box office/biggest weekend),80.4% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 2.5 times production budget)","1,954 opening theaters/2,094 max. theaters, 4.2 weeks average run per theater","$47,759,203","July 12th, 2002 (Wide) by Miramax/Dimension","R for strong violence, language, some sexuality and brief drug use",89 minutes,vs. Halloween: H2OCreate your own comparison chart…,Slasher Horror,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,,,"December 10th, 2002 by Dimension Home",Halloween,"$30,259,652","$7,400,000","$37,659,652",,
80,https://www.the-numbers.com/movie/Road-to-Perdition,"['Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig', 'Tom Hanks', 'Paul Newman', 'Jude Law']","[['Sam Mendes', 'Director'], ['David Self', 'Screenwriter'], ['Max Allan Collins', 'Based on the Graphic Novel'], ['Richard Piers Rayner', 'Based on the Graphic Novel Illustrated By'], ['Richard D. Zanuck', 'Producer'], ['Dean Zanuck', 'Producer'], ['Sam Mendes', 'Producer'], ['Walter F. Parkes', 'Executive Producer'], ['Joan Bradshaw', 'Executive Producer'], ['Conrad L. Hall', 'Cinematographer'], ['Thomas Newman', 'Composer']]","$22,079,481 (21.2% of total gross)",4.71 (domestic box office/biggest weekend),56.8% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.3 times production budget)","1,797 opening theaters/2,332 max. theaters, 8.8 weeks average run per theater","$164,230,610","July 12th, 2002 (Wide) by Dreamworks SKG, released as The Road to Perdition",R,116 minutes,vs. Enemy at the GatesCreate your own comparison chart…,"Hitmen, Mafia, Road Trip, Revenge, D.C. Comics, Film Noir, Crime Drama",Based on Comic/Graphic Novel,Drama,Live Action,Historical Fiction,United States,English,,"DreamWorks Pictures, 20th Century Fox, Zancuk Company","February 25th, 2003 by Dreamworks Video",,"$104,054,514","$79,300,000","$183,354,514",,
81,https://www.the-numbers.com/movie/Eight-Legged-Freaks,"['Scott Terra', 'Scarlett Johansson', 'David Arquette', 'Kari Wuhrer']","[['Ellory Elkayem', 'Director'], ['Ellory Elkayem', 'Screenwriter'], ['Jesse Alexander', 'Screenwriter'], ['John Ottman', 'Composer'], ['Bruce Berman', 'Producer']]","$6,485,458 (37.6% of total gross)",2.66 (domestic box office/biggest weekend),47.0% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 1.2 times production budget)","2,530 opening theaters/2,530 max. theaters, 2.9 weeks average run per theater","$27,251,947","July 17th, 2002 (Wide) by Warner Bros.","PG-13 for sci-fi violence, brief sexuality and language",99 minutes,vs. The SitterCreate your own comparison chart…,"Creature Feature, Horror Comedy, Life in a Small Town, Unbelieving Police, Cover Up",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,"Village Roadshow Productions, Centropolis Entertainment","October 29th, 2002 by Warner Home Video",,"$17,266,505","$19,455,806","$36,722,311",,
82,https://www.the-numbers.com/movie/K-19-The-Widowmaker,"['Liam Neeson', 'Peter Sarsgaard', 'Harrison Ford']","[['Kathryn Bigelow', 'Director'], ['Kathryn Bigelow', 'Producer'], ['Christopher Kyle', 'Screenwriter'], ['Louis Nowra', 'Story Creator'], ['Joni Sighvatsson', 'Producer'], ['Christine Whitaker', 'Producer'], ['Edward S. Feldman', 'Producer'], ['Harrison Ford', 'Executive Producer'], ['Nigel Sinclair', 'Executive Producer'], ['Moritz Borman', 'Executive Producer'], ['Guy East', 'Executive Producer'], ['Jeff Cronenweth', 'Director of Photography'], ['Karl Juliusson', 'Production Designer'], ['Michael Novotny', 'Production Designer'], ['Walter Murch', 'Editor'], ['Marit Allen', 'Costume Designer'], ['Joel Sill', 'Executive Music Producer'], ['Klaus Badelt', 'Composer'], ['Steven-Charles Jaffe', 'Co-Producer'], ['Basil Iwanyk', 'Co-Producer'], ['Mali Finn', 'Casting Director'], ['Mary Selway', 'Casting Director'], ['Ross Clydesdale', 'Casting Director']]","$12,778,459 (36.3% of total gross)",2.75 (domestic box office/biggest weekend),53.5% (domestic box office/worldwide),"$90,000,000 (worldwide box office is 0.7 times production budget)","2,828 opening theaters/2,830 max. theaters, 4.6 weeks average run per theater","$55,507,642","July 19th, 2002 (Wide) by Paramount Pictures",PG-13,138 minutes,vs. MidwayCreate your own comparison chart…,"Historical Drama, Underwater, 1960s, Set in Soviet Union, Submarine, Military Life, F-Rated",Based on Fiction Book/Short Story,Action,Live Action,Dramatization,United Kingdom,English,,"National Geographic Entertainment, Palomar Pictures, First Light, IMF","May 4th, 2010 by Paramount Home Video, released as K-19: The Widowmaker ",,"$35,168,966","$30,547,160","$65,716,126",,
83,https://www.the-numbers.com/movie/Stuart-Little-2,"['Geena Davis', 'Hugh Laurie', 'Jonathan Lipnicki']","[['Rob Minkoff', 'Director'], ['Alan Silvestri', 'Composer']]","$15,115,152 (23.3% of total gross)",4.30 (domestic box office/biggest weekend),39.1% (domestic box office/worldwide),"$120,000,000 (worldwide box office is 1.4 times production budget)","3,255 opening theaters/3,282 max. theaters, 6.0 weeks average run per theater","$102,522,186","July 19th, 2002 (Wide) by Sony Pictures",PG for brief mild language,77 minutes,vs. Lemony Snicket's A Series of Unfortunate EventsCreate your own comparison chart…,Talking Animals,Based on Fiction Book/Short Story,Adventure,Live Action,Kids Fiction,United States,English,,,"December 10th, 2002 by Sony Pictures Home Entertainment",Stuart Little,"$64,956,806","$101,043,194","$166,000,000",,
84,https://www.the-numbers.com/movie/Austin-Powers-in-Goldmember,"['Seth Green', 'Michael York', 'Robert Wagner', 'Mindy Sterling', 'Mike Myers', 'Beyoncé Knowles', 'Michael Caine', 'Verne Troyer']","[['Jay Roach', 'Director'], ['Mike Myers', 'Screenwriter'], ['Michael McCullers', 'Screenwriter'], ['Suzanne Todd', 'Producer'], ['Jennifer Todd', 'Producer'], ['Demi Moore', 'Producer'], ['Eric McLeod', 'Producer'], ['John Lyons', 'Producer'], ['Mike Myers', 'Producer'], ['Toby Emmerich', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Rusty Smith', 'Production Designer'], ['Jon Poll', 'Editor'], ['Greg Hayden', 'Editor'], ['George S. Clinton', 'Composer'], ['Peter Deming', 'Director of Photography']]","$73,071,188 (34.3% of total gross)",2.92 (domestic box office/biggest weekend),71.9% (domestic box office/worldwide),"$63,000,000 (worldwide box office is 4.7 times production budget)","3,613 opening theaters/3,613 max. theaters, 7.3 weeks average run per theater","$336,366,622","July 25th, 2002 (Wide) by New Line","PG-13 for sexual innuendo, crude humor and language.",94 minutes,vs. Spy!Create your own comparison chart…,"Secret Agent, Spoof, Time Travel, Gratuitous Cameos, Fat Suit, Same Actor, Multiple Roles",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,"Gratitude International, Team Todd","December 2nd, 2002 by New Line Home Video",Austin Powers,"$213,117,789","$83,220,874","$296,338,663",,
85,https://www.the-numbers.com/movie/Country-Bears-The,[],"[['Christopher Young', 'Composer']]","$5,309,675 (31.3% of total gross)",3.20 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.8 times production budget)","2,553 opening theaters/2,553 max. theaters, 3.5 weeks average run per theater","$26,813,951","July 26th, 2002 (Wide) by Walt Disney",G for General Audiences,,vs. The Lost Medallion: The Adventures of Billy StoneCreate your own comparison chart…,,Based on Theme Park Ride,Adventure,Live Action,Kids Fiction,,,,,"December 17th, 2002 by Buena Vista Home Entertainment",,"$16,988,996",,,,
86,https://www.the-numbers.com/movie/Martin-Lawrence-Live-RunTelDat,['Martin Lawrence'],[],"$7,374,049 (38.4% of total gross)",2.60 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 6.4 times production budget)","752 opening theaters/774 max. theaters, 5.8 weeks average run per theater","$30,279,652","August 2nd, 2002 (Wide) by Paramount Pictures",R for strong crude sexual dialogue and pervasive language,103 minutes,vs. Kevin Hart: Let Me ExplainCreate your own comparison chart…,,Based on Real Life Events,Concert/Performance,Live Action,Factual,United States,English,,,"May 6th, 2003 by Paramount Home Video",,"$19,184,820",,,,
87,https://www.the-numbers.com/movie/Master-of-Disguise,"['Brent Spiner', 'Jennifer Esposito', 'Harold Gould', 'James Brolin', 'Dana Carvey']","[['Perry Andelin Blake', 'Director']]","$12,554,650 (31.1% of total gross)",3.22 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$16,000,000 (worldwide box office is 2.5 times production budget)","2,565 opening theaters/2,568 max. theaters, 5.8 weeks average run per theater","$63,706,292","August 2nd, 2002 (Wide) by Sony Pictures",PG for mild language and some crude humor,80 minutes,vs. Son of the MaskCreate your own comparison chart…,,Original Screenplay,Adventure,Live Action,Kids Fiction,United States,English,,,,,"$40,363,530",,,,
88,https://www.the-numbers.com/movie/Signs,"['Joaquin Phoenix', 'Rory Culkin', 'Abigail Breslin', 'Cherry Jones', 'Patricia Kalember', 'M. Night Shyamalan', 'Mel Gibson']","[['M. Night Shyamalan', 'Director'], ['M. Night Shyamalan', 'Screenwriter'], ['M. Night Shyamalan', 'Producer'], ['Frank Marshall', 'Producer'], ['Sam Mercer', 'Producer'], ['Kathleen Kennedy', 'Executive Producer'], ['Tak Fujimoto', 'Cinematographer'], ['Larry Fulton', 'Production Designer'], ['Barbara Tulliver', 'Editor'], ['James Newton Howard', 'Composer']]","$60,116,619 (26.4% of total gross)",3.79 (domestic box office/biggest weekend),55.8% (domestic box office/worldwide),"$70,702,619 (worldwide box office is 5.8 times production budget)","3,264 opening theaters/3,453 max. theaters, 9.5 weeks average run per theater","$359,794,322","August 2nd, 2002 (Wide) by Walt Disney",PG-13 for some frightening moments.,106 minutes,vs. The Sixth SenseCreate your own comparison chart…,Alien Invasion,Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,United States,English,,"Touchstone Pictures, Blinding Edge Pictures, The Kennedy/Marshall Company","January 7th, 2003 by Touchstone Home Video",,"$227,969,295","$180,281,283","$408,250,578",,
89,https://www.the-numbers.com/movie/Good-Girl-The,['Jennifer Aniston'],"[['Miguel Arteta', 'Director'], ['Mike White', 'Screenwriter'], ['Max Greenfield', 'Producer'], [""Kirk D'Amico"", 'Executive Producer'], ['Philip von Alvensleben', 'Executive Producer'], ['Carol Baum', 'Executive Producer']]","$151,642 (1.1% of total gross)",4.80 (domestic box office/biggest weekend),84.5% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 2.1 times production budget)","4 opening theaters/688 max. theaters, 5.8 weeks average run per theater","$22,125,257","August 7th, 2002 (Limited) by Fox Searchlight","R for sexuality, some language and drug content",93 minutes,vs. Enough SaidCreate your own comparison chart…,"Relationships Gone Wrong, Infidelity, Romance, Blackmail, Suicide, Unexpected Pregnancy, Voiceover/Narration, Romantic Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Germany, Netherlands, United States",English,,,"January 7th, 2003 by Fox Home Entertainment, released as Good Girl, The",,"$14,018,296","$2,567,207","$16,585,503",,
