,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
351,https://www.the-numbers.com/movie/Dilili-a-Paris-(France)-(2018),"['Prunelle Charles-Ambron', 'Enzo Ratsito', 'Natalie Dessay']","[['Michel Ocelot', 'Director'], ['Michel Ocelot', 'Screenwriter'], ['Christophe Rossignon', 'Producer'], ['Philip Boeffard', 'Producer']]",,,,,,,"October 4th, 2019 (Limited) by Samuel Goldwyn Films, released as Dilili in Paris","October 12th, 2018 (Wide) (France)
November 23rd, 2018 (Wide), released as Dilili v Paríži (Slovakia)
April 24th, 2019 (Wide), released as Dilili a Parigi (Italy)
April 26th, 2019 (Wide) (Germany)
May 31st, 2019 (Wide) (South Korea)
... Show all releases
","September 4th, 2019 by Samuel Goldwyn, released as Dilili in Paris","PG for thematic material throughout, some language, peril and brief smoking.(Rating bulletin 2595 (Cert #52373), 9/11/2019)",95 minutes,,Create your own comparison chart…,,Original Screenplay,Adventure,Digital Animation,Kids Fiction,,"Belgium, France, Germany",English,n/a,"$5,138,843","$5,138,843",,,
352,https://www.the-numbers.com/movie/Gosnell-The-Trial-of-America-s-Biggest-Serial-Killer-(2018),"['Dean Cain', 'Sarah Jane Morris', 'Nick Searcy', 'Michael Beach', 'Earl Billings']","[['Nick Searcy', 'Director'], ['Andrew Klavan', 'Screenwriter'], ['Ann McElhinney', 'Screenwriter'], ['Phelim McAleer', 'Screenwriter'], ['John Sullivan', 'Producer'], ['Andrew Klavan', 'Story by'], ['Ann McElhinney', 'Story based on the book “Gosnell” by'], ['Phelim McAleer', 'Story based on the book “Gosnell” by'], ['Ann McElhinney', 'Producer'], ['Phelim McAleer', 'Producer'], ['Magdalena Segieda', 'Producer'], ['John Sullivan', 'Line Producer'], ['Rebekah Bell', 'Production Designer'], ['John Quinn', 'Editor'], ['Boris Zelkin', 'Composer'], ['Deeji Mincey', 'Composer'], ['Mark Petersen', 'Director of Photography'], ['Sunday Boling', 'Casting Director'], ['Meg Morman', 'Casting Director']]","$1,162,988 (31.6% of total gross)",3.16 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"668 opening theaters/668 max. theaters, 3.0 weeks average run per theater","$4,221,163","October 12th, 2018 (Wide) by GVN Releasing, released as Gosnell: The Trial of America's Biggest Serial Killer",,"February 5th, 2019 by GVN Releasing, released as Gosnell: The Trial of America's Biggest Serial Killer","PG-13 for mature thematic content including disturbing images and descriptions.(Rating bulletin 2537 (Cert #51714), 7/25/2018)",93 minutes,,vs. UnplannedCreate your own comparison chart…,"Faith-Based Film, Agitprop, Medical Crimes, Crowdfunding, Courtroom Drama, 2000s, 2010s",Original Screenplay,Drama,Live Action,Dramatization,"GVN Releasing, Hat Tip Films",United States,English,"$3,679,893",,,"$2,770,882",,"$2,770,882"
353,https://www.the-numbers.com/movie/Nichinichi-Kore-Kojitsu-(Japan)-(2018),[],"[['Tatsushi Ohmori', 'Director']]",,,,,,,,"October 12th, 2018 (Wide) (Japan)
January 17th, 2019 (Wide) (South Korea)
",,,100 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,Japan,Japanese,n/a,"$9,572,288","$9,572,288",,,
354,https://www.the-numbers.com/movie/Suspiria-(2018),"['Jessica Harper', 'Ingrid Caven', 'Elena Fokina', 'Sylvie Testud', 'Christine Leboutte', 'Fabrizia Sacchi', 'Malgosia Bela', 'Dakota Johnson', 'Tilda Swinton', 'Mia Goth', 'Lutz Ebersdorf', 'Chloë Grace Moretz', 'Angela Winkler', 'Renee Soutendijk']","[['Luca Guadagnino', 'Director'], ['David Kajganich', 'Screenwriter'], ['Dario Argento', 'Story based on the original screenplay by'], ['Daria Nicolodi', 'Story based on the original screenplay by'], ['Marco Morabito', 'Producer'], ['Bradley J. Fischer', 'Producer'], ['David Kajganich', 'Producer'], ['Silvia Venturini Fendi', 'Producer'], [""Francesco Melzi d'Eril"", 'Producer'], ['William Sherak', 'Producer'], ['Gabriele Moratti', 'Producer'], ['Kimberly Steward', 'Executive Producer'], ['Lauren Beck', 'Executive Producer'], ['Josh Godfrey', 'Executive Producer'], ['Stella Savino', 'Executive Producer'], ['James Vanderbilt', 'Executive Producer'], ['Massimilliano Violante', 'Executive Producer'], ['Carlo Antonelli', 'Executive Producer'], ['Walter Fasano', 'Editor'], ['Sayombhu Mukdeeprom', 'Cinematographer'], ['Thom Yorke', 'Composer'], ['Inbal Weinberg', 'Production Designer'], ['Giulia Piersanti', 'Costume Designer'], ['Damien Jalet', 'Choreography'], ['Robin Urdang', 'Music Supervisor'], ['Stella Savino', 'Casting Director'], ['Avy Kaufman', 'Casting Director']]","$184,037 (7.4% of total gross)",2.53 (domestic box office/biggest weekend),30.8% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.4 times production budget)","2 opening theaters/309 max. theaters, 2.4 weeks average run per theater","$2,848,764","October 26th, 2018 (Limited) by Amazon StudiosNovember 2nd, 2018 (Expands Wide) by Amazon Studios","October 12th, 2018 (Wide) (Australia)
November 2nd, 2018 (Wide) (Poland)
November 9th, 2018 (Wide) (Turkey)
November 16th, 2018 (Wide) (France)
November 16th, 2018 (Wide) (Germany)
... Show all releases
","January 15th, 2019 by Lionsgate Home Entertainment","R for disturbing content involving ritualistic violence, bloody images and graphic nudity, and for some language including sexual references.(Rating bulletin 2533 (Cert #51647), 6/19/2018)",152 minutes,,vs. ItCreate your own comparison chart…,"Set in Berlin, 1970s, Ballet, Same Actor, Multiple Roles, Haunting, Surrealism / Absurdism, Genderbending Casting, Set in West Germany, Political Protest, Terrorism, Intertitle",Remake,Horror,Live Action,Historical Fiction,"Amazon Studios, K Period Media, Frenesy Film, Videa, Mythology Entertainment, First Sun, Memo Films",United States,"English, German","$2,483,472","$5,591,871","$8,075,343",,"$994,399","$994,399"
355,https://www.the-numbers.com/movie/Uchu-no-Ho-Reimei-hen-(Japan)-(2018),[],"[['Isamu Imakake', 'Director']]",,,,,,,,"October 12th, 2018 (Wide) (Japan)
",,,120 minutes,,Create your own comparison chart…,,,Adventure,Digital Animation,,,Japan,Japanese,n/a,"$5,937,936","$5,937,936",,,
356,https://www.the-numbers.com/movie/Yol-Arkadasim-2-(Turkey)-(2018),[],"[['Bedran Guzel', 'Director']]",,,,,,,,"October 12th, 2018 (Wide) (Turkey)
October 19th, 2018 (Wide), released as Yol Arkadasim 2 (United Kingdom)
November 23rd, 2018 (Wide), released as Yol Arkadasim 2 (Australia)
",,,116 minutes,Travel Mates,Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,Turkey,Turkish,n/a,"$5,296,091","$5,296,091",,,
357,https://www.the-numbers.com/movie/Flic-de-Belleville-Le-(France)-(2018),[],"[['Rachid Bouchareb', 'Director'], ['Rachid Bouchareb', 'Screenwriter'], ['Larry Gross', 'Screenwriter'], ['Marion Doussot', 'Screenwriter'], ['Rachid Bouchareb', 'Story based on an original idea by'], ['Jean Brehat', 'Producer'], ['Rachid Bouchareb', 'Producer'], ['Muriel Merlin', 'Producer'], ['Stephane Becimol Olivier Seiler', 'Production Designer'], ['Yannick Kergoat', 'Editor']]",,,,"$16,500,000 (worldwide box office is 0.5 times production budget)",,,,"October 17th, 2018 (Wide) (Switzerland (French Speaking))
October 18th, 2018 (Wide) (Croatia)
October 19th, 2018 (Wide), released as Ченгето от Белвил (Bulgaria)
October 19th, 2018 (Wide) (France)
October 19th, 2018 (Wide) (Romania)
... Show all releases
","December 16th, 2022 by Netflix, released as Belleville Cop",,111 minutes,,Create your own comparison chart…,Action Comedy,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Tessalit Prods, David Films, Metropolitan FilmExport, TF1 Film Productions",France,"English, French, Spanish",n/a,"$8,126,380","$8,126,380",,,
358,https://www.the-numbers.com/movie/Halloween-(2018),"['Judy Greer', 'Will Patton', 'Haluk Bilginer', 'Virginia Gardner', 'Andi Matichak', 'Jamie Lee Curtis']","[['David Gordon Green', 'Director'], ['David Gordon Green', 'Screenwriter'], ['Danny McBride', 'Screenwriter'], ['Jeff Fradley', 'Screenwriter'], ['John Carpenter', 'Character Creator'], ['Debra Hill', 'Character Creator'], ['Malek Akkad', 'Producer'], ['Jason Blum', 'Producer'], ['Bill Block', 'Producer'], ['Zanne Devine', 'Executive Producer'], ['David Thwaites', 'Executive Producer'], ['John Carpenter', 'Executive Producer'], ['Jeanette Volturno*', 'Executive Producer'], ['Jamie Lee Curtis', 'Executive Producer'], ['Couper Samuelson', 'Executive Producer'], ['Danny McBride', 'Executive Producer'], ['David Gordon Green', 'Executive Producer'], ['Ryan Freimann', 'Executive Producer'], ['Michael Simmonds', 'Director of Photography'], ['Richard A. Wright', 'Production Designer'], ['Tim Alverson', 'Editor'], ['Emily Gunshor', 'Costume Designer'], ['Cody Carpenter', 'Composer'], ['Daniel Davies', 'Composer'], ['John Carpenter', 'Composer']]","$76,221,545 (47.8% of total gross)",2.09 (domestic box office/biggest weekend),62.4% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 25.5 times production budget)","3,928 opening theaters/3,990 max. theaters, 4.0 weeks average run per theater","$182,798,307","October 19th, 2018 (Wide) by UniversalOctober 15th, 2021 (Special Engagement) by Universal","October 17th, 2018 (Wide) (Trinidad)
October 18th, 2018 (Wide) (Albania)
October 18th, 2018 (Wide) (Bolivia)
October 18th, 2018 (Wide) (Macedonia)
October 18th, 2018 (Wide) (Uruguay)
... Show all releases
","January 15th, 2019 by Universal Home Entertainment","R for horror violence and bloody images, language, brief drug use and nudity.(Rating bulletin 2538 (Cert #51734), 8/1/2018)",105 minutes,Halloween,vs. Halloween KillsCreate your own comparison chart…,"Serial Killer, Supernatural, Slasher Horror, Escape, Mental Hospital, Reboot, Delayed Sequel, IMAX: DMR",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Blumhouse, Miramax Films, Rough House Pictures, Universal Pictures, Malek Akkad",United States,English,"$159,366,015","$96,050,074","$255,416,089","$10,590,647","$13,286,883","$23,877,530"
359,https://www.the-numbers.com/movie/All-Inclusive-(Argentina)-(2018),[],"[['Diego Levy', 'Director']]",,,,,,,,"October 19th, 2018 (Wide) (Argentina)
October 19th, 2018 (Wide) (United Kingdom)
February 15th, 2019 (Wide) (France)
",,,92 minutes,,Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,Argentina,Spanish,n/a,"$6,559,825","$6,559,825",,,
360,https://www.the-numbers.com/movie/Cafarnaum-(Lebanon)-(2018),"['Boluwatife Treasure Bankole', 'Kawthar Al Haddad', 'Fadi Kamel Yousef', 'Cedra Izam', 'Alaa Chouchnieh', 'Elias Khoury', 'Zain Al Rafeea', 'Yordanos Shiferaw']","[['Nadine Labaki', 'Director'], ['Khaled Mouzanar', 'Producer'], ['Nadine Labaki', 'Screenwriter'], ['Jihad Hojeily', 'Screenwriter'], ['Michelle Keserwany', 'Screenwriter'], ['Georges Khabbaz', 'Screenplay in Collaboration with'], ['Khaled Mouzanar', 'Screenplay in Participation with'], ['Khaled Mouzanar', 'Composer'], ['Christopher Aoun', 'Director of Photography'], ['Konstantin Bock', 'Editor'], ['Laure Gardette', 'Editor'], ['Hussein Baydoun', 'Art Director'], ['Zein Saab De Melero', 'Costume Designer'], ['Jennifer Haddad', 'Casting Director'], ['Toufic Khreich', 'First Assistant Director'], ['Chadi Roukoz', 'Sound Designer'], ['Emmanuel Croset', 'Sound Mixer'], ['Matthieu Tertois', 'Sound Mixer'], ['Pierre Sarraf', 'Line Producer'], ['Marianne Katra', 'Line Producer'], ['Michel Merkt', 'Producer'], ['Akram Safa', 'Executive Producer'], ['Pierre Sarraf', 'Co-Producer'], ['Anne Dominique Toussaint', 'Executive Producer'], ['Jason Kliot', 'Executive Producer'], ['Joana Vicente', 'Executive Producer'], ['Fouad Mikati', 'Executive Producer'], ['Candice Abela', 'Executive Producer'], ['Samer Rizk', 'Executive Producer'], ['Ayla Rizk', 'Executive Producer'], ['Georges Sarraf', 'Executive Producer'], ['Sylvio Sharif Tabet', 'Executive Producer'], ['Ray Barakat', 'Executive Producer'], ['Chadi Eli Mattar', 'Executive Producer'], ['Antoine Khalife', 'Executive Producer'], ['Joslyn Barnes', 'Executive Producer'], ['Danny Glover', 'Executive Producer'], ['Susan Rockefeller', 'Executive Producer'], ['Wissam Smayra', 'Executive Producer'], ['Assaad Debs', 'Executive Producer']]","$24,988 (1.5% of total gross)",8.75 (domestic box office/biggest weekend),2.5% (domestic box office/worldwide),"$4,000,000 (worldwide box office is 16.3 times production budget)","3 opening theaters/136 max. theaters, 5.0 weeks average run per theater","$1,895,661","December 14th, 2018 (Limited) by Sony Pictures Classics, released as Capernaum","October 19th, 2018 (Wide) (France)
January 17th, 2019 (Wide), released as Capharnaüm (Brazil)
January 24th, 2019 (Wide) (South Korea)
January 25th, 2019 (Wide), released as Kefernahum (Turkey)
February 1st, 2019 (Wide) (Netherlands)
... Show all releases
","March 26th, 2019 by Sony Pictures Home Entertainment, released as Capernaum","R for language and some drug material.(Rating bulletin 2552 (Cert #51889), 11/7/2018)",126 minutes,,vs. AloftCreate your own comparison chart…,"Set in Lebanon, Dysfunctional Family, Runaway, Homeless, Courtroom Drama, Non Professional Actor",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Sony Pictures Classics, Khaled Mouzanar, Mooz Films","Lebanon, United States","Amharic, Arabic","$1,660,708","$63,573,085","$65,233,793",,"$15,622","$15,622"
361,https://www.the-numbers.com/movie/Can-You-Ever-Forgive-Me-(2018),"['Richard E. Grant', 'Jane Curtin', 'Dolly Wells', 'Anna Deavere Smith', 'Jennifer Westfeldt', 'Ben Falcone', 'Melissa McCarthy']","[['Marielle Heller', 'Director'], ['Nicole Holofcener', 'Screenwriter'], ['Jeff Whitty', 'Screenwriter'], ['Lee Israel', 'Story based on the book by'], ['Anne Carey', 'Producer'], ['Amy Nauiokas', 'Producer'], ['David Yarnell', 'Producer'], ['Jawal Nga', 'Executive Producer'], ['Pamela Hirsch', 'Executive Producer'], ['Bob Balaban', 'Executive Producer'], ['Brandon Trost', 'Director of Photography'], ['Stephen Carter', 'Production Designer'], ['Anne McCabe', 'Editor'], ['Nate Heller', 'Composer'], ['Howard Paar', 'Music Supervisor']]","$161,510 (1.8% of total gross)",6.10 (domestic box office/biggest weekend),70.3% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.3 times production budget)","5 opening theaters/555 max. theaters, 5.8 weeks average run per theater","$10,090,948","October 19th, 2018 (Limited) by Fox Searchlight","December 7th, 2018 (Wide) (Australia)
February 1st, 2019 (Wide) (United Kingdom)
February 21st, 2019 (Wide), released as Copia originale (Italy)
February 22nd, 2019 (Wide) (Netherlands)
February 22nd, 2019 (Wide), released as ¿Podras perdonarme algun dia? (Spain)
... Show all releases
","February 5th, 2019 by Fox Home Entertainment","R for language including some sexual references, and brief drug use.(Rating bulletin 2491 (Cert #51219), 8/30/2017)",106 minutes,,vs. Mid90sCreate your own comparison chart…,"1970s, 1980s, Publishing Industry, Writing and Writers, Biographical Drama, Forgery, Money Troubles",Based on Real Life Events,Drama,Live Action,Dramatization,"Fox Searchlight Pictures, Archer Gray Productions",United States,English,"$8,803,865","$3,713,514","$12,517,379","$641,205","$97,235","$738,440"
362,https://www.the-numbers.com/movie/Hunter-Killer-(2018),"['Common', 'Linda Cardellini', 'Toby Stephens', 'Gerard Butler', 'Gary Oldman']","[['Donovan Marsh', 'Director'], ['Arne L. Schmidt', 'Screenwriter'], ['Jamie Moss', 'Screenwriter'], ['Don Keith', 'Story based on the novel “Firing Point” by'], ['George Wallace', 'Story based on the novel “Firing Point” by'], ['Toby Jaffe', 'Producer'], ['Neal H. Moritz', 'Producer'], ['Gerard Butler', 'Producer'], ['Tucker Tooley', 'Producer'], ['Alan Siegel', 'Producer'], ['Mark Gill', 'Producer'], ['John Thompson', 'Producer'], [""Matt O'Toole"", 'Producer'], ['Les Weldon', 'Producer'], ['Avi Lerner', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['Yariv Lerner', 'Executive Producer'], ['Douglas Urbanski', 'Executive Producer'], ['Lati Grobman', 'Executive Producer'], ['Christa Campbell', 'Executive Producer'], ['Arne L. Schmidt', 'Executive Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Kenneth Halsband', 'Executive Producer'], ['Kevin King', 'Executive Producer'], ['Christine Otal', 'Executive Producer'], ['Samuel Hadida', 'Co-Executive Producer'], ['Victor Hadida', 'Co-Executive Producer'], ['Gisella Marengo', 'Co-Producer'], ['Danielle Robinson', 'Co-Producer'], ['Michael J. Duthie', 'Editor'], ['Tom Marais', 'Director of Photography'], ['Jon Henson', 'Production Designer'], ['Caroline Harris', 'Costume Designer'], ['Trevor Morris', 'Composer'], ['Elaine Granger', 'Casting Director']]","$6,653,777 (42.2% of total gross)",2.37 (domestic box office/biggest weekend),53.8% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 0.7 times production budget)","2,720 opening theaters/2,720 max. theaters, 2.5 weeks average run per theater","$18,086,714","October 26th, 2018 (Wide) by Lionsgate","October 19th, 2018 (Wide) (United Kingdom)
October 26th, 2018 (Wide) (Brazil)
October 26th, 2018 (Wide), released as Унищожителят (Bulgaria)
October 26th, 2018 (Wide) (Netherlands)
October 26th, 2018 (Wide) (Poland)
... Show all releases
","January 15th, 2019 by Lionsgate Home Entertainment","R for violence and some language.(Rating bulletin 2510 (Cert #51417), 1/17/2018)",121 minutes,,vs. HannaCreate your own comparison chart…,"Submarine, Navy Seals, Set in Russia, Betrayal, Kidnap, Political, Rescue, Military Coup, Posthumous Release, Action Thriller",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,"Original Film, Millennium Films, G-Base, Relativity Media, Millennium Media",United States,English,"$15,767,460","$13,544,661","$29,312,121","$4,004,155","$3,939,455","$7,943,610"
363,https://www.the-numbers.com/movie/Jeu-Le-(France)(2018),[],[],,,,,,,,"October 19th, 2018 (Wide) (France)
April 26th, 2019 (Wide) (Netherlands)
",,,90 minutes,,Create your own comparison chart…,,Based on Movie,Comedy,Live Action,Contemporary Fiction,,"Belgium, France",French,n/a,"$13,189,052","$13,189,052",,,
364,https://www.the-numbers.com/movie/Mid90s-(2018),"['Lucas Hedges', 'Katherine Waterston', 'Sunny Suljic']","[['Jonah Hill', 'Director'], ['Jonah Hill', 'Screenwriter'], ['Scott Rudin', 'Producer'], ['Eli Bush', 'Producer'], ['Ken Kao', 'Producer'], ['Jonah Hill', 'Producer'], ['Lila Yacoub', 'Producer'], ['Scott Robertson', 'Executive Producer'], ['Jennifer Semler', 'Executive Producer'], ['Alex G Scott', 'Executive Producer']]","$258,157 (3.5% of total gross)",2.47 (domestic box office/biggest weekend),80.1% (domestic box office/worldwide),,"4 opening theaters/1,206 max. theaters, 2.3 weeks average run per theater","$8,445,387","October 19th, 2018 (Limited) by A24October 26th, 2018 (Expands Wide) by A24","February 22nd, 2019 (Wide) (Netherlands)
March 14th, 2019 (Wide), released as СЕРЕДИНА 90Х (Russia (CIS))
April 5th, 2019 (Wide) (Australia)
April 12th, 2019 (Limited) (United Kingdom)
April 26th, 2019 (Wide) (France)
... Show all releases
","January 8th, 2019 by Lionsgate Home Entertainment","R for pervasive language, sexual content, drug and alcohol use, some violent behavior/disturbing images - all involving minors.(Rating bulletin 2549 (Cert #51782), 10/17/2018)",85 minutes,,vs. Lady BirdCreate your own comparison chart…,"1990s, Set in Los Angeles, Dysfunctional Family, Skateboarding, Single Parent, Race Relations, Coming-of-Age Drama, Coming of Age",Original Screenplay,Drama,Live Action,Historical Fiction,"A24, Waypoint Entertainment, Scott Rudin Productions",United States,English,"$7,362,439","$1,824,464","$9,186,903","$472,773","$462,040","$934,813"
365,https://www.the-numbers.com/movie/Vorname-Der-(German)-(2018),[],"[['Sönke Wortmann', 'Director']]",,,,,,,,"October 19th, 2018 (Wide) (Germany)
December 19th, 2019 (Wide), released as ВЫПЬЕМ ЗА ЛЮБОВЬ (Russia (CIS))
","October 6th, 2020 by Menemsha Films, released as How About Adolf?",,91 minutes,,Create your own comparison chart…,,Based on Play,Comedy,Live Action,Contemporary Fiction,,Germany,German,n/a,"$8,947,326","$8,947,326",,,
366,https://www.the-numbers.com/movie/Bohemian-Rhapsody-(2018),"['Ben Hardy', 'Gwilym Lee', 'Joseph Mazzello', 'Allen Leech', 'Lucy Boynton', 'Rami Malek']","[['Bryan Singer', 'Director'], ['Justin Haythe', 'Screenwriter'], ['Anthony McCarten', 'Screenwriter'], ['Anthony McCarten', 'Story by'], ['Peter Morgan', 'Story by'], ['Graham King', 'Producer'], ['Newton Thomas Sigel', 'Director of Photography'], ['Aaron Haye', 'Production Designer'], ['Julian Day', 'Costume Designer'], ['John Ottman', 'Editor'], ['John Ottman', 'Composer']]","$51,061,119 (23.6% of total gross)",4.24 (domestic box office/biggest weekend),24.5% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 16.0 times production budget)","4,000 opening theaters/4,000 max. theaters, 8.8 weeks average run per theater","$247,953,765","November 2nd, 2018 (Wide) by 20th Century Fox","October 24th, 2018 (Wide) (United Kingdom)
October 28th, 2018 (Wide), released as Богемская рапсодия (Russia (CIS))
October 31st, 2018 (Wide) (South Korea)
November 1st, 2018 (Wide) (New Zealand)
November 1st, 2018 (Wide) (Portugal)
... Show all releases
","January 22nd, 2019 by Fox Home Entertainment","PG-13 for thematic elements, suggestive material, drug content and language.(Rating bulletin 2543 (Cert #51495), 9/5/2018)",134 minutes,,"Best Picture Oscar Nominees, 2019vs. A Star is BornCreate your own comparison chart…","Rock 'n' Roll, 1970s, Entertainment Industry, Intertitle, Biography, Music Industry, 1980s, AIDS, LGBTQ+, Set in London, Immigration, 2019 Oscars Best Picture Nominee, IMAX: DMR, Golden Globe Winner Best Picture—Drama, Biographical Drama",Based on Real Life Events,Drama,Live Action,Dramatization,"20th Century Fox, GK Films, Regency Enterprises, Queen Films, Tribeca Film","United Kingdom, United States",English,"$216,303,339","$665,901,921","$882,205,260","$19,347,239","$41,573,011","$60,920,250"
367,https://www.the-numbers.com/movie/Changgwol-(South-Korea)-(2018),[],"[['Kim Sung-hoon', 'Director'], ['Hwang Jo-yun', 'Screenwriter'], ['Kim Nam-su', 'Producer'], ['Yoon Seok-dong', 'Producer'], ['Kim Woo-taek', 'Executive Producer'], ['Kyoung-sun Chae', 'Production Designer'], ['Kim Sang-bum', 'Editor'], ['Park In-Young', 'Composer'], ['Lee Sung-je', 'Director of Photography']]","$18,326 (10.9% of total gross)",2.37 (domestic box office/biggest weekend),1.4% (domestic box office/worldwide),,"2 opening theaters/29 max. theaters, 1.4 weeks average run per theater","$192,635","October 26th, 2018 (Limited) by Well Go USA, released as Rampant","October 25th, 2018 (Wide) (South Korea)
November 2nd, 2018 (Wide), released as Rampant (Australia)
","February 26th, 2019 by Well Go USA Video, released as Rampant",Not Rated,127 minutes,,Create your own comparison chart…,"Royalty, Set in Korea, Hostage, Qing Dynasty, Zombies, Betrayal",Original Screenplay,Horror,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"$167,937","$11,769,738","$11,937,675","$51,322","$77,504","$128,826"
368,https://www.the-numbers.com/movie/Girl-in-the-Spiders-Web-The,"['Sverrir Gudnason', 'LaKeith Stanfield*', 'Sylvia Hoeks', 'Stephen Merchant', 'Claes Bang', 'Christopher Convery', 'Vicky Krieps', 'Claire Foy']","[['Fede Álvarez', 'Director'], ['Steven Knight', 'Screenwriter'], ['Fede Álvarez', 'Screenwriter'], ['Jay Basu', 'Screenwriter'], ['David Lagercrantz', 'Story based on the novel by'], ['Amy Pascal', 'Producer'], ['Elizabeth Cantillon', 'Producer'], ['Scott Rudin', 'Producer'], ['Eli Bush', 'Producer'], ['Søren Stærmose', 'Producer'], ['Ole Sondberg', 'Producer'], ['Berna Levin', 'Producer'], ['Line Winther Skyum Funch', 'Executive Producer'], ['Johannes Jensen', 'Executive Producer'], ['Anni Faurbye Fernandez', 'Executive Producer'], ['Arnon Milchan', 'Executive Producer'], ['Robert J. Dohrmann', 'Executive Producer'], ['David Fincher', 'Executive Producer'], ['Pedro Luque', 'Director of Photography'], ['Eve Stewart', 'Production Designer'], ['Tatiana S. Riegel', 'Editor'], ['Roque Banos', 'Composer'], ['Carlos Rosario', 'Costume Designer'], ['Carmen Cuba', 'Casting Director']]","$7,810,112 (52.7% of total gross)",1.90 (domestic box office/biggest weekend),42.4% (domestic box office/worldwide),"$43,000,000 (worldwide box office is 0.8 times production budget)","2,929 opening theaters/2,929 max. theaters, 2.5 weeks average run per theater","$17,009,695","November 9th, 2018 (Wide) by Sony Pictures","October 25th, 2018 (Wide) (Netherlands)
October 26th, 2018 (Wide) (Poland)
October 26th, 2018 (Wide) (Sweden)
October 31st, 2018 (Wide), released as Millennium - Quello che non uccide (Italy)
October 31st, 2018 (Wide) (Switzerland)
... Show all releases
","January 22nd, 2019 by Sony Pictures Home Entertainment","R for violence, language and some sexual content/nudity.(Rating bulletin 2551 (Cert #51437), 10/31/2018)",117 minutes,Millennium (English),vs. The Girl with the Dragon TattooCreate your own comparison chart…,"Delayed Sequel, Sequel With Lead Character Recast, Hackers, Revenge, Weapons of Mass Destruction, Internet, Cyber Warfare, Government Corruption, Action Thriller",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,"Cantillon Company, Yellow Bird, Scott Rudin Productions, Pascal Pictures, Columbia Pictures, Metro-Goldwyn-Mayer Pictures, Regency Enterprises, Rose Line Productions Limited, Studio Babelsberg","Sweden, United States",English,"$14,828,555","$20,154,787","$34,983,342","$2,304,819","$1,726,426","$4,031,245"
