,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
10,https://www.the-numbers.com/movie/Matru-ki-Bijlee-ka-Mandola,[],"[['Vishal Bhardwaj', 'Director'], ['Abhishek Chaubey', 'Screenwriter'], ['Vishal Bhardwaj', 'Screenwriter'], ['Vishal Bhardwaj', 'Producer'], ['Subrata Chakraborty', 'Production Designer'], ['Amit Ray', 'Production Designer'], ['Punita Grover', 'Production Designer'], ['Sreekar Prasad', 'Editor'], ['Vishal Bhardwaj', 'Composer'], ['Kartik Vijay Thyagarajan', 'Director of Photography']]",,,,,,,,147 minutes,Create your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,India,Hindi,"January 11th, 2013 (Limited) by FIP",,Not Rated,"Bollywood, Romance, Love Triangle",VB Pictures,,n/a,"$6,009,116","$6,009,116",,,
11,https://www.the-numbers.com/movie/Kuai-Le-Dao-Jia,[],[],,,,,,,"January 15th, 2013 (Wide), released as Bring Happiness Home / Home Happy (International titles)
 (China)
",97 minutes,Create your own comparison chart…,,Comedy,Live Action,,China,Mandarin,,,,,,,n/a,"$23,210,000","$23,210,000",,,
12,https://www.the-numbers.com/movie/Alceste-a-bicyclette,"['Camille Japy', 'Ged Marlon', 'Stephan Wojtowicz', 'Josiane Stoleru', 'Fabrice Luchini', 'Lambert Wilson', 'Maya Sansa']","[['Philippe Le Guay', 'Director'], ['Philippe Le Guay', 'Screenwriter'], ['Philippe Le Guay', 'Story Creator'], ['Fabrice Luchini', 'Story Creator'], ['Anne-Dominique Toussaint', 'Producer'], ['Monica Coleman', 'Editor'], ['Jorge Arriagada', 'Composer'], ['Jean-Claude Larrieu', 'Director of Photography'], ['Francoise Dupertuis', 'Set Designer'], ['Elisabeth Tavernier', 'Costume Designer'], ['Anne Autran-Dumour', 'Costumes'], ['Laurent Poirier', 'Sound Mixer'], ['Vincent Guillon', 'Sound Mixer'], ['Jean-Jacques Albert', 'Production Manager'], ['Hubert Engammare', 'Assistant Director'], ['Michelle Constantinides', 'Make up'], ['Milou Sanner', 'Hairstylist'], ['Tatiana Vialle', 'Casting Director'], ['Didier Carrel', 'Unit Manager'], ['Matthieu Bled', 'Director of Post-production']]","$33,071 (8.6% of total gross)",8.03 (domestic box office/biggest weekend),3.6% (domestic box office/worldwide),,"18 opening theaters/18 max. theaters, 5.6 weeks average run per theater","$495,037","January 16th, 2013 (Wide) (Belgium)
January 16th, 2013 (Wide) (France)
January 16th, 2013 (Wide) (Switzerland)
May 3rd, 2013 (Limited) (Canada)
November 1st, 2013 (Wide) (Brazil)
... Show all releases
",104 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,France,"French, Italian","May 3rd, 2013 (Limited) by Mongrel Media (Canada)
April 23rd, 2014 (Limited) by Strand, released as Bicycling with Moliere","August 5th, 2014 by Strand Home",Not Rated,"Performing Arts, Retirement, Out of Retirement, Screenplay Written By the Star, Porn Business, Theater Actor","Les Films Des., Pathe, Appaloosa Development, France 2 Cinema, Soficinema 8 LBP15, Soficinema 9",,"$385,165","$10,183,850","$10,569,015",,"$46,434","$46,434"
13,https://www.the-numbers.com/movie/Paulette,"['Andre Penvern', 'Axelle Laffont', 'Aymen Saidi', 'Ismael Drame', 'Bernadette Lafont', 'Carmen Maura', 'Dominique Lavanant', 'Francoise Bertin', 'Paco Boublard', 'Jean-Baptiste Anoumon']","[['Jerome Enrico', 'Director'], ['Bianca Olsen', 'Screenwriter-Scenario and Adaptation'], ['Laurie Aubanel', 'Screenwriter-Scenario and Adaptation'], ['Jerome Enrico', 'Screenwriter-Scenario and Adaptation/Dialogue'], ['Ilan Goldman', 'Producer'], ['Catherine Morisse-Monceau', 'Associate Producer'], ['Antoine Vareille', 'Editor'], ['Cathy Lemeslif', 'Production Manager'], ['Nathalie Engelstein', 'First Assistant Director'], ['Bruno Privat', 'Cinematographer'], ['Christophe Thiollier', 'Production Designer'], ['Agnes Falque', 'Costume Designer'], ['Guy Espitallier', 'Make up'], ['Michel Demonteix', 'Hairstylist'], ['Michel Ochowiak', 'Composer'], ['Raphael Sohier', 'Sound Editor'], ['Brunon Reiland', 'Sound Editor'], ['Thierry Lebon', 'Sound Mixer']]",$882 (3.0% of total gross),3.41 (domestic box office/biggest weekend),0.3% (domestic box office/worldwide),,"1 opening theaters/2 max. theaters, 2.0 weeks average run per theater","$36,053","January 16th, 2013 (Wide) (France)
January 16th, 2013 (Wide) (Switzerland)
February 21st, 2013 (Wide) (Czech Republic)
February 21st, 2013 (Wide) (Slovakia)
April 18th, 2013 (Wide) (Portugal)
... Show all releases
",87 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,France,French,"August 14th, 2015 (Limited) by Cohen Media Group","February 9th, 2016 by Cohen Media Group","R for drug content and language.(Rating bulletin 2340, 9/17/2014)","Autumn Years, Set in France, Set in Paris, Bigotry, Organized Crime, Narcotics, Immigration, Set in Amsterdam","Legende Films, Gaumont, France 2 Cinema, Canal Plus, Cine Plus",,"$29,086","$9,014,168","$9,043,254","$21,846","$5,199","$27,045"
14,https://www.the-numbers.com/movie/Last-Stand-The,"['Forest Whitaker', 'Johnny Knoxville', 'Rodrigo Santoro', 'Jaimie Alexander', 'Luis Guzmán', 'Eduardo Noriega', 'Peter Stormare', 'Zach Gilford', 'Genesis Rodriguez', 'Arnold Schwarzenegger']","[['Kim Jee-woon', 'Director'], ['Andrew Knauer', 'Screenwriter'], ['Jeffrey Nachmanoff', 'Screenwriter'], ['Lorenzo di Bonaventura', 'Producer'], ['Guy Riedel', 'Executive Producer'], ['Miky Lee', 'Executive Producer'], ['Edward Fee', 'Executive Producer'], ['Michael Paseornek', 'Executive Producer'], ['John Sacchi', 'Executive Producer'], ['Ji Yong Kim', 'Director of Photography'], ['Franco-Giacomo Carbone', 'Production Designer'], ['Steven Kemper', 'Editor'], ['Hernany Perla', 'Co-Producer'], ['Ronna Kress', 'Casting']]","$6,281,433 (52.1% of total gross)",1.92 (domestic box office/biggest weekend),24.9% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 1.6 times production budget)","2,913 opening theaters/2,913 max. theaters, 2.4 weeks average run per theater","$15,489,000","January 17th, 2013 (Wide) (Hong Kong)
January 17th, 2013 (Wide) (Lebanon)
January 17th, 2013 (Wide) (Malaysia)
January 17th, 2013 (Wide) (Philippines)
January 17th, 2013 (Wide) (Thailand)
... Show all releases
",107 minutes,vs. HomefrontCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"January 18th, 2013 (Wide) by Lionsgate","May 21st, 2013 by Lionsgate Home Entertainment","R for strong bloody violence throughout, and language.(Rating bulletin 2251, 12/5/2012)","Intertitle, Prison Break, Organized Crime, Hispanic, Life in a Small Town, Corrupt Cops, Car Chase, Kidnap, Hostage, Digital Cinematography, Action Thriller","Lionsgate, di Bonaventura Pictures",,"$12,050,299","$36,280,458","$48,330,757","$6,748,415","$4,310,073","$11,058,488"
15,https://www.the-numbers.com/movie/Mama,"['Nikolaj Coster-Waldau', 'Jessica Chastain']","[['Andy Muschietti', 'Director'], ['Neil Cross', 'Screenwriter'], ['Andy Muschietti', 'Screenwriter'], ['Barbara Muschietti', 'Screenwriter'], ['Andy Muschietti', 'Story Creator'], ['Barbara Muschietti', 'Story Creator'], ['J. Miles Dale', 'Producer'], ['Barbara Muschietti', 'Producer'], ['Guillermo del Toro', 'Executive Producer'], ['Christina Lera Gracia', 'Associate Producer'], ['Antonio Riestra', 'Director of Photography'], ['Michele Conroy', 'Editor'], ['Luis Sequeira', 'Costume Designer'], ['Fernando Velazquez', 'Composer'], ['Anastasia Masaro', 'Production Designer'], ['Robin D. Cook', 'Casting'], ['Dennis Chapman', 'Unit Production Manager'], ['Ingrid Fdez De Castro', 'Line Producer'], ['Jeff Authors', 'First Assistant Director'], ['Penny Charter', 'Assistant Director'], ['Elis Lam', 'Art Director'], ['Arlene Lott', '1st Assistant Director'], ['Julie Lugosi', '1st Assistant Director'], ['Aleks Marinkovich', '1st Assistant Director']]","$28,402,310 (39.7% of total gross)",2.52 (domestic box office/biggest weekend),48.4% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 9.9 times production budget)","2,647 opening theaters/2,781 max. theaters, 5.3 weeks average run per theater","$92,068,199","January 17th, 2013 (Wide) (Malaysia)
January 17th, 2013 (Wide) (Singapore)
January 17th, 2013 (Wide) (Ukraine)
January 18th, 2013 (Wide) (Bulgaria)
January 18th, 2013 (Wide) (Turkey)
... Show all releases
",109 minutes,vs. Pet SemataryCreate your own comparison chart…,Based on Short Film,Horror,Live Action,Fantasy,"Canada, Spain",English,"January 18th, 2013 (Wide) by Universal","May 7th, 2013 by Universal Home Entertainment","PG-13 for violence and terror, some disturbing images and thematic elements.(Rating bulletin 2248, 11/7/2012)","Intertitle, Spree Killer, Suicide, Murder - Suicide, Prologue, Voiceover/Narration, Kidnap, Cabin in the Woods, Haunting, Punk Rock, Musicians, Twins, Dream Sequence, Same Actor, Multiple Roles, Young Child Dealing with the Death of a Parent, Abandoned Child, Unexpected Families, Director Remaking Their Own Movie, Supernatural Horror","Universal Pictures, Guillermo del Toro, De Milo, Toma 78",,"$71,628,180","$76,467,386","$148,095,566","$8,136,742","$4,305,692","$12,442,434"
16,https://www.the-numbers.com/movie/Broken-City,"['Jeffrey Wright', 'Barry Pepper', 'Kyle Chandler', 'Natalie Martinez', 'Mark Wahlberg', 'Russell Crowe', 'Catherine Zeta-Jones']","[['Allen Hughes', 'Director'], ['Brian Tucker', 'Screenwriter'], ['Randall Emmett', 'Producer'], ['Mark Wahlberg', 'Producer'], ['Stephen Levinson', 'Producer'], ['Arnon Milchan', 'Producer'], ['Teddy Schwartzman', 'Producer'], ['Allen Hughes', 'Producer'], ['Remington Chase', 'Producer'], ['George Furla', 'Executive Producer'], ['Stepan Martirosyan', 'Executive Producer'], ['William S. Beasley', 'Executive Producer'], ['Jeff Rice', 'Executive Producer'], ['Scott Lambert', 'Executive Producer'], ['Brandt Anderson', 'Executive Producer'], ['Brian Tucker', 'Executive Producer'], ['Adi Shankar', 'Executive Producer'], ['Spencer Silna', 'Executive Producer'], ['Ben Seresin', 'Director of Photography'], ['Tom Duffield', 'Production Designer'], ['Betsy Heimann', 'Costume Designer'], ['Cindy Mollo', 'Editor'], ['Atticus Ross', 'Composer'], ['Claudia Sarne', 'Composer'], ['Leopold Ross', 'Composer'], ['Christina E. Kim', 'Art Director']]","$8,268,908 (42.0% of total gross)",2.38 (domestic box office/biggest weekend),53.1% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 1.1 times production budget)","2,620 opening theaters/2,622 max. theaters, 3.1 weeks average run per theater","$25,323,140","January 18th, 2013 (Wide) (India)
January 18th, 2013 (Wide) (Taiwan)
January 18th, 2013 (Wide) (Turkey)
January 25th, 2013 (Wide) (Mexico)
February 6th, 2013 (Wide) (Philippines)
... Show all releases
",108 minutes,vs. Big Stone GapCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"January 18th, 2013 (Wide) by 20th Century Fox","April 30th, 2013 by Fox Home Entertainment","R for pervasive language, some sexual content and violence.(Rating bulletin 2228, 6/20/2012)","Private Investigator, Corrupt Cops, Hitmen, Political, Political Campaign, Government Corruption, Prologue, Addiction, Infidelity, Blackmail, Political Thriller","Regency Enterprises, Emmett/Furla Films, Black Bear, New Regency, Closest to the Hole, Leverage, Allen Hughes, Envision Media, 1984 Private Defense Contractors",,"$19,701,164","$17,413,813","$37,114,977","$6,375,835","$4,187,381","$10,563,216"
17,https://www.the-numbers.com/movie/7-beon-bang-ui-seon-mul,"['Ryoo Seung-ryong', 'Park Shin Hye', 'Gal So-won']","[['Lee Hwan-kyung', 'Director'], ['Kim Min-ki', 'Producer'], ['Lee Sang-hun', 'Producer'], ['Lee Hwan-kyung', 'Screenwriter'], ['Yu Young-a', 'Screenwriter'], ['Kim Hwang-sung', 'Screenwriter'], ['Kim Young-seok', 'Screenwriter'], ['Lee Dong-june', 'Music Director'], ['Kang Seung-gil', 'Cinematographer'], ['Choi Jai-geun', 'Editor'], ['Kim So-youn', 'Sound Editor']]",,,,,,,"January 23rd, 2013 (Wide), released as Miracle in Cell No.7 (International name)
 (South Korea)
January 31st, 2020 (Wide), released as Miracle in Cell No.7 (New Zealand)
",127 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Republic of Korea,Korean,,,,"Prison, Father and Daughter, Lawyers",,,n/a,"$84,164,386","$84,164,386",,,
18,https://www.the-numbers.com/movie/Miracle-In-Cell-No-7-(Philippines),[],[],,,,,,,"January 23rd, 2013 (Wide) (South Korea)
March 13th, 2020 (Wide) (Australia)
October 11th, 2020 (Wide) (China)
",120 minutes,Create your own comparison chart…,Remake,Drama,Live Action,Contemporary Fiction,Philippines,"Filipino, Tagalog",,,,,,,n/a,"$76,168,428","$76,168,428",,,
19,https://www.the-numbers.com/movie/Parker,"['Michael Chiklis', 'Jason Statham', 'Jennifer Lopez']","[['Taylor Hackford', 'Director'], ['John McLaughlin', 'Screenwriter'], ['Donald E. Westlake', 'Author'], ['Les Alexander', 'Producer'], ['Steven Chasman', 'Producer'], ['Sidney Kimmel', 'Producer'], ['Jonathan Mitchell', 'Producer'], ['Taylor Hackford', 'Producer'], ['Peter Schlessel', 'Executive Producer'], ['Brad Luff', 'Executive Producer'], ['Stratton Leopold', 'Executive Producer'], ['Bruce Toll', 'Executive Producer'], ['Nick Meyer', 'Executive Producer'], ['Marc Schaberg', 'Executive Producer'], ['Clint Kisker', 'Executive Producer'], ['James Michael Muro', 'Director of Photography'], ['Missy Stewart', 'Production Designer'], ['Melissa Bruning', 'Costume Designer'], ['Mark Warner', 'Editor']]","$7,008,222 (39.8% of total gross)",2.51 (domestic box office/biggest weekend),36.3% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 1.4 times production budget)","2,224 opening theaters/2,238 max. theaters, 3.4 weeks average run per theater","$22,643,771","January 24th, 2013 (Wide) (Croatia)
January 24th, 2013 (Wide) (Malaysia)
January 24th, 2013 (Wide) (Philippines)
January 25th, 2013 (Wide) (Turkey)
January 31st, 2013 (Wide) (Portugal)
... Show all releases
",108 minutes,vs. Alex CrossCreate your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"January 25th, 2013 (Wide) by FilmDistrict","May 21st, 2013 by Sony Pictures Home Entertainment","R for strong violence, language throughout and brief sexual content/nudity.(Rating bulletin 2244, 10/10/2012)","Heist, No Honor Among Thieves, Revenge, Confidence Men, Crime Thriller, Delayed Release, Left for Dead, False Identity","Incentive Filmed Entertainment, Sierra Pictures, Alexander/Mitchell, Current Entertainment, Sidney Kimmel Entertainment, Anvil Films",,"$17,616,641","$30,926,747","$48,543,388","$8,479,989","$2,992,448","$11,472,437"
20,https://www.the-numbers.com/movie/Hansel-and-Gretel-Witch-Hunters,"['Famke Janssen', 'Peter Stormare', 'Jeremy Renner', 'Gemma Arterton']","[['Tommy Wirkola', 'Director'], ['Tommy Wirkola', 'Screenwriter'], ['Beau Flynn', 'Producer'], ['Kevin Messick', 'Producer'], ['Adam McKay', 'Producer'], ['Will Ferrell', 'Producer'], ['Tripp Vinson', 'Executive Producer'], ['Chris Henchy', 'Executive Producer'], ['Denis L. Stewart', 'Executive Producer'], ['Michael Bonvillain', 'Director of Photography'], ['Stephen Scott', 'Production Designer'], ['Jim Page', 'Editor'], ['Atli Orvarsson', 'Composer'], ['Hans Zimmer', 'Executive Music Producer'], ['Jon Farhat', 'Visual Effects Supervisor'], ['Christoph Fisser', 'Co-Producer'], ['Jen Smith', 'Casting Director'], ['Charlie Woebcken', 'Co-Producer'], ['Henning Molfenter', 'Co-Producer'], ['Robyn Wholey', 'Co-Producer'], ['Marlene Stewart', 'Costume Designer'], ['Deborah Aquila', 'Casting'], ['Tricia Wood', 'Casting']]","$19,690,956 (35.3% of total gross)",2.83 (domestic box office/biggest weekend),25.9% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 4.3 times production budget)","3,372 opening theaters/3,375 max. theaters, 4.6 weeks average run per theater","$71,599,168",,100 minutes,vs. Pride and Prejudice and ZombiesCreate your own comparison chart…,Based on Folk Tale/Legend/Fairytale,Action,Live Action,Contemporary Fiction,United States,English,"January 25th, 2013 (Wide) by Paramount PicturesJanuary 25th, 2013 (IMAX) by Paramount Pictures","June 11th, 2013 by Paramount Home Video","R for strong fantasy horror violence and gore, brief sexuality/nudity and language.(Rating bulletin 2255, 1/16/2013)","Revenge, Bounty Hunter, Surprise Twist, Rescue, 3-D, 3-D - Shot in 3-D, Witches, Prologue, Voiceover/Narration, Visual Effects, Corrupt Cops, Non-Chronological, Digital Cinematography, 3-D - Post-production Conversion, IMAX: DMR, Action Horror","Paramount Pictures, Metro-Goldwyn-Mayer Pictures, MTV Films, Gary Sanchez Productions",,"$55,703,475","$159,246,241","$214,949,716","$12,742,033","$10,946,996","$23,689,029"
21,https://www.the-numbers.com/movie/Race-2,[],"[['Abbas Mustan', 'Director'], ['Shiraz Ahmed', 'Screenwriter'], ['Shiraz Ahmed', 'Story Creator'], ['Ramesh S. Taurani', 'Producer'], ['Pritam', 'Composer'], ['Hussain A. Burmawala', 'Editor'], ['Ravi Yadav', 'Director of Photography'], ['Ashish Ranade', 'Art Director'], ['Kiran Kotrial', 'Dialogue Editor'], ['Ahmed Khan', 'Choreography']]","$884,757 (56.0% of total gross)",1.79 (domestic box office/biggest weekend),5.4% (domestic box office/worldwide),,"153 opening theaters/153 max. theaters, 2.4 weeks average run per theater","$2,030,790","January 25th, 2013 (Wide) (Malaysia)
January 25th, 2013 (Wide) (United Kingdom)
March 22nd, 2013 (Wide) (Vietnam)
",146 minutes,vs. Tiger Zinda HaiCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,India,Hindi,"January 25th, 2013 (Limited) by UTV Communications","October 1st, 2018 by Netflix",Not Rated,"Bollywood, Revenge, Romance, Organized Crime",UTV Communications,Race  ,"$1,579,940","$27,896,094","$29,476,034",,,
22,https://www.the-numbers.com/movie/Bullet-to-the-Head,"['Adewale Akinnuoye-Agbaje', 'Christian Slater', 'Sylvester Stallone', 'Sung Kang', 'Sarah Shahi', 'Jason Momoa']","[['Walter Hill', 'Director'], ['Alessandro Camon', 'Screenwriter'], ['MATZ*', 'Based on the Graphic Novel DU PLOMB DANS LA TETE Written by'], ['Wilson Colin', 'Based on the Graphic Novel DU PLOMB DANS LA TETE illustrated by'], ['Alexandra Milchan', 'Producer'], ['Alfred Gough', 'Producer'], ['Miles Millar', 'Producer'], ['Kevin King-Templeton', 'Producer'], ['Stuart Ford', 'Executive Producer'], ['Brian Kavanaugh-Jones', 'Executive Producer'], ['Deepak Nayar', 'Executive Producer'], ['Steve Squillante', 'Executive Producer'], ['Joel Silver', 'Executive Producer'], ['Courtney Solomon', 'Executive Producer'], ['Allan Zeman', 'Executive Producer'], ['Steve Richards', 'Executive Producer'], ['Stuart Besser', 'Executive Producer'], ['Lloyd Ahern', 'Director of Photography'], ['Toby Corbett', 'Production Designer'], ['Tim Alverson', 'Editor'], ['Aaron Auch', 'Co-Producer'], ['Jessica Alan', 'Co-Producer'], ['Steve Mazzaro', 'Composer'], ['Ha Nguyen', 'Costume Designer'], ['Mary Vernieu', 'Casting by'], ['Venus Kanani', 'Casting by'], ['J.C. Cantu', 'Casting by'], ['Robert J. Dohrmann', 'Unit Production Manager'], ['Stuart Besser', 'Unit Production Manager'], ['Milos Milicevic', 'First Assistant Director'], ['Paul B. Uddo', 'Second Assistant Director'], ['Alice Baker', 'Set Decorator'], ['Dave Kelsey', 'Set Designer']]","$4,548,201 (47.9% of total gross)",2.09 (domestic box office/biggest weekend),42.0% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 0.4 times production budget)","2,404 opening theaters/2,404 max. theaters, 2.3 weeks average run per theater","$12,197,867","January 31st, 2013 (Wide) (Singapore)
February 1st, 2013 (Wide) (Malaysia)
February 1st, 2013 (Wide) (Mexico)
February 1st, 2013 (Wide) (United Kingdom)
February 6th, 2013 (Wide) (Egypt)
... Show all releases
",91 minutes,vs. ShaftCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Contemporary Fiction,United States,English,"February 1st, 2013 (Wide) by Warner Bros.","July 16th, 2013 by Warner Home Video","R for strong violence, bloody images, language, some nudity and brief drug use.(Rating bulletin 2222, 5/9/2012)","Hitmen, Buddy Cop, Kidnap, Rescue, Revenge, Martial Arts, Organized Crime, Action Thriller","Warner Bros., Dark Castle Entertainment, IM Global, Millar/Gough Ink, After Dark Films",,"$9,489,829","$13,108,140","$22,597,969","$7,756,942","$2,770,516","$10,527,458"
23,https://www.the-numbers.com/movie/Warm-Bodies,"['Analeigh Tipton', 'Rob Corddry', 'Dave Franco', 'John Malkovich', 'Cory Hardrict', 'Nicholas Hoult', 'Teresa Palmer']","[['Jonathan Levine', 'Director'], ['Jonathan Levine', 'Screenwriter'], ['Isaac Marion', 'Based on the novel by'], ['Todd Lieberman', 'Producer'], ['David Hoberman', 'Producer'], ['Bruna Papandrea', 'Producer'], ['Nicolas Stern', 'Executive Producer'], ['Cori Shepherd Stern', 'Executive Producer'], ['Laurie Webb', 'Executive Producer'], ['Javier Aquirresarobe', 'Director of Photography'], ['Martin Whist', 'Production Designer'], ['Nancy Richardson', 'Editor'], ['George L. Little', 'Costume Designer'], ['Buck Sanders', 'Composer'], ['Marco Beltrami', 'Composer'], ['Alexandra Patsavas', 'Music Supervisor'], ['Richard Mento', 'Casting Director'], ['Joanna Colbert', 'Casting Director']]","$20,353,967 (30.7% of total gross)",3.26 (domestic box office/biggest weekend),57.8% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 3.8 times production budget)","3,009 opening theaters/3,009 max. theaters, 5.6 weeks average run per theater","$85,323,236","January 31st, 2013 (Wide) (Lebanon)
January 31st, 2013 (Wide) (Philippines)
January 31st, 2013 (Wide) (Russia (CIS))
January 31st, 2013 (Wide) (Ukraine)
January 31st, 2013 (Wide) (United Arab Emirates)
... Show all releases
",97 minutes,vs. Lights OutCreate your own comparison chart…,Based on Fiction Book/Short Story,Romantic Comedy,Live Action,Science Fiction,United States,English,"February 1st, 2013 (Wide) by Lionsgate","June 3rd, 2013 by Fox Home Entertainment","PG-13 for zombie violence and some language.(Rating bulletin 2246, 10/24/2012)","Romance, Romeo and Juliet Romance, Zombies, Voiceover/Narration, Non-Chronological, Unnamed Character, Epidemic, Post Apocalypse, Split Screen, Dream Sequence, Horror Comedy","Make Movies, Mandeville Films, Summit Entertainment",,"$66,380,662","$48,453,650","$114,834,312","$10,075,217","$4,831,788","$14,907,005"
24,https://www.the-numbers.com/movie/Die-Hard-5,['Bruce Willis'],"[['John Moore', 'Director'], ['Skip Woods', 'Screenwriter'], ['Skip Woods', 'Character Designer'], ['Alex Young', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Tom Karnowski', 'Executive Producer'], ['Jason Keller', 'Executive Producer'], ['David Willis', 'Co-Producer'], ['Stephen Eads', 'Co-Producer']]","$24,834,845 (36.9% of total gross)",2.71 (domestic box office/biggest weekend),22.1% (domestic box office/worldwide),"$92,000,000 (worldwide box office is 3.3 times production budget)","3,553 opening theaters/3,555 max. theaters, 4.0 weeks average run per theater","$86,568,155","February 6th, 2013 (Wide) (Indonesia)
February 7th, 2013 (Wide) (Hong Kong)
February 7th, 2013 (Wide) (Malaysia)
February 7th, 2013 (Wide) (Singapore)
February 7th, 2013 (Wide) (South Korea)
... Show all releases
",98 minutes,vs. Live Free or Die HardCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"February 14th, 2013 (Wide) by 20th Century FoxFebruary 14th, 2013 (IMAX) by 20th Century Fox","June 4th, 2013 by Fox Home Entertainment","R for violence and language.(Rating bulletin 2255, 1/16/2013)","Intertitle, Father’s Footsteps, Terrorism, Secret Agent, Delayed Sequel, Political, Prison Break, Surprise Twist, Dysfunctional Family, IMAX: DMR, Action Thriller","20th Century Fox, TSG Entertainment, Giant Pictures",Die Hard,"$67,349,198","$236,900,000","$304,249,198","$15,637,731","$13,764,950","$29,402,681"
25,https://www.the-numbers.com/movie/Kokowaah,[],[],,,,,,,"February 6th, 2013 (Wide) (Belgium)
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Germany,German,,,,,,,n/a,"$45,424,636","$45,424,636",,,
26,https://www.the-numbers.com/movie/Identity-Thief,"['Jason Bateman', 'Melissa McCarthy']","[['Seth Gordon', 'Director'], ['Craig Mazin', 'Screenwriter'], ['Jerry Eeten', 'Story Creator'], ['Craig Mazin', 'Story by'], ['Scott Stuber', 'Producer'], ['Jason Bateman', 'Producer'], ['Pamela Abdy', 'Producer'], ['Peter Morgan', 'Executive Producer'], ['Dan Kolsrud', 'Executive Producer'], ['Javier Aguirresarobe', 'Cinematographer'], ['Shepherd Frankel', 'Production Designer'], ['Peter Teschner', 'Editor'], ['Dana Sano', 'Music Supervisor'], ['Christopher Lennertz', 'Composer'], ['Lisa Beach', 'Casting'], ['Sarah Katzman', 'Casting Director'], ['Marcei A. Brown', 'Unit Production Manager'], ['Dan Kolsrud', 'Unit Production Manager'], ['Darin Rivetti', 'First Assistant Director'], ['Andrew Max Cahn', 'Art Director'], ['Calla Klessig', 'Assistant Art Director'], ['Sean Jennings', 'Assistant Art Director'], ['Maria Nay', 'Set Decorator'], ['James Tocci', 'Set Decorator']]","$34,551,025 (25.7% of total gross)",3.89 (domestic box office/biggest weekend),76.7% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 5.0 times production budget)","3,141 opening theaters/3,230 max. theaters, 7.8 weeks average run per theater","$172,890,192","February 7th, 2013 (Wide) (Croatia)
February 7th, 2013 (Wide) (Slovenia)
February 8th, 2013 (Wide) (Bulgaria)
February 8th, 2013 (Wide) (Romania)
February 8th, 2013 (Wide) (Taiwan)
... Show all releases
",147 minutes,vs. The Hangover 3Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"February 8th, 2013 (Wide) by Universal","June 4th, 2013 by Universal Home Entertainment","R for sexual content and language.(Rating bulletin 2254, 1/9/2013)","White Collar Crime, Confidence Men, Road Trip, Stolen Identity","Universal Pictures, Relativity Media, Bluegrass Films, Aggregate Films",,"$134,506,920","$40,854,658","$175,361,578","$23,237,351","$12,368,405","$35,605,756"
27,https://www.the-numbers.com/movie/Kokowaah-2,[],[],,,,,,,"February 7th, 2013 (Wide) (Austria)
February 7th, 2013 (Wide) (Germany)
February 7th, 2013 (Wide) (Switzerland)
",,Create your own comparison chart…,,Comedy,Live Action,,Germany,German,,,,,,Kokowaah,n/a,"$29,924,653","$29,924,653",,,
