,url,cast,crew,Legs:,Domestic Share:,Infl. Adj. Dom. BO,Opening Weekend:,Production Budget:,Theater counts:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
230,https://www.the-numbers.com/movie/Tong-que-tai,[],"[['Linshan Zhao', 'Director']]",,,,,,,,"January 8th, 2013 by Well Go USA Video, released as The Assassins",,,Create your own comparison chart…,Original Screenplay,Action,Live Action,Historical Fiction,China,Mandarin,"September 27th, 2012 (Wide) (Singapore)
September 27th, 2012 (Wide) (Thailand)
September 28th, 2012 (Wide) (Hong Kong)
October 4th, 2012 (Wide) (Malaysia)
October 18th, 2012 (Wide) (South Korea)
... Show all releases
",,,,n/a,"$8,264,881","$8,264,881",,,
231,https://www.the-numbers.com/movie/English-Vinglish,"['Priya Anand', 'Mehdi Nebbou', 'Adil Hussain', 'Sujata Kumar', 'Sridevi']","[['Gauri Shinde', 'Screenwriter'], ['Gauri Shinde', 'Director'], ['R. Balki', 'Producer'], ['Amit Trivedi', 'Composer'], ['Rakesh Jhunjihunwala', 'Producer'], ['RK Kamani', 'Producer'], ['Sunil Lulla', 'Producer'], ['Laxman Utekar', 'Cinematographer'], ['Hemanti Sarkar', 'Editor'], ['Mustafa Stationwala', 'Production Designer']]",2.50 (domestic box office/biggest weekend),18.8% (domestic box office/worldwide),"$2,444,569",,,,"September 28th, 2012 (Limited) by Eros Entertainment",,Not Rated,129 minutes,vs. The LunchboxCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,India,"English, Hindi, Tamil","October 5th, 2012 (Wide) (United Kingdom)
October 12th, 2012 (Wide) (Nigeria)
December 21st, 2012 (Wide) (Vietnam)
March 14th, 2013 (Wide) (Hong Kong)
December 20th, 2013 (Wide) (Taiwan)
... Show all releases
","Adult Education, Bollywood, Dysfunctional Family","Hope Productions, IBC Spotlight",,"$1,862,086","$8,024,593","$9,886,679",,,
232,https://www.the-numbers.com/movie/Hole-3D-The,"['Bruce Dern', 'Teri Polo', 'Chris Massoglia', 'Haley Bennett', 'Nathan Gamble']","[['Joe Dante', 'Director'], ['Mark L. Smith', 'Screenwriter'], ['Michael Litvak', 'Producer'], ['David Lancaster', 'Producer'], ['Gary Michael Walters', 'Executive Producer'], ['Chris Bender', 'Executive Producer'], ['J.C. Spink', 'Executive Producer'], ['Robert Skotak', 'Co-Producer']]",,,,,,,"September 28th, 2012 (Limited) by Big Air Studios","October 2nd, 2012 by Big Air Studios, released as The Hole",,92 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Kids Fiction,United States,English,,"3-D, 3-D - Shot in 3-D, Single Parent, Country Mouse, City Mouse, Children Dealing with Divorce, Life in a Small Town, Clowns","Bold Films, Benderspink Productions",,n/a,"$9,716,671","$9,716,671",,,
233,https://www.the-numbers.com/movie/OMG-Oh-My-God,"['Mithun Chakraborty', 'Akshay Kumar', 'Paresh Rawal']","[['Umesh Shukla', 'Director'], ['Umesh Shukla', 'Screenwriter'], ['Akshay Kumar', 'Producer'], ['Ashvini Yardi', 'Producer'], ['Paresh Rawal', 'Producer'], ['Himesh Reshammiya', 'Composer'], ['Sethu Sriram', 'Cinematographer']]",,,,,,,"September 28th, 2012 (Limited) by Viva Entertainment",,,150 minutes,Create your own comparison chart…,Based on Play,Comedy,Live Action,Contemporary Fiction,India,Hindi,,"Religious, Atheism, Courtroom Drama, Disaster, Bollywood","Viacom 18, S. Spice Studios, Grazing Goat Pictures",OMG,n/a,"$18,602,281","$18,602,281",,,
234,https://www.the-numbers.com/movie/Pitch-Perfect,"['Ben Platt', 'Anna Kendrick', 'Skylar Astin', 'Brittany Snow', 'Anna Camp', 'Rebel Wilson', 'Alexis Knapp', 'Ester Dean']","[['Jason Moore', 'Director'], ['Kay Cannon', 'Screenwriter'], ['Mickey Rapkin', 'Based on the Book by'], ['Paul Brooks', 'Producer'], ['Max Handelman', 'Producer'], ['Elizabeth Banks', 'Producer'], ['Scott Niemeyer', 'Executive Producer'], ['Julio Macat', 'Director of Photography'], ['Barry Robison', 'Production Designer'], ['Lisa Zeno Churgin', 'Editor'], [""Aakomon 'AJ' Jones"", 'Choreography'], ['Salvador Perez', 'Costume Designer'], ['Jeff Levine', 'Co-Producer'], ['Christophe Beck', 'Composer'], ['Mark Kilian', 'Composer'], ['Julianne Jordan', 'Executive Music Producer'], ['Julia Michels', 'Executive Music Producer'], ['Sarah Webster', 'Music Supervisor'], ['Kerry Barden', 'Casting Director'], ['Paul Schnee', 'Casting Director']]",4.38 (domestic box office/biggest weekend),56.0% (domestic box office/worldwide),"$85,324,867","$5,149,433 (7.9% of total gross)","$17,000,000 (worldwide box office is 6.8 times production budget)","335 opening theaters/2,787 max. theaters, 6.2 weeks average run per theater","September 28th, 2012 (Limited) by UniversalOctober 5th, 2012 (Expands Wide) by UniversalSeptember 11th, 2022 (Special Engagement) by Fathom Events","December 18th, 2012 by Universal Home Entertainment","PG-13 for sexual material, language and drug references.(Rating bulletin 2229, 6/27/2012)",112 minutes,vs. Pitch Perfect 2Create your own comparison chart…,Based on Factual Book/Article,Comedy,Live Action,Contemporary Fiction,United States,English,"October 4th, 2012 (Wide) (New Zealand)
October 9th, 2012 (Wide) (Taiwan)
October 10th, 2012 (Wide) (Philippines)
October 18th, 2012 (Wide) (Slovenia)
October 25th, 2012 (Wide) (United Arab Emirates)
... Show all releases
","College, Musicians, Singers, A Cappella, Tournament, Underdog, Romance, Intertitle, LGBTQ+, Dysfunctional Family, Voiceover/Narration, Gratuitous Cameos, Outtakes During Credits, Digital Cinematography, Buddy Comedy","Gold Circle Films, Brownstone, Universal Pictures",Pitch Perfect,"$65,001,093","$51,043,254","$116,044,347","$90,676,183","$33,899,445","$124,575,628"
235,https://www.the-numbers.com/movie/Solomon-Kane,"['Pete Postlethwaite', 'Rachel Hurd-Wood', 'Alice Krige', 'Mackenzie Crook', 'Patrick Hurd-Wood', 'Jason Flemyng', 'Max von Sydow', 'James Purefoy']","[['Michael J. Bassett', 'Director'], ['Michael J. Bassett', 'Screenwriter'], ['Robert E. Howard', 'Character Creator'], ['Samuel Hadida', 'Producer'], ['Paul Berrow', 'Producer'], ['Victor Hadida', 'Executive Producer'], ['Michael Berrow', 'Executive Producer'], ['Kevan Van Thompson', 'Co-Producer']]",,,,,"$40,000,000 (worldwide box office is 0.6 times production budget)",,"September 28th, 2012 (Limited) by Radius","July 16th, 2013 by Anchor Bay Home EntertainmentApril 17th, 2019 by Entertainment in Video","R for violence throughout.(Rating bulletin 2229, 6/27/2012)",104 minutes,vs. Sleepy HollowCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Historical Fiction,"Czech Republic, France, United Kingdom",English,,"Sword & Sorcerer, Mercenaries, Religious, Kidnap, Revenge, Non-Chronological, Cannibalism, Possessed, Good vs. Evil, Faustian, Surprise Twist, Death of a Son or Daughter, Development Hell, Delayed Release, Posthumous Release, Supernatural","Davis Films, Wandering Star Pictures",,n/a,"$22,024,849","$22,024,849",,,
236,https://www.the-numbers.com/movie/Wont-Back-Down,"['Oscar Isaac', 'Holly Hunter', 'Rosie Perez', 'Malia Fitzpatrick', 'Dante Brown', 'Lance Reddick', 'Ving Rhames', 'Bill Nunn', 'Ned Eisenberg', 'Maggie Gyllenhaal', 'Viola Davis']","[['Daniel Barnz', 'Director'], ['Daniel Barnz', 'Screenwriter'], ['Brin Hill', 'Screenwriter'], ['Mark Johnson', 'Producer'], ['Tom Williams', 'Executive Producer'], ['Ron Schmidt', 'Executive Producer'], ['Roman Osin', 'Director of Photography'], ['Rusty Smith', 'Production Designer'], ['Kristina Boden', 'Editor'], ['Marcelo Zarvos', 'Composer'], ['Linda Cohen', 'Music Supervisor'], ['Luca Musca', 'Costume Designer'], ['Laura Rosenthal', 'Casting Director'], ['Julie Madison', 'Casting Director'], ['Nadia Lubbe Simon', 'Casting Director']]",2.04 (domestic box office/biggest weekend),92.4% (domestic box office/worldwide),"$6,971,770","$2,603,370 (49.0% of total gross)","$19,000,000 (worldwide box office is 0.3 times production budget)","2,515 opening theaters/2,517 max. theaters, 2.3 weeks average run per theater","September 28th, 2012 (Wide) by 20th Century Fox","January 15th, 2013 by Fox Home Entertainment","PG or thematic elements and language.(Rating bulletin 2206, 1/18/2012)",121 minutes,vs. HolesCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"October 4th, 2012 (Wide) (Lebanon)
October 4th, 2012 (Wide) (Thailand)
October 4th, 2012 (Wide) (United Arab Emirates)
October 19th, 2012 (Wide) (Taiwan)
November 23rd, 2012 (Wide) (Vietnam)
... Show all releases
","Agitprop, Inspired by a True Story, Inspirational Teacher, Political, Teachers, Life Drama","Walden Media, Gran Via",,"$5,310,554","$434,949","$5,745,503","$886,660","$107,712","$994,372"
237,https://www.the-numbers.com/movie/Frankenweenie,"['Robert Capron', 'Conchata Ferrell', 'Tom Kenny', ""Catherine O'Hara"", 'Martin Short', 'Martin Landau', 'Charlie Tahan', 'Atticus Shaffer', 'Winona Ryder', 'James Hiroyuki Liao']","[['Tim Burton', 'Director'], ['Tim Burton', 'Producer'], ['Allison Abbate', 'Producer'], ['John August', 'Screenwriter'], ['Lenny Ripps', 'Based on the Screenplay by'], ['Tim Burton', 'Based on an original idea'], ['Don Hahn', 'Executive Producer'], ['Peter Sorg', 'Director of Photography'], ['Rick Heinrichs', 'Production Designer'], ['Chris Lebenzon', 'Editor'], ['Mark Solomon', 'Editor'], ['Trey Thomas', 'Animation Director'], ['Danny Elfman', 'Composer'], ['Ronna Kress', 'Casting Director'], ['Derek Frey', 'Co-Producer'], ['Connie Nartonis Thompson', 'Associate Producer'], ['Simon Quinn', 'Line Producer'], ['Joan Schneider', 'Unit Production Manager'], ['Melissa Rogers', 'Art Dept. & Puppet Fabrication'], ['Kev Harwood', 'First Assistant Director'], ['Rob Stevenhagen', 'Head of Story'], ['Mark Waring', 'Animation Supervisor'], ['Tim Ledbury', 'Visual Effects Supervisor']]",3.09 (domestic box office/biggest weekend),43.5% (domestic box office/worldwide),"$46,316,574","$11,412,213 (32.3% of total gross)","$39,000,000 (worldwide box office is 2.1 times production budget)","3,005 opening theaters/3,005 max. theaters, 4.2 weeks average run per theater","October 5th, 2012 (Wide) by Walt DisneyOctober 5th, 2012 (IMAX) by Walt Disney","January 8th, 2013 by Buena Vista Home Entertainment","PG for thematic elements, scary images and action.(Rating bulletin 2232, 7/18/2012)",87 minutes,vs. The Hobbit: An Unexpected JourneyCreate your own comparison chart…,Based on Short Film,Adventure,Stop-Motion Animation,Fantasy,United States,English,"October 4th, 2012 (Wide) (Lebanon)
October 4th, 2012 (Wide) (United Arab Emirates)
October 5th, 2012 (Wide) (Latvia)
October 11th, 2012 (Wide) (Ecuador)
October 11th, 2012 (Wide) (Russia (CIS))
... Show all releases
","3-D, IMAX: DMR, Director Remaking Their Own Movie, Animal Lead, Mad Scientist, Inventor, Romance, Development Hell, Inspirational Teacher, Retro Black and White, Prologue, Monster, Vampire, Werewolf, Kaiju, 3-D - Post-production Conversion, Kids Horror","Walt Disney Pictures, Tim Burton",,"$35,287,788","$45,863,000","$81,150,788","$19,967,436","$7,386,387","$27,353,823"
238,https://www.the-numbers.com/movie/Paperboy-The,"['Matthew McConaughey', 'Zac Efron', 'John Cusack', 'Nicole Kidman']","[['Lee Daniels', 'Director'], ['Lee Daniels', 'Screenwriter'], ['Pete Dexter', 'Screenwriter'], ['Pete Dexter', 'Based on the novel by'], ['Hilary Shor', 'Producer'], ['Lee Daniels', 'Producer'], ['Avi Lerner', 'Producer'], ['Ed Cathell III', 'Producer'], ['Cassian Elwes', 'Producer'], ['Danny Dimbort', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['John Thompson', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['Mark Gill', 'Executive Producer'], ['Jan De Bont', 'Executive Producer'], ['Roberto Schaefer', 'Cinematographer'], ['Daniel T. Dorrance', 'Production Designer'], ['Joe Klotz', 'Editor'], ['Mario Gregorov', 'Composer']]",6.59 (domestic box office/biggest weekend),16.8% (domestic box office/worldwide),"$889,034","$102,706 (15.2% of total gross)","$12,500,000 (worldwide box office is 0.3 times production budget)","11 opening theaters/76 max. theaters, 3.8 weeks average run per theater","October 5th, 2012 (Limited) by Alchemy","January 22nd, 2013 by Alchemy","R for strong sexual content, violence and language.(Rating bulletin 2234, 8/1/2012)",107 minutes,vs. 1917Create your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Historical Fiction,United States,English,"October 17th, 2012 (Wide) (Belgium)
October 17th, 2012 (Wide) (France)
November 8th, 2012 (Wide) (Netherlands)
November 29th, 2012 (Wide) (Thailand)
November 29th, 2012 (Wide) (United Arab Emirates)
... Show all releases
","Investigative Journalist, News, Bigotry, Life in a Small Town, Framed, Wrongfully Convicted, Corrupt Cops, Film Noir, Voiceover/Narration","Lee Daniels Entertainment, Millennium Films",,"$677,200","$3,350,463","$4,027,663","$3,618,710","$607,229","$4,225,939"
239,https://www.the-numbers.com/movie/Sinister,"['Juliet Rylance', 'Fred Dalton Thompson', 'James Ransone', ""Michael Hall D'Addario"", 'Clare Foley', 'Ethan Hawke']","[['Scott Derrickson', 'Director'], ['Scott Derrickson', 'Screenwriter'], ['C. Robert Cargill', 'Screenwriter'], ['Jason Blum', 'Producer'], ['Brian Kavanaugh-Jones', 'Producer'], ['Scott Derrickson', 'Executive Producer'], ['Charles Layton', 'Executive Producer'], ['Christopher Norr', 'Director of Photography'], ['David Brisbin', 'Production Designer'], ['Frederic Thoraval', 'Editor'], ['Ruth Salen', 'Casting'], ['Christopher Young', 'Composer'], ['Kaylene Carlson', 'Unit Production Manager'], [""Abby O'Sullivan"", 'Costume Designer'], ['Gerard DiNardi', 'First Assistant Director'], ['Sheila Jaffe', 'Casting'], ['Nicholas E. Bell', 'Second Assistant Director'], ['Jessica Hall', 'Associate Producer'], ['Bailey Conway', 'Associate Producer'], ['Jeanette Volturno-Brill', 'Associate Producer'], ['Rick A. Osako', 'Associate Producer'], ['Gerard DiNardi', 'Line Producer']]",2.67 (domestic box office/biggest weekend),54.8% (domestic box office/worldwide),"$63,129,161","$18,007,634 (37.4% of total gross)","$3,000,000 (worldwide box office is 29.2 times production budget)","2,527 opening theaters/2,542 max. theaters, 4.9 weeks average run per theater","October 12th, 2012 (Wide) by Lionsgate","February 19th, 2013 by Summit Home Video","R for disturbing violent images and some terror.(Rating bulletin 2210, 2/15/2012)",110 minutes,vs. The VisitCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,"October 5th, 2012 (Wide) (United Kingdom)
October 10th, 2012 (Wide) (Philippines)
October 11th, 2012 (Wide) (Singapore)
October 12th, 2012 (Wide) (Brazil)
October 12th, 2012 (Wide) (Mexico)
... Show all releases
","Demons, Writing and Writers, Possessed, Found Footage, Prologue, Surprise Twist, Scary Kids, Comeback, Dysfunctional Family, Anxiety and Phobias, Supernatural, Supernatural Horror","Blumhouse, Automatik, Summit Entertainment, Alliance Films, IM Global",Sinister,"$48,086,903","$39,640,904","$87,727,807","$11,724,936","$3,136,214","$14,861,150"
240,https://www.the-numbers.com/movie/Autoreiji-Biyondo,"['Toshiyuki Nishida', 'Tomokazu Miura', 'Ryo Kase', 'Hideo Nakano', 'Yutaka Matsushige', 'Fumiyo Kohinata', 'Katsunori Takahashi', 'Kenta Kiritani', 'Hirofumi Arai', 'Sansei Shiomi', 'Akira Nakao', 'Shigeru Koyama', 'Beat Takeshi*']","[['Takeshi Kitano', 'Director'], ['Takeshi Kitano', 'Screenwriter'], ['Masayuki Mori', 'Producer'], ['Takio Yoshida', 'Producer'], ['Kazumi Kawashiro', 'Associate Producer'], ['Atsunobu Matsumoto', 'Associate Producer'], ['Ryoji Onishi', 'Associate Producer'], ['Shinji Komiya', 'Line Producer'], ['Makoto Kakurai', 'Line Producer'], ['Takefumi Yoshikawa', 'Casting Director'], ['Yuya Satoyoshi', 'Production Manager'], ['Kenji Shibasaki', 'Supervising Sound Editor'], ['Kumiko Yoshida', 'Script Supervisor'], ['Michiyo Miyauchi', 'Make up'], ['Hirohide Shibata', 'Set Decorator'], ['Kazuko Kurosawa', 'Costume Designer'], ['Yohji Yamamoto', 'Costume Designer'], ['Yoshinori Ota', 'Editor'], ['Hirofumi Inaba', 'Assistant Director'], ['Yoshifumi Kureishi', 'Sound Designer'], ['Norihiro Isoda', 'Production Designer'], ['Hitoshi Takaya', 'Lighting Design'], ['Katsumi Yanagijima', 'Cinematographer'], ['Keiichi Suzuki', 'Composer']]",10.62 (domestic box office/biggest weekend),0.0% (domestic box office/worldwide),"$4,953",,,,"January 3rd, 2014 (Limited) by Magnolia Pictures, released as Beyond Outrage","March 11th, 2014 by Magnolia Home Entertainment",R,112 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,Japan,Japanese,"October 6th, 2012 (Wide) (Japan)
March 14th, 2013 (Wide) (Singapore)
","Organized Crime, Corrupt Cops, Government Corruption, Yakuza, Early / Simultaneous Video-on-Demand release, Voiceover/Narration, Directing Yourself, Screenplay Written By the Star, Undercover","Bandai Visual, TV Tokyo, Omnibus Japan, Warner Brothers Pictures Japan, Office Kitano",Outrage,"$3,878","$15,229,555","$15,233,433","$174,387","$169,717","$344,104"
241,https://www.the-numbers.com/movie/Broken-Circle-Breakdown-The,"['Nell Cattrysse', 'Geert Van Rampelberg', 'Nils De Caster', 'Robby Cleiren', 'Bert Huysentruyt', 'Jan Bijvoet', 'Johan Heldenbergh', 'Veerle Baetens']","[['Felix Van Groeningen', 'Director'], ['Johan Heldenbergh', 'Story Creator'], ['Mieke Dobbels', 'Story Creator'], ['Carl Joos', 'Screenwriter'], ['Felix Van Groeningen', 'Screenwriter'], ['Dirk Impens', 'Producer'], ['Rudy Verzyck', 'Executive Producer'], ['Arnold Heslenfeld', 'Executive Producer'], ['Frans van Gestel', 'Executive Producer'], ['Laurette Schillings', 'Executive Producer'], ['Ruben Impens', 'Director of Photography'], ['Nico Leunen', 'Editor'], ['Bjorn Eriksson', 'Composer'], ['Kurt Rigolle', 'Production Designer'], ['Diana Dreesen', 'Make up'], ['Ann Lauwerys', 'Costume Designer'], ['Michel Schopping', 'Sound Designer'], ['Jan Deca', 'Sound'], ['Sofie Tusschans', 'Assistant Director'], ['Johan Van Den Drriessche', 'Line Producer']]",13.63 (domestic box office/biggest weekend),4.4% (domestic box office/worldwide),"$224,518","$7,075 (4.0% of total gross)",,"1 opening theaters/34 max. theaters, 0.3 weeks average run per theater","November 1st, 2013 (Limited) by TriBeca Films","March 11th, 2014 by New Video Group",Not Rated,110 minutes,vs. Gegen die WandCreate your own comparison chart…,Based on Play,Drama,Live Action,Contemporary Fiction,Belgium,"English, Flemish","October 10th, 2012 (Wide) (Belgium)
April 25th, 2013 (Wide) (Germany)
November 21st, 2013 (Wide) (Hungary)
November 29th, 2013 (Wide) (Lithuania)
January 17th, 2014 (Wide) (Brazil)
... Show all releases
","Romance, Religious, Atheism, Death of a Son or Daughter, Sick Child","Menuet, Topkapi Films",,"$175,038","$3,810,188","$3,985,226","$1,046,789",,"$1,046,789"
242,https://www.the-numbers.com/movie/Dans-la-maison,"['Kristin Scott Thomas', 'Emmanuelle Seigner', 'Denis Menochet', 'Fabrice Luchini', 'Ernst Umhauer']","[['Francois Ozon', 'Director'], ['Francois Ozon', 'Screenwriter'], ['Juan Mayorga', 'Story Creator'], ['Nicolas Altmayer', 'Producer'], ['Jerome Almeras', 'Director of Photography'], ['Brigitte Taillandier', 'Sound Mixer'], ['Oury Milshtein', 'Production Manager'], ['Sarah Teper', 'Casting Director'], ['Leila Fournier', 'Casting Director'], ['Amaud de Moleron', 'Production Designer'], ['Pascaline Chavanne', 'Costume Designer'], ['Gill Robillard', 'Head Make-up Artist'], ['Laure Gardette', 'Editor'], ['Benoit Gargonne', 'Sound Editor'], ['Jean-Paul Hurier', 'Re-recording Mixer'], ['Philippe Rombi', 'Composer']]",6.36 (domestic box office/biggest weekend),2.4% (domestic box office/worldwide),"$498,768","$31,441 (8.1% of total gross)",,"3 opening theaters/36 max. theaters, 3.9 weeks average run per theater","April 19th, 2013 (Limited) by Cohen Media Group, released as In the House",,"R for sexual content and language.(Rating bulletin 2260, 2/21/2013)",105 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,France,French,"October 10th, 2012 (Wide) (Belgium)
October 10th, 2012 (Wide) (France)
October 11th, 2012 (Wide) (Netherlands)
November 8th, 2012 (Wide) (Switzerland)
November 9th, 2012 (Wide) (Spain)
... Show all releases
","Inspirational Teacher, Writing and Writers, Dysfunctional Family, LGBTQ+, Suicide, Voyeurism","Mandarin Cinema, France 2 Cinema, Mars Films",,"$388,044","$15,859,418","$16,247,462",,,
243,https://www.the-numbers.com/movie/Here-Comes-the-Boom,"['Salma Hayek', 'Henry Winkler', 'Greg Germann', 'Gary Valentine', 'Charice', 'Kevin James']","[['Frank Coraci', 'Director'], ['Allan Loeb', 'Screenwriter'], ['Kevin James', 'Screenwriter'], ['Todd Garner', 'Producer'], ['Kevin James', 'Producer'], ['Adam Sandler', 'Executive Producer'], ['Jack Giarraputo', 'Executive Producer'], ['Jeff Sussman', 'Executive Producer'], ['Marty P. Ewing', 'Executive Producer'], ['Aimee Keen', 'Co-Producer'], ['Rock Reuben', 'Co-Producer']]",3.83 (domestic box office/biggest weekend),61.8% (domestic box office/worldwide),"$59,425,106","$11,816,596 (26.1% of total gross)","$42,000,000 (worldwide box office is 1.7 times production budget)","3,014 opening theaters/3,014 max. theaters, 5.7 weeks average run per theater","October 12th, 2012 (Wide) by Sony Pictures","February 5th, 2013 by Sony Pictures Home Entertainment","PG for bouts of MMA sports violence, some rude humor and language.(Rating bulletin 2241, 9/19/2012)",104 minutes,vs. New York MinuteCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"October 10th, 2012 (Wide) (Jamaica)
October 10th, 2012 (Wide) (Trinidad)
October 11th, 2012 (Wide) (Aruba)
October 11th, 2012 (Wide) (Curacao)
October 11th, 2012 (Wide) (Suriname)
... Show all releases
","Inspirational Sports, Inspirational Teacher, Mixed Martial Arts, Tournament, Underdog, Unrequited Love, Bad Teachers, Screenplay Written By the Star, Directing Yourself, Teachers, White Collar Crime, Sports Comedy","Columbia Pictures, Broken Road, Happy Madison, Hey Eddie",,"$45,290,318","$27,948,940","$73,239,258","$14,357,089","$3,767,537","$18,124,626"
244,https://www.the-numbers.com/movie/Argo,"['Ben Affleck', 'Alan Arkin', 'Bryan Cranston', 'John Goodman']","[['Ben Affleck', 'Director'], ['Chris Terrio', 'Screenwriter'], ['Ben Affleck', 'Producer'], ['George Clooney', 'Producer'], ['Antonio Mendez Esparza', 'Based on a selection from the non-fiction book ""Master of Disguise""'], ['Joshuah Bearman', 'Based in part on the Wired magazine article ""The Great Escape""'], ['David Klawans', 'Executive Producer'], ['Nina Wolarsky', 'Executive Producer'], ['Chris Brigham', 'Executive Producer'], ['Graham King', 'Executive Producer'], ['Chay Carter', 'Executive Producer'], ['Tim Headington', 'Executive Producer'], ['Rodrigo Prieto', 'Director of Photography'], ['Sharon Seymour', 'Production Designer'], ['William Goldenberg', 'Editor'], ['Amy Herman', 'Co-Producer'], ['Alexandre Desplat', 'Music Composed & Conducted by'], ['Jacqueline West', 'Costume Designer'], ['Lora Kennedy', 'Casting Director'], ['David Webb', 'First Assistant Director'], ['Ian Calip', 'Second Assistant Director']]",6.99 (domestic box office/biggest weekend),59.9% (domestic box office/worldwide),"$177,864,685","$19,458,109 (14.3% of total gross)","$44,500,000 (worldwide box office is 5.1 times production budget)","3,232 opening theaters/3,247 max. theaters, 9.6 weeks average run per theater","October 12th, 2012 (Wide) by Warner Bros.","February 19th, 2013 by Warner Home Video","R for language and some violent images.(Rating bulletin 2220, 4/25/2012)",120 minutes,"Best Picture Oscar Nominees, 2013Best Picture Oscar Winnersvs. Bridge of SpiesCreate your own comparison chart…",Based on Factual Book/Article,Thriller/Suspense,Live Action,Historical Fiction,United States,"English, Farsi","October 11th, 2012 (Wide) (Thailand)
October 17th, 2012 (Wide) (Philippines)
October 18th, 2012 (Wide) (Argentina)
October 18th, 2012 (Wide) (Chile)
October 19th, 2012 (Wide) (Colombia)
... Show all releases
","Secret Agent, Rescue, Movie Business, Rebellion, Undercover, Hostage, Political, False Identity, Oscars Best Picture Winner, 2013 Oscars Best Picture Nominee, Golden Globe Winner Best Picture—Drama","Warner Bros., GK Films, Smoke House Pictures",,"$136,025,503","$91,115,254","$227,140,757","$25,878,466","$19,060,340","$44,938,806"
245,https://www.the-numbers.com/movie/Impossible-The,"['Naomi Watts', 'Ewan McGregor']","[['J.A. Boyona*', 'Director'], ['Sergio G. Sanchez', 'Screenwriter'], ['Maria Belon', 'Story Creator'], ['Belen Atienza', 'Producer'], ['Alvaro Augustin', 'Producer'], ['Enrique Lopez Lavigne', 'Producer'], ['Ghislain Barrois', 'Producer'], ['Sandra Hermida', 'Executive Producer'], ['Javier Ugarte', 'Executive Producer'], ['Jamie Oriz de Artinano', 'Delegate Producer'], ['Oscar Faura', 'Director of Photography'], ['Eugenio Caballero', 'Production Designer'], ['Elena Ruiz', 'Film Editor'], ['Barnat Vilapana', 'Film Editor'], ['Fernando Velazquez', 'Music Composed & Conduction By'], ['Shaheen Baig', 'Casting By'], ['Oriol Tarrago', 'Sound Designer'], ['Peter Glossop', 'Sound Mixer'], ['Sparka Lee Hall', 'Costume Designer'], ['Anna Bingemann', 'Costume Designer'], ['Maria Reyes', 'Costume Designer'], ['Alessandro Bergonzoni', 'Make Up'], ['Sarah Love', 'Key Hair Stylist'], ['Felix Berges', 'Visual Effects Supervisor'], ['Pau Costa', 'Special Effects Supervisor'], ['David Marti', 'Special Make-up Effects'], ['Montse Ribe', 'Special Make-up Effects']]",6.90 (domestic box office/biggest weekend),11.2% (domestic box office/worldwide),"$24,541,114","$143,818 (0.8% of total gross)","$40,000,000 (worldwide box office is 4.2 times production budget)","15 opening theaters/886 max. theaters, 6.8 weeks average run per theater","December 21st, 2012 (Limited) by LionsgateJanuary 11th, 2013 (Expands Wide) by Lionsgate","April 23rd, 2013 by Lionsgate Home Entertainment","PG-13 for intense realistic disaster sequences, including disturbing injury images and brief nudity.(Rating bulletin 2211, 2/12/2012)",114 minutes,vs. Big MiracleCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,"Spain, United States",English,"October 11th, 2012 (Wide) (Spain)
October 19th, 2012 (Wide) (Lithuania)
October 26th, 2012 (Wide) (Latvia)
November 15th, 2012 (Wide) (Serbia and Montenegro)
November 21st, 2012 (Wide) (France)
... Show all releases
","Summer Vacation, Family Vacations, Disaster, Extreme Weather, Christmas, Inspired by a True Story, 2000s, Set in Thailand, Survival Drama","Summit Entertainment, Mediaset Espana, Apaches Entertainment, Telecinco Cinema",,"$19,019,882","$150,570,724","$169,590,606","$8,388,479","$2,623,923","$11,012,402"
