,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Video Release:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
82,https://www.the-numbers.com/movie/Planet-of-the-Apes-(2001),"['Tim Roth', 'Helena Bonham Carter', 'Michael Clarke Duncan', 'Paul Giamatti', 'Estella Warren', 'Cary-Hiroyuki Tagawa', 'David Warner', 'Kris Kristofferson', 'Erick Avari', 'Luke Eberl', 'Evan Dexter Parke', 'Glenn Shadix', 'Lisa Marie', 'Mark Wahlberg']","[['Tim Burton', 'Director'], ['William Broyles Jr.', 'Screenwriter'], ['Lawrence Konner', 'Screenwriter'], ['Mark Rosenthal', 'Screenwriter'], ['Pierre Boulle', 'Based on the novel']]","$68,532,960 (38.1% of total gross)",2.63 (domestic box office/biggest weekend),49.7% (domestic box office/worldwide),"$100,000,000 (worldwide box office is 3.6 times production budget)","3,500 opening theaters/3,530 max. theaters, 6.8 weeks average run per theater","$291,637,334","July 27th, 2001 (Wide) by 20th Century Fox",PG-13 for some sequences of action/violence,120 minutes,vs. Ender's GameCreate your own comparison chart…,Post Apocalypse,Remake,Adventure,Live Action,Science Fiction,Zancuk Company,United States,English,"November 20th, 2001 by Fox Home Entertainment, released as Planet of the Apes (2001)",Planet of the Apes,"August 16th, 2001 (Wide) (New Zealand)
August 17th, 2001 (Wide) (United Kingdom)
","$180,011,740","$182,200,000","$362,211,740",,
83,https://www.the-numbers.com/movie/Sen-to-Chihiro-no-Kamikakushi,"['Suzanne Pleshette', 'Sara Egan', 'Jason Marsden', 'David Ogden Stiers', 'Lauren Holly', 'Michael Chiklis', 'Tara Strong', 'John Ratzenberger', 'Daveigh Chase']","[['Hayao Miyazaki', 'Director'], ['Hayao Miyazaki', 'Screenwriter'], ['Donald W. Ernst', 'Producer U.S. Version'], ['John Lasseter', 'Executive Producer U.S. Version'], ['Kirk Wise', 'Director U.S. Version']]","$449,839 (4.5% of total gross)",5.69 (domestic box office/biggest weekend),2.6% (domestic box office/worldwide),"$19,000,000 (worldwide box office is 20.2 times production budget)","26 opening theaters/714 max. theaters, 4.9 weeks average run per theater","$15,597,693","September 20th, 2002 (Wide) by Walt Disney, released as Spirited AwayDecember 4th, 2016 (Special Engagement) by GKIDS, released as Spirited Away",PG for some scary moments,125 minutes,vs. Kimi no na waCreate your own comparison chart…,"Anime, Gods and Goddesses, Secret Magic",Original Screenplay,Adventure,Hand Animation,Fantasy,"Tokuma Shoten, Studio Ghibli, Nippon Television Network, Dentsu Inc., Buena Vista Home Entertainment, Tohokushinsha",Japan,"English, Japanese","April 15th, 2003 by Walt Disney Home Entertainment, released as Spirited Away",,"July 27th, 2001 (Wide) (Japan)
December 13th, 2002 (Wide), released as Spirited Away (Australia)
February 1st, 2003 (Wide), released as A Viagem De Chihiro (Portugal)
March 27th, 2003 (Wide) (New Zealand)
September 30th, 2016 (Wide) (Slovakia)
... Show all releases
","$10,049,886","$373,828,005","$383,877,891","$9,543,833","$9,543,833"
84,https://www.the-numbers.com/movie/Original-Sin,"['Thomas Jane', 'Jack Thompson', 'Antonio Banderas', 'Angelina Jolie']","[['Michael Cristofer', 'Director'], ['Michael Cristofer', 'Screenwriter'], ['Denise Di Novi', 'Producer'], ['Kate Guinzburg', 'Producer'], ['Carol Lees', 'Producer'], ['Sheldon Abend', 'Executive Producer'], ['Ashok Amritraj', 'Executive Producer'], ['David Hoberman', 'Executive Producer'], ['Michael S. Glick', 'Line Producer'], ['Edward L. McDonnell', 'Co-Producer'], ['Cornell Woolrich', 'Based Upon the Novel ""Waltz into Darkness"" by'], ['Rodrigo Prieto', 'Director of Photography'], ['David J. Bomba', 'Production Designer'], ['Eric Sears', 'Editor'], ['Donna Zakowska', 'Costume Designer'], ['Terence Blanchard', 'Composer']]","$6,402,741 (38.8% of total gross)",2.58 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$26,000,000 (worldwide box office is 0.6 times production budget)","2,194 opening theaters/2,194 max. theaters, 2.9 weeks average run per theater","$26,767,019","August 3rd, 2001 (Wide) by MGM",R for strong sexual content and some violence,116 minutes,vs. Straw DogsCreate your own comparison chart…,"Surprise Twist, Mail Order Bride, Erotic Thriller, 1890s, Non-Chronological, Remake, Foreign-Language Remake, Set in Cuba, Relationships Gone Wrong, Romance, Stolen Identity, Confidence Men, Criminal Falling in Love with their Mark",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,Metro-Goldwyn-Mayer Pictures,France,English,"March 26th, 2002 by MGM Video",,,"$16,521,410",,,,
85,https://www.the-numbers.com/movie/Princess-Diaries-The,"['Hector Elizondo', 'Heather Matarazzo', 'Mandy Moore', 'Caroline Goodall', 'Robert Schwartzman', 'Julie Andrews', 'Anne Hathaway']","[['Garry Marshall', 'Director'], ['Gina Wendkos', 'Screenwriter'], ['Meg Cabot', 'Story Creator'], ['Whitney Houston', 'Producer'], ['Debra Martin Chase', 'Producer'], ['Mario Iscovich', 'Producer'], ['Mayne Berke', 'Production Designer'], ['Bruce Green', 'Editor'], ['John Debney', 'Composer'], ['Karl Walter Lindenlaub', 'Director of Photography']]","$22,862,269 (21.1% of total gross)",4.73 (domestic box office/biggest weekend),65.5% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 5.5 times production budget)","2,537 opening theaters/2,749 max. theaters, 9.5 weeks average run per theater","$175,371,005","August 3rd, 2001 (Wide) by Walt Disney",G,115 minutes,vs. Ella EnchantedCreate your own comparison chart…,"Prince/Princess, Tween, Royalty, Family Movie, Ugly Duckling",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,Walt Disney Pictures,United States,English,"August 3rd, 2004 by Walt Disney Home Entertainment",Princess Diaries,,"$108,244,774","$57,090,000","$165,334,774",,
86,https://www.the-numbers.com/movie/Rush-Hour-2,"['John Lone', 'Zhang Ziyi', 'Harris Yulin', 'Alan King', 'Kenneth Tsang', 'Jeremy Piven', 'Don Cheadle', 'Maggie Q', 'Saul Rubinek', 'Roselyn Sánchez', 'Jackie Chan', 'Chris Tucker']","[['Brett Ratner', 'Director'], ['Andrew Z. Davis', 'Producer'], ['Michael De Luca', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Arthur Sarkissian', 'Producer'], ['Roger Birnbaum', 'Producer'], ['Jeff Nathanson', 'Screenwriter'], ['Matthew F. Leonetti', 'Cinematographer'], ['Terence Marsh', 'Production Designer'], ['Mark Helfrich', 'Editor'], ['Lalo Schifrin', 'Composer']]","$67,408,222 (29.8% of total gross)",3.36 (domestic box office/biggest weekend),65.1% (domestic box office/worldwide),"$90,000,000 (worldwide box office is 3.9 times production budget)","3,118 opening theaters/3,118 max. theaters, 9.5 weeks average run per theater","$366,418,106","August 3rd, 2001 (Wide) by New Line","PG-13 for action violence, language and some sexual material",90 minutes,vs. Lethal Weapon 4Create your own comparison chart…,"Buddy Cop, Buddy Comedy",Original Screenplay,Action,Live Action,Contemporary Fiction,,United States,English,"December 11th, 2011 by New Line Home Video",Rush Hour,"August 3rd, 2001 (Wide) (United Kingdom)
","$226,164,286","$121,261,546","$347,425,832",,
87,https://www.the-numbers.com/movie/Deep-End-The,[],"[['Scott McGehee', 'Director'], ['David Siegel', 'Director'], ['Scott McGehee', 'Screenwriter'], ['David Siegel', 'Screenwriter'], ['Elisabeth Sanxay Holding', 'Story Creator']]","$141,852 (1.6% of total gross)",6.39 (domestic box office/biggest weekend),88.4% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 3.3 times production budget)","6 opening theaters/412 max. theaters, 6.2 weeks average run per theater","$14,294,682","August 8th, 2001 (Wide) by Fox Searchlight","R for some violence and language, and for a strong sex scene",101 minutes,vs. Dark SkiesCreate your own comparison chart…,"LGBTQ+, Film Noir, Crime, Crime Thriller, February / May Romance, Relationships Gone Wrong, Accidental Death, Blackmail",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,,United States,English,"April 16th, 2002 by Fox Home Entertainment, released as Deep End, The",,,"$8,823,109","$1,158,526","$9,981,635",,
88,https://www.the-numbers.com/movie/American-Pie-2,"['Jason Biggs', 'Shannon Elizabeth', 'Alyson Hannigan', 'Chris Klein', 'Natasha Lyonne', 'Thomas Ian Nicholas', 'Tara Reid', 'Seann William Scott', 'Mena Suvari', 'Eddie Kaye Thomas', 'Eugene Levy']",[],"$45,117,985 (31.1% of total gross)",3.22 (domestic box office/biggest weekend),50.6% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 9.6 times production budget)","3,063 opening theaters/3,157 max. theaters, 7.6 weeks average run per theater","$267,890,766","August 10th, 2001 (Wide) by Universal","R for strong sexual content, crude humor, language and drinking",110 minutes,vs. American PieCreate your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,United States,English,"January 15th, 2002 by Universal Home Entertainment",American Pie,,"$145,096,820","$141,403,180","$286,500,000",,
89,https://www.the-numbers.com/movie/Osmosis-Jones,"['Laurence Fishburne', 'Brandy Norwood', 'William Shatner', 'Molly Shannon', 'Chris Elliott', 'Bill Murray', 'Chris Rock', 'David Hyde Pierce']","[['Bobby Farrelly', 'Director'], ['Peter Farrelly', 'Director']]","$5,271,248 (38.8% of total gross)",2.58 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 0.2 times production budget)","2,305 opening theaters/2,305 max. theaters, 3.1 weeks average run per theater","$22,028,917","August 10th, 2001 (Wide) by Warner Bros.",PG for bodily humor (previously rated PG-13),95 minutes,vs. The Iron GiantCreate your own comparison chart…,"Tiny Worlds, Medical and Hospitals, Buddy Cop",Original Screenplay,Adventure,Animation/Live Action,Kids Fiction,,United States,English,"November 13th, 2001 by Warner Home Video",,,"$13,596,911",,,,
90,https://www.the-numbers.com/movie/Others-The-(2001),"['Fionnula Flanagan', 'Christopher Eccleston', 'Eric Sykes', 'Elaine Cassidy', 'Alakina Mann', 'James Bentley', 'Renee Asherson', 'Nicole Kidman']","[['Alejandro Amenábar', 'Director'], ['Alejandro Amenábar', 'Screenwriter'], ['Fernando Bovaira', 'Producer'], ['José Luis Cuerda', 'Producer'], ['Sunmin Park', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Tom Cruise', 'Executive Producer'], ['Paula Wagner', 'Executive Producer'], ['Rick Schwartz', 'Executive Producer'], ['Javier Aguirresarobe', 'Director of Photography'], ['Benjamin Fernandez', 'Production Designer'], ['Alejandro Amenábar', 'Composer'], ['Sonia Grande', 'Costume Designer']]","$14,089,952 (14.6% of total gross)",6.85 (domestic box office/biggest weekend),46.5% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 12.2 times production budget)","1,678 opening theaters/2,843 max. theaters, 9.8 weeks average run per theater","$156,380,393","August 10th, 2001 (Wide) by Miramax",PG-13 for thematic elements and frightening moments,104 minutes,vs. The ConjuringCreate your own comparison chart…,"Surprise Twist, World War II, Haunting, Murder - Suicide, Mental Illness, Religious, Supernatural, Supernatural Horror",Original Screenplay,Horror,Live Action,Historical Fiction,"Tom Cruise Productions, Wagner Productions, Sogecine, Las Producciones Del Escorpion","France, Italy, Spain, United States","English, French","May 14th, 2002 by Dimension Home, released as Others, The",,"November 8th, 2001 (Wide) (Australia)
","$96,522,687","$111,242,369","$207,765,056",,
91,https://www.the-numbers.com/movie/American-Outlaws-(2001),[],"[['Les Mayfield', 'Director'], ['Trevor Rabin', 'Composer']]","$4,855,475 (36.6% of total gross)",2.73 (domestic box office/biggest weekend),97.5% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 0.4 times production budget)","2,348 opening theaters/2,348 max. theaters, 3.4 weeks average run per theater","$24,491,007","August 17th, 2001 (Wide) by Warner Bros.",PG-13 for western violence.,95 minutes,vs. True GritCreate your own comparison chart…,,Original Screenplay,Western,Live Action,Historical Fiction,,United States,English,"December 4th, 2001 by Warner Home Video",,,"$13,264,986","$336,123","$13,601,109",,
92,https://www.the-numbers.com/movie/Captain-Corellis-Mandolin,[],"[['John Madden', 'Director'], ['Shawn Slovo', 'Screenwriter']]","$7,209,345 (28.2% of total gross)",3.54 (domestic box office/biggest weekend),41.1% (domestic box office/worldwide),"$57,000,000 (worldwide box office is 1.1 times production budget)","1,595 opening theaters/1,612 max. theaters, 5.8 weeks average run per theater","$41,359,763","August 17th, 2001 (Wide) by Miramax","R for some violence, sexuality and language.",129 minutes,vs. Forrest GumpCreate your own comparison chart…,"Romantic Drama, Romance, World War II, Set in Greece, Romeo and Juliet Romance, 1940s",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,Working Title Films,"France, United Kingdom, United States","English, German, Greek, Italian",,,,"$25,528,495","$36,569,000","$62,097,495",,
93,https://www.the-numbers.com/movie/Rat-Race,"['Kathy Najimy', 'Rowan Atkinson', 'John Cleese', 'Whoopi Goldberg', 'Cuba Gooding, Jr.', 'Seth Green', 'Jon Lovitz', 'Breckin Meyer', 'Amy Smart']","[['Jerry Zucker', 'Director'], ['Andy Breckman', 'Screenwriter'], ['Jerry Zucker', 'Producer'], ['Janet Zucker', 'Producer'], ['Sean Daniel', 'Producer'], ['Richard Vane', 'Executive Producer'], ['James Jacks', 'Executive Producer'], ['Thomas Ackerman', 'Director of Photography'], ['Gary Frutkoff', 'Production Designer'], ['Tom Lewis', 'Editor'], ['Ellen Mirojnick', 'Costume Designer'], ['Bonnie Greenberg', 'Music Supervisor'], ['John Powell', 'Composer']]","$11,662,094 (20.6% of total gross)",4.85 (domestic box office/biggest weekend),65.4% (domestic box office/worldwide),"$48,000,000 (worldwide box office is 1.8 times production budget)","2,550 opening theaters/2,551 max. theaters, 7.9 weeks average run per theater","$91,711,701","August 17th, 2001 (Wide) by Paramount Pictures","PG-13 for sexual references, crude humor, partial nudity and language",112 minutes,vs. Grudge MatchCreate your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Alphaville, Zucker Pictures, Paramount Pictures, Fireworks Pictures","Canada, United States",English,"November 7th, 2017 by Paramount Home Video",,,"$56,607,223","$30,000,000","$86,607,223",,
94,https://www.the-numbers.com/movie/Bubble-Boy,[],"[['Blair Hayes', 'Director'], ['John Ottman', 'Composer']]","$2,038,349 (40.7% of total gross)",2.45 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 0.4 times production budget)","1,605 opening theaters/1,605 max. theaters, 2.5 weeks average run per theater","$8,104,446","August 24th, 2001 (Wide) by Walt Disney",PG-13 for language and crude sexual humor,84 minutes,vs. Bucky Larson: Born to Be a StarCreate your own comparison chart…,"Black Comedy, Romance, Medical and Hospitals, Relationships Gone Wrong, Love Triangle, Road Trip, Cult Movie, Runaway, Hitchhiker, Cults, Wedding Crashers, Wedding Day, Surprise Twist",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,,,,,,,"$5,002,310",,,,
95,https://www.the-numbers.com/movie/Curse-of-the-Jade-Scorpion-The,[],"[['Woody Allen', 'Director'], ['Woody Allen', 'Screenwriter']]","$2,459,315 (32.8% of total gross)",3.05 (domestic box office/biggest weekend),40.5% (domestic box office/worldwide),"$26,000,000 (worldwide box office is 0.7 times production budget)","903 opening theaters/909 max. theaters, 4.0 weeks average run per theater","$12,145,417","August 24th, 2001 (Wide) by Dreamworks SKG",PG-13 for some sexual content,103 minutes,vs. Be Kind RewindCreate your own comparison chart…,"Film Noir, Crime Comedy, 1940s, Private Investigator, Infidelity, Relationships Gone Wrong, The Other Woman, Hypnotism, Framed, Romance",Original Screenplay,Comedy,Live Action,Contemporary Fiction,DreamWorks Pictures,,,,,,"$7,496,522","$11,000,000","$18,496,522",,
96,https://www.the-numbers.com/movie/Jay-and-Silent-Bob-Strike-Back,"['Eliza Dushku', 'Ali Larter', 'Ben Affleck', 'Shannon Elizabeth', 'Will Ferrell', 'Jason Lee', 'Jason Mewes', 'Chris Rock']","[['Kevin Smith', 'Director'], ['Kevin Smith', 'Screenwriter'], ['Scott Mosier', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Jonathan Gordon', 'Executive Producer'], ['Robert Holtzman', 'Production Designer'], ['Kevin Smith', 'Editor'], ['Scott Mosier', 'Editor'], ['James L. Venable*', 'Composer'], ['Jamie Anderson', 'Director of Photography']]","$11,018,543 (36.7% of total gross)",2.73 (domestic box office/biggest weekend),89.0% (domestic box office/worldwide),"$22,000,000 (worldwide box office is 1.5 times production budget)","2,765 opening theaters/2,765 max. theaters, 3.9 weeks average run per theater","$48,700,449","August 24th, 2001 (Wide) by Miramax/Dimension","R for nonstop crude and sexual humor, pervasive strong language, and drug content",104 minutes,vs. Clerks IICreate your own comparison chart…,"Gratuitous Cameos, Breaking the Fourth Wall, Fugitive / On the Run, Farcical / Slapstick Comedy, Heist, Terrorism, Animal Rights, Falsely Accused, Revenge, Epilogue, Set in Hollywood, Movie Business, Narcotics",Spin-Off,Comedy,Live Action,Contemporary Fiction,View Askew,United States,English,"February 26th, 2002 by Dimension Home",View Askewniverse,,"$30,059,386","$3,703,014","$33,762,400",,
97,https://www.the-numbers.com/movie/John-Carpenters-Ghosts-of-Mars,"['Ice Cube', 'Natasha Henstridge', 'Jason Statham', 'Pam Grier', 'Clea DuVall', 'Joanna Cassidy']","[['John Carpenter', 'Director'], ['John Carpenter', 'Screenwriter'], ['Larry Sulkis', 'Screenwriter'], ['Sandy King', 'Producer'], ['Gary B. Kibbe', 'Director of Photography'], ['William A. Elliott', 'Production Designer'], ['Robin Michel Bush', 'Costume Designer'], ['Robert Kurtzman', 'Special Make-up Effects'], ['Gregory Nicotero', 'Special Make-up Effects'], ['Howard Berger', 'Special Make-up Effects'], ['John Carpenter', 'Composer']]","$3,804,452 (45.1% of total gross)",2.22 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$28,000,000 (worldwide box office is 0.3 times production budget)","2,048 opening theaters/2,048 max. theaters, 2.4 weeks average run per theater","$13,665,244","August 24th, 2001 (Wide) by Screen Media Films","R for strong violence/gore, language and some drug content",98 minutes,vs. The Running ManCreate your own comparison chart…,"Set on Mars, Action Horror, Non-Chronological, Haunting, Supernatural, Possessed",Original Screenplay,Action,Live Action,Science Fiction,"Screen Gems, Storm King",United States,English,"December 4th, 2001 by Sony Pictures Home Entertainment",,,"$8,434,601",,,,
98,https://www.the-numbers.com/movie/Maybe-Baby,[],[],"$8,351 (43.6% of total gross)",2.29 (domestic box office/biggest weekend),0.3% (domestic box office/worldwide),,"2 opening theaters/2 max. theaters, 1.5 weeks average run per theater","$31,013","August 24th, 2001 (Wide) by USA Films",R for sexual content and language. ,,Create your own comparison chart…,,,,,,"BBC Films, Phil McIntyre Promotions, Pandora Cinema",United Kingdom,,"April 9th, 2002 by Universal Home Entertainment",,,"$19,147","$7,000,000","$7,019,147",,
99,https://www.the-numbers.com/movie/Summer-Catch,[],"[['Mike Tollin', 'Director'], ['Kevin Falls', 'Screenwriter'], ['John Gatins', 'Screenwriter'], ['George Fenton', 'Composer']]","$7,018,593 (35.6% of total gross)",2.81 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 1.2 times production budget)","2,335 opening theaters/2,335 max. theaters, 4.3 weeks average run per theater","$31,906,887","August 24th, 2001 (Wide) by Warner Bros.","PG-13 for sexual content, language and some drinking",108 minutes,vs. Coach CarterCreate your own comparison chart…,"Romantic Comedy, Baseball, Romance",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,,,,,,"$19,693,891",,,,
100,https://www.the-numbers.com/movie/Jeepers-Creepers,"['Eileen Brennan', 'Gina Philips', 'Justin Long', 'Jonathan Breck']","[['Victor Salva', 'Director']]","$13,106,108 (34.6% of total gross)",2.89 (domestic box office/biggest weekend),64.3% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 5.9 times production budget)","2,944 opening theaters/2,944 max. theaters, 5.3 weeks average run per theater","$61,410,115","August 31st, 2001 (Wide) by MGM","R for terror violence/gore, language and brief nudity",91 minutes,vs. Saw IVCreate your own comparison chart…,"Road Trip, Demons, Scene in End Credits, Unbelieving Police, Supernatural Horror, Supernatural",Original Screenplay,Horror,Live Action,Contemporary Fiction,"United Artists, American Zoetrope, Cinerenta, Cinebeta, Cinerenta Medienbeteilgungs KG","Germany, United States",English,"January 8th, 2002 by MGM Video",Jeepers Creepers,,"$37,904,175","$21,034,860","$58,939,035",,
101,https://www.the-numbers.com/movie/O-(Othello),[],"[['Tim Blake Nelson', 'Director'], ['Brad Kaaya', 'Screenwriter']]","$5,655,658 (35.3% of total gross)",2.83 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 3.2 times production budget)","1,434 opening theaters/1,464 max. theaters, 4.3 weeks average run per theater","$25,950,449","August 31st, 2001 (Wide) by Lionsgate","R for violence, a scene of strong sexuality, language and drug use",,vs. The Good HeartCreate your own comparison chart…,"Modern Adaptation, Voiceover/Narration, Dysfunctional Family, Basketball, Romance, Relationships Gone Wrong, Revenge, Suicide, Bullies, Narcotics, Boarding School, Hallucinations, Bigotry, Romantic Drama",Based on Play,Drama,Live Action,Contemporary Fiction,,United States,,,,,"$16,017,403",,,,
102,https://www.the-numbers.com/movie/Fabuleux-destin-d-Amelie-Poulain-Le,[],"[['Jean-Pierre Jeunet', 'Director']]","$136,470 (0.4% of total gross)",18.33 (domestic box office/biggest weekend),19.1% (domestic box office/worldwide),"$10,350,000 (worldwide box office is 16.8 times production budget)","3 opening theaters/303 max. theaters, 19.4 weeks average run per theater","$53,142,791","November 2nd, 2001 (Limited) by Miramax, released as Amelie",R for sexual content.,123 minutes,vs. AmadeusCreate your own comparison chart…,"Romantic Comedy, Romance, 1970s, Medical and Hospitals, Home Schooled, Ensemble, 1990s",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,"France, Germany",French,"July 16th, 2002 by Miramax Video, released as Amelie",,"September 1st, 2001 (Wide), released as Амели (Russia (CIS))
October 19th, 2001 (Wide), released as Amelie Of Montmartre (South Korea)
November 30th, 2001 (Wide), released as Amelija iš Monmartro (Lithuania)
January 25th, 2002 (Wide), released as Il favoloso mondo di Amélie (Italy)
May 11th, 2021 (Wide), released as Il favoloso mondo di Amélie (Italy)
... Show all releases
","$33,201,661","$140,994,099","$174,195,760",,
103,https://www.the-numbers.com/movie/Musketeer-The,[],"[['Peter Hyams', 'Director'], ['David Arnold', 'Composer']]","$10,312,740 (38.1% of total gross)",2.62 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 0.7 times production budget)","2,438 opening theaters/2,500 max. theaters, 4.5 weeks average run per theater","$43,830,995","September 7th, 2001 (Wide) by Universal",PG-13 for intense action violence and some sexual material,,vs. Indiana Jones and the Temple of DoomCreate your own comparison chart…,,Based on Fiction Book/Short Story,Adventure,Live Action,Historical Fiction,,Germany,,,,,"$27,053,815",,,,
104,https://www.the-numbers.com/movie/Rock-Star,"['Jason Flemyng', 'Timothy Olyphant', 'Timothy Spall', 'Dominic West', 'Mark Wahlberg', 'Jennifer Aniston']","[['Stephen Herek', 'Director'], ['Robert Lawrence', 'Producer'], ['Toby Jaffe', 'Producer'], ['John Stockwell', 'Screenwriter'], ['Steven Reuther', 'Executive Producer'], ['George Clooney', 'Executive Producer'], ['Mike Ockrent', 'Executive Producer'], ['Ueli Steiger', 'Director of Photography'], ['Mayne Berke', 'Production Designer'], ['Trudy Ship', 'Editor'], ['Michael Fottrell', 'Co-Producer'], ['Trevor Rabin', 'Composer']]","$6,018,636 (35.4% of total gross)",2.82 (domestic box office/biggest weekend),88.0% (domestic box office/worldwide),"$38,000,000 (worldwide box office is 0.5 times production budget)","2,525 opening theaters/2,525 max. theaters, 3.5 weeks average run per theater","$27,529,275","September 7th, 2001 (Wide) by Warner Bros.","R for language, sexuality and some drug content",106 minutes,vs. ZoolanderCreate your own comparison chart…,"Rock 'n' Roll, Musicians, 1980s, Life Drama, Set in Pittsburgh, PA, Big Break, On Tour, Scene in End Credits, Romance, Relationships Gone Wrong",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Warner Bros., Bel-Air Entertainment, Maysville Pictures, Robert Lawrence Productions, Inc. ",United States,English,"January 22nd, 2002 by Warner Home Video",,,"$16,991,902","$2,325,863","$19,317,765",,
105,https://www.the-numbers.com/movie/Two-Can-Play-That-Game,[],"[['Marcus Miller', 'Composer'], ['Mark Brown', 'Director']]","$7,720,942 (34.7% of total gross)",2.88 (domestic box office/biggest weekend),99.3% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 1.7 times production budget)","1,297 opening theaters/1,308 max. theaters, 4.8 weeks average run per theater","$36,025,299","September 7th, 2001 (Wide) by Sony Pictures",R for language including sexual dialogue,90 minutes,vs. UndiscoveredCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,,English,"June 4th, 2002 by Sony Pictures Home Entertainment",,,"$22,235,901","$155,549","$22,391,450",,
106,https://www.the-numbers.com/movie/Glass-House-The,"['Diane Lane', 'Stellan Skarsgård', 'Leelee Sobieski']","[['Daniel Sackheim', 'Director'], ['Wesley Strick', 'Screenwriter'], ['Neal H. Moritz', 'Producer'], ['Michael Rachmil', 'Executive Producer'], ['Jon Gary Steele', 'Production Designer'], ['Howard E. Smith', 'Editor'], ['Christopher Young', 'Composer'], ['Alar Kivilo', 'Director of Photography']]","$5,738,448 (32.0% of total gross)",3.13 (domestic box office/biggest weekend),78.5% (domestic box office/worldwide),"$22,000,000 (worldwide box office is 1.0 times production budget)","1,591 opening theaters/1,601 max. theaters, 4.7 weeks average run per theater","$29,083,847","September 14th, 2001 (Wide) by Sony Pictures","PG-13 for sinister thematic elements, violence, drug content and language",120 minutes,vs. The PatriotCreate your own comparison chart…,"Psychological Thriller, Young Child Dealing with the Death of a Parent, Unexpected Families, Doctors, Addiction, Drug Overdose, Suicide, Death of a Spouse or Fiancée / Fiancé, Money Troubles, Loan Shark, Inheritance, Unbelieving Police, Child Protective Services",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Columbia Pictures,United States,English,,,,"$17,951,431","$4,910,354","$22,861,785",,
107,https://www.the-numbers.com/movie/Hardball,[],"[['Brian Robbins', 'Director']]","$9,386,342 (23.3% of total gross)",4.29 (domestic box office/biggest weekend),92.0% (domestic box office/worldwide),"$21,000,000 (worldwide box office is 2.1 times production budget)","2,137 opening theaters/2,314 max. theaters, 7.2 weeks average run per theater","$65,163,377","September 14th, 2001 (Wide) by Paramount Pictures","PG-13 for thematic elements, language and some violence.",106 minutes,vs. Everybody's FineCreate your own comparison chart…,"Baseball, Hood Film, Sports Drama, Gambling, Money Troubles, Addiction, Underdog, Inspirational Coach, Bad Role Models",Based on Factual Book/Article,Drama,Live Action,Dramatization,"Paramount Pictures, Fireworks Pictures","Germany, United States",English,"February 12th, 2002 by Paramount Home Video",,,"$40,222,729","$3,505,831","$43,728,560",,
