,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,International Releases:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Production/Financing Companies:,Running Time:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office
77,https://www.the-numbers.com/movie/Big-George-Foreman-The-Miraculous-Story-of-the-Once-and-Future-Heavyweight-Champion-of-the-World-(2023),"['Jasmine Matthews', 'John Magaro', 'Sullivan Jones', 'Lawrence Gilliard, Jr.', 'Sonia Sohn', 'Forest Whitaker', 'Khris Davis']","[['George Tillman, Jr', 'Director'], ['Frank Baldwin', 'Screenwriter'], ['George Tillman, Jr', 'Screenwriter'], ['Dan Gordon', 'Story by'], ['Frank Baldwin', 'Story by'], ['George Tillman, Jr', 'Story by'], ['Peter Guber', 'Producer'], ['David Zelon', 'Producer'], ['Wendy S. Williams', 'Executive Producer'], ['George Foreman', 'Executive Producer'], ['Peter Guber', 'Executive Producer'], ['Henry Holmes', 'Executive Producer']]","$2,925,364 (53.9% of total gross)",1.85 (domestic box office/biggest weekend),95.2% (domestic box office/worldwide),"3,054 opening theaters/3,054 max. theaters, 2.5 weeks average run per theater","$5,426,541","$32,000,000 (worldwide box office is 0.2 times production budget)","April 21st, 2023 (Wide), released as Untitled George Foreman Biopic (Poland)
April 27th, 2023 (Wide) (New Zealand)
April 28th, 2023 (Wide) (United Kingdom)
May 4th, 2023 (Wide) (Brazil)
May 17th, 2023 (Wide) (France)
... Show all releases
",vs. Bohemian RhapsodyCreate your own comparison chart…,"Biographical Drama, Boxing, Biography, 1960s, 1970s, 1980s, 1990s",Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"April 28th, 2023 (Wide) by Sony Pictures","May 16th, 2023 by Sony Pictures Home Entertainment","PG-13 for some sports violence.(Rating bulletin 2765 (cert #53625), 1/11/2023)","Affirm Films, Mandalay Pictures",129 minutes,,"$5,426,541","$276,425","$5,702,966"
78,https://www.the-numbers.com/movie/Guy-Ritchies-The-Covenant-(2023-United-Kingdom),"['Jake Gyllenhaal', 'Dar Salim']","[['Guy Ritchie', 'Director'], ['Ivan Atkinson', 'Screenwriter'], ['Marn Davies', 'Screenwriter'], ['Guy Ritchie', 'Screenwriter'], ['Guy Ritchie', 'Producer'], ['Ivan Atkinson', 'Producer'], ['John Friedberg', 'Producer'], ['Josh Berger', 'Producer'], ['Samantha Waite', 'Executive Producer'], ['Olga Filipuk', 'Executive Producer'], ['Robert Simonds', 'Executive Producer'], ['Adam Fogelson', 'Executive Producer']]","$6,380,188 (37.7% of total gross)",2.65 (domestic box office/biggest weekend),83.1% (domestic box office/worldwide),"2,611 opening theaters/2,631 max. theaters, 3.2 weeks average run per theater","$16,938,039",,"June 1st, 2023 (Limited), released as Guy Ritchie’s The Covenant (Переводчик) (Russia (CIS))
",vs. Wrath of ManCreate your own comparison chart…,"Action Thriller, Afghanistan War, Set in Afghanistan, War, Rescue",Original Screenplay,Action,Live Action,Contemporary Fiction,"Spain, United Kingdom",English,"April 21st, 2023 (Wide) by MGM","June 6th, 2023 by MGM Video","R for violence, language throughout and brief drug content.(Rating bulletin 2763 (cert #54057), 12/21/2022)","Toff Guy Films, Metro-Goldwyn-Mayer Pictures, STX Films",123 minutes,,"$16,938,039","$3,439,374","$20,377,413"
79,https://www.the-numbers.com/movie/Tokyo-Revengers-2-(2023-Japan),[],"[['Tsutomu Hanabusa', 'Director']]",,,,,,,"April 21st, 2023 (Wide) (Japan)
",Create your own comparison chart…,,Based on Comic/Graphic Novel,Drama,Live Action,Science Fiction,Japan,Japanese,,,,,,Tokyo Revengers,n/a,"$8,700,000","$8,700,000"
80,https://www.the-numbers.com/movie/Vaya-vacaciones-(2023-Spain),[],"[['Víctor García León', 'Director']]",,,,,,,"April 21st, 2023 (Limited) (Spain)
",Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Spain,Spanish,,,,,,,n/a,"$5,382,077","$5,382,077"
81,https://www.the-numbers.com/movie/Deurim-(2023-South-Korea),[],"[['Byeong-Heon Lee', 'Director']]",,,,,,,"April 26th, 2023 (Limited) (South Korea)
",Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Republic of Korea,Mandarin,,"July 25th, 2023 by Netflix, released as Dream",,,,,n/a,"$8,295,286","$8,295,286"
82,https://www.the-numbers.com/movie/Chang-Kong-Zhi-Wang-(2023-China),[],"[['Xiaoshi Liu (刘晓世)', 'Director']]","$132,247 (47.8% of total gross)",2.09 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),"74 opening theaters/74 max. theaters, 1.5 weeks average run per theater","$276,743",,"April 27th, 2023 (Limited), released as Born to Fly (New Zealand)
April 28th, 2023 (Limited), released as Born to Fly (Australia)
April 28th, 2023 (Wide) (China)
May 5th, 2023 (Limited), released as Born to Fly (United Kingdom)
June 15th, 2023 (Limited), released as Cháng Kōng Zhī Wáng (Рождены летать) (Russia (CIS))
... Show all releases
",vs. Top Gun: MaverickCreate your own comparison chart…,,Original Screenplay,Drama,Live Action,Historical Fiction,China,Mandarin,"April 28th, 2023 (Limited) by Well Go USA, released as Born to Fly",,,,128 minutes,,"$276,743","$125,396,854","$125,673,597"
83,https://www.the-numbers.com/movie/Are-You-There-God-Its-Me-Margaret,"['Elle Graham', 'Benny Safdie', 'Rachel McAdams', 'Abby Ryder Fortson', 'Kathy Bates']","[['Kelly Fremon Craig', 'Director'], ['Kelly Fremon Craig', 'Screenwriter'], ['Judy Blume', 'Story based on the novel by'], ['James L. Brooks', 'Producer'], ['Julie Ansell', 'Producer'], ['Richard Sakai', 'Producer'], ['Kelly Fremon Craig', 'Producer'], ['Judy Blume', 'Producer'], ['Amy Brooks', 'Producer'], [""Aldric La'auli Porter"", 'Producer'], ['Jonathan McCoy', 'Executive Producer'], ['Tim Ives', 'Director of Photography'], ['Steve Saklad', 'Production Designer'], ['Nick Moore', 'Editor'], ['Oona Flaherty', 'Editor'], ['Ann Roth', 'Costume Designer'], ['Hans Zimmer', 'Composer'], ['Frankie Pine', 'Music Supervisor'], ['Francine Maisler', 'Casting Director'], ['Melissa Kostenbauder', 'Casting Director']]","$6,739,037 (33.1% of total gross)",3.02 (domestic box office/biggest weekend),94.8% (domestic box office/worldwide),"3,343 opening theaters/3,343 max. theaters, 3.4 weeks average run per theater","$20,372,406","$30,000,000 (worldwide box office is 0.7 times production budget)","April 28th, 2023 (Wide) (Mexico)
May 4th, 2023 (Wide), released as Crescendo Juntas (Brazil)
May 19th, 2023 (Wide) (United Kingdom)
",vs. Book Club: The Next ChapterCreate your own comparison chart…,"Coming of Age, Young Adult Book Adaptation, Comedy Drama, Jewish, Christians, Set in New Jersey",Based on Fiction Book/Short Story,Comedy,Live Action,Historical Fiction,United States,English,"April 28th, 2023 (Wide) by Lionsgate","June 6th, 2023 by Lionsgate Home Entertainment","PG-13 for thematic material involving sexual education and some suggestive material.(Rating bulletin 2777 (cert #53511), 4/5/2023)","Gracie Films, Lionsgate",105 minutes,,"$20,372,406","$1,125,786","$21,498,192"
84,https://www.the-numbers.com/movie/Gekijoban-Tokyo-MER-Hashiru-Kinkyuukyuumeishitsu-(2023-Japan),[],"[['Aya Matsuki', 'Director']]",,,,,,,"April 28th, 2023 (Limited) (Japan)
",Create your own comparison chart…,,Based on TV,Drama,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,,n/a,"$9,500,000","$9,500,000"
85,https://www.the-numbers.com/movie/Jing-tian-jiu-yuan-(2022-China),"['Du Jiang', 'Qianyuan Wang']","[['Oxide Chun Pang', 'Director']]",,,,,,,"April 28th, 2023 (Wide) (Flash Over)
 (China)
May 11th, 2023 (Limited), released as Flash Over (Australia)
May 11th, 2023 (Limited), released as Flashover (New Zealand)
",Create your own comparison chart…,"Survival Drama, Search and Rescue",Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,"May 12th, 2023 (Limited), released as Flashover",,,,,,n/a,"$6,180,849","$6,180,849"
86,https://www.the-numbers.com/movie/Ponniyin-Selvan-Part-Two-(2023-India),"['Vikram', 'Aishwarya Rai']","[['Mani Ratnam', 'Director'], ['Mani Ratnam', 'Screenwriter'], ['Elango Kumaravel', 'Screenwriter'], ['B. Jeyamohan', 'Screenwriter'], ['Kalki Krishnamurthy', 'Story Creator']]","$3,813,000 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),64.5% (domestic box office/worldwide),"600 opening theaters/600 max. theaters, 1.0 weeks average run per theater","$3,813,000",,"April 28th, 2023 (Limited) (Australia)
April 28th, 2023 (Limited), released as Ponniyin Selvan: Part II (Finland)
April 28th, 2023 (Limited) (New Zealand)
April 28th, 2023 (Wide), released as Ponniyin Selvan 2 (United Kingdom)
",Create your own comparison chart…,"Action Adventure, War, Disrupted by COVID-19 pandemic, Non-Chronological, Dysfunctional Family, Romance",Based on Fiction Book/Short Story,Action,Live Action,Historical Fiction,India,"Hindi, Kannada, Malayalam, Tamil, Telugu","April 28th, 2023 (Limited) by Zee Studios, released as Ponniyin Selvan: Part IIApril 28th, 2023 (IMAX) by Zee Studios, released as Ponniyin Selvan: Part II",,,Lyca Productions,118 minutes,Ponniyin Selvan,"$3,813,000","$2,099,895","$5,912,895"
87,https://www.the-numbers.com/movie/Ren-Sheng-Lu-Bu-Shu-(2023-China),[],"[['Xiaoxing Yi', 'Director']]",,,,,,,"April 28th, 2023 (Wide) (China)
May 4th, 2023 (Limited), released as Godspeed (Australia)
May 4th, 2023 (Limited), released as Godspeed (New Zealand)
May 12th, 2023 (Wide), released as GODSPEED (China)
May 19th, 2023 (Limited), released as Godspeed (United Kingdom)
... Show all releases
",Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,China,Mandarin,"May 5th, 2023 (Limited) by Tiger Pictures Entertainment, released as Godspeed",,,,100 minutes,,n/a,"$175,689,449","$175,689,449"
88,https://www.the-numbers.com/movie/Unlikely-Pilgrimage-of-Harold-Fry-The-(2023-United-Kingdom),"['Penelope Wilton', 'Jim Broadbent']","[['Hettie Macdonald', 'Director'], ['Rachel Joyce', 'Screenwriter'], ['Rachel Joyce', 'Story based on the novel by'], ['Kate McCullough', 'Director of Photography']]",,,,,,,"April 28th, 2023 (Wide) (United Kingdom)
May 31st, 2023 (Limited), released as L'Improbable voyage d'Harold Fry (France)
June 8th, 2023 (Limited) (Australia)
June 8th, 2023 (Wide) (New Zealand)
June 30th, 2023 (Limited) (Finland)
... Show all releases
",vs. The Lady in the VanCreate your own comparison chart…,"Filmed in United Kingdom, Set in United Kingdom",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United Kingdom,English,,,,,,,n/a,"$5,557,771","$5,557,771"
89,https://www.the-numbers.com/movie/Jian-Cha-Feng-Yun-(2023-China),[],"[['Zhaohui Mai (麦兆辉)', 'Director']]",,,,,,,"April 29th, 2023 (Wide) (China)
May 25th, 2023 (Limited), released as The Procurator (Australia)
May 25th, 2023 (Limited), released as The Procurator (New Zealand)
",Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Dramatization,China,Mandarin,"June 23rd, 2023 (Limited), released as The Procurator",,,,100 minutes,,n/a,"$9,051,541","$9,051,541"
90,https://www.the-numbers.com/movie/Xin-Zhu-Zhu-Xia-Da-Dian-Ying-Chao-Ji-Sai-Che-(2023-China),[],"[['Zhong Yu', 'Director']]",,,,,,,"April 29th, 2023 (Limited) (China)
",Create your own comparison chart…,,Original Screenplay,Action,Digital Animation,Contemporary Fiction,China,Mandarin,,,,,85 minutes,,n/a,"$7,880,000","$7,880,000"
91,https://www.the-numbers.com/movie/Guardians-of-the-Galaxy-Vol-3-(2023),"['Chukwudi Iwuji', 'Will Poulter', 'Elizabeth Debicki', 'Sylvester Stallone', 'Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Karen Gillan', 'Pom Klementieff', 'Vin Diesel', 'Bradley Cooper', 'Sean Gunn', 'Maria Bakalova']","[['James Gunn', 'Director'], ['James Gunn', 'Screenwriter'], ['Kevin Feige', 'Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['Nikolas Korda', 'Executive Producer'], ['Simon Hatt', 'Executive Producer'], ['Sara Smith', 'Executive Producer'], ['David J. Grant', 'Co-Producer'], ['Lars P. Winther', 'Co-Producer'], ['Henry Braham', 'Director of Photography'], ['Beth Mickle', 'Production Designer'], ['Fred Raskin', 'Editor'], [""Greg D'Auria"", 'Editor'], ['Judianna Makovsky', 'Costume Designer'], ['Stephane Ceretti', 'Visual Effects Supervisor'], ['John Murphy', 'Composer'], ['Dave Jordan', 'Music Supervisor'], ['Sarah Halley Finn', 'Casting Director']]","$118,414,021 (33.0% of total gross)",3.03 (domestic box office/biggest weekend),42.9% (domestic box office/worldwide),"4,450 opening theaters/4,450 max. theaters, 6.9 weeks average run per theater","$358,952,092","$250,000,000 (worldwide box office is 3.3 times production budget)","May 3rd, 2023 (Wide), released as Guardians of the Galaxy: Voume 3 (Austria)
May 3rd, 2023 (Wide) (Belgium)
May 3rd, 2023 (Wide), released as Guardians of the Galaxy Vol. 3 (Denmark)
May 3rd, 2023 (Wide) (Finland)
May 3rd, 2023 (Wide), released as Les Gardiens de la galaxie Vol. 3 (France)
... Show all releases
",vs. Guardians of the Galaxy Vol 2Create your own comparison chart…,"Action Adventure, Set in Outer Space, Marvel Comics, Animal Lead, Talking Animals",Based on Comic/Graphic Novel,Action,Animation/Live Action,Super Hero,United States,English,"May 5th, 2023 (Wide) by Walt DisneyMay 5th, 2023 (IMAX) by Walt Disney","August 30th, 2023 by Walt Disney Home Entertainment","PG-13 for intense sequences of violence and action, strong language, suggestive/drug references and thematic elements.(Rating bulletin 2774 (cert #54328), 3/15/2023)",Marvel Studios,150 minutes,Marvel Cinematic UniverseGuardians of the Galaxy,"$358,952,092","$478,360,859","$837,312,951"
92,https://www.the-numbers.com/movie/Love-Again-(2023),"['Celine Dion', 'Priyanka Chopra Jonas*', 'Sam Heughan']","[['James C. Strouse', 'Director'], ['James C. Strouse', 'Screenwriter'], ['Basil Iwanyk', 'Producer'], ['Erica Lee', 'Producer'], ['Esther Hornstein', 'Producer'], ['Sophie Cassidy', 'Executive Producer'], ['Doug Belgrad', 'Executive Producer'], ['Louise Killin', 'Executive Producer'], ['Jonathan Furhman', 'Executive Producer'], ['Celine Dion', 'Executive Producer'], ['Andrew Dunn', 'Director of Photography'], ['Rebecca Milton', 'Production Designer'], ['Jesse Gordon', 'Editor'], ['Annie Symons', 'Costume Designer'], ['Keegan DeWitt', 'Composer']]","$2,380,962 (38.2% of total gross)",2.62 (domestic box office/biggest weekend),58.1% (domestic box office/worldwide),"2,703 opening theaters/2,703 max. theaters, 2.5 weeks average run per theater","$6,230,837",,"May 5th, 2023 (Wide) (Finland)
May 10th, 2023 (Limited) (Germany)
May 11th, 2023 (Wide) (Australia)
May 11th, 2023 (Wide), released as O Amor Mandou Mensagem (Brazil)
May 11th, 2023 (Wide) (France)
... Show all releases
",vs. Book Club: The Next ChapterCreate your own comparison chart…,"Romantic Comedy, Remake, Foreign-Language Remake, Fictionalized Version of Yourself",Remake,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"May 5th, 2023 (Wide) by Sony Pictures","May 23rd, 2023 by Sony Pictures Home Entertainment","PG-13 for some sexual material and some strong language.(Rating bulletin 2778 (cert #53042), 4/12/2023)","Thunder Road Film, Screen Gems, 2.0 Entertainment",104 minutes,,"$6,230,837","$4,495,195","$10,726,032"
93,https://www.the-numbers.com/movie/Book-Club-The-Next-Chapter-(2023),"['Craig T. Nelson', 'Giancarlo Giannini', 'Andy Garcia', 'Don Johnson', 'Hugh Quarshie', 'Vincent Riotta', 'Diane Keaton', 'Jane Fonda', 'Candice Bergen', 'Mary Steenburgen']","[['Bill Holderman', 'Director'], ['Bill Holderman', 'Screenwriter'], ['Erin Simms', 'Screenwriter'], ['Bill Holderman', 'Producer'], ['Erin Simms', 'Producer'], ['Brad Weston', 'Executive Producer'], ['Trish Hofmann', 'Executive Producer'], ['Enzo Sisti', 'Executive Producer'], ['Andrew Duncan', 'Executive Producer'], ['Andrew Dunn', 'Director of Photography'], ['Stefano Maria Ortolani', 'Production Designer'], ['Doc Crotzer', 'Editor'], ['Stefano De Nardis', 'Costume Designer'], ['Tom Howe', 'Composer'], ['Frankie Pine', 'Music Supervisor'], ['Francesco Vedovati', 'Casting Director'], ['Barbara Giordani', 'Casting Director']]","$6,677,580 (38.0% of total gross)",2.63 (domestic box office/biggest weekend),62.4% (domestic box office/worldwide),"3,508 opening theaters/3,513 max. theaters, 2.6 weeks average run per theater","$17,556,340",,"May 10th, 2023 (Wide), released as Book Club 2: The Next Chapter (France)
May 11th, 2023 (Wide) (Argentina)
May 11th, 2023 (Wide) (Australia)
May 11th, 2023 (Wide), released as Book Club — Ein neues Kapitel (Austria)
May 11th, 2023 (Wide) (Bosnia and Herzegovina)
... Show all releases
",vs. Love AgainCreate your own comparison chart…,"Autumn Years, Vacation, Set in Italy, Romance, Delayed Sequel",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"May 12th, 2023 (Wide) by Focus Features","June 27th, 2023 by Universal 1440 Entertainment","PG-13 for some strong language and suggestive material.(Rating bulletin 2778 (cert #54118), 4/12/2023)","Fifth Season, Apartment Story, Makeready, Focus Features",107 minutes,Book Club,"$17,556,340","$10,567,941","$28,124,281"
94,https://www.the-numbers.com/movie/Fast-X-(2023),"['Rita Moreno', 'Helen Mirren', 'Cardi B', 'Michael Rooker', 'Luis Da Silva Jr.', 'Leo A. Perry', 'Tego Calderon', 'Don Omar', 'Dwayne Johnson', 'Vin Diesel', 'Jordana Brewster', 'Daniela Melchior', 'Jason Momoa', 'Tyrese Gibson', 'Sung Kang', 'Michelle Rodriguez', 'Jason Statham', 'John Cena', 'Chris ‘Ludacris’ Bridges', 'Alan Ritchson', 'Scott Eastwood', 'Charlize Theron', 'Brie Larson']","[['Louis Leterrier', 'Director'], ['Justin Lin', 'Screenwriter'], ['Zach Dean', 'Screenwriter'], ['Dan Mazeau', 'Screenwriter'], ['Gary Scott Thompson', 'Based on Characters Created By'], ['Neal H. Moritz', 'Producer'], ['Vin Diesel', 'Producer'], ['Justin Lin', 'Producer'], ['Jeff Kirschenbaum', 'Producer'], ['Samantha Vincent', 'Producer'], ['Joseph M. Caracciolo, Jr.*', 'Executive Producer'], ['David Cain', 'Executive Producer'], ['Chris Morgan', 'Executive Producer'], ['Amanda Lewis', 'Executive Producer'], ['Mark Bomback', 'Executive Producer'], ['Dylan Highsmith', 'Editor'], ['Laura Yanovich', 'Editor'], ['Kelly Matsumoto', 'Editor'], ['Corbin Mehl', 'Editor'], ['Brian Tyler', 'Composer'], ['Stephen F. Windon', 'Director of Photography']]","$67,017,410 (45.9% of total gross)",2.18 (domestic box office/biggest weekend),20.3% (domestic box office/worldwide),"4,046 opening theaters/4,088 max. theaters, 4.3 weeks average run per theater","$145,960,660","$340,000,000 (worldwide box office is 2.1 times production budget)","May 17th, 2023 (Wide) (Belgium)
May 17th, 2023 (Wide), released as Fast X (Бързи и яростни 10) (Bulgaria)
May 17th, 2023 (Wide), released as Fast X (速度与激情10) (China)
May 17th, 2023 (Wide) (Egypt)
May 17th, 2023 (Wide) (Finland)
... Show all releases
",vs. F9: The Fast SagaCreate your own comparison chart…,"Car Chase, Gangs, Organized Crime, Sequels With Returning Stars, Action Thriller, Ensemble",Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"May 19th, 2023 (Wide) by UniversalMay 19th, 2023 (IMAX) by Universal",,"PG-13 for intense sequences of violence and action, language and some suggestive material.(Rating bulletin 2778 (cert #54373), 4/12/2023)","Universal Pictures, Original Film, One Race Films, Roth Films, Roth Kirschenbaum Films, Perfect Storm Entertainment",141 minutes,Fast and the Furious,"$145,960,660","$573,940,952","$719,901,612"
95,https://www.the-numbers.com/movie/Qing-Bie-Xiang-Xin-Ta-(2023-China),[],"[['Yuanhan Yang (杨沅翰)', 'Director']]",,,,,,,"May 20th, 2023 (Wide) (China)
",Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,China,Mandarin,,,,,106 minutes,,n/a,"$7,680,000","$7,680,000"
96,https://www.the-numbers.com/movie/Zhe-Me-Duo-Nian-(2023-China),[],"[['Zhuqing Ji (季竹青)', 'Director']]",,,,,,,"May 20th, 2023 (Wide) (China)
",Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$44,570,000","$44,570,000"
97,https://www.the-numbers.com/movie/Little-Mermaid-The-(2023),"['Daveed Diggs', 'Awkwafina', 'Jacob Tremblay', 'Noma Dumezweni', 'Halle Bailey', 'Jonah Hauer-King', 'Javier Bardem', 'Melissa McCarthy']","[['Rob Marshall', 'Director'], ['David Magee', 'Screenwriter'], ['Ron Clements', 'Story by'], ['Hans Christian Andersen', 'Story by'], ['Rob Marshall', 'Producer'], ['Marc Platt', 'Producer'], ['Lin-Manuel Miranda', 'Producer'], ['John DeLuca', 'Producer'], ['Mike Higham', 'Producer'], ['Jeffrey Silver', 'Executive Producer'], ['Alan Menken', 'Composer'], ['Howard Ashman', 'Song Writer'], ['Lin-Manuel Miranda', 'Song Writer'], ['Alan Menken', 'Score Supervisor'], ['Wyatt Smith', 'Editor'], ['Dion Beebe', 'Director of Photography']]","$95,578,040 (32.2% of total gross)",3.11 (domestic box office/biggest weekend),53.0% (domestic box office/worldwide),"4,320 opening theaters/4,320 max. theaters, 6.2 weeks average run per theater","$296,908,134","$250,000,000 (worldwide box office is 2.2 times production budget)","May 24th, 2023 (Wide) (Belgium)
May 24th, 2023 (Wide), released as La Petite Sirène (France)
May 24th, 2023 (Wide) (Indonesia)
May 24th, 2023 (Wide), released as La Sirenetta (Italy)
May 24th, 2023 (Wide) (Netherlands)
... Show all releases
",vs. AladdinCreate your own comparison chart…,"Family Adventure, Mermaids, Underwater, Faustian, Romance, Love at First Sight, Mute",Remake,Adventure,Animation/Live Action,Kids Fiction,United States,English,"May 26th, 2023 (Wide) by Walt DisneyMay 26th, 2023 (IMAX) by Walt Disney","July 25th, 2023 by Walt Disney Home Entertainment","PG for action/peril and some scary images.(Rating bulletin 2764 (cert #54208), 1/4/2023)","Walt Disney Pictures, Marc Platt Productions, Lucamar",135 minutes,The Little Mermaid,"$296,908,134","$263,102,704","$560,010,838"
98,https://www.the-numbers.com/movie/About-My-Father-(2023),"['Kim Cattrall', 'Anders Holm', 'Brett Dier', 'David Rasche', 'Sebastian Maniscalco', 'Robert De Niro', 'Leslie Bibb']","[['Laura Terruso', 'Director'], ['Austen Earl', 'Screenwriter'], ['Sebastian Maniscalco', 'Screenwriter'], ['Andrew Miano', 'Producer'], ['Paul Weitz', 'Producer'], ['Chris Weitz', 'Producer'], ['Judi Marmel', 'Producer']]","$4,321,148 (35.7% of total gross)",2.80 (domestic box office/biggest weekend),85.7% (domestic box office/worldwide),"2,464 opening theaters/2,464 max. theaters, 2.7 weeks average run per theater","$12,089,391",,"May 25th, 2023 (Wide), released as Meu Pai é um Perigo (Brazil)
May 25th, 2023 (Limited) (Croatia)
May 25th, 2023 (Wide), released as About my Father (Germany)
May 25th, 2023 (Wide) (Netherlands)
May 26th, 2023 (Wide), released as Un tată de coșmar (Romania)
... Show all releases
",vs. The MachineCreate your own comparison chart…,"Family Comedy, Autobiographical, Inspired by a True Story, In-Laws / Future In-Laws, Dysfunctional Family, Romance, Screenplay Written By the Star",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"May 26th, 2023 (Wide) by Lionsgate","June 16th, 2023 by Lionsgate Home Entertainment","PG-13 for suggestive material, language and partial nudity.(Rating bulletin 2782 (cert #53644), 5/10/2023)",Depth of Field,89 minutes,,"$12,089,391","$2,010,162","$14,099,553"
99,https://www.the-numbers.com/movie/Kandahar-(2023),['Gerard Butler'],"[['Ric Roman Waugh', 'Director'], ['Ric Roman Waugh', 'Screenwriter'], ['Mitchell LaFortune', 'Screenwriter'], ['Basil Iwanyk', 'Producer'], ['Erica Lee', 'Producer'], ['Christian Mercuri', 'Producer'], ['Gerard Butler', 'Producer'], ['Alan Siegel', 'Producer'], ['Rob Moran', 'Executive Producer'], ['Brendon Boyea', 'Executive Producer'], ['MacGregor', 'Cinematographer'], ['Colby Parker, Jr', 'Editor'], ['David Buckley', 'Composer']]","$2,325,388 (48.3% of total gross)",2.07 (domestic box office/biggest weekend),80.5% (domestic box office/worldwide),"2,105 opening theaters/2,105 max. theaters, 2.0 weeks average run per theater","$4,813,132",,"May 25th, 2023 (Limited), released as Kandahar (Беглец) (Russia (CIS))
May 31st, 2023 (Limited) (France)
June 2nd, 2023 (Wide), released as Kandahar: Misiune mortală (Romania)
June 8th, 2023 (Wide) (Netherlands)
June 16th, 2023 (Limited), released as Operación Kandahar (Spain)
... Show all releases
",vs. MarloweCreate your own comparison chart…,"Action Thriller, Set in Afghanistan, C.I.A.",Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"May 26th, 2023 (Wide) by Briarcliff Entertainment","July 18th, 2023 by Universal Home Entertainment","R for violence and language.(Rating bulletin 2781 (cert #54074), 5/3/2023)","Capstone Group LLC, Thunder Road Film, G-Base, MBC Studios",,,"$4,813,132","$1,166,397","$5,979,529"
100,https://www.the-numbers.com/movie/Machine-The-(2023),"['Mark Hamill', 'Jimmy Tatro', 'Iva Babić', 'Robert Maaser', 'Stephanie Kurtzuba', 'Jessica Gabor', 'Rita Bernard Shaw', 'Nikola Đuričko', 'Oleg Taktarov', 'Amelie Villers', 'Mercedes de la Cruz', 'Bert Kreischer']","[['Peter Atencio', 'Director'], ['Kevin Biegel', 'Screenwriter'], ['Scotty Landes', 'Screenwriter'], ['Bert Kreischer', 'Based on the breakout Bert Kreischer stand-up routine'], ['Bert Kreischer', 'Producer'], ['Judi Marmel', 'Producer'], ['Cale Boyter', 'Producer'], ['Peter Atencio', 'Producer'], ['LeeAnn Kreischer', 'Producer'], ['Jay Ashenfelter', 'Executive Producer'], ['Philip Waley', 'Executive Producer']]","$5,000,545 (47.8% of total gross)",2.09 (domestic box office/biggest weekend),98.1% (domestic box office/worldwide),"2,409 opening theaters/2,409 max. theaters, 2.5 weeks average run per theater","$10,458,331","$20,000,000 (worldwide box office is 0.5 times production budget)","May 25th, 2023 (Wide) (Australia)
May 25th, 2023 (Wide) (Germany)
May 25th, 2023 (Limited) (New Zealand)
May 26th, 2023 (Wide) (France)
May 31st, 2023 (Wide) (United Kingdom)
... Show all releases
",vs. Fool’s ParadiseCreate your own comparison chart…,"Action Comedy, Unnamed Character, The Past Catching up with You, Kidnap, Dysfunctional Family, Organized Crime, Addiction",Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"May 26th, 2023 (Wide) by Sony Pictures","June 20th, 2023 by Sony Pictures Home Entertainment","R for strong violence, pervasive language, drug use and some sexual references.(Rating bulletin 2718 (cert #53618), 2/9/2022)",,112 minutes,,"$10,458,331","$198,605","$10,656,936"
