,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,MPAA Rating:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Video Release:,Running Time:,Keywords:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
129,https://www.the-numbers.com/movie/For-Richer-or-Poorer,[],"[['Bryan Spicer', 'Director']]","$6,015,970 (19.0% of total gross)",5.27 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,904 opening theaters/1,954 max. theaters, 6.9 weeks average run per theater","$62,987,675",,"December 12th, 1997 (Wide) by Universal",PG-13 for some sexual innuendo and one use of strong language,vs. Scream 2Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"August 1st, 2006 by Universal Home Entertainment",115 minutes,"Country Mouse, City Mouse, Fugitive / On the Run, Farcical / Slapstick Comedy, IRS, Relationships Gone Wrong, Amish, False Identity",,United States,English,,,"$31,680,796",,,,
130,https://www.the-numbers.com/movie/Home-Alone-III,[],"[['Raja Gosnell', 'Director'], ['John Hughes', 'Screenwriter']]","$5,085,482 (16.6% of total gross)",6.04 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,147 opening theaters/2,261 max. theaters, 6.6 weeks average run per theater","$61,044,488",,"December 12th, 1997 (Wide) by 20th Century Fox","PG for slapstick violence, language and mild sensuality",vs. The Master of DisguiseCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"November 11th, 2008 by Fox Home Entertainment",102 minutes,"Delayed Sequel, Sequels Without Their Original Stars, Action Comedy, Crime",,United States,English,Home Alone,,"$30,692,437",,,,
131,https://www.the-numbers.com/movie/Scream-2,"['Liev Schreiber', 'David Arquette', 'Neve Campbell', 'Courteney Cox', 'Sarah Michelle Gellar', 'Jamie Kennedy', ""Jerry O'Connell"", 'Jada Pinkett Smith']","[['Wes Craven', 'Director'], ['Harvey Weinstein', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Danny Elfman', 'Composer'], ['Marco Beltrami', 'Composer']]","$32,926,342 (32.5% of total gross)",3.08 (domestic box office/biggest weekend),58.8% (domestic box office/worldwide),"2,663 opening theaters/3,112 max. theaters, 7.3 weeks average run per theater","$201,830,911","$24,000,000 (worldwide box office is 7.2 times production budget)","December 12th, 1997 (Wide) by MiramaxOctober 9th, 2022 (Special Engagement) by Fathom Events (25th Anniversary)
",R for language and strong bloody violence,vs. ScreamCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,"July 22nd, 1998 by Walt Disney Home Entertainment",120 minutes,"Slasher Horror, College, Surprise Twist, News, Revenge, Prologue","Dimension Films, Konrad Pictures, Craven, Maddalena",United States,English,Scream,"October 1st, 2020 (Wide) (New Zealand)
","$101,363,301","$71,000,000","$172,363,301",,
132,https://www.the-numbers.com/movie/Apostle-The,[],"[['Robert Duvall', 'Director'], ['Robert Duvall', 'Screenwriter']]","$29,396 (0.1% of total gross)",7.64 (domestic box office/biggest weekend),97.4% (domestic box office/worldwide),"4 opening theaters/751 max. theaters, 9.0 weeks average run per theater","$46,199,189","$5,000,000 (worldwide box office is 4.3 times production budget)","December 17th, 1997 (Wide) by October Films",PG-13,vs. DheepanCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,,134 minutes,"Religious, Directing Yourself, Screenplay Written By the Star, Life Drama, False Identity, Radio Industry, Infidelity, Relationships Gone Wrong, Killing a Romantic Rival, Crime of Passion, Fugitive / On the Run, Faked Death",,,,,,"$20,733,485","$544,285","$21,277,770",,
133,https://www.the-numbers.com/movie/Titanic-(1997),"['Billy Zane', 'Kathy Bates', 'Frances Fisher', 'Gloria Stuart', 'Bill Paxton', 'Bernard Hill', 'Jonathan Hyde', 'Victor Garber', 'David Warner', 'Danny Nucci', 'Suzy Amis', 'Bernard Fox', 'Leonardo DiCaprio', 'Kate Winslet']","[['James Cameron', 'Director'], ['James Cameron', 'Producer'], ['James Cameron', 'Screenwriter'], ['Jon Landau', 'Producer'], ['Al Giddings', 'Co-Producer'], ['Grant Hill', 'Co-Producer'], ['Sharon Mann', 'Co-Producer'], ['James Horner', 'Composer']]","$28,638,131 (4.2% of total gross)",19.02 (domestic box office/biggest weekend),30.3% (domestic box office/worldwide),"2,674 opening theaters/3,265 max. theaters, 28.5 weeks average run per theater","$1,263,805,218","$200,000,000 (worldwide box office is 11.1 times production budget)","December 19th, 1997 (Wide) by Paramount PicturesApril 4th, 2012 (Wide) by Paramount Pictures, released as Titanic in 3DApril 4th, 2012 (IMAX) by Paramount PicturesDecember 1st, 2017 (Limited) by Paramount PicturesFebruary 10th, 2023 (Wide) by Paramount Pictures, released as Titanic (25th Anniversary)","PG-13 for disaster related peril and violence, nudity, sensuality and brief language.",All-Time Top-Grossing FilmsBest Picture Oscar Winnersvs. AvatarCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,"August 31st, 1999 by Paramount Home Video",194 minutes,"Visual Effects, Disaster, Cross-Class Romance, Romance, Same Role, Multiple Actors, 3-D, 3D Re-release, Inspired by a True Story, Relationships Gone Wrong, Immigration, Suicide, Love Triangle, Voiceover/Narration, Artists, Underwater, Prologue, Non-Chronological, Treasure Hunters, IMAX: DMR, Oscars Best Picture Winner, Motion Capture Performance, Filmed in SS Jeremiah O’Brien, San Francisco, CA, filmed in Dartmouth, Nova Scotia, Filmed in Nova Scotia, Canada, Filmed in Canada, Filmed in Fox Baja Studios, Filmed in Rosarito, Mexico, Filmed in Baja California, Mexico, Filmed in Mexico, Filmed in the R/V Akademik Mstislav Keldysh, Filmed in San Francisco, CA, Filmed in California, United States, Filmed in United States, Filmed in Hughes Aircraft studio, Playa Vista, CA, Filmed in Playa Vista, CA, Filmed in Los Angeles County, CA, Filmed in Belmont Plaza Olympic Pool, Long Beach, CA, Filmed in Long Beach, CA, Filmed in Halifax, Nova Scotia, Canada, Filmed in Titanic wreck, Atlantic Ocean, Filmed in Atlantic Ocean, Romantic Drama, 1998 Oscars Best Picture Nominee","20th Century Fox, Paramount Pictures, Lightstorm Entertainment",United States,"English, Italian, Swedish",,"December 18th, 1997 (Wide) (Hong Kong)
December 18th, 1997 (Wide) (Malaysia)
December 18th, 1997 (Wide) (New Zealand)
December 18th, 1997 (Wide) (Singapore)
December 19th, 1997 (Wide) (Australia)
... Show all releases
","$674,396,795","$1,548,588,773","$2,222,985,568",,
134,https://www.the-numbers.com/movie/Mouse-Hunt,"['Maury Chaykin', 'Christopher Walken', 'Nathan Lane', 'Lee Evans']","[['Gore Verbinski', 'Director'], ['Alan Silvestri', 'Composer'], ['Adam Rifkin', 'Screenwriter'], ['Alan Riche', 'Producer'], ['Tony Ludwig', 'Producer'], ['Bruce Cohen', 'Producer'], ['Phedon Papamichael', 'Director of Photography'], ['Linda Descenna', 'Production Designer'], ['Craig Wood', 'Editor'], ['Charles Gibson', 'Visual Effects Supervisor']]","$6,062,922 (9.8% of total gross)",6.38 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,152 opening theaters/2,233 max. theaters, 9.1 weeks average run per theater","$122,725,154","$38,000,000 (worldwide box office is 1.6 times production budget)","December 19th, 1997 (Wide) by Dreamworks SKG","PG for language, comic sensuality and mayhem",vs. Mr. Bean’s HolidayCreate your own comparison chart…,Original Screenplay,Adventure,Live Action,Kids Fiction,"January 9th, 2018 by Paramount Home Video",97 minutes,"Animals Gone Bad, Animal Lead",DreamWorks Pictures,United States,English,,,"$61,894,591",,,,
135,https://www.the-numbers.com/movie/Tomorrow-Never-Dies,"['Joe Don Baker', 'Judi Dench', 'Pierce Brosnan', 'Jonathan Pryce', 'Michelle Yeoh', 'Teri Hatcher']","[['Roger Spottiswoode', 'Director'], ['Bruce Feirstein', 'Screenwriter'], ['Michael G. Wilson', 'Producer'], ['Barbara Broccoli', 'Producer'], ['Anthony Waye', 'Line Producer'], ['Allan Cameron', 'Production Designer'], ['Robert Elswit', 'Cinematographer'], ['David Arnold', 'Composer'], ['Lindy Hemming', 'Costume Designer']]","$25,143,007 (20.1% of total gross)",4.98 (domestic box office/biggest weekend),36.9% (domestic box office/worldwide),"2,807 opening theaters/2,807 max. theaters, 9.1 weeks average run per theater","$248,935,331","$110,000,000 (worldwide box office is 3.1 times production budget)","December 19th, 1997 (Wide) by MGM","PG-13 for intense sequences of action violence, sexuality and innuendo",vs. The World is Not EnoughCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,"February 13th, 2013 by Fox/MGM",119 minutes,"Secret Agent, War Profiteers","Eon Productions, Metro-Goldwyn-Mayer Pictures, United Artists","United Kingdom, United States",English,James Bond,"October 8th, 2020 (Special Engagement) (Australia)
March 25th, 2022 (Limited), released as Tomorrow Never Dies (Re: 2022) (United Kingdom)
","$125,304,276","$214,200,000","$339,504,276",,
136,https://www.the-numbers.com/movie/As-Good-as-it-Gets,"['Helen Hunt', 'Greg Kinnear', 'Jack Nicholson']","[['James L. Brooks', 'Director'], ['Mark Andrus', 'Screenwriter'], ['James L. Brooks', 'Screenwriter'], ['Mark Andrus', 'Story Creator'], ['James L. Brooks', 'Producer'], ['Bridget Johnson', 'Producer'], ['Kristi Zea', 'Producer'], ['Richard Sakai', 'Executive Producer'], ['Laurence Mark', 'Executive Producer'], ['Laura Ziskin', 'Executive Producer'], ['John D. Schofield', 'Co-Producer'], ['Richard Marks', 'Co-Producer'], ['Bill Brzeski', 'Production Designer'], ['John Bailey', 'Director of Photography'], ['Richard Marks', 'Editor'], ['Hans Zimmer', 'Composer']]","$12,606,928 (8.5% of total gross)",11.78 (domestic box office/biggest weekend),47.3% (domestic box office/worldwide),"1,572 opening theaters/1,837 max. theaters, 18.3 weeks average run per theater","$292,078,237","$50,000,000 (worldwide box office is 6.3 times production budget)","December 24th, 1997 (Wide) by Sony Pictures","PG-13 on appeal for strong language, thematic elements, nudity and a beating (previously rated R)",vs. What Women WantCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"May 19th, 1998 by Sony Pictures Home Entertainment",138 minutes,"LGBTQ+, Writing and Writers, Romance, Superstition, Romantic Comedy, 1998 Oscars Best Picture Nominee",Gracie Films,United States,English,,"March 14th, 1998 (Wide) (South Korea)
","$148,478,011","$165,633,912","$314,111,923",,
137,https://www.the-numbers.com/movie/American-Werewolf-in-Paris-An,[],"[['Anthony Waller', 'Director'], ['Tim Burns', 'Screenwriter'], ['Tom Stern', 'Screenwriter']]","$7,600,878 (28.6% of total gross)",3.50 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,728 opening theaters/1,731 max. theaters, 4.6 weeks average run per theater","$52,807,627",,"December 25th, 1997 (Wide) by Walt Disney","R for werewolf violence and gore, and for some sexuality/nudity",vs. You're NextCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,,102 minutes,"Werewolf, Horror Comedy, Delayed Sequel, Sequels Without Their Original Stars",,,,American Werewolf,,"$26,570,463",,,,
138,https://www.the-numbers.com/movie/Jackie-Brown,[],"[['Quentin Tarantino', 'Director'], ['Quentin Tarantino', 'Screenwriter'], ['Elmore Leonard', 'Story Creator'], ['Lawrence Bender', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Richard N. Gladstein', 'Executive Producer'], ['Elmore Leonard', 'Executive Producer'], ['David Wasco', 'Production Designer'], ['Sally Menke', 'Editor'], ['Guillermo Navarro', 'Director of Photography']]","$9,292,248 (23.4% of total gross)",4.27 (domestic box office/biggest weekend),53.1% (domestic box office/worldwide),"1,370 opening theaters/1,642 max. theaters, 5.2 weeks average run per theater","$78,728,155","$12,000,000 (worldwide box office is 6.2 times production budget)","December 25th, 1997 (Wide) by Miramax","R for strong language, some violence, drug use and sexuality.",vs. Pulp FictionCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"February 2nd, 1999 by Miramax Video",155 minutes,"Non-Chronological, Film Noir, Flight Attendant, Crime Drama","Mighty, Mighty Afrodite Productions, Inc.",United States,English,,"March 6th, 1998 (Wide) (Australia)
May 16th, 1998 (Wide) (South Korea)
February 4th, 2021 (Wide) (New Zealand)
September 16th, 2022 (Limited) (25th Anniversary)
 (United Kingdom)
November 3rd, 2022 (Limited) (Australia)
... Show all releases
","$39,673,162","$35,054,330","$74,727,492",,
139,https://www.the-numbers.com/movie/Kundun,[],"[['Martin Scorsese', 'Director'], ['Melissa Mathison', 'Screenwriter'], ['Barbara De Fina', 'Producer'], ['Roger Deakins', 'Cinematographer'], ['Thelma Schoonmaker', 'Editor'], ['Philip Glass', 'Composer']]","$72,095 (1.3% of total gross)",3.51 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2 opening theaters/439 max. theaters, 4.8 weeks average run per theater","$11,135,443","$28,000,000 (worldwide box office is 0.2 times production budget)","December 25th, 1997 (Wide) by Walt Disney",PG-13 for violent images.,vs. SilenceCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Dramatization,"October 14th, 1998 by Walt Disney Home Entertainment",134 minutes,"Biography, Religious, Biographical Drama, 1930s, 1940s, 1950s, Set in Tibet",,"Monaco, Morocco, United States","English, Mandarin, Tibetan",,,"$5,686,694",,,,
140,https://www.the-numbers.com/movie/Mr-Magoo,"['Kelly Lynch', 'Ernie Hudson', 'Stephen Tobolowsky', 'Nick Chinlund', 'Malcolm McDowell', 'Leslie Nielsen']","[['Stanley Tong', 'Director'], ['Pat Proft', 'Screenwriter'], ['Tom Sherohman', 'Screenwriter']]","$5,233,631 (24.4% of total gross)",4.10 (domestic box office/biggest weekend),74.1% (domestic box office/worldwide),"1,857 opening theaters/1,857 max. theaters, 5.1 weeks average run per theater","$42,582,069",,"December 25th, 1997 (Wide) by Walt Disney",PG for mild language and action sequences,vs. Jackie BrownCreate your own comparison chart…,Based on TV,Comedy,Live Action,Contemporary Fiction,,87 minutes,"Live Action Cartoon, Farcical / Slapstick Comedy, Blindness, Heist, No Honor Among Thieves",,United States,English,,,"$21,437,192","$7,500,000","$28,937,192",,
141,https://www.the-numbers.com/movie/Postman-The,[],"[['Kevin Costner', 'Director'], ['Eric Roth', 'Screenwriter'], ['Brian Helgeland', 'Screenwriter'], ['James Newton Howard', 'Composer']]","$5,260,324 (29.8% of total gross)",3.36 (domestic box office/biggest weekend),84.7% (domestic box office/worldwide),"2,207 opening theaters/2,207 max. theaters, 3.3 weeks average run per theater","$35,123,833","$80,000,000 (worldwide box office is 0.3 times production budget)","December 25th, 1997 (Wide) by Warner Bros.",R for violence and some sexuality,vs. Harry Potter and the Goblet of FireCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Science Fiction,,,"Post Apocalypse, Action Adventure, Yesterday's Tomorrow, 2010s, Romance, Epilogue, Famously Bad",,United States,,,,"$17,650,704","$3,190,419","$20,841,123",,
142,https://www.the-numbers.com/movie/Wag-the-Dog,"['Anne Heche', 'Denis Leary', 'Willie Nelson', 'Andrea Martin', 'Kirsten Dunst', 'Dustin Hoffman', 'Robert De Niro']","[['Barry Levinson', 'Director'], ['David Mamet', 'Screenwriter'], ['Hilary Henkin', 'Screenwriter'], ['Larry Beinhart', 'Based on the Book ""American Hero"" by'], ['Jane Rosenthal', 'Producer'], ['Robert De Niro', 'Producer'], ['Barry Levinson', 'Producer'], ['Michael De Luca', 'Executive Producer'], ['Claire Rudnick Polstein', 'Executive Producer'], ['Ezra Swerdlow', 'Executive Producer'], ['Wynn Thomas', 'Production Designer'], ['Stu Linder', 'Editor'], ['Mark Knopfler', 'Composer'], ['Robert Richardson', 'Director of Photography']]","$92,079 (0.2% of total gross)",5.54 (domestic box office/biggest weekend),67.0% (domestic box office/worldwide),"3 opening theaters/1,752 max. theaters, 7.9 weeks average run per theater","$84,249,265","$15,000,000 (worldwide box office is 4.3 times production budget)","December 25th, 1997 (Wide) by New Line",R for language,vs. AloftCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,,105 minutes,"Political, Comedy Drama, News, TV News, Conspiracy Theory, Sex Crimes, C.I.A., Political Campaign, Rescue, False Identity, Political Assassination",New Line Cinema,United States,English,,,"$43,057,470","$21,194,568","$64,252,038",,
143,https://www.the-numbers.com/movie/Boxer-The,"['Brian Cox', 'Ken Stott', 'Gerard McSorley', 'Kenneth Cranham', 'Daniel Day-Lewis', 'Emily Watson']","[['Jim Sheridan', 'Director'], ['Jim Sheridan', 'Screenwriter'], ['Terry George', 'Screenwriter'], ['Jim Sheridan', 'Producer'], ['Arthur Lappin', 'Producer']]","$86,097 (1.5% of total gross)",3.35 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"3 opening theaters/523 max. theaters, 3.8 weeks average run per theater","$11,537,703",,"December 31st, 1997 (Limited) by Universal",R for language and some violence,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,"July 7th, 1998 by Universal Home Entertainment",113 minutes,"Boxing, Life Drama, Set in Ireland, Romance, Terrorism, Life on the Outside",,"Ireland, United States",English,,,"$5,896,037",,,,
