,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Production/Financing Companies:,Languages:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
35,https://www.the-numbers.com/movie/Sandlot-The,[],"[['David Mickey Evans*', 'Director'], ['Dale de la Torre', 'Producer'], ['William S. Gilmore', 'Producer'], ['David M. Evans', 'Screenwriter'], ['Robert Gunter', 'Screenwriter'], ['Mark Burg', 'Executive Producer'], ['Chris Zarpas', 'Executive Producer'], ['Cathleen Summers', 'Executive Producer'], ['Anthony B. Richmond', 'Director of Photography'], ['Chester Kaczenski', 'Production Designer'], ['Michael A. Stevenson', 'Editor'], ['David Newman', 'Composer']]","$4,918,712 (15.2% of total gross)",6.58 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,772 opening theaters/1,775 max. theaters, 5.7 weeks average run per theater","$71,801,953",,"April 7th, 1993 (Wide) by 20th Century Fox","January 29th, 2002 by Fox Home Entertainment",PG for some language and kids chewing tobacco.,109 minutes,The Sandlot,vs. The GooniesCreate your own comparison chart…,"Baseball, Coming of Age, Epilogue, Voiceover/Narration, Non-Chronological, Directing Yourself, Autobiographical, New Guy/Girl in School, Blindness, Animal Lead, Animals Gone Bad, Dream Sequence, Same Role, Multiple Actors, Step-Family, Young Child Dealing with the Death of a Parent, Summer Vacation, Retro Black and White, Family Affair, Sports Comedy",Original Screenplay,Comedy,Live Action,Historical Fiction,United States,"Twentieth Century Fox, Island World Productions",English,,"$32,416,586",,,,
36,https://www.the-numbers.com/movie/Sidekicks,[],"[['Aaron Norris', 'Director'], ['Lou Illar', 'Screenwriter'], ['Galen Thompson', 'Screenwriter'], ['Alan Silvestri', 'Composer']]",,4.56 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"$38,054,152",,"April 9th, 1993 (Wide) by Triumph Releasing",1993 by Columbia Pictures Home Entertainment,PG for mild violence and some language.,101 minutes,,Create your own comparison chart…,"Action Comedy, Bullies, Asthma, Imaginary Friend, Underdog, Tournament",Original Screenplay,Action,Live Action,Contemporary Fiction,United States,,,,"$17,180,393",,,,
37,https://www.the-numbers.com/movie/Benny-and-Joon,"['Julianne Moore', 'Johnny Depp', 'Mary Stuart Masterson', 'Aidan Quinn']","[['Jeremiah Chechik', 'Director'], ['Susan Arnold', 'Producer'], ['Donna Roth', 'Producer'], ['Barry Berman', 'Screenwriter'], ['Barry Berman', 'Story Creator'], ['Leslie McNeil', 'Story Creator'], ['Bill Badalato', 'Executive Producer'], ['John Schwartzman', 'Director of Photography'], ['Neil Spisak', 'Production Designer'], ['Carol Littleton', 'Editor'], ['Aggie Guerard Rodgers', 'Costume Designer'], ['Rachel Portman', 'Composer']]","$3,285,063 (14.2% of total gross)",6.10 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"408 opening theaters/1,314 max. theaters, 5.3 weeks average run per theater","$51,393,494",,"April 16th, 1993 (Wide) by MGM","January 12th, 2010 by Fox Home Entertainment",PG,100 minutes,,vs. The Cutting EdgeCreate your own comparison chart…,"Comedy Drama, Orphan, Young Child Dealing with the Death of a Parent, Dysfunctional Family, Relationships Gone Wrong, Mental Illness, Illiteracy / Learning to Read",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,Three N's Production,English,,"$23,202,734",,,,
38,https://www.the-numbers.com/movie/Boiling-Point,[],"[['James B Harris', 'Director'], ['James B Harris', 'Screenwriter'], ['James B Harris', 'Producer']]","$4,006,019 (39.8% of total gross)",2.51 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,425 opening theaters/1,425 max. theaters, 2.0 weeks average run per theater","$22,278,928",,"April 16th, 1993 (Wide) by Warner Bros.",,R for violence and language.,92 minutes,,vs. The Place Beyond the PinesCreate your own comparison chart…,"Crime Thriller, Death of a Partner, Revenge, Romance, Mafia, Money Troubles, No Honor Among Thieves, Crime Spree, Epilogue",Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,,,,,"$10,058,318",,,,
39,https://www.the-numbers.com/movie/Dark-Half-The,"['Amy Madigan', 'Michael Rooker', 'Julie Harris', 'Timothy Hutton']","[['George A. Romero', 'Director'], ['George A. Romero', 'Screenwriter'], ['George A. Romero', 'Executive Producer'], ['Christopher Young', 'Composer']]","$3,250,883 (33.9% of total gross)",2.95 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,563 opening theaters/1,563 max. theaters, 2.0 weeks average run per theater","$21,217,399","$15,000,000 (worldwide box office is 0.6 times production budget)","April 23rd, 1993 (Wide) by Orion Pictures",,R for violence and language.,121 minutes,,vs. Pet SemataryCreate your own comparison chart…,"Supernatural Horror, Supernatural, Twins, Evil Twin, Conjoined Twins, Writing and Writers, Fiction / Reality Crossover, Same Actor, Multiple Roles, Unbelieving Police",Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,,,English,,"$9,579,068",,,,
40,https://www.the-numbers.com/movie/Indian-Summer,[],"[['Mike Binder', 'Director'], ['Mike Binder', 'Screenwriter'], ['Jeffrey Silver', 'Producer']]","$3,368,711 (22.9% of total gross)",4.37 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,047 opening theaters/1,401 max. theaters, 3.7 weeks average run per theater","$32,599,680",,"April 23rd, 1993 (Wide) by Walt Disney",,"R for some strong sexuality, and for nudity and language. ",97 minutes,,vs. MeatballsCreate your own comparison chart…,"Comedy Drama, Friends Reuniting, Summer Camp, Retirement, Ensemble",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Canada, United States",,,,"$14,717,851",,,,
41,https://www.the-numbers.com/movie/Whos-the-Man,[],"[['Ted Demme', 'Director']]","$4,533,392 (40.1% of total gross)",2.49 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"954 opening theaters/954 max. theaters, 3.0 weeks average run per theater","$25,028,626",,"April 23rd, 1993 (Wide) by New Line",,R for strong language,,,Create your own comparison chart…,,Original Screenplay,Musical,Live Action,Contemporary Fiction,United States,,,,"$11,299,730",,,,
42,https://www.the-numbers.com/movie/Three-of-Hearts,[],"[['Yurek Bogayevicz', 'Director']]","$1,928,076 (35.1% of total gross)",2.85 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"729 opening theaters/793 max. theaters, 1.9 weeks average run per theater","$12,172,414",,"April 30th, 1993 (Wide) by New Line",,R for strong language and sexuality.,,,Create your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,,,,"$5,495,507",,,,
43,https://www.the-numbers.com/movie/Dave,['Kevin Kline'],"[['Ivan Reitman', 'Director'], ['James Newton Howard', 'Composer'], ['Lauren Schuler-Donner*', 'Producer']]","$7,306,755 (11.5% of total gross)",7.08 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,155 opening theaters/1,916 max. theaters, 6.8 weeks average run per theater","$140,143,093",,"May 7th, 1993 (Wide) by Warner Bros.","September 26th, 2012 by Warner Home Video",PG-13 for momentary language and a sexual situation.,110 minutes,,vs. Death WishCreate your own comparison chart…,"Political, Mistaken Identity, False Identity, Comedy Drama, Government Corruption, Infidelity, Relationships Gone Wrong, Romance, Framed, Coma, Medical and Hospitals, Political Campaign, Gratuitous Cameos",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,,English,,"$63,270,710",,,,
44,https://www.the-numbers.com/movie/Dragon-The-Bruce-Lee-Story,[],"[['Rob Cohen', 'Director']]","$10,019,970 (28.5% of total gross)",3.50 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,887 opening theaters/1,985 max. theaters, 4.5 weeks average run per theater","$77,773,732",,"May 7th, 1993 (Wide) by Universal","April 20th, 1996 by Universal Home Entertainment",PG-13 for martial arts violence and sensuality,,,vs. Enter the DragonCreate your own comparison chart…,"Biography, Martial Arts, Directing Yourself, Movie Business, Biographical Drama",Based on Fiction Book/Short Story,Drama,Live Action,Dramatization,United Kingdom,,English,,"$35,112,679",,,,
45,https://www.the-numbers.com/movie/Much-Ado-About-Nothing-(1993),[],"[['Kenneth Branagh', 'Director'], ['Patrick Doyle', 'Composer']]",,17.17 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"$49,946,239","$8,000,000 (worldwide box office is 2.8 times production budget)","May 7th, 1993 (Limited) by Goldwyn Entertainment",,PG-13 for momentary sensuality.,,,vs. Shakespeare in LoveCreate your own comparison chart…,,Based on Play,Romantic Comedy,Live Action,Historical Fiction,United Kingdom,,English,,"$22,549,338",,,,
46,https://www.the-numbers.com/movie/Lost-in-Yonkers,[],"[['Martha Coolidge', 'Director'], ['Neil Simon', 'Screenwriter']]","$3,002,150 (32.3% of total gross)",3.09 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,190 opening theaters/1,190 max. theaters, 2.0 weeks average run per theater","$20,566,467",,"May 14th, 1993 (Wide) by Sony Pictures",,PG for thematic elements and mild language.,114 minutes,,Create your own comparison chart…,"Comedy Drama, 1940s, Young Child Dealing with the Death of a Parent, Dysfunctional Family, Novel or Other Work Adapted by Author, Organized Crime, Wedding Jitters / Cold Feet, Set in New York, Fugitive / On the Run, Money Troubles, Coming of Age",Based on Play,Comedy,Live Action,Historical Fiction,United States,,,,"$9,285,189",,,,
47,https://www.the-numbers.com/movie/Posse,[],"[['Mario Van Peebles', 'Director']]","$5,311,902 (29.0% of total gross)",3.44 (domestic box office/biggest weekend),94.8% (domestic box office/worldwide),"949 opening theaters/949 max. theaters, 3.5 weeks average run per theater","$40,511,905",,"May 14th, 1993 (Wide) by Gramercy",,"R for strong violence and sexuality, and for language.",,,vs. Four Weddings and a FuneralCreate your own comparison chart…,,Original Screenplay,Western,Live Action,Historical Fiction,"United Kingdom, United States","Gramercy Pictures, PolyGram Filmed Entertainment, Working Title Films",,,"$18,290,000","$1,000,000","$19,290,000",,
48,https://www.the-numbers.com/movie/Hot-Shots-Part-Deux,[],"[['Jim Abrahams', 'Director'], ['Basil Poledouris', 'Composer']]","$10,250,661 (26.5% of total gross)",3.77 (domestic box office/biggest weekend),28.9% (domestic box office/worldwide),"2,122 opening theaters/2,140 max. theaters, 4.8 weeks average run per theater","$85,539,787",,"May 21st, 1993 (Wide) by 20th Century Fox","December 7th, 1994 by Fox Home Entertainment, released as Hot Shots Part Deux",PG-13 for sexual spoofs and language.,,Hot Shots,vs. HouseCreate your own comparison chart…,"Spoof, Action Comedy, Rescue, Family Affair, Double Agent, Romance, Exes in Love, Relationships Gone Wrong, Surprise Twist",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,,,,"$38,618,836","$94,829,853","$133,448,689",,
49,https://www.the-numbers.com/movie/Sliver,[],"[['Phillip Noyce', 'Director'], ['Howard Shore', 'Composer'], ['Ira Levin', 'Story Creator']]","$12,138,283 (33.5% of total gross)",2.99 (domestic box office/biggest weekend),31.2% (domestic box office/worldwide),"2,093 opening theaters/2,093 max. theaters, 4.6 weeks average run per theater","$80,361,240",,"May 21st, 1993 (Wide) by Paramount Pictures","March 28th, 2006 by Paramount Home Video","R for strong sexuality, and for language and violence.",107 minutes,,vs. Face/OffCreate your own comparison chart…,"Film Noir, Erotic Thriller, Voyeurism, Crime of Passion, Relationships Gone Wrong",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,United States,,,,"$36,280,867","$80,000,000","$116,280,867",,
50,https://www.the-numbers.com/movie/Menace-II-Society,"['Jada Pinkett Smith', 'Bill Duke', 'Charles S. Dutton', 'Tyrin Turner']","[['Albert Hughes', 'Director'], ['Allen Hughes', 'Director'], ['Tyger Williams', 'Screenwriter'], ['Allen Hughes', 'Story Creator'], ['Albert Hughes', 'Story Creator'], ['Tyger Williams', 'Story Creator'], ['Darin Scott', 'Producer'], ['Kevin Moreton', 'Executive Producer'], ['Penny Barrett', 'Production Designer'], ['Christopher Koefoed', 'Editor'], ['QD III', 'Composer'], ['Lisa Rinzler', 'Director of Photography']]","$3,839,638 (13.8% of total gross)",7.22 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"464 opening theaters/581 max. theaters, 5.5 weeks average run per theater","$61,424,658","$3,500,000 (worldwide box office is 7.9 times production budget)","May 26th, 1993 (Limited) by New Line","September 8th, 2009 by Warner Home Video","R for strong violence, drug use and language. R for strong bloody violence, drug use and pervasive language (Director's Cut)",97 minutes,,vs. JuiceCreate your own comparison chart…,"African Americans, Hood Film, Crime Drama, Crime",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,Katja Productions,English,,"$27,731,527",,,,
51,https://www.the-numbers.com/movie/Cliffhanger,[],"[['Renny Harlin', 'Director']]","$20,458,022 (24.3% of total gross)",4.11 (domestic box office/biggest weekend),33.0% (domestic box office/worldwide),"2,333 opening theaters/2,431 max. theaters, 5.5 weeks average run per theater","$186,166,965","$65,000,000 (worldwide box office is 3.9 times production budget)","May 28th, 1993 (Wide) by Sony Pictures","May 21st, 1996 by Sony Pictures Home Entertainment",R for violence and language.,118 minutes,,vs. Demolition ManCreate your own comparison chart…,,Original Screenplay,Action,Live Action,Contemporary Fiction,"France, Italy, United States",,English,"July 2nd, 1993 (Wide) (New Zealand)
","$84,049,211","$170,950,789","$255,000,000",,
52,https://www.the-numbers.com/movie/Made-In-America,"['Will Smith', 'Whoopi Goldberg', 'Ted Danson']","[['Richard Benjamin', 'Director'], ['Holly Goldberg Sloan', 'Screenwriter'], ['Marcia Brandwynne', 'Story Creator'], ['Nadine Schiff', 'Story Creator'], ['Holly Goldberg Sloan', 'Story Creator'], ['Arnon Milchan', 'Producer'], ['Michael Douglas', 'Producer'], ['Rick Bieber', 'Producer'], ['Nadine Schiff', 'Executive Producer'], ['Marcia Brandwynne', 'Executive Producer'], ['Evelyn Sakash', 'Production Designer'], ['Ralf Bode', 'Director of Photography'], ['Jacqueline Cambas', 'Editor'], ['Mark Isham', 'Composer']]","$11,821,326 (26.3% of total gross)",3.80 (domestic box office/biggest weekend),42.8% (domestic box office/worldwide),"2,048 opening theaters/2,048 max. theaters, 4.9 weeks average run per theater","$99,546,980",,"May 28th, 1993 (Wide) by Warner Bros.","July 22nd, 1994 by Warner Home Video",PG-13,110 minutes,,vs. The FirmCreate your own comparison chart…,"Family Comedy, Unconventional Pregnancies, Interracial Romance, Interracial Child, Unexpected Families, Search for Birth Parent",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,"Heart Changes, Regency Enterprises, Alcor Films, Stonebridge Entertainment, Kalola Productions, Canal Plus",English,,"$44,942,695","$60,000,000","$104,942,695",,
53,https://www.the-numbers.com/movie/Super-Mario-Bros,"['Dennis Hopper', 'Samantha Mathis', 'Fisher Stevens', 'Fiona Shaw', 'Richard Edson', 'Bob Hoskins', 'John Leguizamo']","[['Annabel Jankel', 'Director'], ['Rocky Morton', 'Director'], ['Parker Bennett', 'Screenwriter'], ['Terry Runté', 'Screenwriter'], ['Ed Solomon', 'Screenwriter'], ['Jake Eberts', 'Producer'], ['Roland Joffe', 'Producer'], ['Mark Goldblatt', 'Editor'], ['Alan Silvestri', 'Composer'], ['Dean Semler', 'Director of Photography']]","$8,532,623 (40.9% of total gross)",2.44 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"2,081 opening theaters/2,081 max. theaters, 2.9 weeks average run per theater","$46,170,959","$42,000,000 (worldwide box office is 0.5 times production budget)","May 28th, 1993 (Wide) by Walt Disney","June 3rd, 2003","PG for sci-fi action, mild language and sensuality.",104 minutes,,vs. Howard the DuckCreate your own comparison chart…,"Development Hell, Family Adventure, Famously Bad, Prince/Princess, Rescue, Cross-Class Romance",Based on Game,Adventure,Live Action,Fantasy,"United Kingdom, United States","Hollywood Pictures, Lightmotive Entertainment, Allied Film Makers, Cinergi Pictures Entertainment",English,"June 10th, 1993 (Wide) (Australia)
","$20,844,907",,,,
54,https://www.the-numbers.com/movie/Guilty-as-Sin,[],"[['Sidney Lumet', 'Director'], ['Larry Cohen', 'Screenwriter'], ['Howard Shore', 'Composer']]","$5,713,708 (25.3% of total gross)",3.96 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,132 opening theaters/1,427 max. theaters, 3.6 weeks average run per theater","$50,108,365",,"June 4th, 1993 (Wide) by Walt Disney",,"R for violence, language and some sexuality.",107 minutes,,Create your own comparison chart…,"Film Noir, Crime Thriller, Lawyers, Death of a Spouse or Fiancée / Fiancé, Mariticide / Uxoricide, Private Investigator, Erotic Thriller",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,,,,"$22,622,537",,,,
55,https://www.the-numbers.com/movie/Life-With-Mikey,[],"[['James Lapine', 'Director'], ['Marc Lawrence', 'Screenwriter']]","$3,606,279 (29.2% of total gross)",3.42 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,366 opening theaters/1,719 max. theaters, 2.7 weeks average run per theater","$27,353,945",,"June 4th, 1993 (Wide) by Walt Disney",,PG for language and thematic elements.,91 minutes,,Create your own comparison chart…,"Comedy Drama, Child Actor, Movie Business, Dysfunctional Family, Big Break",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,,,,"$12,349,549",,,,
56,https://www.the-numbers.com/movie/Whats-Love-Got-to-Do-With-It,[],"[['Brian Gibson', 'Director']]","$1,222,718 (3.1% of total gross)",6.80 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"58 opening theaters/1,100 max. theaters, 3.4 weeks average run per theater","$86,607,670","$15,000,000 (worldwide box office is 2.6 times production budget)","June 9th, 1993 (Wide) by Walt Disney","January 9th, 1996 by Walt Disney Home Entertainment","R for domestic violence, strong language, drug use and some sexuality.",,,vs. The BodyguardCreate your own comparison chart…,"Performing Arts, Rock 'n' Roll, Musicians, African Americans, Biographical Drama, Biography, Dysfunctional Family, Domestic Abuse, Relationships Gone Wrong",Based on Fiction Book/Short Story,Drama,Live Action,Dramatization,United States,,English,"February 9th, 2023 (Limited), released as What's Love Got to Do With It (При чем тут любовь?) (Russia (CIS))
","$39,100,956",,,,
