,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,MPAA Rating:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Running Time:,Keywords:,Production Countries:,Languages:,International Releases:,Video Release:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
185,https://www.the-numbers.com/movie/Life-Aquatic-with-Steve-Zissou-The,"['Bill Murray', 'Owen Wilson', 'Cate Blanchett', 'Anjelica Huston', 'Willem Dafoe', 'Jeff Goldblum', 'Michael Gambon', 'Bud Cort']","[['Wes Anderson', 'Director'], ['Wes Anderson', 'Screenwriter'], ['Noah Baumbach', 'Screenwriter'], ['Wes Anderson', 'Producer'], ['Barry Mendel', 'Producer'], ['Scott Rudin', 'Producer'], ['Rudd Simmons', 'Executive Producer'], ['Robert Yeoman', 'Director of Photography'], ['Mark Friedberg', 'Production Designer'], ['David Moritz', 'Editor'], ['Milena Canonero', 'Costume Designer'], ['Mark Mothersbaugh', 'Composer'], ['Randall Poster', 'Music Supervisor'], ['Douglas Aibel', 'Casting Director']]","$113,085 (0.5% of total gross)",5.28 (domestic box office/biggest weekend),69.0% (domestic box office/worldwide),"2 opening theaters/1,105 max. theaters, 4.7 weeks average run per theater","$35,025,108","$50,000,000 (worldwide box office is 0.7 times production budget)","December 10th, 2004 (Limited) by Walt DisneyDecember 25th, 2004 (Expands Wide) by Walt Disney","R for language, some drug use, violence and partial nudity.",vs. The Royal TenenbaumsCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,118 minutes,"Dysfunctional Family, Comedy Drama, Ensemble, Underwater, Revenge, Death of a Mentor",United States,English,"March 10th, 2005 (Wide) (New Zealand)
March 17th, 2005 (Limited), released as Um Peixe Fora de Água (Portugal)
March 18th, 2005 (Wide), released as The Life Aquatic With Steve Zissou (Australia)
","May 27th, 2014 by Criterion",Touchstone Pictures,,"$24,006,726","$10,800,000","$34,806,726","$1,149,559","$1,149,559"
186,https://www.the-numbers.com/movie/Oceans-Twelve,"['Casey Affleck', 'Scott Caan', 'Vincent Cassel', 'Eddie Jemison', 'Carl Reiner', 'Elliott Gould', 'George Clooney', 'Brad Pitt', 'Matt Damon', 'Catherine Zeta-Jones', 'Don Cheadle', 'Andy Garcia', 'Bernie Mac', 'Julia Roberts']","[['Steven Soderbergh', 'Director'], ['George Nofi', 'Screenwriter'], ['George Clayton Johnson', 'Character Creator'], ['Jack Golden Russell', 'Character Creator'], ['Jerry Weintraub', 'Producer'], ['John Hardy', 'Executive Producer'], ['Susan Ekins', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Philip Messina', 'Production Designer'], ['Stephen Mirrione', 'Editor'], ['David Holmes', 'Composer'], ['Peter Andrews', 'Director of Photography']]","$39,153,380 (31.2% of total gross)",3.21 (domestic box office/biggest weekend),34.6% (domestic box office/worldwide),"3,290 opening theaters/3,290 max. theaters, 6.6 weeks average run per theater","$184,512,825","$110,000,000 (worldwide box office is 3.3 times production budget)","December 10th, 2004 (Wide) by Warner Bros.",PG-13 for language,vs. Lara Croft: Tomb RaiderCreate your own comparison chart…,Original Screenplay,Adventure,Live Action,Contemporary Fiction,125 minutes,"Heist, Crime Caper",United States,English,"December 10th, 2004 (Wide) (Australia)
","April 12th, 2005 by Warner Home Video","Warner Bros., Village Roadshow Productions",Ocean's Eleven,"$125,531,634","$237,457,442","$362,989,076",,
187,https://www.the-numbers.com/movie/Million-Dollar-Baby,"['Clint Eastwood', 'Hilary Swank', 'Morgan Freeman']","[['Clint Eastwood', 'Director'], ['Paul Haggis', 'Screenwriter'], ['F.X. Toole', 'Story Creator'], ['Clint Eastwood', 'Producer'], ['Albert S. Ruddy', 'Producer'], ['Tom Rosenberg', 'Producer'], ['Paul Haggis', 'Producer'], ['Gary Lucchesi', 'Executive Producer'], ['Robert Lorenz', 'Executive Producer'], ['Henry Bumstead', 'Production Designer'], ['Joel Cox', 'Editor'], ['Clint Eastwood', 'Composer'], ['Tom Stern', 'Director of Photography']]","$179,953 (0.2% of total gross)",8.19 (domestic box office/biggest weekend),43.3% (domestic box office/worldwide),"8 opening theaters/2,375 max. theaters, 10.2 weeks average run per theater","$143,813,156","$30,000,000 (worldwide box office is 7.7 times production budget)","December 15th, 2004 (Limited) by Warner Bros.January 21st, 2005 (Expands Wide) by Warner Bros.","PG-13 for violence, some disturbing images, thematic material and language.",Best Picture Oscar Winnersvs. SouthpawCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,132 minutes,"Boxing, Oscars Best Picture Winner, Sports Drama, 2005 Oscars Best Picture Nominee",United States,English,"February 4th, 2005 (Wide) (Australia)
March 10th, 2005 (Wide) (South Korea)
","July 12th, 2005 by Warner Home Video",Warner Bros.,,"$100,492,203","$131,436,024","$231,928,227",,
188,https://www.the-numbers.com/movie/Aviator-The-(2004),"['Leonardo DiCaprio', 'Cate Blanchett', 'Kate Beckinsale']","[['Martin Scorsese', 'Director'], ['John Logan', 'Screenwriter'], ['Michael Mann', 'Producer'], ['Sandy Climan', 'Producer'], ['Graham King', 'Producer'], ['Charles Evans, Jr.', 'Producer'], ['Chris Brigham', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Howard Shore', 'Composer']]","$858,021 (0.8% of total gross)",9.03 (domestic box office/biggest weekend),49.2% (domestic box office/worldwide),"40 opening theaters/2,530 max. theaters, 9.9 weeks average run per theater","$148,243,054","$110,000,000 (worldwide box office is 1.9 times production budget)","December 17th, 2004 (Limited) by MiramaxDecember 25th, 2004 (Expands Wide) by Miramax","PG-13 for thematic elements, sexual content, nudity, language and a crash sequence.",vs. The DepartedCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,170 minutes,"Biographical Drama, Biography, 2005 Oscars Best Picture Nominee",United States,English,"February 11th, 2005 (Wide) (Australia)
","May 24th, 2005 by Warner Home Video","Forward Pass, Initial Entertainment Group",,"$102,608,827","$105,762,065","$208,370,892",,
189,https://www.the-numbers.com/movie/Beyond-the-Sea,[],"[['Kevin Spacey', 'Director'], ['Lewis Colick', 'Screenwriter'], ['Kevin Spacey', 'Screenwriter']]","$45,264 (0.7% of total gross)",4.58 (domestic box office/biggest weekend),74.1% (domestic box office/worldwide),"6 opening theaters/383 max. theaters, 5.3 weeks average run per theater","$8,878,972","$24,000,000 (worldwide box office is 0.3 times production budget)","December 17th, 2004 (Limited) by Lionsgate",PG-13 for some strong language and a scene of sensuality.,"vs. Girl, InterruptedCreate your own comparison chart…",Based on Real Life Events,Drama,Live Action,Dramatization,118 minutes,"Biography, Musicians, Music Industry, Big Band, Biographical Drama, 1950s, 1960s, Surprise Twist, Dysfunctional Family, Set in Las Vegas, Directing Yourself, Screenplay Written By the Star",,,,"June 7th, 2005 by Lionsgate Home Entertainment",,,"$6,144,806","$2,148,108","$8,292,914",,
190,https://www.the-numbers.com/movie/Flight-of-the-Phoenix,"['Hugh Laurie', 'Dennis Quaid', 'Giovanni Ribisi', 'Tyrese Gibson', 'Miranda Otto']","[['John Moore', 'Director'], ['John Davis', 'Producer'], ['William Aldrich', 'Producer'], ['Wyck Godfrey', 'Producer'], ['T. Alex Blum', 'Producer'], ['Scott Frank', 'Screenwriter'], ['Edward Burns', 'Screenwriter'], ['Elleston Trevor', 'Based on novel'], ['Lukas Heller', 'Based on the screenplay ""Flight of the Phoenix (1965)""'], ['Ric Kidney', 'Executive Producer'], ['Brendan Galvin', 'Director of Photography'], ['Patrick Lumb', 'Production Designer'], ['Don Zimmerman', 'Editor'], ['Marco Beltrami', 'Composer']]","$5,019,430 (23.9% of total gross)",4.19 (domestic box office/biggest weekend),61.8% (domestic box office/worldwide),"2,604 opening theaters/2,604 max. theaters, 4.1 weeks average run per theater","$30,825,606","$75,000,000 (worldwide box office is 0.5 times production budget)","December 17th, 2004 (Wide) by 20th Century Fox","PG-13 for some language, action and violence",vs. Around the World in 80 DaysCreate your own comparison chart…,Remake,Adventure,Live Action,Historical Fiction,113 minutes,Marooned,"Namibia, United States",English,,,Davis Entertainment,,"$21,009,180","$13,000,000","$34,009,180",,
191,https://www.the-numbers.com/movie/Lemony-Snickets-A-Series-of-Unfortunate-Events,"['Jude Law', 'Liam Aiken', 'Emily Browning', 'Timothy Spall', ""Catherine O'Hara"", 'Billy Connolly', 'Cedric the Entertainer', 'Luis Guzmán', 'Jennifer Coolidge', 'Meryl Streep', 'Jim Carrey']","[['Brad Silberling', 'Director'], ['Robert Gordon', 'Screenwriter'], ['Laurie MacDonald', 'Producer'], ['Walter F. Parkes', 'Producer'], ['Jim Van Wyck', 'Producer'], ['Scott Rudin', 'Executive Producer'], ['Barry Sonnenfeld', 'Executive Producer'], ['Julia Pistor', 'Executive Producer'], ['Albie Hecht', 'Executive Producer'], ['Minor Childers', 'Co-Producer'], ['Scott Aversano', 'Co-Producer'], ['Lemony Snicket', 'Story Creator'], ['Thomas Newman', 'Composer']]","$30,061,756 (25.3% of total gross)",3.95 (domestic box office/biggest weekend),55.7% (domestic box office/worldwide),"3,620 opening theaters/3,623 max. theaters, 5.9 weeks average run per theater","$174,064,546","$100,000,000 (worldwide box office is 2.1 times production budget)","December 17th, 2004 (Wide) by Paramount Pictures","PG for thematic elements, scary situations and brief language",vs. Stuart Little 2Create your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Kids Fiction,107 minutes,"Inheritance, Voiceover/Narration, Motion Capture Performance",United States,English,"December 17th, 2004 (Wide), released as Lemony Snicket's... (Australia)
","April 26th, 2005 by Warner Home Video","Paramount Pictures, DreamWorks Pictures, Parkes+Macdonald Productions, Nikelodeon Movies",,"$118,627,117","$94,328,907","$212,956,024",,
192,https://www.the-numbers.com/movie/Mar-adentro,[],"[['Alejandro Amenábar', 'Director']]","$55,681 (2.7% of total gross)",9.74 (domestic box office/biggest weekend),5.3% (domestic box office/worldwide),"23 opening theaters/99 max. theaters, 10.0 weeks average run per theater","$2,991,236","$13,300,000 (worldwide box office is 3.0 times production budget)","December 17th, 2004 (Limited) by Fine Line, released as The Sea Inside",PG-13 for intense depiction of mature thematic material.,vs. A Walk in the WoodsCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,,"Foreign Language, Biography",Spain,,"April 15th, 2005 (Wide), released as The Sea Inside (Australia)
",,,,"$2,086,345","$37,600,000","$39,686,345",,
193,https://www.the-numbers.com/movie/Spanglish,"['Téa Leoni', 'Paz Vega', 'Cloris Leachman', 'Adam Sandler']","[['James L. Brooks', 'Director'], ['James L. Brooks', 'Screenwriter'], ['James L. Brooks', 'Producer'], ['Richard Sakai', 'Producer'], ['Julie Ansell', 'Producer'], ['Joan Bradshaw', 'Executive Producer'], ['John Seale', 'Director of Photography'], ['Ida Random', 'Production Designer'], ['Richard Marks', 'Editor'], ['Hans Zimmer', 'Composer'], ['Shay Cunliffe', 'Costume Designer'], [""Aldric La'auli Porter"", 'Co-Producer']]","$8,817,853 (21.0% of total gross)",4.77 (domestic box office/biggest weekend),77.4% (domestic box office/worldwide),"2,438 opening theaters/2,587 max. theaters, 4.9 weeks average run per theater","$61,575,991","$75,000,000 (worldwide box office is 0.7 times production budget)","December 17th, 2004 (Wide) by Sony Pictures",PG-13 for some sexual content and brief language,vs. Lemony Snicket's A Series of Unfortunate EventsCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,133 minutes,"Dysfunctional Family, Comedy Drama, Prologue, Non-Chronological, Voiceover/Narration, Hispanic, Single Parent, Immigration, Undocumented Worker, Addiction",United States,"English, Spanish","February 18th, 2005 (Wide) (Australia)
","April 5th, 2005 by Sony Pictures Home Entertainment",Columbia Pictures,,"$42,044,321","$12,300,000","$54,344,321",,
194,https://www.the-numbers.com/movie/Hotel-Rwanda,[],"[['Terry George', 'Director'], ['Keir Pearson', 'Screenwriter'], ['Terry George', 'Screenwriter'], ['Andrea Guerra', 'Composer'], ['Rupert Gregson-Williams', 'Composer']]","$100,091 (0.4% of total gross)",10.15 (domestic box office/biggest weekend),64.4% (domestic box office/worldwide),"7 opening theaters/824 max. theaters, 7.5 weeks average run per theater","$33,665,583","$17,500,000 (worldwide box office is 2.1 times production budget)","December 22nd, 2004 (Limited) by MGM","PG-13 on appeal for violence, disturbing images and brief strong language.",vs. Blood DiamondCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,121 minutes,"Voiceover/Narration, Bigotry, War, War Crimes, Genocide, Historical Drama, Crimes Against Humanity, Government Corruption, Government Massacre or Democide",United Kingdom,,"February 25th, 2005 (Wide) (Australia)
","April 12th, 2005 by MGM Video","United Artists, The Industrial Development Corporation, Miracle Pictures, Seamus, Lionsgate, Inside Track",,"$23,519,128","$13,001,323","$36,520,451",,
195,https://www.the-numbers.com/movie/Meet-the-Fockers,"['Tim Blake Nelson', 'Alanna Ubach', 'Ray Santiago', 'Kali Rocha', 'Shelley Berman', 'Owen Wilson', 'Spencer Pickren', 'Bradley Pickren', 'Robert De Niro', 'Ben Stiller', 'Dustin Hoffman', 'Barbra Streisand', 'Blythe Danner', 'Teri Polo']","[['Jay Roach', 'Director'], ['Nancy Tenenbaum', 'Executive Producer'], ['Amy Sayres', 'Executive Producer'], ['Jane Rosenthal', 'Producer'], ['Robert De Niro', 'Producer'], ['Jay Roach', 'Producer'], ['Jim Herzfeld', 'Screenwriter'], ['John Hamburg', 'Screenwriter'], ['John Schwartzman', 'Cinematographer'], ['Rusty Smith', 'Production Designer'], ['Jon Poll', 'Editor'], ['Lee Haxall', 'Editor'], ['Carol Ramsey', 'Costume Designer'], ['Randy Newman', 'Composer']]","$46,120,980 (16.5% of total gross)",6.05 (domestic box office/biggest weekend),54.0% (domestic box office/worldwide),"3,518 opening theaters/3,554 max. theaters, 8.4 weeks average run per theater","$406,855,908","$60,000,000 (worldwide box office is 8.6 times production budget)","December 22nd, 2004 (Wide) by Universal","PG-13 for crude and sexual humor, language and a brief drug reference.",vs. Due DateCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,114 minutes,"In-Laws / Future In-Laws, Frat Pack",United States,English,"December 24th, 2004 (Wide), released as Meet The Fockers (Australia)
","April 19th, 2005 by Universal Home Entertainment","Universal Pictures, Dreamworks LLC, Tribeca Film, Everyman Pictures",Meet the Parents,"$279,167,575","$237,400,000","$516,567,575",,
196,https://www.the-numbers.com/movie/Darkness,['Anna Paquin'],"[['Jaume Balaguero', 'Director'], ['Jaume Balaguero', 'Screenwriter'], ['Fernando de Felipe', 'Screenwriter'], ['Julio Fernandez', 'Producer'], ['Brian Yuzna', 'Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer']]","$6,163,306 (27.8% of total gross)",3.60 (domestic box office/biggest weekend),64.4% (domestic box office/worldwide),"1,700 opening theaters/1,720 max. theaters, 4.1 weeks average run per theater","$32,472,556","$10,600,000 (worldwide box office is 3.2 times production budget)","December 25th, 2004 (Wide) by Miramax/Dimension","PG-13 for disturbing images, intense terror sequences, thematic elements and language. (edited version)",vs. ScreamCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,88 minutes,"Haunting, Voiceover/Narration, Missing Person, Prologue, Intertitle, Anxiety and Phobias, Surprise Twist, Medical and Hospitals, Mental Illness, Good vs. Evil, Dysfunctional Family, Doppelganger, Supernatural Horror, Supernatural, Occult, Human Sacrifice",United States,English,,"April 26th, 2005 by Dimension Home","Dimension Films, Filmax Entertainment, Via Digital",,"$22,163,442","$12,245,764","$34,409,206",,
197,https://www.the-numbers.com/movie/Fat-Albert,"['Kyla Pratt', 'Bill Cosby', 'Kenan Thompson']","[['Joel Zwick', 'Director']]","$10,021,510 (20.8% of total gross)",4.73 (domestic box office/biggest weekend),99.1% (domestic box office/worldwide),"2,674 opening theaters/3,622 max. theaters, 3.8 weeks average run per theater","$70,366,995","$45,000,000 (worldwide box office is 1.1 times production budget)","December 25th, 2004 (Wide) by 20th Century Fox",PG for momentary language.,vs. The Guilt TripCreate your own comparison chart…,Based on TV,Comedy,Live Action,Contemporary Fiction,97 minutes,"Live Action Cartoon, Family Comedy, Fiction / Reality Crossover",United States,English,"April 22nd, 2005 (Wide) (Australia)
",,Davis Entertainment,,"$48,114,556","$449,000","$48,563,556",,
198,https://www.the-numbers.com/movie/In-Good-Company,"['Scarlett Johansson', 'Marg Helgenberger', 'David Paymer', 'Clark Gregg', 'Philip Baker Hall', 'Selma Blair', 'Frankie Faison', 'Ty Burrell', 'Kevin Chapman', 'Amy Aquino', 'Zena Grey', 'Colleen Camp', 'Dennis Quaid', 'Topher Grace']","[['Paul Weitz', 'Director'], ['Paul Weitz', 'Screenwriter'], ['Paul Weitz', 'Producer'], ['Chris Weitz', 'Producer'], ['Rodney Liber', 'Executive Producer'], ['Andrew Miano', 'Executive Producer'], ['Kerry Kohansky-Roberts', 'Co-Producer']]","$151,750 (0.3% of total gross)",3.18 (domestic box office/biggest weekend),71.7% (domestic box office/worldwide),"3 opening theaters/1,963 max. theaters, 5.1 weeks average run per theater","$65,086,954","$26,000,000 (worldwide box office is 2.4 times production budget)","December 29th, 2004 (Limited) by UniversalJanuary 14th, 2005 (Expands Wide) by Universal",PG-13 for some sexual content and drug references,vs. I Heart HuckabeesCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,110 minutes,"Advertising and Marketing, Comedy Drama, Romance, Dysfunctional Family, Set in New York City, Set in New York, Fired, Relationships Gone Wrong, Mid-Life Crisis, Unexpected Pregnancy, Infidelity",United States,English,"April 22nd, 2005 (Wide) (Australia)
",,Depth of Field,,"$45,489,752","$17,973,443","$63,463,195",,
