,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Franchise:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Video Release:,Production/Financing Companies:,Domestic Releases:,MPAA Rating:,Keywords:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
219,https://www.the-numbers.com/movie/Swiss-Army-Man,"['Mary Elizabeth Winstead', 'Paul Dano', 'Daniel Radcliffe']","[['Daniel Kwan', 'Director'], ['Daniel Scheinert', 'Screenwriter'], ['Daniel Kwan', 'Screenwriter'], ['Daniel Scheinert', 'Director'], ['Miranda Bailey', 'Producer'], ['Amanda Marshall', 'Producer'], ['Lawrence Inglee', 'Producer'], ['Jonathan Wang', 'Producer'], ['Eyal Rimmon', 'Producer'], ['Lauren Mann', 'Producer'], ['Gideon Tadmor', 'Executive Producer'], ['Jim Kaufman', 'Executive Producer'], ['William Olsson', 'Executive Producer'], ['Todd King', 'Co-Producer'], ['Larkin Seiple', 'Director of Photography'], ['Matthew Hannam', 'Editor'], ['Jason Kisvarday', 'Production Designer'], ['Stephani Lewis', 'Costume Designer'], ['Andrew Hull', 'Composer'], ['Robert McDowell', 'Composer']]","$105,453 (2.5% of total gross)",2.98 (domestic box office/biggest weekend),72.1% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 1.9 times production budget)","3 opening theaters/636 max. theaters, 2.6 weeks average run per theater","$5,086,611","July 1st, 2016 (Wide) (Russia (CIS))
July 15th, 2016 (Wide) (Australia)
August 26th, 2016 (Wide) (New Zealand)
September 30th, 2016 (Wide) (United Kingdom)
February 10th, 2017 (Wide) (Turkey)
... Show all releases
",90 minutes,,vs. TuskCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"October 4th, 2016 by A24","Cold Iron Pictures, Blackbird, Tadmor Group, Astrakan Films AB, Deluxe Entertainment Services Group","June 24th, 2016 (Limited) by A24","R for language and sexual material.(Rating bulletin 2416 (Cert #50347), 3/16/2016)","Trapped, Supernatural, Non-Chronological, Suicide Attempt, Undead, Comedy Drama, Marooned","$4,210,454","$1,626,657","$5,837,111","$173,579","$551,626","$725,205"
220,https://www.the-numbers.com/movie/Too-Young-to-Die-(Japan)-(2016),[],"[['Kankurô Kudô', 'Director']]",,,,,,,"June 24th, 2016 (Wide) (Japan)
",125 minutes,,Create your own comparison chart…,,,,,Japan,,,,,,,n/a,"$13,699,654","$13,699,654",,,
221,https://www.the-numbers.com/movie/Da-Huo-Zhong-(China),[],[],,,,,,,"June 27th, 2016 (Wide) (China)
",,,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,China,Mandarin,,,,,,n/a,"$116,000,000","$116,000,000",,,
222,https://www.the-numbers.com/movie/Legend-of-Tarzan-The,"['Samuel L. Jackson', 'Djimon Hounsou', 'Christoph Waltz', 'Alexander Skarsgård', 'Margot Robbie']","[['David Yates', 'Director'], ['Adam Cozad', 'Screenwriter'], ['Craig Brewer', 'Screenwriter'], ['Craig Brewer', 'Story by'], ['Adam Cozad', 'Story by'], ['Edgar Rice Burroughs', 'Based on the ""Tarzan"" stories created by'], ['Jerry Weintraub', 'Producer'], ['David Barron', 'Producer'], ['Alan Riche', 'Producer'], ['Tony Ludwig', 'Producer'], ['Susan Ekins', 'Executive Producer'], ['Nikolas Korda', 'Executive Producer'], ['David Yates', 'Executive Producer'], ['Mike Richardson', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Keith Goldberg', 'Executive Producer'], ['Steven Mnuchin', 'Executive Producer'], ['Stuart Craig', 'Production Designer'], ['Mark Day', 'Editor'], ['Rupert Gregson-Williams', 'Composer'], ['Henry Braham', 'Director of Photography']]","$38,527,856 (30.4% of total gross)",3.29 (domestic box office/biggest weekend),36.3% (domestic box office/worldwide),"$180,000,000 (worldwide box office is 1.9 times production budget)","3,561 opening theaters/3,591 max. theaters, 4.8 weeks average run per theater","$152,996,527","June 27th, 2016 (Wide) (South Korea)
July 1st, 2016 (Wide), released as Legend of Tarzan, The (New Zealand)
July 1st, 2016 (Wide) (Poland)
July 1st, 2016 (Wide) (Russia (CIS))
July 7th, 2016 (Wide), released as Tarzanas: džiunglių legenda (Lithuania)
... Show all releases
",110 minutes,,vs. GhostbustersCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Historical Fiction,United States,English,"September 23rd, 2016 by Warner Home Video","Warner Bros., Village Roadshow Productions, RatPac Entertainment, Dune Entertainment, Jerry Weintraub, Riche-Ludwig, Beaglepug","July 1st, 2016 (Wide) by Warner Bros.July 1st, 2016 (IMAX) by Warner Bros.","PG-13 for sequences of action and violence, some sensuality and brief rude dialogue.(Rating bulletin 2417 (Cert #50329), 3/23/2016)","Set in Africa, Animal Lead, Government Corruption, Motion Capture Performance, 3-D, 3-D - Post-production Conversion, IMAX: DMR","$126,643,061","$222,258,964","$348,902,025","$12,609,189","$13,051,054","$25,660,243"
223,https://www.the-numbers.com/movie/No-Ones-Life-Is-Easy-So-I-Married-an-Anti-Fan-(China),[],"[['Kim Jae-Young', 'Director'], ['Kim Jae-Young', 'Screenwriter'], ['Kim Eun-jeong', 'Story based on the webcomic'], ['Jiwan', 'Story by']]",,33.74 (domestic box office/biggest weekend),0.7% (domestic box office/worldwide),,,"$108,011","June 28th, 2016 (Wide), released as No One's Life Is Easy (China)
June 28th, 2016 (Wide), released as No One's Life Is Easy: So I Married an Anti-Fan (China)
July 1st, 2016 (Wide), released as No One's Life Is easy (so I Married My Anti-fan) (Australia)
July 1st, 2016 (Wide), released as No One's Life is Easy (New Zealand)
",90 minutes,,Create your own comparison chart…,Based on Web Series,Romantic Comedy,Live Action,Contemporary Fiction,"China, Republic of Korea",Mandarin,,,"July 1st, 2016 (Limited) by China Lion Film Distribution",Not Rated,"Investigative Journalist, Nightclub, Revenge, Fired, Romance","$89,408","$12,104,668","$12,194,076",,,
224,https://www.the-numbers.com/movie/Ben-Hur-(2016),"['Jack Huston', 'Toby Kebbell', 'Rodrigo Santoro', 'Nazanin Boniadi', 'Ayelet Zurer', 'Morgan Freeman']","[['Timur Bekmambetov', 'Director'], ['Keith Clarke', 'Screenwriter'], ['John Ridley', 'Screenwriter'], ['Lew Wallace', 'Based on the novel by'], ['Sean Daniel', 'Producer'], ['Mark Burnett', 'Producer'], ['Joni Levin', 'Producer'], ['Duncan Henderson', 'Producer'], ['Roma Downey', 'Executive Producer'], ['Keith Clarke', 'Executive Producer'], ['John Ridley', 'Executive Producer'], ['Jason Brown', 'Executive Producer'], ['Oliver Wood', 'Director of Photography'], ['Naomi Shohan', 'Production Designer'], ['Varya Avdyushko', 'Costume Designer'], ['Marco Beltrami', 'Composer'], ['Jim Rygiel', 'Visual Effects Supervisor']]","$11,203,815 (42.4% of total gross)",2.36 (domestic box office/biggest weekend),28.8% (domestic box office/worldwide),"$95,000,000 (worldwide box office is 1.0 times production budget)","3,084 opening theaters/3,084 max. theaters, 3.3 weeks average run per theater","$31,906,295","June 30th, 2016 (Wide) (South Korea)
August 19th, 2016 (Wide) (Brazil)
August 19th, 2016 (Wide) (Bulgaria)
August 19th, 2016 (Wide) (Hong Kong)
August 19th, 2016 (Wide) (Mexico)
... Show all releases
",123 minutes,,vs. Exodus: Gods and KingsCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Historical Fiction,United States,English,"November 29th, 2016 by Paramount Home Video","Paramount Pictures, Metro-Goldwyn-Mayer Pictures, Sean Daniel Company, Lightworkers Media, Timur Bekmambetov","August 19th, 2016 (Wide) by Paramount Pictures","PG-13 for sequences of violence and disturbing images.(Rating bulletin 2432 (Cert #50500), 7/6/2016)","Remake, Religious, Adopted Family, Dysfunctional Family, Falsely Accused, Slavery, Revenge, Miscellaneous Racing, Ancient Rome, Bible Epic, 3-D, 3-D - Post-production Conversion, IMAX: DMR, Heroic Adventure","$26,410,477","$65,259,171","$91,669,648","$2,611,167","$2,903,696","$5,514,863"
225,https://www.the-numbers.com/movie/BFG-The-(2016),"['Penelope Wilton', 'Jemaine Clement', 'Rebecca Hall', 'Rafe Spall', 'Bill Hader', 'Mark Rylance', 'Ruby Barnhill']","[['Steven Spielberg', 'Director'], ['Melissa Mathison', 'Screenwriter'], ['Roald Dahl', 'Based on the novel by'], ['Steven Spielberg', 'Producer'], ['Frank Marshall', 'Producer'], ['Sam Mercer', 'Producer'], ['Kathleen Kennedy', 'Executive Producer'], ['John Madden', 'Executive Producer'], ['Michael Siegel', 'Executive Producer'], ['Kristie Macosko Krieger', 'Executive Producer'], ['Janusz Kaminski', 'Director of Photography'], ['Rick Carter', 'Production Designer'], ['Robert Stromberg', 'Production Designer'], ['Michael Kahn', 'Editor'], ['Joanna Johnston', 'Costume Designer'], ['John Williams', 'Composer'], ['Adam Somner', 'Co-Producer']]","$18,775,350 (33.8% of total gross)",2.96 (domestic box office/biggest weekend),27.8% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 1.4 times production budget)","3,357 opening theaters/3,392 max. theaters, 3.4 weeks average run per theater","$67,029,519","June 30th, 2016 (Wide), released as Didysis gerulis milžinas (Lithuania)
June 30th, 2016 (Wide) (Turkey)
July 1st, 2016 (Wide) (Australia)
July 1st, 2016 (Sneak Peek), released as BFG, The (New Zealand)
July 1st, 2016 (Wide) (Poland)
... Show all releases
",115 minutes,,vs. Pete’s DragonCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Kids Fiction,United States,English,"November 29th, 2016 by Walt Disney Home Entertainment","Walden Media, Walt Disney Pictures, Amblin Entertainment, Reliance Entertainment, The Kennedy/Marshall Company","July 1st, 2016 (Wide) by Walt Disney","PG for action/peril, some scary moments and brief rude humor.(Rating bulletin 2424 (Cert #50455), 5/11/2016)","Orphan, Orphanage, Giants, Set in London, Set in United Kingdom, Motion Capture Performance, 3-D, 3-D - Post-production Conversion, IMAX: DMR","$55,483,770","$144,162,910","$199,646,680","$10,025,305","$8,863,344","$18,888,649"
226,https://www.the-numbers.com/movie/Busanhaeng-(south-korea),"['Yu-Mi Jung', 'Ma Dong-seok', 'Choi Woo-sik', 'An So-hee', 'Kim Eui-sung', 'Kim Su-an', 'Yoo Gong']","[['Sang-ho Yeon', 'Director'], ['Park Joo-suk', 'Screenwriter'], ['Lee Dongha', 'Producer'], ['Woo-Taek Kim', 'Executive Producer'], ['Kim Yeon-ho', 'Co-Producer'], ['Lee Hyung Deok', 'Cinematographer'], ['Lee Mok-won', 'Production Designer'], ['Yang Jin-mo', 'Editor'], ['Jang Young-gyu', 'Composer'], ['Kang Bong-sung', 'Sound Recordist'], ['Kwon Yoo-jin', 'Costume Designer'], ['Rim Seung-hee', 'Costume Designer'], ['Choi Tae-young', 'Sound Supervisor'], ['Jung Hwang-su', 'Visual Effects Supervisor'], ['Lee Eun-ju', 'Make-up and Hair Designer'], ['Kwak Tae-Yong', 'Special Make-up Effects'], ['Hwang Hyo-kyun', 'Special Make-up Effects']]","$284,776 (13.4% of total gross)",7.48 (domestic box office/biggest weekend),2.2% (domestic box office/worldwide),,"27 opening theaters/36 max. theaters, 7.9 weeks average run per theater","$2,572,769","June 30th, 2016 (Wide) (South Korea)
August 12th, 2016 (Limited), released as Train To Busan (Australia)
August 12th, 2016 (Limited), released as Train To Busan (New Zealand)
August 19th, 2016 (Wide) (France)
October 28th, 2016 (Limited), released as Train To Busan (United Kingdom)
... Show all releases
",118 minutes,Train to Busan,vs. World War ZCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Science Fiction,Republic of Korea,Korean,"December 13th, 2016 by Well Go USA Video, released as Train to Busan","Next Entertainment, Redpeter Film","July 22nd, 2016 (Limited) by Well Go USA, released as Train to Busan",Not Rated,"Set in South Korea, Zombies, Trains, Action Horror","$2,129,768","$93,520,536","$95,650,304",,,
227,https://www.the-numbers.com/movie/1944,[],"[['Elmo Nuganen', 'Director']]",,,,,,,"July 1st, 2016 (Wide) (Spain)
",100 minutes,,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,"Estonia, Finland",Estonian,,,,,,n/a,"$20,615,138","$20,615,138",,,
228,https://www.the-numbers.com/movie/Absolutely-Fabulous-The-Movie,"['Julia Sawalha', 'Jane Horrocks', 'Dame June Whitfield', 'Chris Colfer', 'Robert Webb', 'Barry Humphries', 'Jennifer Saunders', 'Joanna Lumley']","[['Mandie Fletcher', 'Director'], ['Jennifer Saunders', 'Screenwriter'], ['Jon Plowman', 'Producer'], ['Damian Jones', 'Producer'], ['Maureen Vincent', 'Executive Producer'], ['Jennifer Saunders', 'Executive Producer'], ['Dawn French', 'Executive Producer'], ['Christine Langan', 'Executive Producer'], ['Nichola Martin', 'Executive Producer'], ['Steve Milne', 'Executive Producer'], ['Christian Eisenbeiss', 'Executive Producer'], ['Marc Hubbard', 'Co-Producer'], ['Chris Goodger', 'Director of Photography'], ['Harry Banks', 'Production Designer'], ['Charlie Mole', 'Composer'], ['Sarah Bridge', 'Music Supervisor'], ['Rebecca Hale', 'Costume Designer'], ['Christine Cant', 'Make-up and Hair Designer'], ['Alex Johnson', 'Casting Director']]","$1,861,118 (39.0% of total gross)",2.56 (domestic box office/biggest weekend),13.4% (domestic box office/worldwide),,"313 opening theaters/355 max. theaters, 3.2 weeks average run per theater","$5,765,202","July 1st, 2016 (Wide) (United Kingdom)
July 21st, 2016 (Wide) (Netherlands)
August 5th, 2016 (Wide) (Australia)
August 12th, 2016 (Wide) (New Zealand)
August 19th, 2016 (Wide) (Finland)
... Show all releases
",91 minutes,,vs. KeanuCreate your own comparison chart…,Based on TV,Comedy,Live Action,Contemporary Fiction,United Kingdom,English,"November 11th, 2016 by Fox Home Entertainment","Fox Searchlight Pictures, BBC Films, DJ Films, Saunders & French","July 22nd, 2016 (Limited) by Fox Searchlight","R for language including sexual references, and some drug use.(Rating bulletin 2421 (Cert #50390), 4/20/2016)","Celebrity Worship, Gratuitous Cameos, Fugitive / On the Run, Accidental Death, Models, Musicians, Fashion, Satirical Comedy, Satire","$4,772,155","$30,900,000","$35,672,155",,,
229,https://www.the-numbers.com/movie/Camping-3-(France),[],"[['Fabien Onteniente', 'Screenwriter'], ['Franck Dubosc', 'Screenwriter']]",,,,,,,"July 1st, 2016 (Wide) (France)
",105 minutes,Camping,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Belgium, France",French,,,,,,n/a,"$24,224,580","$24,224,580",,,
230,https://www.the-numbers.com/movie/Ice-Age-Collision-Course,"['Adam DeVine', 'Keke Palmer', 'Max Greenfield', 'Wanda Sykes', 'Nick Offerman', 'Stephanie Beatriz', 'Michael Strahan', 'Melissa Rauch', 'Neil deGrasse Tyson', 'Ray Romano', 'John Leguizamo', 'Denis Leary', 'Queen Latifah', 'Jessie J*', 'Jesse Tyler Ferguson', 'Josh Peck', 'Simon Pegg', 'Seann William Scott']","[['Mike Thurmeier', 'Director'], ['Galen Tan Chu*', 'Co-Director'], ['Michael Berg', 'Screenwriter'], ['Yoni Brenner', 'Screenwriter'], ['Aubrey Solomon', 'Screenwriter'], ['Michael Wilson*', 'Screenwriter'], ['Aubrey Solomon', 'Story by'], ['Lori Forte', 'Producer'], ['Chris Wedge', 'Executive Producer'], ['Carlos Saldanha', 'Executive Producer'], ['John Debney', 'Composer'], ['James M. Palumbo', 'Editor'], ['Michael Knapp', 'Art Director']]","$21,373,064 (33.4% of total gross)",3.00 (domestic box office/biggest weekend),15.9% (domestic box office/worldwide),"$105,000,000 (worldwide box office is 3.8 times production budget)","3,992 opening theaters/3,997 max. theaters, 3.9 weeks average run per theater","$77,394,038","July 1st, 2016 (Wide) (Australia)
July 1st, 2016 (Wide) (Germany)
July 1st, 2016 (Wide) (Mexico)
July 1st, 2016 (Wide) (Uruguay)
July 8th, 2016 (Wide) (Argentina)
... Show all releases
",100 minutes,Ice Age,vs. Ice Age: Continental DriftCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,"September 30th, 2016 by Fox Home Entertainment","20th Century Fox Animation, Blue Sky Studios","July 22nd, 2016 (Wide) by 20th Century Fox","PG for mild rude humor and some action/peril.(Rating bulletin 2429 (Cert #50407), 6/15/2016)","Animal Lead, Talking Animals, Prehistoric Times, End of the World, Disaster, 3-D, 3-D - Shot in 3-D, IMAX: DMR","$64,063,008","$338,093,674","$402,156,682","$10,387,957","$7,452,190","$17,840,147"
231,https://www.the-numbers.com/movie/Purge-The-Election-Year,"['Frank Grillo', 'Elizabeth Mitchell', 'Mykelti Williamson']","[['James DeMonaco', 'Director'], ['James DeMonaco', 'Screenwriter'], ['Jason Blum', 'Producer'], ['Michael Bay', 'Producer'], ['Andrew Form', 'Producer'], ['Brad Fuller', 'Producer'], ['Sebastien K. Lemercier', 'Producer'], ['Jeanette Volturno-Brill', 'Executive Producer'], ['Couper Samuelson', 'Executive Producer'], ['Luc Etienne', 'Executive Producer'], ['Sharon Lomofsky', 'Production Designer'], ['Todd E. Miller', 'Editor'], ['Nathan Whitehead', 'Composer'], ['Jacques Jouffret', 'Director of Photography']]","$31,515,110 (39.9% of total gross)",2.51 (domestic box office/biggest weekend),66.7% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 11.9 times production budget)","2,796 opening theaters/2,821 max. theaters, 3.8 weeks average run per theater","$95,490,574","July 1st, 2016 (Wide) (Slovenia)
July 1st, 2016 (Wide) (Turkey)
July 7th, 2016 (Wide) (Czech Republic)
July 7th, 2016 (Wide) (Greece)
July 8th, 2016 (Wide), released as Išvalymas: rinkimų metai (Lithuania)
... Show all releases
",105 minutes,The Purge,vs. The PurgeCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Science Fiction,United States,English,"September 20th, 2016 by Universal Home Entertainment","Universal Pictures, Platinum Dunes, Blumhouse, Why Not Productions","July 1st, 2016 (Wide) by Universal","R for disturbing bloody violence and strong language.(Rating bulletin 2426 (Cert #50474), 5/25/2016)","Political, Politicians, Political Campaign, Political Assassination, Survival Horror, Washington, D.C., Government Corruption","$79,042,440","$39,472,287","$118,514,727","$3,272,846","$4,281,849","$7,554,695"
232,https://www.the-numbers.com/movie/Sultan-(India)-(2016),"['Anant Vidhaat Sharma', 'Randeep Hooda', 'Amit Sadh', 'Kumud Mishra', 'Suzi Khan', 'Sumeet Samnani', 'Ron Smoorenburg', 'Salman Khan', 'Anushka Sharma']","[['Ali Abbas Zafar', 'Director'], ['Ali Abbas Zafar', 'Screenwriter'], ['Ali Abbas Zafar', 'Story by'], ['Aditya Chopra', 'Producer'], ['Rajnish Hedao', 'Production Designer'], ['Rameshwar S. Bhagat', 'Editor'], ['Julius Packiam', 'Composer'], ['Vishal Shekhar', 'Composer'], ['Artur Zurawski', 'Cinematographer'], ['Aashish Singh', 'Associate Producer']]","$2,371,100 (42.3% of total gross)",2.36 (domestic box office/biggest weekend),7.7% (domestic box office/worldwide),"$11,000,000 (worldwide box office is 6.6 times production budget)","283 opening theaters/283 max. theaters, 2.0 weeks average run per theater","$6,765,048","July 1st, 2016 (Wide) (Australia)
July 8th, 2016 (Wide) (New Zealand)
July 8th, 2016 (Wide) (Spain)
July 8th, 2016 (Wide) (United Kingdom)
July 15th, 2016 (Wide) (Turkey)
... Show all releases
",170 minutes,,vs. DangalCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,India,Hindi,,Yash Raj Films,"July 6th, 2016 (Limited) by Yash Raj Films",Not Rated,"Underdog, Wrestling, Mixed Martial Arts, Set in India, Olympics, Romance, Bollywood, Comeback, Sports Drama, Sports Injury","$5,599,781","$67,390,000","$72,989,781",,,
